I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
48849.000000,0.067573,0.035152,-0.036383,-0.055664,0.010254,-0.998047,-0.004362,-0.007416,-0.025361,-0.055696,0.007492,-0.996900,-0.422699,-3.242879,0.049137
48850.000000,0.006597,-0.025823,0.085569,-0.055664,0.004883,-0.997559,-0.002626,-0.009588,-0.024176,-0.055660,0.007493,-0.996852,-0.422716,-3.242858,0.049138
48851.000000,0.006597,-0.025823,0.085569,-0.055176,0.006348,-0.998047,0.001135,-0.010618,-0.020518,-0.055632,0.007485,-0.996815,-0.422728,-3.242836,0.049138
48852.000000,0.067573,-0.086799,-0.036383,-0.053711,0.007813,-0.997070,0.006768,-0.013140,-0.013468,-0.055603,0.007473,-0.996787,-0.422735,-3.242816,0.049139
48853.000000,-0.054378,0.096128,-0.036383,-0.056152,0.008789,-0.997070,0.013268,-0.019052,-0.005802,-0.055567,0.007468,-0.996768,-0.422734,-3.242799,0.049140
48854.000000,0.006597,-0.025823,0.024593,-0.058594,0.007813,-0.996582,0.018321,-0.023472,-0.000848,-0.055536,0.007471,-0.996755,-0.422729,-3.242785,0.049140
48856.000000,0.006597,-0.025823,0.024593,-0.054688,0.008789,-0.998535,0.019037,-0.021838,0.003220,-0.055518,0.007478,-0.996750,-0.422723,-3.242768,0.049141
48857.000000,0.006597,0.035152,-0.036383,-0.054688,0.006348,-0.997070,0.011959,-0.013630,0.014105,-0.055489,0.007500,-0.996769,-0.422723,-3.242720,0.049142
48858.000000,0.067573,0.035152,0.024593,-0.055176,0.005859,-0.997070,0.009070,-0.010641,0.014193,-0.055476,0.007509,-0.996785,-0.422729,-3.242690,0.049143
48859.000000,0.006597,-0.025823,0.085569,-0.055664,0.006836,-0.997559,0.008848,-0.006489,0.010763,-0.055462,0.007512,-0.996802,-0.422736,-3.242655,0.049144
48860.000000,0.006597,0.035152,0.024593,-0.057617,0.007813,-0.998047,0.011370,-0.002465,0.010053,-0.055451,0.007512,-0.996826,-0.422739,-3.242615,0.049144
48861.000000,0.006597,0.035152,0.085569,-0.056152,0.006836,-0.998047,0.014278,0.000693,0.015226,-0.055446,0.007508,-0.996857,-0.422740,-3.242571,0.049145
