I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
33298.000000,130.161148,128.058060,127.876678,132.519287,0.454482,-1.067986,-2.346373,0.062757,125.770439
33308.000000,132.426346,130.865128,133.080719,134.610611,0.410774,-0.988342,-2.753293,0.084087,127.677795
33318.000000,139.427216,134.712814,134.240250,141.527039,0.372212,-0.964496,-3.603583,0.119932,130.669342
33328.000000,139.455429,140.629105,141.324982,144.495026,0.330765,-0.958034,-3.836670,0.150078,133.677444
33338.000000,147.372879,145.560501,146.393814,147.661804,0.286218,-0.971048,-6.978746,0.187095,137.399231
33348.000000,148.292007,151.508530,146.393814,150.580490,0.193580,-1.012183,-7.982096,0.217557,141.097916
33358.000000,157.105652,155.416870,151.444183,157.843384,0.103821,-1.071333,-4.443666,0.260156,145.829437
33368.000000,157.902802,160.348389,151.596542,162.040710,0.050316,-1.141514,-2.533412,0.294660,150.501236
33378.000000,169.737579,167.344345,158.590836,166.195618,0.023476,-1.228421,-3.466691,0.338127,156.055878
33388.000000,177.591522,170.397949,167.524323,169.328705,0.009017,-1.298757,-2.392876,0.379713,161.932297
33398.000000,179.484512,179.449936,172.459641,174.424545,0.021644,-1.348215,-2.225075,0.413212,167.739349
33408.000000,186.441193,187.519287,181.378525,191.454132,0.034912,-1.394812,-2.591290,0.464257,174.934189
33418.000000,199.328659,194.586395,190.299469,196.482468,0.027019,-1.443504,0.604312,0.519184,182.872360
33428.000000,199.400131,196.625580,192.250916,202.543716,0.031100,-1.504335,-0.208445,0.557838,190.383438
33438.000000,210.256012,204.692947,206.165344,212.598145,0.026939,-1.567424,-2.222423,0.604194,198.743210
33448.000000,218.168594,209.750900,212.091125,222.666321,0.008811,-1.635002,-0.917620,0.650946,207.590256
33458.000000,225.054611,219.790298,225.028549,231.759354,0.009772,-1.700608,-3.307660,0.693549,216.655884
33468.000000,232.970078,229.854904,228.942917,242.820251,-0.022091,-1.762470,-0.519563,0.735772,226.124741
33478.000000,244.839005,233.868988,241.905792,243.929626,-0.035466,-1.828583,-0.958251,0.768471,235.444443
33488.000000,252.730743,243.911102,250.836716,249.013504,-0.071913,-1.908810,0.528745,0.791608,244.517349
33498.000000,258.570160,252.932541,252.786270,264.139191,-0.101221,-1.979197,-0.210012,0.818162,254.026688
33508.000000,270.428253,257.955811,267.729553,271.247528,-0.145269,-2.050768,-0.111271,0.844047,263.761353
33518.000000,274.266449,270.952271,275.695618,283.374329,-0.192124,-2.128102,-0.854282,0.863354,273.360229
33528.000000,280.090485,276.953186,281.658173,291.511810,-0.258354,-2.211599,-0.480843,0.874205,282.644867
33538.000000,289.872803,288.924957,285.640869,298.682434,-0.329585,-2.287110,-0.435072,0.882547,291.887390
33548.000000,296.658661,290.887451,293.636810,310.062012,-0.431781,-2.359406,1.273304,0.890019,301.161224
33558.000000,306.397430,299.792725,297.683350,311.846100,-0.512563,-2.426759,0.300568,0.887266,309.896210
33568.000000,314.174896,312.719849,313.692810,319.231201,-0.602642,-2.485578,0.878287,0.881202,318.405029
33578.000000,321.753448,316.631348,315.738159,326.405731,-0.667470,-2.553525,-0.151460,0.871928,326.660645
33588.000000,322.946838,325.549957,326.724243,333.550720,-0.737914,-2.639346,0.487952,0.851282,334.141144
33598.000000,337.506165,325.583099,329.699799,342.714996,-0.764489,-2.728435,-0.330188,0.843821,342.206299
33608.000000,341.333527,336.573364,336.602661,345.825378,-0.776325,-2.802123,-0.330212,0.822760,349.380829
33618.000000,345.204529,340.613098,348.498657,352.895630,-0.763385,-2.876590,-0.576623,0.797483,356.091827
33628.000000,353.106567,348.685608,351.368988,364.923737,-0.775555,-2.953556,0.479162,0.783113,363.204468
33638.000000,363.959808,355.720795,358.264038,367.000885,-0.738184,-3.049710,1.106986,0.766508,370.039307
33648.000000,366.871796,359.851654,363.062988,375.014374,-0.702908,-3.145591,0.831779,0.746663,376.513702
33658.000000,377.766602,365.974060,372.596863,382.029633,-0.622751,-3.242609,0.403031,0.734534,383.252594
33668.000000,383.734650,376.158112,376.849030,384.987152,-0.566190,-3.347915,0.021428,0.715834,389.475891
33678.000000,389.650696,378.322632,383.338013,394.969574,-0.504703,-3.470916,0.620235,0.703045,395.866882
33688.000000,396.541901,385.496368,390.048279,398.965302,-0.465246,-3.594234,0.277318,0.687652,401.973755
33698.000000,399.402771,396.624664,400.777405,411.971313,-0.416771,-3.710579,1.416691,0.678686,408.312378
33708.000000,405.279510,398.776245,404.514954,411.981995,-0.366979,-3.829687,0.522638,0.659578,413.952728
33718.000000,410.152405,406.915741,415.227386,422.958710,-0.315302,-3.933668,1.887807,0.648274,419.870270
33728.000000,425.025970,411.053589,416.978516,424.961426,-0.269870,-4.021517,1.477010,0.644196,426.108337
33738.000000,427.941559,418.161713,420.758301,430.928955,-0.243165,-4.081991,1.862199,0.634908,431.993042
33748.000000,431.870514,419.237396,423.611450,435.914673,-0.211587,-4.131740,1.350069,0.621666,437.547577
33758.000000,434.826416,425.300049,433.456390,439.888306,-0.166269,-4.163997,1.698282,0.602614,442.621155
33768.000000,436.834503,430.374359,440.317474,444.828247,-0.120616,-4.190627,0.985445,0.579594,447.266083
33778.000000,452.814636,435.519928,443.197540,456.745056,-0.074770,-4.201777,1.205468,0.584662,453.366058
33788.000000,455.855652,438.437103,451.089874,457.681549,-0.066894,-4.209647,0.473539,0.577351,458.774017
33798.000000,458.845673,441.520050,458.045868,465.652771,-0.047501,-4.212101,1.017725,0.570657,464.145905
33808.000000,466.848572,453.517822,463.996948,470.612183,-0.047326,-4.208889,0.522920,0.567344,469.653717
33818.000000,467.851746,460.497406,466.994141,471.607452,-0.018290,-4.185035,1.028205,0.550644,474.325134
33828.000000,475.915009,462.518982,469.985016,479.530487,-0.009988,-4.157796,0.507056,0.544401,479.456970
33838.000000,481.959198,462.521820,477.001831,486.453003,0.000455,-4.125930,1.581185,0.542356,484.778290
33848.000000,483.027893,471.493225,481.031738,486.485291,-0.000938,-4.111321,1.654515,0.526098,489.226379
33858.000000,486.043701,479.462524,483.054169,495.424072,0.013290,-4.096263,2.219917,0.515296,493.839233
33868.000000,494.070648,481.470245,492.036530,503.374786,0.041481,-4.089274,0.424421,0.514520,498.945618
33878.000000,498.114288,484.500305,497.960144,505.324341,0.077932,-4.076515,1.829003,0.507626,503.677185
33888.000000,501.182678,491.529175,497.991791,511.248444,0.111849,-4.074304,1.421087,0.500346,508.316620
33898.000000,508.218475,491.577606,499.908447,514.189148,0.135120,-4.071294,2.166107,0.494159,512.948853
33908.000000,509.254730,499.631500,506.795502,516.147705,0.157247,-4.089645,1.248303,0.478902,516.974976
33918.000000,512.247620,501.584625,509.721985,521.111023,0.175776,-4.110956,1.736825,0.464160,520.879517
33928.000000,513.233337,506.708862,509.721985,525.083374,0.205317,-4.139961,1.045089,0.445999,524.431458
33938.000000,524.195313,507.648804,519.599609,527.047668,0.242667,-4.154674,1.348025,0.436241,528.305969
33948.000000,526.217285,516.743774,521.511353,530.987671,0.288394,-4.168205,0.171690,0.424191,531.945374
33958.000000,528.252991,517.813293,523.412048,535.911255,0.317432,-4.165070,1.228973,0.412255,535.471130
33968.000000,529.297485,517.853210,524.370850,539.827148,0.333006,-4.156493,1.098573,0.397853,538.729614
33978.000000,536.316772,521.852478,531.344055,541.849609,0.335211,-4.133109,1.960118,0.387176,542.067505
33988.000000,538.357178,523.855469,536.354126,550.784241,0.345477,-4.133230,1.470637,0.383295,545.706360
33998.000000,540.366394,534.833130,536.370056,551.765869,0.358691,-4.123266,2.171499,0.373395,548.945313
34008.000000,547.425964,534.847168,540.341553,554.733276,0.378517,-4.116227,1.745041,0.368746,552.400391
34018.000000,548.382324,539.879395,541.321289,554.733276,0.400434,-4.093827,1.860962,0.355419,555.288147
34028.000000,554.479797,539.879395,548.310303,558.689270,0.422428,-4.079388,0.445602,0.348758,558.442688
34038.000000,554.537292,539.879395,552.325256,562.545105,0.443986,-4.043177,1.085913,0.338942,561.341309
34048.000000,556.628845,545.881958,556.282166,564.589661,0.437265,-4.021468,1.116915,0.326987,564.013489
34058.000000,562.644043,546.899048,555.404663,564.525146,0.440614,-3.998386,2.321718,0.315914,566.618958
34068.000000,562.691162,548.868347,557.362732,567.533386,0.436818,-3.988475,1.524793,0.302069,568.947388
34078.000000,565.696594,550.855774,561.413879,571.496094,0.442227,-3.977585,2.391109,0.292170,571.374146
34088.000000,565.724121,555.841064,565.415588,571.509338,0.444468,-3.975212,2.114670,0.275352,573.286743
34098.000000,566.760132,557.840637,566.414063,575.481812,0.445544,-3.959078,2.058286,0.261090,575.184570
34108.000000,572.714478,559.824585,571.429871,578.465637,0.449723,-3.935475,0.573647,0.254636,577.408264
34118.000000,576.785278,562.786926,571.429871,580.439209,0.441218,-3.896143,1.471099,0.250672,579.716736
34128.000000,577.895813,562.786926,576.454651,583.436584,0.434509,-3.862182,1.384769,0.246110,581.949768
34138.000000,578.840820,569.698120,570.731567,584.424988,0.415033,-3.820755,2.071145,0.237975,583.922791
34148.000000,578.960571,569.698120,579.605530,585.447815,0.399328,-3.798226,1.642182,0.225952,585.581177
34158.000000,579.955261,569.698120,581.772156,590.422729,0.365240,-3.773470,1.920062,0.218360,587.385132
34168.000000,579.955261,569.665161,582.867615,591.513733,0.340636,-3.773554,1.976279,0.207439,588.913452
34178.000000,584.909363,572.598389,582.867615,592.558716,0.311291,-3.778280,1.815167,0.200900,590.595520
34188.000000,589.848206,573.522034,585.898743,592.558716,0.276633,-3.787412,1.743547,0.196743,592.355103
34198.000000,589.848206,574.424377,582.031189,596.607178,0.240637,-3.789648,1.296401,0.193554,594.131165
34208.000000,588.728821,576.470459,588.965088,599.702759,0.209702,-3.788146,1.469399,0.188267,595.749512
34218.000000,588.728821,577.316162,589.065491,599.702759,0.177242,-3.768105,0.954945,0.178509,597.046692
34228.000000,589.656860,577.316162,590.148987,599.702759,0.147109,-3.753941,1.080475,0.166598,598.117065
34238.000000,589.656860,577.316162,591.217957,599.788452,0.135292,-3.729880,0.932482,0.152086,598.912292
34248.000000,589.656860,579.230286,591.290955,603.773132,0.135923,-3.723063,1.115242,0.141628,599.805725
34258.000000,597.705200,581.209412,591.290955,603.775452,0.130596,-3.704857,0.747806,0.140220,601.137512
34268.000000,599.671021,581.209412,591.290955,603.809631,0.107136,-3.702600,1.112438,0.137864,602.398376
34278.000000,599.671021,585.165894,592.396423,603.775452,0.097327,-3.695649,0.905123,0.131810,603.413757
34288.000000,599.671021,585.165894,594.436096,603.809631,0.067925,-3.695654,1.205198,0.122945,604.199951
34298.000000,599.630066,585.062134,592.396423,599.897339,0.045329,-3.675388,0.709932,0.105948,604.409607
34308.000000,599.630066,585.010620,594.436096,606.858704,0.014588,-3.662678,1.000778,0.099482,605.081116
34318.000000,602.585999,585.062134,596.643066,604.963379,-0.015198,-3.647089,0.538819,0.092614,605.663879
34328.000000,602.585999,585.956970,598.566772,606.922607,-0.049449,-3.643756,0.601968,0.087208,606.265686
34338.000000,602.585999,586.850037,598.746582,604.963379,-0.084846,-3.644171,1.907084,0.077155,606.534607
34348.000000,603.485840,588.809814,598.746582,607.008179,-0.107508,-3.639556,1.250730,0.071057,606.940247
34358.000000,603.485840,586.850037,598.746582,612.080994,-0.124088,-3.618037,1.777078,0.071440,607.673828
34368.000000,604.458252,587.753662,596.905518,612.096619,-0.132082,-3.596452,1.143573,0.071118,608.368958
34378.000000,601.556641,587.753662,596.905518,614.088135,-0.140551,-3.560884,1.916866,0.067553,608.866211
34388.000000,606.659424,587.753662,596.905518,612.096619,-0.109064,-3.524673,0.489695,0.067073,609.512939
34398.000000,605.789307,591.715393,601.991150,610.953674,-0.069250,-3.486441,1.264553,0.061756,609.864624
34408.000000,606.659424,591.784302,601.991150,610.826782,0.004204,-3.448555,0.902106,0.056631,610.174683
34418.000000,605.789307,591.784302,598.966125,610.826782,0.096783,-3.404429,1.150756,0.049489,610.312439
34428.000000,612.428528,589.989868,598.966125,610.826782,0.213008,-3.353348,0.776696,0.051934,610.953979
34438.000000,604.183716,589.989868,603.705688,614.222290,0.348191,-3.296569,-0.124056,0.045420,611.082520
34448.000000,608.083252,595.421631,603.705688,614.222290,0.482939,-3.202167,-0.258515,0.044298,611.469421
34458.000000,603.736389,596.613770,603.533569,613.630249,0.661101,-3.112203,-2.060592,0.035028,611.356140
34468.000000,608.083252,595.421631,603.533569,612.291992,0.832225,-3.001960,-1.576916,0.030553,611.437927
34478.000000,604.323792,594.956726,603.533569,612.291992,1.014280,-2.896654,-2.379014,0.020600,611.146301
34488.000000,612.703491,594.781860,607.439087,612.291992,1.179343,-2.788500,-0.852910,0.024035,611.558411
34498.000000,606.091492,594.956726,602.112976,618.575684,1.345519,-2.684441,-1.485915,0.025551,611.889771
34508.000000,609.462830,595.393372,605.955994,618.575684,1.523635,-2.586658,-0.945778,0.030952,612.469299
34518.000000,607.813904,595.393372,604.817688,617.494019,1.688551,-2.491427,0.374649,0.030593,612.757263
34528.000000,609.462830,595.393372,605.955994,617.143433,1.849744,-2.405388,0.662717,0.031289,613.104919
34538.000000,608.434265,594.754700,605.533569,617.143433,1.993822,-2.319313,1.570894,0.029473,613.308838
34548.000000,608.689941,596.650085,606.660767,617.143433,2.115459,-2.241318,0.156009,0.027488,613.484436
34558.000000,608.689941,598.826965,607.334473,620.300476,2.213934,-2.180987,0.934448,0.029583,613.885071
34568.000000,608.889648,598.826965,611.420471,620.530029,2.284570,-2.127923,0.050233,0.031089,614.271240
34578.000000,613.166138,603.949219,607.334473,622.978088,2.343786,-2.086462,-1.005502,0.041113,615.183594
34588.000000,616.036072,601.978027,608.189026,624.832336,2.400646,-2.042386,-0.848098,0.055127,616.435608
34598.000000,619.383911,603.949219,606.234009,624.727722,2.438815,-2.001962,-1.728425,0.070148,617.888123
34608.000000,622.451721,603.983521,608.189026,624.832336,2.475563,-1.978805,-0.307840,0.085268,619.496826
34618.000000,619.496399,603.983521,613.136292,624.727722,2.487895,-1.960558,-0.770447,0.090438,620.659668
34628.000000,620.529846,603.003357,616.105225,625.636963,2.508664,-1.951231,-0.433761,0.094897,621.831543
34638.000000,620.529846,603.003357,615.080078,627.480103,2.536216,-1.933152,-0.530827,0.098461,622.994324
34648.000000,623.580139,607.019958,616.105225,629.544983,2.557185,-1.899848,-0.410900,0.106014,624.432129
34658.000000,623.580139,608.023438,616.092529,630.314148,2.587708,-1.856342,0.063769,0.110253,625.746582
34668.000000,623.651184,608.038086,617.041931,633.200073,2.632440,-1.830027,-0.083395,0.114786,627.121155
34678.000000,630.818848,611.072571,617.041931,633.200073,2.677784,-1.822841,0.745570,0.125971,628.940125
34688.000000,632.870361,611.072571,619.957825,634.018494,2.722486,-1.829755,-0.283510,0.135697,630.783386
34698.000000,632.902954,611.072571,624.777527,638.002075,2.738176,-1.857391,0.129041,0.145466,632.726563
34708.000000,632.902954,611.121887,626.847046,638.002075,2.758624,-1.882718,-0.178786,0.149197,634.405090
34718.000000,633.780090,613.195801,627.645935,638.978882,2.749077,-1.927062,-0.155108,0.150612,635.981934
34728.000000,633.780090,617.242981,627.693542,645.022095,2.734476,-1.981987,-0.130830,0.156069,637.815491
34738.000000,635.539063,618.270142,627.645935,645.022095,2.706247,-2.055875,-0.481207,0.158671,639.532288
34748.000000,636.677490,618.270142,627.535522,645.093201,2.678943,-2.118673,0.411471,0.157995,641.078491
34758.000000,635.539063,618.292236,627.493408,646.430847,2.636681,-2.177266,-0.840883,0.153214,642.371521
34768.000000,640.167786,623.281616,627.493408,646.430847,2.589432,-2.216292,0.542552,0.151449,643.797791
34778.000000,637.047729,623.240479,625.564758,645.697815,2.532843,-2.260605,-0.900380,0.140072,644.629639
34788.000000,640.167786,628.256226,635.505005,645.697815,2.476488,-2.301161,0.156985,0.130976,645.484558
34798.000000,640.783508,627.161560,635.593933,649.998291,2.405015,-2.342178,-0.554880,0.126934,646.551758
34808.000000,640.920593,627.161560,635.668274,651.826599,2.348595,-2.375082,-0.333974,0.122798,647.572937
34818.000000,644.600830,627.161560,636.784668,649.998291,2.305636,-2.388802,-1.649036,0.118398,648.536865
34828.000000,646.545959,629.087891,637.721863,655.292236,2.268295,-2.396920,-0.931370,0.121856,649.928345
34838.000000,645.518921,630.015869,638.840149,655.292236,2.235278,-2.393535,-0.227052,0.119727,651.019104
34848.000000,646.545959,631.051147,638.840149,655.292236,2.189688,-2.391944,2.103058,0.115982,651.991699
34858.000000,645.518921,630.015869,636.085876,650.448059,2.166901,-2.367657,1.723825,0.100637,652.230835
34868.000000,649.467529,628.927246,636.085876,650.448059,2.149846,-2.359412,1.541571,0.090805,652.647278
34878.000000,639.522339,628.927246,641.123779,652.478210,2.155947,-2.345623,0.938105,0.069259,652.262573
34888.000000,648.524658,628.903320,644.129578,654.496094,2.159283,-2.337665,0.788453,0.065035,652.701721
34898.000000,648.524658,632.894165,644.129578,656.460327,2.161007,-2.329417,1.340374,0.062545,653.202637
34908.000000,648.524658,634.885193,643.165588,659.446838,2.147280,-2.334432,1.124438,0.062996,653.855103
34918.000000,649.538208,634.885193,643.165588,659.476563,2.125280,-2.349226,1.547887,0.063060,654.488892
34928.000000,648.517273,632.863892,644.182129,659.476563,2.105968,-2.381795,-0.766409,0.059853,654.927124
34938.000000,644.403442,630.811279,644.182129,657.589966,2.040389,-2.402002,1.077141,0.047056,654.757813
34948.000000,644.403442,630.811279,641.333557,657.589966,1.990069,-2.416306,0.236134,0.035099,654.510986
34958.000000,641.305176,632.702271,640.263794,650.738159,1.926284,-2.430623,0.956604,0.009179,653.306763
34968.000000,646.220093,633.651611,641.333557,657.831726,1.876516,-2.439901,0.742553,0.005270,653.164063
34978.000000,648.994995,633.651611,643.564697,652.147339,1.836287,-2.448045,-0.201220,-0.002603,652.744385
34988.000000,650.051453,633.651611,643.617065,657.200623,1.804691,-2.451539,-0.678395,0.000036,652.876770
34998.000000,648.994995,631.581299,643.617065,657.200623,1.793905,-2.445795,-2.170268,0.000675,652.915466
35008.000000,649.941040,631.581299,648.725464,658.263306,1.761829,-2.428926,0.678201,0.004087,653.127014
35018.000000,648.973145,633.509033,648.725464,659.243347,1.766271,-2.413147,-1.337862,0.006782,653.329590
35028.000000,649.941040,633.514587,641.764832,659.243347,1.783835,-2.385477,-0.554461,0.010222,653.603760
35038.000000,648.973145,634.513428,641.764832,659.243347,1.813103,-2.343758,0.354033,0.011375,653.775146
35048.000000,655.281555,637.504822,641.764832,662.955688,1.875484,-2.292267,-0.088516,0.026679,654.807190
35058.000000,653.424927,637.547241,641.745422,659.842224,1.916413,-2.232187,1.461964,0.031230,655.346985
35068.000000,655.281555,637.547241,640.751892,662.955688,1.973658,-2.173523,0.530909,0.041265,656.261414
35078.000000,653.424927,637.547241,634.773987,659.842224,2.030775,-2.120053,0.122995,0.041147,656.666992
35088.000000,651.929810,637.592102,640.751892,664.687622,2.103249,-2.040339,-0.213117,0.044630,657.287476
35098.000000,651.929810,637.645386,634.677673,662.122375,2.191427,-1.960589,-2.230020,0.042602,657.612061
35108.000000,651.929810,638.610168,634.677673,667.343262,2.282047,-1.869041,-1.459205,0.047068,658.306030
35118.000000,653.144043,639.687256,634.642578,662.122375,2.365871,-1.784926,-1.236529,0.043770,658.578918
35128.000000,653.589111,639.687256,634.642578,667.870300,2.450697,-1.725438,-0.659622,0.048585,659.305481
35138.000000,653.896790,639.687256,631.610474,671.255310,2.516042,-1.678234,0.584357,0.056287,660.253479
35148.000000,654.761230,641.796326,634.371643,671.422546,2.588208,-1.648404,0.670918,0.062605,661.195374
35158.000000,655.009399,645.744202,630.250488,671.255310,2.658195,-1.640009,1.098705,0.066252,662.040283
35168.000000,660.081238,645.893127,630.250488,670.868347,2.695856,-1.647067,-0.388107,0.074177,663.178284
35178.000000,662.103149,645.928894,629.166565,667.943420,2.724931,-1.657037,-0.990681,0.077404,664.113708
35188.000000,662.115601,645.928894,624.107422,670.868347,2.720757,-1.658731,-1.167053,0.082035,665.165588
35198.000000,664.093567,648.932922,620.107666,671.825562,2.723745,-1.669115,-1.984555,0.087758,666.329407
35208.000000,664.093567,648.932922,618.095642,674.823120,2.701385,-1.681863,-0.724210,0.094196,667.593262
35218.000000,662.056885,647.923645,618.095642,675.877319,2.670895,-1.716144,-1.046455,0.095413,668.608215
35228.000000,662.056885,647.923645,620.129028,679.069153,2.636198,-1.763331,-0.253767,0.098186,669.728699
35238.000000,660.979065,650.922119,624.122314,679.069153,2.600701,-1.821466,-0.370714,0.096295,670.597107
35248.000000,667.865051,652.930603,624.122314,679.069153,2.559253,-1.882049,0.768094,0.101736,671.886536
35258.000000,670.607727,654.934204,626.166931,684.307495,2.494888,-1.918047,1.345554,0.114570,673.673950
35268.000000,670.607727,654.934204,626.166931,684.307495,2.433857,-1.950551,1.225752,0.122004,675.265747
35278.000000,667.385620,656.805542,626.166931,684.463501,2.366183,-1.968545,1.521871,0.120450,676.392517
35288.000000,667.385620,655.748291,628.234070,683.920410,2.291821,-1.991258,0.679437,0.115050,677.273010
35298.000000,668.179565,656.805542,624.565308,683.920410,2.208347,-2.021997,0.635133,0.108429,678.026306
35308.000000,668.179565,661.676819,626.651672,683.298767,2.125302,-2.066540,0.417742,0.098994,678.544556
35318.000000,671.738464,661.676819,626.651672,682.471313,2.052511,-2.111665,0.764809,0.092047,679.117615
35328.000000,669.607544,661.577820,631.712463,683.298767,1.970662,-2.140907,0.441256,0.081943,679.431824
35338.000000,671.738464,661.456177,631.712463,682.790405,1.903991,-2.166777,0.492004,0.073415,679.739563
35348.000000,672.490601,661.456177,631.009949,687.640625,1.829895,-2.186665,0.190114,0.072273,680.405212
35358.000000,674.256531,663.348877,631.009949,687.065002,1.774382,-2.222561,0.147424,0.070950,681.048584
35368.000000,679.369080,663.348877,638.133362,687.936340,1.701460,-2.251652,0.050148,0.076424,682.086548
35378.000000,675.015808,663.348877,639.215332,691.214050,1.635582,-2.274282,0.062166,0.077159,682.894897
35388.000000,677.948181,663.286499,639.215332,691.214050,1.580517,-2.274866,-0.443049,0.079742,683.821472
35398.000000,675.015808,661.165771,639.340759,684.458313,1.554627,-2.286629,-1.905792,0.065678,683.775024
35408.000000,677.948181,661.143677,641.310852,684.458313,1.531968,-2.292932,-1.174013,0.056262,683.866882
35418.000000,680.859314,661.143677,641.368774,688.553284,1.517539,-2.305284,-2.614796,0.057065,684.477661
35428.000000,680.859314,664.109497,642.373657,691.583923,1.505073,-2.314418,-0.765198,0.060420,685.249634
35438.000000,679.794434,665.096191,642.381165,691.583923,1.494793,-2.327071,-2.344271,0.059952,685.825745
35448.000000,679.794434,666.098572,644.376892,691.612244,1.479663,-2.328822,-1.027629,0.057898,686.302002
35458.000000,678.763000,665.096191,645.399841,693.664917,1.472642,-2.315007,-2.351434,0.056030,686.768860
35468.000000,680.740173,669.074829,649.429749,693.664917,1.451590,-2.296480,-1.448096,0.055672,687.307678
35478.000000,673.817932,667.962036,653.607849,693.702271,1.429224,-2.248696,-0.212014,0.044471,687.192322
35488.000000,684.755188,667.962036,653.607849,692.723938,1.397407,-2.195386,0.316493,0.047665,687.828674
35498.000000,686.886230,667.962036,653.607849,693.702271,1.377967,-2.159480,2.508355,0.053458,688.652832
35508.000000,687.850952,664.890381,654.838135,694.731873,1.367559,-2.134701,0.896922,0.059583,689.554932
35518.000000,686.886230,665.754395,654.838135,695.766785,1.337073,-2.106913,2.189744,0.062975,690.354248
35528.000000,683.955261,665.754395,656.893372,696.731262,1.313848,-2.069260,0.733510,0.061161,690.875183
35538.000000,683.953186,673.616821,657.089539,695.766785,1.270951,-2.037567,1.756597,0.056533,691.209106
35548.000000,683.955261,674.690918,662.209106,698.874207,1.235745,-2.011088,0.594197,0.055525,691.713928
35558.000000,685.886475,673.616821,662.311157,693.992249,1.163242,-1.994728,0.225570,0.048780,691.864441
35568.000000,686.827271,674.353333,662.311157,698.874207,1.094287,-1.977175,-0.020048,0.050197,692.437195
35578.000000,686.827271,674.272827,665.458862,698.180359,1.038404,-1.963543,-1.427158,0.048955,692.864685
35588.000000,686.827271,674.353333,667.808899,700.093323,0.996789,-1.950279,0.154027,0.049255,693.372192
35598.000000,685.744873,674.272827,670.715942,703.251953,0.984582,-1.941606,-1.348723,0.051006,693.969849
35608.000000,683.748474,675.209412,667.808899,703.251953,0.960185,-1.947808,-0.412127,0.048327,694.319153
35618.000000,685.744873,678.158569,666.874817,703.251953,0.962403,-1.950446,-1.110347,0.047487,694.752014
35628.000000,681.706970,678.158569,663.860657,706.299744,0.961577,-1.956904,-0.613593,0.044236,695.031799
35638.000000,689.700684,682.160400,663.860657,706.299744,0.965920,-1.952921,0.970956,0.051251,695.895081
35647.000000,682.723572,678.147644,665.896729,706.299744,0.958846,-1.935494,0.870962,0.046183,696.103516
35658.000000,689.700684,686.090210,668.855896,703.302002,0.937773,-1.902099,2.435799,0.046002,696.554565
35668.000000,690.742615,685.071655,668.015015,709.286804,0.931142,-1.887571,0.298980,0.054249,697.509399
35678.000000,690.742615,685.071655,668.015015,703.355530,0.895657,-1.879066,1.592018,0.051408,697.881409
35687.000000,692.755188,685.071655,668.015015,708.406738,0.862568,-1.877990,0.747090,0.057506,698.761414
35698.000000,700.621033,677.919617,669.143005,707.480652,0.817434,-1.875734,1.870078,0.071343,700.166687
35707.000000,702.674988,686.974487,669.143005,708.406738,0.782427,-1.860137,1.638218,0.085112,701.706238
35717.000000,700.621033,681.823669,670.220337,708.526245,0.759444,-1.853158,-0.280351,0.090955,702.907959
35727.000000,705.596252,681.823669,668.440002,708.526245,0.724380,-1.832237,-0.037269,0.100631,704.398071
