I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
102610.000000,685.699524,631.977234,581.379944,670.054443,3.672425,-3.520013,0.140789,0.141120,669.288147
102620.000000,685.699524,631.925171,579.171265,670.054443,3.701098,-3.522180,0.561131,0.120155,668.498108
102630.000000,684.733398,628.050659,579.072144,670.789734,3.740149,-3.530942,0.056174,0.099146,667.493652
102640.000000,684.733398,628.050659,579.171265,672.865417,3.737142,-3.527086,0.580046,0.081802,666.663940
102650.000000,686.730530,628.050659,579.072144,675.774780,3.755141,-3.522755,0.170309,0.068612,666.096985
102660.000000,686.730530,627.062317,578.058472,676.760803,3.740745,-3.522515,0.635555,0.056898,665.553101
102670.000000,684.749634,623.066284,576.101440,679.716370,3.740791,-3.520374,0.227612,0.047790,665.165771
102680.000000,677.781799,616.095337,576.101440,677.850403,3.693080,-3.490501,0.128360,0.034043,664.200195
102690.000000,677.781799,616.964661,576.256104,678.974854,3.627290,-3.446882,-0.271401,0.022062,663.282715
102700.000000,683.855774,614.846436,576.472473,678.974854,3.514056,-3.380227,-0.216011,0.011966,662.443298
102710.000000,683.855774,616.726563,576.472473,678.974854,3.408589,-3.331998,-0.678115,0.003650,661.689758
102720.000000,673.899597,614.846436,572.149719,681.189392,3.298386,-3.293283,-1.140248,-0.008467,660.454041
102730.000000,673.863281,612.551453,568.457703,676.416748,3.226216,-3.272399,-2.249756,-0.019183,659.244202
102740.000000,673.810181,609.479431,566.838623,676.961792,3.140457,-3.262781,-1.844115,-0.028981,658.023560
102750.000000,673.863281,609.479431,566.838623,675.097412,3.075139,-3.244173,-2.055322,-0.037402,656.849548
102760.000000,673.810181,606.419312,569.993286,676.961792,2.990993,-3.226457,-1.143847,-0.046340,655.537048
102770.000000,670.758179,606.419312,569.993286,675.097412,2.920775,-3.231564,-1.801763,-0.056795,653.975830
102780.000000,670.758179,606.332092,568.329956,674.600769,2.835259,-3.245032,-0.618229,-0.064972,652.549377
102790.000000,669.690735,600.211975,565.533264,674.417480,2.786306,-3.273159,-0.498448,-0.074007,650.950989
102800.000000,667.500854,596.191284,565.533264,671.760620,2.774799,-3.302924,-0.219521,-0.084902,649.067017
102810.000000,666.404114,593.240662,565.533264,671.760620,2.795154,-3.332504,-0.585894,-0.095908,647.062317
102820.000000,665.442139,593.204651,562.422913,671.760620,2.813085,-3.358349,1.363538,-0.104752,645.174622
102830.000000,664.319641,590.280884,562.343262,672.700378,2.823494,-3.396014,-0.010861,-0.113886,643.168030
