I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
13660.000000,148.489944,159.015625,147.037323,159.495178,0.577496,-0.204658,-0.368285,0.177854,148.661377
13670.000000,154.612381,163.079147,143.873322,162.369507,0.615177,-0.181361,-0.671846,0.188579,151.566010
13680.000000,156.693787,163.107437,144.886505,165.286057,0.596887,-0.193818,0.065040,0.196502,154.283691
13690.000000,159.652725,170.078598,144.886505,170.327484,0.567630,-0.217191,-0.271381,0.206206,157.267715
13700.000000,160.583282,171.094543,148.903458,173.515976,0.527665,-0.268334,-0.157151,0.214258,160.175171
13710.000000,163.366592,176.077988,155.904297,175.397812,0.469650,-0.281330,-2.004943,0.224384,163.381027
13720.000000,165.465942,185.007889,162.976242,179.691101,0.417117,-0.276297,-3.655227,0.238404,167.096909
13730.000000,170.295547,185.925735,167.215302,180.617691,0.329545,-0.256213,-1.925203,0.250625,170.764145
13740.000000,179.190598,186.609283,168.060745,187.799667,0.227738,-0.241194,-2.498853,0.264378,174.714432
13750.000000,180.058746,191.775177,173.384674,191.934982,0.108487,-0.216396,-1.735421,0.277497,178.735733
13760.000000,182.727493,193.405869,177.590820,197.084671,-0.020800,-0.210666,-0.201715,0.289128,182.731934
13770.000000,185.911911,196.208328,177.789108,200.269897,-0.172671,-0.206018,0.698670,0.297443,186.496368
13780.000000,187.507202,202.977341,186.018402,202.488525,-0.292445,-0.206068,0.747612,0.307250,190.500443
13790.000000,194.139313,204.798340,186.194031,209.847351,-0.415766,-0.209240,0.775847,0.316903,194.586548
13800.000000,195.328079,206.616577,187.443237,211.663956,-0.487024,-0.235933,2.111460,0.321600,198.248734
13810.000000,198.000946,208.539093,193.370224,215.129211,-0.584276,-0.243040,1.818486,0.325810,201.906784
13820.000000,203.845245,212.399582,200.575226,218.980469,-0.649211,-0.288623,2.220959,0.332858,205.904922
13830.000000,209.693375,218.351685,203.615875,223.273315,-0.694800,-0.369626,0.823321,0.341337,210.123856
13840.000000,210.356689,220.372650,215.515396,226.429077,-0.729354,-0.472564,0.783912,0.350198,214.467575
13850.000000,210.529678,227.433640,216.335022,230.592575,-0.728410,-0.624485,-0.382927,0.356305,218.610840
13860.000000,219.178085,229.602432,216.124237,237.757813,-0.727435,-0.800678,0.596721,0.362661,222.841278
13870.000000,219.969925,230.796097,216.335022,240.947937,-0.689920,-1.028540,1.378627,0.363461,226.551880
13880.000000,226.437897,236.097794,224.794510,242.138947,-0.679874,-1.297751,1.280640,0.367488,230.609329
13890.000000,228.751038,237.397644,225.451019,245.407837,-0.582775,-1.629657,1.198821,0.367309,234.265457
13900.000000,230.171524,243.886780,230.896530,248.609955,-0.468316,-2.000480,0.082160,0.368103,238.021851
13910.000000,233.871902,246.017731,233.258743,248.817612,-0.326056,-2.378449,0.389324,0.365812,241.462341
13920.000000,236.593048,248.595657,236.558350,251.977768,-0.175587,-2.752093,-0.438517,0.362613,244.784546
13930.000000,241.316498,248.595657,239.838058,253.110260,-0.030802,-3.105870,-0.087317,0.357423,247.865768
13940.000000,244.046707,253.130661,242.140717,258.297882,0.109235,-3.434277,0.247293,0.353526,251.030853
13950.000000,245.794312,255.626114,244.473297,260.211456,0.227405,-3.725495,1.318418,0.347747,253.959229
13960.000000,248.549820,259.410431,248.875916,268.408997,0.330850,-3.982143,1.006954,0.345468,257.197449
13970.000000,252.108276,260.042389,250.934326,269.349365,0.397612,-4.194950,1.908387,0.340478,260.128235
13980.000000,254.317230,260.918488,250.934326,270.475342,0.458867,-4.383043,0.986766,0.332025,262.645477
13990.000000,255.907471,263.670898,250.934326,276.578674,0.487363,-4.523589,0.984517,0.323913,265.113922
14000.000000,257.732300,268.048462,257.290863,276.661194,0.497987,-4.653756,0.943941,0.317352,267.664154
14010.000000,257.732300,270.157227,259.930481,276.661194,0.486942,-4.755859,1.100276,0.308421,269.899963
14020.000000,258.548187,270.218689,260.068817,279.743835,0.441453,-4.853247,0.928789,0.297293,271.815674
14030.000000,263.145599,273.133545,261.843414,279.884277,0.346370,-4.928275,2.466027,0.287228,273.731812
14040.000000,264.641479,273.215363,265.856537,282.255768,0.264534,-5.009360,3.078078,0.277343,275.566162
14050.000000,266.878143,275.935486,267.916321,284.067352,0.141218,-5.082236,3.468724,0.268390,277.399536
14060.000000,270.324921,279.051270,268.842163,287.471832,0.063403,-5.165069,2.637879,0.261336,279.342773
14070.000000,272.072784,277.765991,269.893951,287.644897,-0.043774,-5.238093,1.686903,0.251406,280.913452
14080.000000,273.588348,279.767670,274.822174,287.971222,-0.080793,-5.331380,0.667229,0.242831,282.527191
14090.000000,273.791229,279.767670,274.822174,289.844910,-0.123887,-5.430118,-0.035867,0.232305,283.850250
14100.000000,275.170258,279.771606,272.736481,290.169922,-0.125159,-5.545619,0.920712,0.219299,284.807739
14110.000000,275.357910,282.833923,272.736481,292.082825,-0.126980,-5.667241,0.590545,0.207302,285.741028
14120.000000,277.956024,284.010712,273.354584,292.308594,-0.115056,-5.799834,1.389941,0.195971,286.624298
14130.000000,279.746826,285.897125,277.818085,294.232086,-0.094855,-5.950610,-0.474748,0.187885,287.734985
14140.000000,281.517242,288.226074,277.818085,293.446167,-0.084414,-6.105409,0.746947,0.179523,288.735870
14150.000000,281.517242,289.109741,277.818085,296.351318,-0.061890,-6.286383,0.475899,0.171239,289.661194
14160.000000,282.269073,290.356232,276.551575,296.616821,-0.071716,-6.461925,1.459247,0.161955,290.398804
14170.000000,281.392029,290.444000,280.191956,296.720947,-0.080999,-6.625107,1.061955,0.152711,291.047699
14180.000000,281.392029,290.444000,284.610229,296.720947,-0.105648,-6.763201,1.141844,0.144440,291.706299
14190.000000,281.392029,292.584564,286.212036,299.810852,-0.125310,-6.883240,2.200593,0.138405,292.517090
14200.000000,285.843750,290.593781,286.212036,299.810852,-0.162402,-6.976562,2.715401,0.131912,293.219391
14210.000000,290.587860,291.568268,286.031586,300.093903,-0.199492,-7.047091,1.295919,0.127038,294.026672
14220.000000,291.275574,290.593781,285.109558,300.093903,-0.247547,-7.076836,0.732867,0.120135,294.572296
14230.000000,291.275574,291.568268,285.118256,301.170807,-0.310153,-7.092868,-0.038972,0.113312,295.057220
14240.000000,291.275574,296.258698,284.253113,302.261536,-0.396179,-7.090877,1.578751,0.108255,295.659271
14250.000000,293.908020,296.258698,285.118256,302.488373,-0.472635,-7.080516,1.126921,0.103931,296.287842
14260.000000,293.908020,296.258698,286.365448,303.376526,-0.532083,-7.054261,1.965311,0.099431,296.854675
14270.000000,289.919495,297.027283,291.458527,304.567719,-0.561802,-7.015179,0.818254,0.095277,297.412842
14280.000000,289.919495,297.027283,291.458527,305.537231,-0.540875,-6.970054,-0.689433,0.090573,297.871613
14290.000000,294.001465,297.954681,292.562653,304.567719,-0.488044,-6.949042,-2.801903,0.087570,298.462067
14300.000000,294.001465,299.025146,288.642853,305.295898,-0.411530,-6.914741,-2.341003,0.082594,298.815247
14310.000000,294.118927,300.115662,290.510834,305.295898,-0.333283,-6.868285,-1.584598,0.078495,299.210785
14320.000000,295.726837,300.296112,290.510834,306.001984,-0.252100,-6.801986,-0.821938,0.074922,299.620575
14330.000000,298.969086,300.337372,293.489075,307.848297,-0.190060,-6.705250,-0.371185,0.074462,300.321442
14340.000000,295.726837,300.337372,294.543701,306.001984,-0.083897,-6.627351,-0.831564,0.070694,300.670410
14350.000000,298.969086,302.562927,294.562164,306.483246,0.018138,-6.577109,0.061169,0.069285,301.229492
14360.000000,295.290314,303.432953,296.383636,306.483246,0.124583,-6.535575,-1.052678,0.066339,301.612946
14370.000000,300.861938,303.689758,296.383636,310.277832,0.130709,-6.461769,1.181974,0.067304,302.377716
14380.000000,300.861938,307.613617,293.624054,310.277832,0.143587,-6.391524,0.154747,0.067486,303.069855
14390.000000,301.002960,307.633057,293.624054,311.223114,0.120672,-6.331605,0.582670,0.066869,303.679932
14400.000000,301.002960,308.499298,299.724518,312.178864,0.100669,-6.308744,-0.590330,0.068762,304.547363
14410.000000,303.061249,308.541138,304.763336,313.223999,0.058857,-6.289318,-0.178211,0.072917,305.671234
14420.000000,302.044159,308.499298,304.858887,313.223999,0.054008,-6.288674,-1.809833,0.074350,306.550873
14430.000000,304.029877,309.421326,304.858887,313.230835,0.061333,-6.296165,-2.161535,0.075467,307.411682
14440.000000,302.044159,313.404572,302.794830,318.164307,0.086306,-6.309825,-1.070552,0.077179,308.346130
14450.000000,302.095947,313.404572,302.794830,318.193939,0.096307,-6.294551,-0.677186,0.077138,309.113586
14460.000000,302.095947,313.448608,305.788391,319.135315,0.099190,-6.261936,0.005722,0.077536,309.926758
14470.000000,303.165802,312.398987,306.834808,323.089722,0.076696,-6.234054,-0.005210,0.078579,310.811676
14480.000000,304.117981,312.398987,307.030273,323.089722,0.023814,-6.213410,1.272928,0.078464,311.585358
14490.000000,304.117981,312.309937,307.131073,322.260712,-0.033705,-6.204047,0.608696,0.076530,312.166931
14500.000000,307.895294,312.309937,307.131073,322.260712,-0.133921,-6.193929,1.489000,0.075295,312.802612
14510.000000,309.020203,313.060364,308.395660,322.402008,-0.205847,-6.193035,1.456017,0.074462,313.468048
14520.000000,307.895294,318.865204,309.283600,323.500336,-0.248119,-6.212310,0.843511,0.075691,314.341766
14530.000000,315.578125,319.912018,313.316528,328.559540,-0.244844,-6.254043,-0.737034,0.083680,315.937439
14540.000000,315.578125,318.881439,314.295441,328.559540,-0.259911,-6.275143,-0.426972,0.088395,317.269379
14550.000000,315.578125,318.881439,314.295441,328.559540,-0.262894,-6.280426,-0.420840,0.090458,318.369873
14560.000000,317.506592,318.881439,317.272461,327.629852,-0.289602,-6.253435,0.285592,0.092343,319.472351
14570.000000,315.553711,324.789551,317.272461,331.581299,-0.317239,-6.205958,0.385111,0.095859,320.764954
14580.000000,319.488312,324.789551,315.571899,332.615448,-0.336768,-6.177023,0.624477,0.098408,321.991211
14590.000000,321.571106,325.717072,315.571899,332.623688,-0.341204,-6.155459,2.395630,0.100091,323.152008
14600.000000,322.534088,327.642578,318.607544,334.616943,-0.331190,-6.142030,0.211895,0.103257,324.485382
14610.000000,321.571106,328.644714,321.581146,334.510071,-0.287951,-6.106753,-0.317223,0.105208,325.722778
14620.000000,322.603912,331.673828,324.572632,337.573517,-0.218370,-6.072192,-3.015906,0.109578,327.233704
14630.000000,323.889740,331.816925,327.501282,338.278107,-0.167974,-6.038713,-2.517309,0.113434,328.734375
14640.000000,328.001221,333.748444,327.501282,338.368805,-0.099469,-6.001182,-3.066232,0.117315,330.276215
14650.000000,328.168762,333.887573,326.472565,343.131104,-0.051374,-5.961417,-1.157201,0.119922,331.723145
14660.000000,330.298584,334.984131,326.472565,343.947113,-0.003773,-5.927861,-1.989821,0.121688,333.107788
14670.000000,332.487244,335.002991,327.454590,345.029144,0.017373,-5.905355,-0.818870,0.122804,334.441833
14680.000000,332.487244,335.002991,331.437866,344.859497,0.038383,-5.889596,-0.876642,0.123137,335.704803
14690.000000,330.576721,335.025330,331.441406,347.830566,0.045120,-5.883492,0.445060,0.121429,336.756805
14700.000000,330.576721,338.039520,331.437866,345.832642,0.055883,-5.897623,0.561741,0.118442,337.657501
14710.000000,336.536133,340.089142,333.286652,347.830566,0.084966,-5.930630,0.339061,0.119476,338.950500
14720.000000,337.432129,340.089142,333.286652,349.794159,0.099466,-5.989921,0.809821,0.119319,340.128784
14730.000000,338.306122,341.136169,339.007996,350.780090,0.099369,-6.057908,0.844694,0.121031,341.501770
14740.000000,338.203247,343.169434,340.122894,351.817352,0.088591,-6.106945,1.962602,0.122066,342.820709
14750.000000,338.306122,346.143402,341.856384,356.829132,0.080417,-6.149128,2.534313,0.125155,344.365692
14760.000000,339.110352,347.165375,341.856384,356.829132,0.073623,-6.188811,2.363328,0.126150,345.721771
14770.000000,341.017761,347.165375,341.856384,355.896210,0.060595,-6.212639,1.214130,0.125031,346.865784
14780.000000,344.932495,347.165375,342.772308,355.896210,0.055740,-6.213058,1.390857,0.124060,348.014099
14790.000000,344.932495,349.139313,347.736511,358.915619,0.057285,-6.215973,0.436607,0.125663,349.423035
14800.000000,344.921600,351.131256,349.706512,358.915619,0.062056,-6.221522,0.956368,0.126528,350.770447
14810.000000,344.921600,352.159424,349.723602,358.915619,0.074987,-6.233014,0.083049,0.125311,351.907928
14820.000000,348.876221,354.123199,352.591125,362.862549,0.088795,-6.253463,-0.078934,0.127983,353.441681
14830.000000,349.887238,356.165497,352.591125,363.867767,0.109360,-6.301473,-1.422724,0.129615,354.892822
14840.000000,355.776642,356.217834,352.472992,362.862549,0.138283,-6.363496,-1.069030,0.130801,356.313538
14850.000000,355.776642,356.337280,352.472992,365.835907,0.148996,-6.437152,-1.687731,0.130613,357.601837
14860.000000,358.458313,359.269958,354.966461,365.831665,0.173807,-6.514278,-0.269563,0.131959,359.049225
14870.000000,358.314880,360.436859,360.114685,365.835907,0.186442,-6.600861,-0.181335,0.133491,360.529663
14880.000000,358.458313,362.485535,358.584961,365.848572,0.207396,-6.677409,0.651995,0.132451,361.755402
14890.000000,361.181183,360.436859,359.468781,373.835205,0.196924,-6.743643,0.450331,0.133406,363.180237
14900.000000,361.181183,362.485535,359.468781,372.859039,0.202316,-6.810071,-0.012999,0.132208,364.388428
14910.000000,366.006165,365.534454,362.313660,372.859039,0.201316,-6.876879,-0.553013,0.134020,365.900787
14920.000000,363.682770,368.489075,362.313660,372.859039,0.217128,-6.935380,-0.328933,0.133200,367.154907
14930.000000,365.536285,370.508636,363.180481,372.882721,0.182893,-6.978069,-0.182337,0.132309,368.393372
14940.000000,365.419281,370.508636,362.927979,376.953003,0.172343,-7.030663,0.826726,0.130767,369.554596
14950.000000,365.536285,370.508636,367.976654,378.904480,0.130116,-7.073243,1.562620,0.130376,370.821228
14960.000000,365.419281,371.478729,364.770355,378.044434,0.129378,-7.136973,1.111285,0.126066,371.672424
14970.000000,368.252563,371.478729,371.839874,380.999634,0.113335,-7.195195,0.482798,0.126327,372.960541
14980.000000,371.958313,371.478729,368.460571,382.044769,0.136569,-7.273498,-1.068623,0.124725,374.055573
14990.000000,373.821350,374.510223,372.617523,382.055389,0.155954,-7.361488,-0.946201,0.125492,375.383362
15000.000000,376.514679,374.565765,374.918457,382.988281,0.206009,-7.464927,-0.690167,0.126595,376.754089
15010.000000,376.514679,374.669281,374.918457,383.033661,0.243732,-7.559289,0.378501,0.125073,377.860260
15020.000000,376.514679,377.724884,372.689484,385.931305,0.309126,-7.644855,-0.062374,0.123229,378.917389
15030.000000,378.252655,378.833099,372.689484,386.846008,0.371944,-7.702714,0.764797,0.121236,379.940369
15040.000000,378.281128,378.937927,373.197632,386.846008,0.449171,-7.767188,-0.270302,0.117603,380.771332
15050.000000,380.211700,381.045563,381.624634,388.563782,0.512922,-7.837296,-0.242041,0.119299,382.125427
15060.000000,380.211700,383.133698,381.624634,388.563782,0.576233,-7.917819,-0.991630,0.119369,383.325684
15070.000000,384.119537,383.133698,381.624634,393.373657,0.627327,-8.000388,-0.631288,0.121225,384.714294
15080.000000,385.919891,383.240906,387.051453,395.309143,0.664929,-8.073462,-1.177349,0.124891,386.311523
15090.000000,385.919891,386.367828,387.051453,395.309143,0.706288,-8.142971,-0.594597,0.126909,387.772308
15100.000000,388.788391,388.418182,385.638611,398.226532,0.735519,-8.195454,-0.181207,0.129123,389.273865
15110.000000,389.616608,390.447479,385.638611,401.114380,0.766682,-8.225687,-0.216482,0.131111,390.773834
15120.000000,392.541199,390.524963,389.327820,402.148224,0.785345,-8.248119,0.222230,0.133918,392.379669
15130.000000,392.541199,392.474792,395.188171,404.001129,0.821955,-8.256704,-0.154286,0.138274,394.176270
15140.000000,392.541199,390.625763,396.101990,404.938904,0.856157,-8.271333,-0.908555,0.139061,395.641602
15150.000000,395.604218,392.555664,396.101990,404.001129,0.905515,-8.280205,-1.412540,0.139020,397.027924
15160.000000,395.604218,394.652283,395.824615,403.873047,0.953347,-8.289344,-0.713597,0.137099,398.216370
15170.000000,395.604218,398.676178,395.824615,403.873047,0.994327,-8.268484,-0.199150,0.134906,399.357086
15180.000000,396.851898,400.717041,398.851837,411.623077,1.006150,-8.223352,0.316586,0.137174,400.944275
15190.000000,401.685974,402.686371,400.026062,413.625824,1.003365,-8.139796,0.442037,0.141165,402.735107
15200.000000,401.187927,404.660065,400.026062,413.593933,0.997545,-8.042542,-0.142985,0.142383,404.274658
15210.000000,404.414246,404.660065,403.214020,414.557526,1.004164,-7.927051,-0.093239,0.144170,405.886108
15220.000000,404.414246,406.617737,406.421478,414.557526,1.020826,-7.810339,-1.215895,0.145372,407.454071
15230.000000,414.590637,408.592010,406.643921,421.447174,1.044336,-7.684341,-0.362582,0.152745,409.681946
15240.000000,414.590637,408.592010,411.827454,422.338196,1.056944,-7.545660,-0.300927,0.158683,411.832916
15250.000000,412.535797,408.600616,412.438049,422.381470,1.046553,-7.392352,0.196990,0.159622,413.518280
15260.000000,412.535797,412.509064,412.438049,422.338196,1.017719,-7.225040,-0.635261,0.159157,415.065704
15270.000000,414.828156,413.424225,412.438049,426.292633,0.988955,-7.057164,-0.500613,0.159076,416.648743
15280.000000,417.388580,413.424225,412.688721,428.299713,0.923645,-6.882260,-0.534016,0.158268,418.154694
15290.000000,420.096466,416.320953,413.221985,428.299713,0.860655,-6.714930,-0.140962,0.157658,419.673370
15300.000000,417.840088,413.853271,419.623627,428.362427,0.744663,-6.535783,-0.060530,0.154965,420.967163
15310.000000,422.606140,417.046936,420.075806,430.636353,0.648748,-6.363781,0.106960,0.154990,422.519409
15320.000000,423.211243,418.632202,420.113495,431.531494,0.525404,-6.176361,0.658441,0.153500,423.912872
15330.000000,424.009705,421.145538,427.176575,431.760925,0.409525,-5.989312,0.722377,0.154589,425.562225
15340.000000,424.559937,422.371613,427.629761,436.021667,0.249451,-5.788202,0.977421,0.155483,427.202087
15350.000000,428.709229,421.566040,427.176575,436.021667,0.119247,-5.598911,0.151480,0.154686,428.673157
15360.000000,428.709229,422.827911,427.804779,436.021667,-0.041988,-5.399966,0.386371,0.151951,429.932861
15370.000000,429.973480,424.910095,427.972168,435.147919,-0.193089,-5.205137,-0.042810,0.148108,431.048798
15380.000000,429.973480,425.567322,431.538635,437.567230,-0.353339,-5.004439,-0.031202,0.145411,432.246765
15390.000000,429.973480,425.567322,433.130341,437.567230,-0.506258,-4.806911,-0.306601,0.141260,433.265015
15400.000000,435.322662,429.218750,435.243988,440.776031,-0.648890,-4.611191,-0.293491,0.142176,434.773773
15410.000000,437.190430,431.548401,437.687439,442.669556,-0.798024,-4.425793,0.161973,0.144295,436.417999
15420.000000,438.508850,434.874481,435.254669,444.942596,-0.924269,-4.247594,0.955241,0.145245,437.960663
15430.000000,440.563599,435.234161,438.763977,445.866791,-1.071184,-4.073093,0.694510,0.146562,439.551453
15440.000000,440.563599,435.234161,439.737366,446.036041,-1.187296,-3.914367,1.204827,0.145323,440.886993
15450.000000,440.641144,437.265930,440.157806,451.081848,-1.333706,-3.765083,0.974640,0.145026,442.309021
15460.000000,443.622589,437.265930,442.984467,452.178680,-1.472557,-3.634995,0.594597,0.145430,443.801666
15470.000000,443.622589,441.620636,442.984467,453.272491,-1.616334,-3.520137,-0.084758,0.145490,445.262238
15480.000000,443.622589,443.306427,442.984467,453.498932,-1.761203,-3.427086,1.047153,0.143651,446.524078
15490.000000,445.464874,441.620636,446.974915,454.377747,-1.897462,-3.346091,0.582534,0.141916,447.778442
15500.000000,450.234009,443.306427,446.974915,458.600311,-2.033932,-3.267855,1.052687,0.142910,449.301910
15510.000000,451.345703,444.719452,445.482391,458.816437,-2.149661,-3.220287,-0.482171,0.141565,450.589844
15520.000000,450.920135,446.477753,445.482391,458.947205,-2.280334,-3.188189,-0.068097,0.138446,451.678009
15530.000000,452.736694,446.477753,445.482391,458.816437,-2.384097,-3.182881,-0.385242,0.134180,452.614563
15540.000000,452.568207,448.858795,448.679688,457.174164,-2.476479,-3.183289,0.469446,0.129966,453.513824
15550.000000,452.568207,448.858795,450.908356,457.174164,-2.542840,-3.186849,0.497129,0.125158,454.308624
15560.000000,451.443756,449.738007,452.972717,462.239166,-2.565931,-3.205166,-0.616184,0.122169,455.246338
15570.000000,451.443756,450.668243,452.972717,463.275177,-2.596294,-3.230457,-0.520145,0.118347,456.066803
15580.000000,457.213837,452.695343,452.963501,463.345245,-2.591816,-3.265083,-1.255728,0.116920,457.100342
15590.000000,457.213837,452.695343,452.963501,464.323914,-2.588624,-3.289918,0.059378,0.113967,457.959503
15600.000000,457.179962,452.695343,456.849487,463.345245,-2.535841,-3.326032,-0.692116,0.110839,458.770782
15610.000000,457.179962,452.718353,461.644287,467.347900,-2.499623,-3.347262,-0.038101,0.110511,459.844788
15620.000000,461.240692,454.021698,461.644287,468.226746,-2.444915,-3.354031,-0.313543,0.111176,461.019714
15630.000000,461.390625,455.912323,461.644287,468.226746,-2.414641,-3.350569,0.218828,0.110491,462.059479
15640.000000,462.327240,456.069031,456.584717,467.192688,-2.381243,-3.354884,-0.180773,0.105377,462.627441
15650.000000,462.504272,458.127258,462.449707,467.192688,-2.344738,-3.357255,-0.321870,0.103188,463.451416
15660.000000,462.540070,464.179443,461.402344,471.080566,-2.315759,-3.367549,-0.484792,0.103710,464.538116
15670.000000,462.540070,465.236145,462.449707,471.106995,-2.268471,-3.380145,-0.400284,0.103165,465.517944
15680.000000,464.599976,465.236145,461.402344,471.080566,-2.235143,-3.377743,0.427688,0.101220,466.345459
15690.000000,466.799835,464.496094,465.317291,474.898956,-2.170353,-3.362534,0.405504,0.102101,467.450104
15700.000000,471.885803,464.496094,464.250854,473.849396,-2.142871,-3.332455,0.908626,0.102380,468.500458
15710.000000,468.997253,465.578949,466.233215,474.898956,-2.103291,-3.311652,0.394775,0.101143,469.394348
15720.000000,468.997253,466.520172,464.292511,474.765442,-2.104097,-3.278267,0.979667,0.097652,470.039246
15730.000000,468.997253,465.578949,466.233215,480.772705,-2.102967,-3.237591,0.282742,0.096183,470.861542
15740.000000,469.117157,466.552643,468.347412,480.701050,-2.106326,-3.198737,0.176349,0.094701,471.667725
15750.000000,472.166809,464.531525,471.406921,480.701050,-2.079025,-3.157021,-0.268497,0.093850,472.525360
15760.000000,472.391937,472.481018,471.441559,480.640717,-2.057478,-3.112277,0.224534,0.095243,473.610229
15770.000000,475.275696,467.488831,471.441559,480.551971,-2.056356,-3.066720,-0.144373,0.093534,474.383209
15780.000000,475.460083,471.481964,473.483246,480.551971,-2.041202,-3.030695,0.031299,0.093343,475.298431
15790.000000,478.538025,471.481964,474.591400,481.506927,-2.052963,-2.988364,0.169732,0.093922,476.292694
15800.000000,478.538025,475.423035,478.664124,488.404724,-2.030329,-2.923203,0.447971,0.099638,477.832123
15810.000000,481.578003,477.412781,479.874451,488.404724,-2.029038,-2.835048,0.241465,0.105384,479.431763
15820.000000,482.859558,478.344482,479.874451,488.236664,-1.995401,-2.747362,-0.074194,0.108912,480.856018
15830.000000,484.148682,479.347565,479.874451,488.236664,-2.007372,-2.672108,0.482416,0.110736,482.136658
15840.000000,484.148682,480.263580,480.136261,489.193512,-1.973964,-2.622961,0.097224,0.111054,483.277405
15850.000000,484.148682,480.285614,484.175690,490.115540,-1.946251,-2.571263,-0.105734,0.111586,484.443817
15860.000000,485.557770,484.325470,484.175690,491.953369,-1.904258,-2.522660,-0.506998,0.113350,485.744873
15870.000000,485.557770,485.287201,484.175690,492.040436,-1.875683,-2.471655,-0.220855,0.113054,486.847321
15880.000000,485.557770,484.353851,482.277313,496.872650,-1.845156,-2.425704,-0.558450,0.111445,487.808899
15890.000000,489.802338,484.353851,482.277313,498.723297,-1.814096,-2.378021,0.292311,0.111025,488.879242
15900.000000,489.802338,484.353851,488.302917,498.723297,-1.804495,-2.339893,-0.021546,0.111479,490.037170
15910.000000,490.927002,486.354370,490.345581,497.683105,-1.794442,-2.300141,0.034743,0.111758,491.181274
