I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
740328.000000,228.000015,124.288696,103.711319,0.000000,0.000064,0.000000,-0.000064,-0.019142,-0.000089,0.000000,-0.019232,3149.980713,124.408600,1.000000,15.000000
740338.000000,228.000015,125.532524,102.467491,0.000000,0.027517,0.124382,-0.027517,-8.255047,-0.038613,0.000000,-8.293660,3141.706299,125.604881,1.000000,15.000000
740348.000000,228.000015,126.292343,101.707672,0.081974,0.034578,0.075983,0.047396,14.218668,-0.026471,0.000000,14.192197,3164.192139,126.320549,1.000000,15.000000
740358.000000,238.200012,123.394325,114.805687,0.081974,-0.009588,-0.289801,0.091562,27.468666,0.101716,0.000000,27.570381,3177.570313,123.205536,1.000000,15.000000
740368.000000,238.200012,124.428871,113.771141,0.091930,0.007290,0.103454,0.084640,25.392057,0.220212,0.000000,25.612270,3175.612305,124.494667,1.000000,15.000000
740378.000000,238.200012,126.857651,111.342361,0.091930,0.043156,0.242878,0.048774,14.632214,0.288496,0.000000,14.920710,3164.920654,126.994766,1.000000,15.000000
740388.000000,238.200012,125.518448,112.681564,0.089248,0.005769,-0.133920,0.083479,25.043638,0.405366,0.000000,25.449005,3175.448975,125.415390,1.000000,15.000000
740398.000000,248.400024,124.193100,124.206924,0.089248,-0.007657,-0.132535,0.096905,29.071533,0.541033,0.000000,29.612566,3179.612549,124.112602,1.000000,15.000000
740408.000000,248.400024,127.107613,121.292412,0.099507,0.047690,0.291451,0.051816,15.544848,0.613576,0.000000,16.158424,3166.158447,127.281700,1.000000,15.000000
740418.000000,257.399994,127.963043,129.436951,0.099507,0.047137,0.085543,0.052370,15.710987,0.686894,0.000000,16.397881,3166.397949,127.985077,1.000000,15.000000
740428.000000,257.399994,129.432281,127.967712,0.103584,0.072286,0.146924,0.031298,9.389290,0.730711,0.000000,10.120001,3160.120117,129.490356,1.000000,15.000000
740438.000000,257.399994,127.074097,130.325897,0.103584,0.033044,-0.235818,0.070540,21.162012,0.829467,0.000000,21.991478,3171.991455,126.894775,1.000000,15.000000
740448.000000,265.799988,130.011734,135.788254,0.104059,0.074726,0.293763,0.029332,8.799740,0.870532,0.000000,9.670272,3159.670166,130.163483,1.000000,15.000000
740458.000000,265.799988,130.966583,134.833405,0.104059,0.077354,0.095485,0.026705,8.011441,0.907919,0.000000,8.919360,3158.919434,130.978668,1.000000,15.000000
740468.000000,265.799988,131.011841,134.788147,0.107274,0.058900,0.004525,0.048374,14.512149,0.975642,0.000000,15.487791,3165.487793,130.969452,1.000000,15.000000
740478.000000,265.799988,132.412521,133.387466,0.107274,0.087604,0.140068,0.019670,5.901039,1.003180,0.000000,6.904219,3156.904297,132.459763,1.000000,15.000000
740488.000000,265.799988,136.751663,129.048325,0.105541,0.149977,0.433914,-0.044436,-13.330938,0.940969,0.000000,-12.389969,3137.610107,136.953217,1.000000,15.000000
740498.000000,273.600006,137.476669,136.123337,0.105541,0.142889,0.072502,-0.037348,-11.204434,0.888682,0.000000,-10.315752,3139.684326,137.431580,1.000000,15.000000
740508.000000,273.600006,141.813248,131.786758,0.106913,0.209920,0.433657,-0.103008,-30.902275,0.744471,0.000000,-30.157804,3119.842285,141.982483,1.000000,15.000000
740518.000000,273.600006,142.976456,130.623550,0.106913,0.210118,0.116321,-0.103206,-30.961687,0.599984,0.000000,-30.361704,3119.638184,142.921982,1.000000,15.000000
740528.000000,274.799988,145.865021,128.934967,0.101363,0.223179,0.288856,-0.121816,-36.544830,0.429441,0.000000,-36.115391,3113.884521,145.910843,1.000000,15.000000
740538.000000,274.799988,150.268448,124.531540,0.101363,0.273702,0.440343,-0.172339,-51.701790,0.188166,0.000000,-51.513622,3098.486328,150.394836,1.000000,15.000000
740548.000000,274.799988,154.311493,120.488495,0.094914,0.298483,0.404304,-0.203569,-61.070591,-0.096830,0.000000,-61.167419,3088.832520,154.387512,1.000000,15.000000
740558.000000,286.800018,156.907043,129.892975,0.094914,0.305288,0.259556,-0.210374,-63.112057,-0.391353,0.000000,-63.503410,3086.496582,156.884384,1.000000,15.000000
740568.000000,286.800018,162.721512,124.078506,0.097280,0.367384,0.581446,-0.270103,-81.031044,-0.769498,0.000000,-81.800545,3068.199463,162.882233,1.000000,15.000000
740578.000000,286.800018,166.389877,120.410141,0.097280,0.374819,0.366837,-0.277539,-83.261597,-1.158052,0.000000,-84.419647,3065.580322,166.389557,1.000000,15.000000
740588.000000,286.800018,170.376419,116.423599,0.087496,0.383639,0.398654,-0.296143,-88.842766,-1.572652,0.000000,-90.415421,3059.584473,170.390289,1.000000,15.000000
740598.000000,286.800018,175.323776,111.476242,0.087496,0.415801,0.494736,-0.328305,-98.491531,-2.032279,0.000000,-100.523811,3049.476074,175.388428,1.000000,15.000000
740608.000000,286.800018,181.655151,105.144867,0.077897,0.456132,0.633137,-0.378235,-113.470512,-2.561808,0.000000,-116.032318,3033.967773,181.781647,1.000000,15.000000
740618.000000,286.800018,186.001984,100.798035,0.077897,0.461267,0.434683,-0.383371,-115.011162,-3.098527,0.000000,-118.109688,3031.890381,185.989502,1.000000,15.000000
740627.000000,286.800018,190.339554,96.460464,0.066714,0.466382,0.433758,-0.399668,-119.900291,-3.658062,0.000000,-123.558350,3026.441650,190.323547,1.000000,15.000000
740638.000000,286.800018,195.212830,91.587189,0.066714,0.475829,0.487328,-0.409115,-122.734421,-4.230823,0.000000,-126.965240,3023.034668,195.225021,1.000000,15.000000
740648.000000,286.800018,200.663773,86.136246,0.056656,0.483870,0.545093,-0.427214,-128.164154,-4.828922,0.000000,-132.993073,3017.006836,200.704086,1.000000,15.000000
740658.000000,286.800018,205.782181,81.017838,0.056656,0.489998,0.511841,-0.433342,-130.002609,-5.435601,0.000000,-135.438217,3014.561768,205.798462,1.000000,15.000000
740667.000000,286.800018,213.019852,73.780167,0.045613,0.537961,0.723767,-0.492348,-147.704300,-6.124888,0.000000,-153.829193,2996.170898,213.155914,1.000000,15.000000
740678.000000,286.800018,213.936432,72.863586,0.045613,0.464320,0.091659,-0.418707,-125.612137,-6.711078,0.000000,-132.323212,3017.676758,213.676682,1.000000,15.000000
740688.000000,286.800018,223.048523,63.751495,0.036759,0.543607,0.911209,-0.506848,-152.054306,-7.420665,0.000000,-159.474976,2990.524902,223.308624,1.000000,15.000000
740698.000000,286.800018,226.926254,59.873764,0.036759,0.519994,0.387773,-0.483235,-144.970444,-8.097194,0.000000,-153.067642,2996.932373,226.835556,1.000000,15.000000
740708.000000,286.800018,231.103439,55.696579,0.024287,0.490362,0.417718,-0.466075,-139.822449,-8.749699,0.000000,-148.572144,3001.427734,231.043915,1.000000,15.000000
740718.000000,286.800018,233.638580,53.161438,0.024287,0.461891,0.253513,-0.437604,-131.281158,-9.362344,0.000000,-140.643509,3009.356445,233.500732,1.000000,15.000000
740728.000000,286.800018,241.849701,44.950317,0.017083,0.508493,0.821112,-0.491410,-147.422928,-10.050318,0.000000,-157.473251,2992.526855,242.058777,1.000000,15.000000
740738.000000,286.800018,248.258896,38.541122,0.017083,0.531792,0.640920,-0.514708,-154.412430,-10.770909,0.000000,-165.183334,2984.816650,248.335968,1.000000,15.000000
740747.000000,286.800018,252.483963,34.316055,0.003817,0.518701,0.422506,-0.514884,-154.465240,-11.491747,0.000000,-165.956985,2984.042969,252.420364,1.000000,15.000000
740758.000000,286.800018,257.041504,29.758514,0.003817,0.526729,0.455755,-0.522912,-156.873505,-12.223824,0.000000,-169.097321,2980.902588,257.004852,1.000000,15.000000
740768.000000,286.800018,263.855774,22.944244,-0.004658,0.550838,0.681427,-0.555497,-166.649048,-13.001519,0.000000,-179.650574,2970.349365,263.945801,1.000000,15.000000
740778.000000,286.800018,266.863525,19.936493,-0.004658,0.498413,0.300774,-0.503072,-150.921494,-13.705819,0.000000,-164.627319,2985.372559,266.717987,1.000000,15.000000
740787.000000,286.800018,273.308746,13.491272,-0.013695,0.522712,0.644523,-0.536406,-160.921890,-14.456788,0.000000,-175.378677,2974.621338,273.393799,1.000000,15.000000
740798.000000,286.800018,278.880371,7.919647,-0.013695,0.532730,0.557163,-0.546424,-163.927246,-15.221782,0.000000,-179.149033,2970.851074,278.900421,1.000000,15.000000
740808.000000,286.800018,285.891602,0.908417,-0.024171,0.558075,0.701123,-0.582245,-174.673645,-16.036926,0.000000,-190.710571,2959.289551,285.989594,1.000000,15.000000
740818.000000,286.800018,290.925629,-4.125610,-0.024171,0.561923,0.503403,-0.586094,-175.828201,-16.857458,0.000000,-192.685654,2957.314453,290.893799,1.000000,15.000000
740827.000000,286.800018,295.910645,-9.110626,-0.034621,0.553992,0.498500,-0.588614,-176.584091,-17.681517,0.000000,-194.265610,2955.734375,295.873718,1.000000,15.000000
740838.000000,286.800018,298.535034,-11.735016,-0.034621,0.501893,0.262439,-0.536515,-160.954376,-18.432636,0.000000,-179.387009,2970.613037,298.365356,1.000000,15.000000
740848.000000,286.800018,303.815430,-17.015411,-0.041358,0.492265,0.528040,-0.533623,-160.086838,-19.179708,0.000000,-179.266541,2970.733398,303.830658,1.000000,15.000000
740858.000000,286.800018,309.285187,-22.485168,-0.041358,0.491802,0.546974,-0.533160,-159.947998,-19.926132,0.000000,-179.874130,2970.125977,309.317017,1.000000,15.000000
740867.000000,286.800018,313.815582,-27.015564,-0.050228,0.476822,0.453040,-0.527050,-158.115067,-20.664003,0.000000,-178.779068,2971.220947,313.793030,1.000000,15.000000
740878.000000,286.800018,317.363739,-30.563721,-0.050228,0.460692,0.354817,-0.510920,-153.276031,-21.379292,0.000000,-174.655319,2975.344727,317.292725,1.000000,15.000000
740888.000000,286.800018,325.464447,-38.664429,-0.056648,0.524165,0.810069,-0.580813,-174.243851,-22.192429,0.000000,-196.436279,2953.563721,325.667786,1.000000,15.000000
740898.000000,286.800018,328.885956,-42.085938,-0.056648,0.492672,0.342151,-0.549320,-164.796036,-22.961477,0.000000,-187.757507,2962.242432,328.780029,1.000000,15.000000
740907.000000,286.800018,334.713074,-47.913055,-0.065655,0.511264,0.582713,-0.576919,-173.075836,-23.769165,0.000000,-196.845001,2953.155029,334.765472,1.000000,15.000000
740918.000000,286.800018,334.607147,-47.807129,-0.065655,0.426001,-0.010595,-0.491656,-147.496658,-24.457483,0.000000,-171.954147,2978.045898,334.303406,1.000000,15.000000
740928.000000,286.800018,344.456635,-57.656616,-0.069852,0.508025,0.984949,-0.577877,-173.363113,-25.266512,0.000000,-198.629623,2951.370361,344.781952,1.000000,15.000000
740938.000000,286.800018,344.131897,-57.331879,-0.069852,0.409777,-0.032473,-0.479629,-143.888687,-25.937992,0.000000,-169.826675,2980.173340,343.817322,1.000000,15.000000
740947.000000,286.800018,349.705231,-62.905212,-0.076818,0.420383,0.557333,-0.497201,-149.160400,-26.634073,0.000000,-175.794479,2974.205566,349.791107,1.000000,15.000000
740958.000000,286.800018,354.740326,-67.940308,-0.076818,0.451994,0.503510,-0.528813,-158.643799,-27.374411,0.000000,-186.018204,2963.981689,354.788696,1.000000,15.000000
740968.000000,286.800018,358.777710,-71.977692,-0.084611,0.422200,0.403738,-0.506811,-152.043289,-28.083946,0.000000,-180.127228,2969.872803,358.749634,1.000000,15.000000
740978.000000,286.800018,364.647461,-77.847443,-0.084611,0.466169,0.586975,-0.550780,-165.233978,-28.855038,0.000000,-194.089020,2955.910889,364.743347,1.000000,15.000000
740987.000000,286.800018,370.618805,-83.818787,-0.092062,0.495617,0.597134,-0.587679,-176.303741,-29.677788,0.000000,-205.981537,2944.018555,370.695038,1.000000,15.000000
740998.000000,286.800018,373.321594,-86.521576,-0.092062,0.459160,0.270280,-0.551222,-165.366730,-30.449499,0.000000,-195.816223,2954.183838,373.190430,1.000000,15.000000
741008.000000,286.800018,377.185333,-90.385315,-0.098645,0.450194,0.386372,-0.548839,-164.651627,-31.217873,0.000000,-195.869507,2954.130371,377.142975,1.000000,15.000000
741018.000000,286.800018,379.768768,-92.968750,-0.098645,0.408284,0.258344,-0.506928,-152.078461,-31.927572,0.000000,-184.006027,2965.993896,379.657104,1.000000,15.000000
741027.000000,286.800018,385.487732,-98.687714,-0.103330,0.420451,0.571898,-0.523782,-157.134537,-32.660866,0.000000,-189.795410,2960.204590,385.582947,1.000000,15.000000
741037.000000,286.800018,388.574493,-101.774475,-0.103330,0.397787,0.308675,-0.501117,-150.335083,-33.362431,0.000000,-183.697510,2966.302490,388.509430,1.000000,15.000000
741047.000000,286.800018,390.073914,-103.273895,-0.109714,0.348681,0.149941,-0.458395,-137.518616,-34.004185,0.000000,-171.522797,2978.477295,389.929657,1.000000,15.000000
741057.000000,286.800018,395.775787,-108.975769,-0.109714,0.389724,0.570187,-0.499438,-149.831528,-34.703400,0.000000,-184.534927,2965.465088,395.904694,1.000000,15.000000
741067.000000,286.800018,398.466003,-111.665985,-0.114753,0.358566,0.269023,-0.473318,-141.995514,-35.366047,0.000000,-177.361557,2972.638428,398.395752,1.000000,15.000000
741077.000000,286.800018,403.764557,-116.964539,-0.114753,0.385877,0.529855,-0.500630,-150.188904,-36.066929,0.000000,-186.255829,2963.744141,403.864258,1.000000,15.000000
741087.000000,286.800018,405.960327,-119.160309,-0.120414,0.367917,0.219578,-0.488331,-146.499405,-36.750591,0.000000,-183.250000,2966.750000,405.863525,1.000000,15.000000
741097.000000,286.800018,409.338928,-122.538910,-0.120414,0.356643,0.337860,-0.477058,-143.117310,-37.418472,0.000000,-180.535782,2969.464111,409.321442,1.000000,15.000000
741107.000000,286.800018,410.431976,-123.631958,-0.124081,0.311940,0.109303,-0.436021,-130.806351,-38.028900,0.000000,-168.835251,2981.164795,410.288025,1.000000,15.000000
741117.000000,286.800018,413.263000,-126.462982,-0.124081,0.290449,0.283104,-0.414530,-124.358902,-38.609241,0.000000,-162.968140,2987.031738,413.246216,1.000000,15.000000
741127.000000,286.800018,419.518829,-132.718811,-0.126196,0.345339,0.625583,-0.471536,-141.460693,-39.269390,0.000000,-180.730087,2969.270020,419.713867,1.000000,15.000000
741137.000000,286.800018,421.308960,-134.508942,-0.126196,0.313391,0.179014,-0.439587,-131.876190,-39.884811,0.000000,-171.761002,2978.239014,421.212158,1.000000,15.000000
741147.000000,286.800018,428.476318,-141.676300,-0.131439,0.397937,0.716734,-0.529376,-158.812744,-40.625938,0.000000,-199.438690,2950.561279,428.711060,1.000000,15.000000
741157.000000,286.800018,432.719391,-145.919373,-0.131439,0.421865,0.424308,-0.553303,-165.990967,-41.400562,0.000000,-207.391525,2942.608398,432.734741,1.000000,15.000000
741167.000000,286.800018,434.413544,-147.613525,-0.116736,0.376819,0.169414,-0.493555,-148.066376,-42.091537,0.000000,-190.157913,2959.842041,434.266602,1.000000,15.000000
741177.000000,286.800018,439.243103,-152.443085,-0.116736,0.407560,0.482959,-0.524296,-157.288681,-42.825550,0.000000,-200.114227,2949.885742,439.304871,1.000000,15.000000
741187.000000,286.800018,443.351440,-156.551422,-0.121954,0.398383,0.410831,-0.520338,-156.101257,-43.554024,0.000000,-199.655273,2950.344727,443.353333,1.000000,15.000000
741197.000000,286.800018,440.309998,-153.509979,-0.121954,0.259703,-0.304142,-0.381657,-114.497200,-44.088345,0.000000,-158.585541,2991.414551,439.901123,1.000000,15.000000
741207.000000,286.800018,447.670502,-160.870483,-0.122851,0.338416,0.736049,-0.461266,-138.379898,-44.734116,0.000000,-183.114014,2966.885986,447.947754,1.000000,15.000000
741218.000000,286.800018,448.198792,-161.398773,-0.122851,0.274855,0.052831,-0.397706,-119.311752,-45.290905,0.000000,-164.602661,2985.397461,448.032593,1.000000,15.000000
741227.000000,286.800018,455.809326,-169.009308,-0.129119,0.345860,0.761053,-0.474979,-142.493805,-45.955875,0.000000,-188.449677,2961.550293,456.092285,1.000000,15.000000
741237.000000,286.800018,456.317200,-169.517181,-0.129119,0.322799,0.050786,-0.451918,-135.575439,-46.588562,0.000000,-182.164001,2967.835938,456.145447,1.000000,15.000000
741247.000000,286.800018,460.645782,-173.845764,-0.135614,0.335726,0.432858,-0.471340,-141.401886,-47.248436,0.000000,-188.650330,2961.349609,460.709839,1.000000,15.000000
741257.000000,286.800018,463.755615,-176.955597,-0.135614,0.345790,0.310984,-0.481403,-144.421021,-47.922401,0.000000,-192.343414,2957.656494,463.741211,1.000000,15.000000
741267.000000,286.800018,466.335876,-179.535858,-0.141564,0.313776,0.258025,-0.455340,-136.602020,-48.559879,0.000000,-185.161896,2964.838135,466.284790,1.000000,15.000000
741277.000000,286.800018,469.802155,-183.002136,-0.141564,0.324389,0.346628,-0.465953,-139.785919,-49.212215,0.000000,-188.998138,2961.001953,469.821289,1.000000,15.000000
741287.000000,286.800018,470.979523,-184.179504,-0.146644,0.282170,0.117737,-0.428814,-128.644302,-49.812557,0.000000,-178.456863,2971.543213,470.859253,1.000000,15.000000
741297.000000,286.800018,473.388855,-186.588837,-0.146644,0.267398,0.240934,-0.414042,-124.212563,-50.392216,0.000000,-174.604782,2975.395264,473.364868,1.000000,15.000000
741307.000000,286.800018,476.365631,-189.565613,-0.150299,0.267742,0.297677,-0.418041,-125.412354,-50.977474,0.000000,-176.389832,2973.610107,476.383270,1.000000,15.000000
741317.000000,286.800018,476.988312,-190.188293,-0.150299,0.220843,0.062269,-0.371142,-111.342484,-51.497074,0.000000,-162.839554,2987.160400,476.868713,1.000000,15.000000
741327.000000,286.800018,488.326721,-201.526703,-0.152151,0.388187,1.133841,-0.540338,-162.101273,-52.253548,0.000000,-214.354828,2935.645264,488.858093,1.000000,15.000000
