I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
26998.000000,126.068741,124.568741,1.500000,0.000000,-0.025411,0.000000,0.025411,10.164423,0.020329,0.000000,10.184752,3160.184814,124.497345,1.000000,15.000000
27008.000000,127.418739,125.487724,1.931015,0.000000,-0.005784,0.102109,0.005784,2.313579,0.024493,0.000000,2.338073,3152.372070,125.556000,1.000000,15.000000
27018.000000,129.068741,127.282410,1.786331,0.001545,0.020287,0.163153,-0.018742,-7.496734,0.008000,0.000000,-7.488734,3142.552246,127.390228,1.000000,15.000000
27278.000000,167.918716,162.436462,5.482254,-0.021024,0.247740,0.214687,-0.268764,-107.505608,-2.165829,-7.540276,-117.211716,3029.488770,162.412048,1.000000,15.000000
27288.000000,169.418701,164.437729,4.980972,-0.021024,0.248800,0.200127,-0.269824,-107.929703,-2.381689,-12.052870,-122.364265,3023.946777,164.410019,1.000000,15.000000
27298.000000,170.918701,165.516983,5.401718,-0.026599,0.221743,0.107925,-0.248342,-99.336861,-2.580363,-12.959579,-114.876801,3031.027832,165.434998,1.000000,15.000000
27308.000000,172.418701,169.223145,3.195557,-0.026599,0.250304,0.370617,-0.276903,-110.761055,-2.801885,-11.762163,-125.325104,3020.197754,169.309784,1.000000,15.000000
27318.000000,173.918701,174.281250,-0.362549,-0.031499,0.301507,0.505809,-0.333005,-133.202179,-3.068289,-12.497488,-148.767944,2996.338867,174.429962,1.000000,15.000000
27328.000000,175.418686,175.473862,-0.055176,-0.031499,0.266184,0.119261,-0.297683,-119.073166,-3.306435,-14.846416,-137.226013,3007.880615,175.367798,1.000000,15.000000
27338.000000,176.918686,179.492188,-2.573502,-0.036514,0.287757,0.401832,-0.324271,-129.708557,-3.565852,-15.224448,-148.498856,2996.152100,179.571136,1.000000,15.000000
27348.000000,178.418686,180.072876,-1.654190,-0.036514,0.252288,0.058070,-0.288802,-115.520988,-3.796894,-13.411053,-132.728943,3011.428467,179.939194,1.000000,15.000000
27358.000000,179.918671,184.052780,-4.134109,-0.039719,0.284274,0.397991,-0.323993,-129.597290,-4.056089,-10.647114,-144.300491,2999.416016,184.137573,1.000000,15.000000
27368.000000,181.418671,186.610352,-5.191681,-0.039719,0.281576,0.255756,-0.321295,-128.518188,-4.313125,-8.796481,-141.627792,3001.609375,186.593750,1.000000,15.000000
27378.000000,182.918671,190.371384,-7.452713,-0.043995,0.289964,0.376104,-0.333959,-133.583664,-4.580293,-7.956634,-146.120590,2996.645996,190.426392,1.000000,15.000000
27388.000000,184.568680,195.299545,-10.730865,-0.043995,0.325595,0.448014,-0.369590,-147.836121,-4.905532,0.000000,-152.741653,2989.539551,195.417603,1.000000,15.000000
27398.000000,185.918671,193.702896,-7.784225,-0.050344,0.242891,-0.177405,-0.293234,-117.293655,-5.116661,0.000000,-122.410316,3019.870850,193.420471,1.000000,15.000000
27408.000000,187.418671,197.347733,-9.929062,-0.050344,0.269316,0.364484,-0.319660,-127.863838,-5.372389,0.000000,-133.236221,3009.044922,197.418503,1.000000,15.000000
27418.000000,188.918671,204.172821,-15.254150,-0.051599,0.336946,0.682509,-0.388545,-155.418045,-5.683225,-2.037363,-163.138641,2979.142578,204.413300,1.000000,15.000000
27428.000000,190.418655,210.714966,-20.296310,-0.051599,0.392449,0.654215,-0.444048,-177.619141,-6.038464,-8.927108,-192.584717,2949.696533,210.899628,1.000000,15.000000
27438.000000,191.918655,210.172318,-18.253662,-0.061606,0.320833,-0.054266,-0.382438,-152.975281,-6.344414,-15.852674,-175.172379,2967.108887,209.912323,1.000000,15.000000
27448.000000,193.418655,209.633926,-16.215271,-0.061606,0.253660,-0.053839,-0.315266,-126.106323,-6.596627,-14.354459,-147.057419,2995.223877,209.415863,1.000000,15.000000
27458.000000,194.918640,211.928268,-17.009628,-0.060078,0.263229,0.229435,-0.323308,-129.323151,-6.855273,-6.324121,-142.502548,2999.778809,211.914169,1.000000,15.000000
27468.000000,196.418640,213.476654,-17.058014,-0.060078,0.250421,0.154838,-0.310500,-124.199829,-7.103673,1.167062,-130.136429,3012.144775,213.413574,1.000000,15.000000
27478.000000,197.918640,217.795853,-19.877213,-0.059667,0.267249,0.431921,-0.326916,-130.766342,-7.365206,5.854290,-132.277252,3010.003906,217.901489,1.000000,15.000000
27488.000000,199.418640,219.471817,-20.053177,-0.059667,0.225806,0.167596,-0.285473,-114.189125,-7.593584,9.010627,-112.772079,3029.509277,219.413818,1.000000,15.000000
27498.000000,200.918625,222.389832,-21.471207,-0.058931,0.230101,0.291802,-0.289032,-115.612671,-7.824810,12.171707,-111.265770,3031.015381,222.428238,1.000000,15.000000
27508.000000,202.418625,223.984467,-21.565842,-0.058931,0.224027,0.159463,-0.282957,-113.182816,-8.051175,14.393936,-106.840057,3035.441162,223.943359,1.000000,15.000000
27518.000000,203.918625,230.202133,-26.283508,-0.057774,0.293421,0.621766,-0.351194,-140.477707,-8.332130,12.808946,-136.000900,3006.280273,230.433624,1.000000,15.000000
27528.000000,205.418610,233.864914,-28.446304,-0.057774,0.313672,0.366278,-0.371445,-148.578186,-8.629287,6.155361,-151.052109,2991.229248,233.907318,1.000000,15.000000
27538.000000,206.918610,233.122238,-26.203629,-0.062576,0.250328,-0.074267,-0.312904,-125.161766,-8.879610,-0.008812,-134.050201,3008.230957,232.896454,1.000000,15.000000
27548.000000,208.418610,231.132523,-22.713913,-0.062576,0.180307,-0.198971,-0.242883,-97.153366,-9.073916,1.354265,-104.873016,3037.408203,230.871033,1.000000,15.000000
27558.000000,209.918610,233.810852,-23.892242,-0.057642,0.193644,0.267832,-0.251286,-100.514366,-9.274945,7.844911,-101.944405,3040.336914,233.861786,1.000000,15.000000
27568.000000,211.418594,235.361526,-23.942932,-0.057642,0.187952,0.155067,-0.245594,-98.237404,-9.471420,12.854816,-94.854004,3047.427246,235.339081,1.000000,15.000000
27578.000000,212.918594,240.640640,-27.722046,-0.055828,0.227197,0.527912,-0.283025,-113.210068,-9.697841,13.794189,-109.113716,3033.167480,240.838501,1.000000,15.000000
27588.000000,214.418594,241.408173,-26.989578,-0.055828,0.184402,0.076753,-0.240231,-96.092232,-9.890025,12.384668,-93.597588,3048.683594,241.320618,1.000000,15.000000
27598.000000,215.918579,242.854691,-26.936111,-0.054997,0.175074,0.144652,-0.230071,-92.028442,-10.074082,12.162892,-89.939629,3052.341553,242.831558,1.000000,15.000000
27608.000000,217.418579,248.586716,-31.168137,-0.054997,0.253622,0.573203,-0.308620,-123.447823,-10.320978,10.528509,-123.240288,3019.041016,248.818436,1.000000,15.000000
27618.000000,218.918579,251.322601,-32.404022,-0.057609,0.264807,0.273590,-0.322416,-128.966446,-10.578911,3.846039,-135.699310,3006.582031,251.334229,1.000000,15.000000
27628.000000,220.418579,249.120956,-28.702377,-0.057609,0.194834,-0.220166,-0.252443,-100.977348,-10.780866,-1.680940,-113.439156,3028.842041,248.838699,1.000000,15.000000
27638.000000,221.918564,251.797836,-29.879272,-0.055942,0.201314,0.267689,-0.257256,-102.902290,-10.986670,-1.406920,-115.295883,3026.985352,251.840240,1.000000,15.000000
27648.000000,223.418564,255.241714,-31.823151,-0.055942,0.226657,0.344387,-0.282599,-113.039520,-11.212749,-0.164111,-124.416382,3017.864746,255.324982,1.000000,15.000000
27658.000000,224.918564,257.811127,-32.892563,-0.057944,0.235834,0.256941,-0.293778,-117.511131,-11.447772,-1.352427,-130.311340,3011.969971,257.828766,1.000000,15.000000
27668.000000,226.418549,259.357361,-32.938812,-0.057944,0.211572,0.154623,-0.269516,-107.806351,-11.663384,-2.591368,-122.061104,3020.220215,259.310089,1.000000,15.000000
27678.000000,227.918549,264.153961,-36.235413,-0.058456,0.246252,0.479662,-0.304708,-121.883072,-11.907150,-3.037190,-136.827408,3005.453857,264.309998,1.000000,15.000000
27688.000000,229.418549,261.085846,-31.667297,-0.058456,0.165971,-0.306812,-0.224426,-89.770576,-12.086692,-2.019240,-103.876511,3038.404785,260.763947,1.000000,15.000000
27698.000000,230.918549,266.982635,-36.064087,-0.056997,0.239978,0.589678,-0.296975,-118.790092,-12.324272,0.358580,-130.755783,3011.525391,267.229248,1.000000,15.000000
27708.000000,232.418533,267.760651,-35.342117,-0.056997,0.211733,0.077802,-0.268731,-107.492210,-12.539257,0.665202,-119.366264,3022.915039,267.666260,1.000000,15.000000
27718.000000,233.918533,268.739258,-34.820724,-0.059127,0.190302,0.097862,-0.249429,-99.771652,-12.738800,0.926293,-111.584160,3030.697021,268.672974,1.000000,15.000000
27728.000000,235.418533,271.577972,-36.159439,-0.059127,0.205510,0.283870,-0.264637,-105.854645,-12.950509,2.703279,-116.101875,3026.179443,271.632446,1.000000,15.000000
27738.000000,236.918518,274.159302,-37.240784,-0.059815,0.202670,0.258133,-0.262485,-104.993858,-13.160497,3.440695,-114.713661,3027.567627,274.189941,1.000000,15.000000
27748.000000,238.418518,276.643677,-38.225159,-0.059815,0.222828,0.248438,-0.282643,-113.057198,-13.386611,2.742951,-123.700859,3018.580322,276.670319,1.000000,15.000000
27758.000000,239.918518,279.194489,-39.275970,-0.062094,0.221535,0.255081,-0.283629,-113.451645,-13.613514,0.985065,-126.080093,3016.201172,279.213257,1.000000,15.000000
27768.000000,241.418518,276.973236,-35.554718,-0.062094,0.149599,-0.222126,-0.211693,-84.677307,-13.782868,1.416203,-97.043968,3045.237305,276.715027,1.000000,15.000000
27778.000000,242.918503,278.255890,-35.337387,-0.059797,0.149215,0.128266,-0.209011,-83.604561,-13.950077,5.963623,-91.591019,3050.690186,278.243469,1.000000,15.000000
27788.000000,244.418503,280.686523,-36.268021,-0.059797,0.161576,0.243062,-0.221372,-88.548897,-14.127175,10.218918,-92.457153,3049.824219,280.741150,1.000000,15.000000
27798.000000,245.918503,284.157166,-38.238663,-0.058751,0.186286,0.347066,-0.245038,-98.015038,-14.323205,10.649570,-101.688675,3040.592529,284.265137,1.000000,15.000000
27808.000000,247.418488,282.949280,-35.530792,-0.058751,0.128258,-0.120789,-0.187009,-74.803772,-14.472813,9.957148,-79.319435,3062.961914,282.770569,1.000000,15.000000
27818.000000,248.918488,285.697266,-36.778778,-0.055992,0.142287,0.274798,-0.198279,-79.311607,-14.631436,11.042346,-82.900703,3059.380615,285.782562,1.000000,15.000000
27828.000000,250.418488,286.312256,-35.893768,-0.055992,0.136063,0.061500,-0.192055,-76.821983,-14.785080,11.941662,-79.665405,3062.615723,286.265228,1.000000,15.000000
27838.000000,251.918488,289.187592,-37.269104,-0.054362,0.166089,0.287533,-0.220450,-88.180176,-14.961440,10.606984,-92.534630,3049.746582,289.275757,1.000000,15.000000
27848.000000,253.418503,284.623688,-31.205185,-0.054362,0.063267,-0.456390,-0.117629,-47.051598,-15.055543,10.374818,-51.732323,3090.548828,284.261414,1.000000,15.000000
27858.000000,254.918518,289.047119,-34.128601,-0.048151,0.115418,0.442341,-0.163568,-65.427376,-15.186398,13.111902,-67.501869,3074.779297,289.267731,1.000000,15.000000
27868.000000,256.418518,288.357269,-31.938751,-0.048151,0.086743,-0.068983,-0.134893,-53.957367,-15.294312,14.633278,-54.618401,3087.438477,288.249939,1.000000,15.000000
27878.000000,257.918549,294.462219,-36.543671,-0.045487,0.166931,0.610495,-0.212418,-84.967331,-15.464247,12.174424,-88.257156,3053.618408,294.767059,1.000000,15.000000
27888.000000,259.418549,294.358124,-34.939575,-0.045487,0.136906,-0.010410,-0.182393,-72.957382,-15.610162,6.556384,-82.011162,3059.571045,294.254913,1.000000,15.000000
27898.000000,260.918549,296.221130,-35.302582,-0.046219,0.138321,0.186300,-0.184541,-73.816277,-15.757794,1.777241,-87.796829,3053.512939,296.249878,1.000000,15.000000
27908.000000,262.418579,295.379456,-32.960876,-0.046219,0.120793,-0.084168,-0.167013,-66.805023,-15.891404,-0.083347,-82.779770,3058.238281,295.249969,1.000000,15.000000
27918.000000,263.918579,300.057739,-36.139160,-0.045123,0.178699,0.467828,-0.223822,-89.528748,-16.070461,-2.000908,-107.600121,3033.143066,300.259705,1.000000,15.000000
27928.000000,265.418579,298.942932,-33.524353,-0.045123,0.141573,-0.111479,-0.186695,-74.678162,-16.219818,-4.912359,-95.810341,3044.575439,298.774048,1.000000,15.000000
