I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
1097787.000000,411.000000,127.347458,283.652527,0.000000,0.033406,0.000000,-0.033406,-10.021654,-0.013362,0.000000,-10.035016,3139.965088,127.497002,1.000000,15.000000
1097797.000000,411.000000,125.646873,285.353119,0.000000,-0.005415,-0.170059,0.005415,1.624364,-0.011196,0.000000,1.613168,3151.613281,125.528458,1.000000,15.000000
1097807.000000,421.200012,127.390724,293.809296,0.228282,0.032786,0.174385,0.195497,58.649036,-0.006058,0.000000,58.642979,3208.643066,127.495369,1.000000,15.000000
1097817.000000,421.200012,127.768806,293.431213,0.228282,0.041862,0.037809,0.186420,55.926083,0.068510,0.000000,55.994591,3205.994629,127.771729,1.000000,15.000000
1097827.000000,421.200012,126.303146,294.896851,0.234660,0.001051,-0.146566,0.233609,70.082748,0.161954,0.000000,70.244705,3220.244629,126.193481,1.000000,15.000000
1097837.000000,421.200012,126.956802,294.243225,0.234660,0.017333,0.065365,0.217327,65.198158,0.248885,0.000000,65.447044,3215.447021,126.994232,1.000000,15.000000
1097847.000000,422.400024,126.529335,295.870697,0.235117,0.000019,-0.042747,0.235098,70.529366,0.342924,0.000000,70.872292,3220.872314,126.494370,1.000000,15.000000
1097857.000000,422.400024,126.970825,295.429199,0.235117,0.001068,0.044149,0.234049,70.214684,0.436543,0.000000,70.651230,3220.651123,126.996506,1.000000,15.000000
1097867.000000,422.400024,127.830528,294.569489,0.235925,0.021200,0.085971,0.214725,64.417381,0.522433,0.000000,64.939812,3214.939697,127.879944,1.000000,15.000000
1097877.000000,432.600037,129.419189,303.180847,0.235925,0.048022,0.158866,0.187903,56.370872,0.597594,0.000000,56.968468,3206.968506,129.499313,1.000000,15.000000
1097887.000000,432.600037,129.048080,303.551941,0.241983,0.040722,-0.037111,0.201262,60.378464,0.678099,0.000000,61.056564,3211.056641,128.998535,1.000000,15.000000
1097897.000000,432.600037,128.711044,303.888977,0.241983,0.031640,-0.033703,0.210344,63.103157,0.762236,0.000000,63.865395,3213.865479,128.667725,1.000000,15.000000
1097907.000000,443.400024,132.299515,311.100525,0.242311,0.091959,0.358848,0.150352,45.105698,0.822377,0.000000,45.928074,3195.927979,132.489960,1.000000,15.000000
1097917.000000,451.800018,131.926285,319.873718,0.242311,0.068096,-0.037323,0.174215,52.264488,0.892063,0.000000,53.156551,3203.156494,131.851044,1.000000,15.000000
1097927.000000,451.800018,138.141953,313.658081,0.250000,0.176390,0.621566,0.073610,22.083105,0.921508,0.000000,23.004612,3173.004639,138.464081,1.000000,15.000000
1097937.000000,451.800018,134.753586,317.046448,0.250000,0.104490,-0.338837,0.145510,43.652897,0.979711,0.000000,44.632607,3194.632568,134.453720,1.000000,15.000000
1097947.000000,459.000031,137.342331,321.657715,0.250000,0.128242,0.258875,0.121758,36.527504,1.028415,0.000000,37.555920,3187.555908,137.432190,1.000000,15.000000
1097957.000000,459.000031,141.739212,317.260803,0.250000,0.195799,0.439689,0.054201,16.260355,1.050095,0.000000,17.310450,3167.310547,141.920471,1.000000,15.000000
1097967.000000,459.000031,141.530701,317.469330,0.250000,0.140400,-0.020851,0.109600,32.879875,1.093935,0.000000,33.973812,3183.973877,141.404602,1.000000,15.000000
1097977.000000,459.000031,144.780914,314.219116,0.250000,0.191364,0.325021,0.058636,17.590677,1.117389,0.000000,18.708067,3168.708008,144.888367,1.000000,15.000000
1097987.000000,459.000031,150.640518,308.359497,0.247606,0.274214,0.585961,-0.026608,-7.982460,1.106746,0.000000,-6.875713,3143.124268,150.870178,1.000000,15.000000
1097997.000000,459.000031,154.772949,304.227081,0.247606,0.302984,0.413242,-0.055378,-16.613424,1.084595,0.000000,-15.528830,3134.471191,154.853867,1.000000,15.000000
1098007.000000,459.000031,157.372055,301.627991,0.237985,0.319664,0.259910,-0.081679,-24.503611,1.051923,0.000000,-23.451687,3126.548340,157.346985,1.000000,15.000000
1098017.000000,459.000031,164.991028,294.009003,0.237985,0.418821,0.761898,-0.180836,-54.250694,0.979589,0.000000,-53.271107,3096.729004,165.248413,1.000000,15.000000
1098027.000000,459.000031,167.897751,291.102295,0.227627,0.403917,0.290672,-0.176291,-52.887249,0.909073,0.000000,-51.978176,3098.021729,167.823166,1.000000,15.000000
1098037.000000,460.800018,170.880280,289.919739,0.227627,0.389568,0.298253,-0.161942,-48.582516,0.844296,0.000000,-47.738220,3102.261719,170.818787,1.000000,15.000000
1098047.000000,460.800018,175.271225,285.528809,0.221774,0.409464,0.439094,-0.187690,-56.306915,0.769220,0.000000,-55.537697,3094.462402,175.300049,1.000000,15.000000
1098057.000000,460.800018,181.663681,279.136353,0.221774,0.439244,0.639246,-0.217470,-65.241058,0.682232,0.000000,-64.558823,3085.441162,181.797424,1.000000,15.000000
1098067.000000,460.800018,184.850174,275.949829,0.210567,0.420592,0.318649,-0.210024,-63.007290,0.598222,0.000000,-62.409069,3087.590820,184.779984,1.000000,15.000000
1098077.000000,460.800018,188.330765,272.469238,0.210567,0.415233,0.348058,-0.204666,-61.399727,0.516356,0.000000,-60.883369,3089.116699,188.288544,1.000000,15.000000
1098087.000000,460.800018,194.662125,266.137878,0.202739,0.459170,0.633137,-0.256431,-76.929329,0.413784,0.000000,-76.515549,3073.484375,194.788940,1.000000,15.000000
