I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
14609.000000,126.923409,125.423416,1.499992,0.000000,-0.004245,0.000000,0.004245,1.697927,0.003820,0.000000,1.701747,3151.701660,125.363281,1.000000,15.000000
14619.000000,128.423401,126.909180,1.514221,0.000000,0.016880,0.148576,-0.016880,-6.751804,-0.011371,0.000000,-6.763175,3143.238525,126.998123,1.000000,15.000000
14629.000000,129.923401,126.529655,3.393745,0.001211,0.011287,-0.037952,-0.010075,-4.030099,-0.020439,0.000000,-4.050539,3145.944336,126.497742,1.000000,15.000000
14659.000000,134.423386,126.758095,7.665291,0.004308,0.010253,-0.067334,-0.005944,-2.377758,-0.051531,0.000000,-2.429289,3147.550049,126.703262,1.000000,15.000000
14669.000000,135.923386,127.083168,8.840218,0.006521,0.017345,0.032507,-0.010824,-4.329450,-0.061273,0.000000,-4.390722,3145.586182,127.096123,1.000000,15.000000
14679.000000,137.423386,125.820221,11.603165,0.006521,-0.009519,-0.126295,0.016040,6.416199,-0.046836,0.000000,6.369363,3156.341797,125.736618,1.000000,15.000000
14689.000000,138.923370,125.977348,12.946022,0.009886,-0.006105,0.015713,0.015992,6.396677,-0.032444,0.000000,6.364233,3156.343018,125.992035,1.000000,15.000000
14699.000000,140.423370,128.238663,12.184708,0.009886,0.032801,0.226131,-0.022915,-9.165986,-0.053067,0.000000,-9.219053,3140.766113,128.373825,1.000000,15.000000
14709.000000,141.923370,129.423691,12.499680,0.010184,0.043571,0.118503,-0.033387,-13.354603,-0.083115,0.000000,-13.437717,3136.538086,129.473572,1.000000,15.000000
14719.000000,143.423370,129.098221,14.325150,0.010184,0.033017,-0.032547,-0.022833,-9.133085,-0.103664,0.000000,-9.236750,3140.725586,129.053925,1.000000,15.000000
14729.000000,144.923355,130.865768,14.057587,0.010756,0.058238,0.176755,-0.047483,-18.993151,-0.146399,0.000000,-19.139549,3130.813477,130.949432,1.000000,15.000000
14739.000000,146.423355,131.136627,15.286728,0.010756,0.061602,0.027086,-0.050846,-20.338449,-0.192160,0.000000,-20.530609,3129.403564,131.118500,1.000000,15.000000
14749.000000,147.923355,131.918396,16.004959,0.009643,0.072302,0.078177,-0.062659,-25.063738,-0.248554,0.000000,-25.312292,3124.601318,131.928040,1.000000,15.000000
14759.000000,149.423340,131.954651,17.468689,0.009643,0.060627,0.003625,-0.050983,-20.393368,-0.294439,0.000000,-20.687807,3129.200439,131.914688,1.000000,15.000000
14769.000000,150.923340,135.254135,15.669205,0.009370,0.103232,0.329949,-0.093861,-37.544586,-0.378914,0.000000,-37.923500,3111.943848,135.410889,1.000000,15.000000
14779.000000,152.423340,134.304474,18.118866,0.009370,0.074318,-0.094967,-0.064948,-25.979025,-0.437367,0.000000,-26.416391,3123.413086,134.189117,1.000000,15.000000
14789.000000,153.923340,136.087784,17.835556,0.007960,0.090201,0.178331,-0.082241,-32.896309,-0.511384,0.000000,-33.407692,3116.395508,136.148315,1.000000,15.000000
14799.000000,155.423325,138.764832,16.658493,0.007960,0.121445,0.267705,-0.113485,-45.393978,-0.613520,0.000000,-46.007500,3103.762207,138.868134,1.000000,15.000000
14809.000000,156.923325,141.366562,15.556763,0.004302,0.147425,0.260173,-0.143123,-57.249336,-0.742331,0.000000,-57.991669,3091.732178,141.447296,1.000000,15.000000
14819.000000,158.423325,141.412125,17.011200,0.004302,0.131711,0.004555,-0.127409,-50.963585,-0.856999,0.000000,-51.820583,3097.845459,141.328979,1.000000,15.000000
14829.000000,159.923309,141.392349,18.530960,0.001221,0.107261,-0.001977,-0.106041,-42.416248,-0.952436,0.000000,-43.368683,3106.245605,141.314545,1.000000,15.000000
14839.000000,161.423309,144.197800,17.225510,0.001221,0.143121,0.280546,-0.141900,-56.760197,-1.080146,0.000000,-57.840343,3091.730713,144.298645,1.000000,15.000000
14849.000000,162.923309,146.721573,16.201736,-0.001822,0.164704,0.252378,-0.166526,-66.610237,-1.230019,0.000000,-67.840256,3081.672852,146.785156,1.000000,15.000000
14859.000000,164.423309,152.061325,12.361984,-0.001822,0.224555,0.533974,-0.226377,-90.550743,-1.433758,0.000000,-91.984505,3057.460693,152.276245,1.000000,15.000000
14869.000000,165.923294,153.327591,12.595703,-0.009221,0.205930,0.126627,-0.215151,-86.060410,-1.627394,0.000000,-87.687805,3061.665771,153.270599,1.000000,15.000000
14879.000000,167.423294,157.635681,9.787613,-0.009221,0.249826,0.430809,-0.259047,-103.618828,-1.860537,0.000000,-105.479362,3043.786621,157.766556,1.000000,15.000000
14889.000000,168.923294,160.874939,8.048355,-0.016242,0.276876,0.323926,-0.293118,-117.247375,-2.124343,0.000000,-119.371719,3029.788574,160.918060,1.000000,15.000000
14899.000000,170.423279,161.883163,8.540115,-0.016242,0.258161,0.100823,-0.274403,-109.761253,-2.371306,0.000000,-112.132561,3036.908691,161.780701,1.000000,15.000000
14909.000000,171.923279,168.073654,3.849625,-0.022330,0.326521,0.619049,-0.348851,-139.540497,-2.685272,0.000000,-142.225769,3006.703369,168.283691,1.000000,15.000000
14919.000000,173.423279,169.888489,3.534790,-0.022330,0.300401,0.181483,-0.322731,-129.092453,-2.975730,0.000000,-132.068176,3016.861084,169.804077,1.000000,15.000000
14929.000000,174.923264,171.407715,3.515549,-0.030685,0.281896,0.151923,-0.312581,-125.032379,-3.257053,0.000000,-128.289429,3020.639648,171.321304,1.000000,15.000000
14939.000000,176.423264,171.508835,4.914429,-0.030685,0.235017,0.010112,-0.265702,-106.280746,-3.496185,0.000000,-109.776932,3039.024170,171.350647,1.000000,15.000000
14949.000000,177.923264,178.110870,-0.187607,-0.032971,0.301157,0.660203,-0.334128,-133.651184,-3.796900,0.000000,-137.448090,3011.243408,178.358337,1.000000,15.000000
14959.000000,179.423264,177.109238,2.314026,-0.032971,0.239413,-0.100164,-0.272384,-108.953415,-4.042045,0.000000,-112.995461,3035.696045,176.875671,1.000000,15.000000
14969.000000,180.923248,184.571869,-3.648621,-0.036448,0.311471,0.746264,-0.347920,-139.167923,-4.355173,0.000000,-143.523102,3005.055420,184.866867,1.000000,15.000000
14979.000000,182.423248,184.551315,-2.128067,-0.036448,0.256305,-0.002055,-0.292753,-117.101379,-4.618651,0.000000,-121.720032,3026.858643,184.368835,1.000000,15.000000
14989.000000,183.923248,188.756943,-4.833694,-0.040788,0.285178,0.420563,-0.325966,-130.386581,-4.912021,0.000000,-135.298599,3013.158447,188.852539,1.000000,15.000000
14999.000000,185.423233,193.227066,-7.803833,-0.040788,0.324170,0.447012,-0.364958,-145.983200,-5.240483,0.000000,-151.223679,2997.098145,193.321259,1.000000,15.000000
15009.000000,186.923233,193.939178,-7.015945,-0.047527,0.277006,0.071211,-0.324533,-129.813278,-5.532563,0.000000,-135.345840,3012.975830,193.791962,1.000000,15.000000
15019.000000,188.423233,200.053741,-11.630508,-0.047527,0.344915,0.611456,-0.392443,-156.977051,-5.885762,0.000000,-162.862808,2985.323730,200.248398,1.000000,15.000000
15029.000000,189.923233,205.130402,-15.207169,-0.053885,0.364015,0.507666,-0.417900,-167.160095,-6.261872,0.000000,-173.421967,2974.764648,205.225128,1.000000,15.000000
15039.000000,191.423218,203.044510,-11.621292,-0.053885,0.278788,-0.208589,-0.332673,-133.069244,-6.561277,0.000000,-139.630524,3008.555908,202.711243,1.000000,15.000000
15049.000000,192.923218,203.365204,-10.441986,-0.056135,0.238790,0.032069,-0.294926,-117.970253,-6.826711,0.000000,-124.796967,3023.389648,203.221603,1.000000,15.000000
15059.000000,194.423218,210.447983,-16.024765,-0.056135,0.309455,0.708279,-0.365591,-146.236237,-7.155742,0.000000,-153.391983,2994.794434,210.721237,1.000000,15.000000
15069.000000,195.923203,209.007935,-13.084732,-0.059987,0.238710,-0.144005,-0.298696,-119.478523,-7.424569,0.000000,-126.903091,3021.283447,208.744019,1.000000,15.000000
