I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
70603.000000,129.204758,125.704765,3.499992,0.000000,-0.004302,0.000000,0.004302,1.505790,0.003012,0.000000,1.508801,3151.508789,125.725471,1.000000,15.000000
70613.000000,132.704758,125.031090,7.673668,0.000000,-0.013133,-0.067367,0.013133,4.596393,0.012204,0.620697,5.229294,3155.229248,124.994385,1.000000,15.000000
70623.000000,136.204758,124.778580,11.426178,0.006139,-0.005903,-0.025252,0.012042,4.214600,0.020634,1.702120,5.937353,3155.937256,124.771530,1.000000,15.000000
70633.000000,139.704758,124.508430,15.196327,0.006139,-0.008257,-0.027015,0.014396,5.038726,0.030711,2.028777,7.098214,3157.098145,124.496140,1.000000,15.000000
70643.000000,143.204758,124.608147,18.596611,0.012178,-0.002693,0.009972,0.014871,5.204839,0.041121,1.506996,6.752955,3156.752930,124.618759,1.000000,15.000000
70653.000000,146.704758,126.821068,19.883690,0.012178,0.031614,0.221292,-0.019436,-6.802648,0.027515,-1.976979,-8.752110,3141.247803,126.951431,1.000000,15.000000
70663.000000,150.204758,129.305588,20.899170,0.015891,0.065754,0.248453,-0.049864,-17.452335,-0.007389,-11.666547,-29.126270,3120.873779,129.431793,1.000000,15.000000
70673.000000,153.704758,127.808090,25.896667,0.015891,0.033908,-0.149751,-0.018018,-6.306189,-0.020002,-21.916307,-28.242498,3121.757568,127.682663,1.000000,15.000000
70683.000000,157.204758,127.532394,29.672363,0.020472,0.028863,-0.027569,-0.008391,-2.936829,-0.025875,-24.297480,-27.260183,3122.739746,127.496613,1.000000,15.000000
70693.000000,160.704758,128.169922,32.534836,0.020472,0.040790,0.063752,-0.020318,-7.111400,-0.040098,-21.763300,-28.914799,3121.085205,128.190231,1.000000,15.000000
70703.000000,164.204758,131.321854,32.882904,0.025449,0.092177,0.315194,-0.066729,-23.355078,-0.086808,-23.323902,-46.765789,3103.234131,131.481567,1.000000,15.000000
70713.000000,167.704758,133.512146,34.192612,0.025449,0.112324,0.219029,-0.086876,-30.406483,-0.147621,-31.929855,-62.483959,3087.516113,133.585968,1.000000,15.000000
70723.000000,171.204758,133.991028,37.213730,0.026289,0.095711,0.047888,-0.069422,-24.297625,-0.196216,-40.160892,-64.654732,3085.345215,133.953522,1.000000,15.000000
70733.000000,174.704758,136.827652,37.877106,0.026289,0.132785,0.283663,-0.106496,-37.273518,-0.270764,-43.900208,-81.444489,3068.555420,136.937042,1.000000,15.000000
70743.000000,178.204758,138.399200,39.805557,0.028378,0.147195,0.157155,-0.118818,-41.586174,-0.353936,-47.828911,-89.769020,3060.230957,138.413391,1.000000,15.000000
70753.000000,181.704758,141.779037,39.925720,0.028378,0.189847,0.337984,-0.161469,-56.514229,-0.466964,-54.136246,-111.117439,3038.882568,141.890076,1.000000,15.000000
