I0,I1,I2,I3,I4,I5,I6
21907.000000,-69.493057,8.846498,4.813333,3.886719,1.703613,-0.946289
21908.000000,-77.419884,-16.580334,2.313333,3.102539,2.223633,-1.541992
21909.000000,-77.419884,-16.580334,2.313333,3.102539,2.223633,-1.541992
21910.000000,-32.236958,-7.007162,0.240162,-3.155762,-3.208496,-0.726563
21911.000000,-79.371101,-6.397406,1.337723,2.027832,3.960449,-3.088867
21912.000000,-24.127201,-12.555943,3.288942,-1.754883,-3.884277,-2.026367
21913.000000,-79.188179,2.931863,4.935284,1.460449,3.654785,-2.008301
21914.000000,-24.249151,13.968449,2.130406,0.006348,-4.516602,-0.137207
21915.000000,-80.407684,-14.690088,0.362113,-0.012207,3.396973,-0.965820
21916.000000,-29.675982,-4.019357,0.849918,-0.442871,-3.443848,-0.761719
21917.000000,-78.944275,-2.068137,-0.308619,-0.293945,3.737305,-1.634277
21919.000000,-74.554031,-2.312040,3.715771,-0.415527,3.462402,-0.755859
21919.000000,-28.456469,17.200155,1.215771,2.026367,-3.560547,-1.531738
21920.000000,-28.456469,17.200155,1.215771,2.026367,-3.560547,-1.531738
21921.000000,-77.054031,-19.873016,0.606015,-0.866699,3.262207,-0.670898
21922.000000,-31.383299,2.444058,-3.235448,-0.221191,-2.986328,-0.265137
21923.000000,-72.175980,-6.214478,0.606015,-0.950195,2.856445,-0.693848
21924.000000,-27.115005,7.626985,-1.893985,0.642090,-1.660156,-1.486816
21925.000000,-67.297928,-11.763259,2.130406,-0.852539,2.253906,-0.999023
21926.000000,-31.139397,9.456253,-1.467155,0.833984,-1.492676,-0.809570
21927.000000,-65.163788,-13.958382,0.179186,0.055664,0.375488,0.285645
21928.000000,-64.858910,-7.921796,-1.772033,-0.999023,2.207031,0.832031
21929.000000,-34.858910,14.700156,-2.259838,1.111328,-0.674805,-2.883789
21930.000000,-34.858910,14.700156,-2.259838,1.111328,-0.674805,-2.883789
21931.000000,-36.993057,11.163570,-1.406180,1.690430,-1.175781,-2.205078
21932.000000,-60.407692,-17.251064,-1.040326,-1.338379,0.881836,0.367188
21933.000000,-60.407692,-17.251064,-1.040326,-1.338379,0.881836,0.367188
21934.000000,-59.736961,-7.190088,-1.223253,-1.982910,1.506836,-0.414551
21935.000000,-34.675983,19.151375,-4.211058,2.166992,-1.303711,-2.413574
21936.000000,-55.285740,-7.190088,0.545040,-1.618652,0.712402,-0.491699
21937.000000,-36.383301,-0.665698,-2.625692,2.192383,-1.025879,-0.588379
21939.000000,-37.236958,1.163570,-4.576912,2.166016,-1.961914,-1.485352
21939.000000,-37.236958,1.163570,-4.576912,2.166016,-1.961914,-1.485352
21940.000000,-56.261349,1.285521,-0.186668,-3.377441,2.056641,-1.029297
21941.000000,-32.602810,16.346497,-2.686668,3.366699,-1.669434,-1.528809
21942.000000,-52.846714,-3.348625,0.606015,-3.675781,1.892578,0.458008
21943.000000,-37.115009,1.895277,-0.674472,4.472656,-1.669922,-1.891602
21944.000000,-53.029644,-7.860821,0.849918,-4.079102,2.074219,-0.889160
21945.000000,-40.712570,-1.031552,0.362113,4.935547,-2.047363,-2.583496
21946.000000,-52.175983,0.675765,-0.186668,-5.559570,2.865234,-0.140625
21947.000000,-40.346714,18.053814,1.215771,5.025879,-1.565918,-1.613770
21948.000000,-43.822327,3.175765,2.557235,-4.678223,1.504395,0.355469
21949.000000,-45.773544,4.578204,2.679186,5.107422,-1.589844,-1.798828
21950.000000,-43.517448,-10.116918,2.679186,-4.357910,1.196777,-0.895508
21951.000000,-52.297935,-4.812039,2.740162,4.673340,-0.456543,-2.699219
21952.000000,-34.919888,2.139180,1.825528,-4.852051,0.640625,-0.800293
21953.000000,-49.736958,10.309912,1.947479,3.738770,-0.691895,-0.830078
21954.000000,-26.627201,11.712351,3.045040,-3.173340,-0.735352,-0.500977
21955.000000,-56.505253,0.431863,4.203576,3.346191,-0.202148,-1.810547
21956.000000,-28.883299,-2.555942,3.410893,-2.436523,-0.768555,-1.815918
21957.000000,-64.310127,-13.958382,5.666991,2.049316,1.448730,-1.947754
21959.000000,-63.456470,6.956253,6.886503,1.359375,0.955566,-0.458496
21959.000000,-63.456470,6.956253,6.886503,1.359375,0.955566,-0.458496
21960.000000,-13.761347,17.139179,1.886503,-0.370117,-2.638672,-0.640137
21961.000000,-67.663788,-6.641308,7.374309,0.403809,1.544922,-1.418457
21962.000000,-16.810127,6.407473,3.471869,0.113770,-2.205078,-2.126465
21963.000000,-71.749153,-19.690090,5.545040,-0.295410,3.003906,-1.636230
21964.000000,-8.822323,12.687961,2.923089,0.270508,-2.793457,-1.933594
21965.000000,-67.541832,1.285521,6.154796,-0.599121,2.598633,-0.340820
21966.000000,-10.224761,17.931862,2.130406,1.493652,-3.591309,-0.385742
21967.000000,-69.066223,-16.092527,4.142601,-1.497070,2.765625,-0.301758
21968.000000,-69.188179,-18.348627,4.630405,-1.316895,3.102539,-1.809082
21969.000000,-69.188179,-18.348627,4.630405,-1.316895,3.102539,-1.809082
21970.000000,-13.273542,10.553814,2.862113,1.476074,-2.384277,-2.079590
21971.000000,-60.163788,-4.933991,2.252357,-0.971191,2.984375,-0.939453
21972.000000,-14.554029,16.590399,0.910893,1.833008,-2.509277,-0.548828
21973.000000,-57.724766,-18.531553,1.032845,-1.736328,1.820313,0.000977
21974.000000,-19.858908,17.444057,2.313333,0.888672,-2.344727,-2.068848
21975.000000,-57.297935,-23.287651,1.703576,-0.861816,2.463867,-1.055664
21976.000000,-16.139397,9.456253,1.947479,0.472656,-2.630859,-2.453125
21977.000000,-53.273544,-11.214478,1.154796,-0.376465,2.599121,-0.365723
21979.000000,-54.493057,-16.336432,0.849918,-0.233398,2.300293,0.015137
21979.000000,-23.090616,18.053814,-0.674472,-0.265625,-2.238770,-3.130859
21980.000000,-23.090616,18.053814,-0.674472,-0.265625,-2.238770,-3.130859
21981.000000,-48.334522,-21.458382,3.410893,0.423340,2.011719,-0.675781
21982.000000,-22.663786,7.200155,0.362113,-0.607910,-1.614746,-3.129395
21983.000000,-40.102814,-13.043747,0.971869,0.958008,1.366699,0.789551
21984.000000,-25.041836,13.358692,-1.650082,-0.917480,-1.625977,-1.824707
21985.000000,-42.236958,-15.726674,0.301137,0.793945,1.556152,1.418457
21986.000000,-31.810127,16.285521,-0.247643,-0.994141,-1.099121,-4.473633
21987.000000,-36.200375,-20.604723,2.313333,0.541016,1.750977,1.355957
21988.000000,-27.419884,-19.385212,0.240162,1.072266,1.017090,1.359863
21989.000000,-27.419884,-19.385212,0.240162,1.072266,1.017090,1.359863
21990.000000,-34.310131,8.358692,-1.650082,-1.433105,-0.906738,-2.744141
21991.000000,-30.956469,-13.104723,0.301137,1.071777,0.539063,2.116699
21992.000000,-37.846714,9.395278,-0.857399,-1.130859,-0.136719,-3.426270
21993.000000,-26.932079,-15.787649,2.130406,0.772461,0.708008,1.720703
21994.000000,-37.358910,-0.238869,1.398698,-0.549805,-0.080566,-3.741699
21995.000000,-39.432079,5.919667,-1.284229,-1.091797,-0.095215,-3.951660
21996.000000,-23.212566,-10.482772,-0.064716,0.446777,-0.501953,2.013672
21997.000000,-44.736958,6.224545,2.130406,-1.262207,0.664551,-2.317871
21998.000000,-19.249151,-9.629113,2.557235,0.931641,-0.932617,1.350098
21999.000000,-43.883301,-9.873015,2.069430,-0.212891,1.780762,-3.020508
22000.000000,-16.810127,-22.007162,1.703576,1.494141,-1.604980,-0.366211
22001.000000,-42.907692,-2.982771,-1.406180,-0.794922,1.143555,-3.706055
22002.000000,-15.773542,-8.043747,0.057235,0.324707,-1.471191,1.901855
22003.000000,-44.615009,2.078204,1.581625,-1.804199,1.757813,-1.919922
22004.000000,-15.224762,-1.580333,3.166991,1.407227,-1.448730,0.548828
22005.000000,-43.395496,-22.616919,2.679186,-0.727539,2.079590,-1.998535
22006.000000,-13.761347,-23.348627,0.057235,1.427734,-2.087402,-0.275879
22007.000000,-38.944275,-11.885210,0.179186,-1.266113,1.248047,-3.400879
22008.000000,-16.261347,2.748936,-0.491546,1.327148,-1.136230,-0.569824
22009.000000,-38.639397,-6.458382,1.398698,-1.675293,1.138672,-1.364746
22010.000000,-16.627201,2.626985,2.923089,1.454102,-0.745117,0.091797
22011.000000,-34.127201,-30.177895,2.252357,-0.793457,1.112305,-0.646973
22012.000000,-19.919884,-20.421797,1.947479,0.931152,-0.466309,-0.780762
22013.000000,-28.883299,-22.129114,-1.772033,-0.961426,0.208008,-3.069824
22014.000000,-21.078421,6.102594,1.764552,0.648926,-0.085938,-2.606445
22015.000000,-28.212566,-10.238869,0.362113,-1.140137,0.355957,-0.517090
22016.000000,-19.797932,1.834302,4.325528,1.266113,-0.594727,-1.012207
22017.000000,-25.285738,-33.958382,1.215771,-0.500977,0.307129,0.451172
22019.000000,-26.261347,-33.714481,-0.857399,-0.913086,0.264160,-1.022949
22019.000000,-26.261347,-33.714481,-0.857399,-0.913086,0.264160,-1.022949
22020.000000,-18.639397,4.090400,2.130406,0.257813,-0.096191,-3.802734
22021.000000,-23.151590,-9.933990,1.154796,-0.485840,1.161621,0.784668
22022.000000,-16.322323,-3.470576,4.569430,0.431641,-1.120605,-2.289551
22023.000000,-19.615005,-33.897408,2.069430,-0.166504,0.675293,1.307617
22024.000000,-16.993053,-23.531553,2.435284,0.419922,-0.396973,-3.868164
22025.000000,-21.810127,-37.677895,2.130406,-0.411621,0.867188,1.320801
22026.000000,-18.578421,-2.677893,-0.003741,-0.534668,0.081543,-3.870605
22027.000000,-17.541834,-9.994967,5.301137,-0.155273,0.184082,2.472656
22028.000000,-13.944274,-30.238871,5.727966,0.237305,-0.425781,1.298828
22029.000000,-13.944274,-30.238871,5.727966,0.237305,-0.425781,1.298828
22030.000000,-20.285738,-26.275455,2.740162,0.888184,-0.164551,-4.858398
22031.000000,-11.078420,-35.909603,3.288942,-1.426758,-0.357422,0.840332
22032.000000,-22.602810,-9.141308,1.276747,0.341797,1.405762,-3.655273
22033.000000,-3.151591,-6.397406,2.740162,-0.941895,-1.508789,1.595215
22034.000000,-21.627201,-17.616919,3.166991,1.067871,1.706543,-1.789551
22035.000000,-4.066225,-25.726675,3.593820,-0.166504,-2.349121,1.269043
22036.000000,-24.858908,-38.348625,2.679186,1.019043,1.446289,-3.948730
22037.000000,-5.285737,-23.043749,1.154796,-0.489258,-1.442871,-1.077148
22039.000000,-3.029639,1.224546,1.703576,-0.621582,-1.454102,0.336914
22039.000000,-19.675982,-25.543749,2.008454,0.197266,1.299805,-0.155762
22040.000000,-19.675982,-25.543749,2.008454,0.197266,1.299805,-0.155762
22041.000000,-6.505249,-18.165699,3.349918,0.170898,-2.309082,0.287109
22042.000000,-20.468664,-46.824238,1.581625,0.172852,1.031738,-2.129883
22043.000000,-10.529639,-16.275455,3.471869,0.334961,-0.942871,-3.077148
22044.000000,-14.188176,-26.092529,-0.003741,-0.335938,1.706543,-2.301758
22045.000000,-9.066225,0.431863,1.459674,0.077148,-1.118164,-0.520020
22046.000000,-7.054029,-18.104723,0.727967,0.042969,-0.264160,0.681641
22047.000000,-14.493054,-22.251066,0.849918,0.730957,-0.683105,-0.467285
22048.000000,-18.578421,-27.190090,3.410893,0.112793,1.668945,-2.883301
22049.000000,-18.578421,-27.190090,3.410893,0.112793,1.668945,-2.883301
22050.000000,-3.151591,-18.836432,-0.735448,-0.366211,-0.811035,-2.328125
22051.000000,-17.054029,-3.531552,1.947479,-0.577148,1.044922,0.076660
22052.000000,-1.993054,-9.507162,-1.345204,0.475586,-2.116211,0.330078
22053.000000,-18.883299,-28.714479,-0.064716,0.231445,1.813965,-1.311035
22054.000000,-10.346713,-30.604725,-1.833009,-0.474121,-1.047852,-0.968750
22055.000000,-17.907688,-29.629114,2.740162,-0.133301,2.460449,-2.645996
22056.000000,-4.066225,-18.775455,-0.369594,-0.556152,-2.164063,-0.724121
22057.000000,-11.322323,-1.580333,1.764552,-0.042480,2.166992,-0.395508
22058.000000,-13.212566,-26.214479,-2.320814,0.025391,1.628906,-1.736328
22059.000000,-18.151590,-24.568138,0.240162,0.109375,-1.372070,-1.834961
22060.000000,-4.493054,-21.702286,0.727967,-0.211914,1.823242,-2.617676
22061.000000,-16.749153,-25.116919,0.545040,0.037598,-1.051758,-1.474121
22062.000000,8.250849,1.224546,-2.076911,-0.534668,-0.289551,-0.249023
22063.000000,-25.956469,-14.690088,-0.491546,0.799316,-0.795898,-0.405762
22064.000000,6.360605,-23.470577,-5.674473,-0.307617,-0.174316,-0.938477
22065.000000,-35.468666,-30.116919,0.910893,-0.077148,0.773926,-1.913574
22066.000000,15.080116,-9.141308,-2.869594,0.245117,-0.623535,-2.426758
22067.000000,-31.993055,-32.251064,1.459674,-0.565918,1.423828,-0.826172
22068.000000,19.287434,7.931863,-3.906180,0.686523,-2.034180,-1.127441
22069.000000,-34.675983,-22.068138,-1.772033,-0.395996,0.973633,-1.354492
22070.000000,11.848410,-15.543747,-7.381789,0.330566,-1.220215,-0.924316
22071.000000,-37.297935,-30.421797,1.276747,-1.137207,1.671387,-1.366699
22072.000000,16.909386,-0.726674,-3.723253,1.527344,-1.723633,-2.198242
22073.000000,-31.688177,-37.616920,1.276747,-1.203125,2.670410,-0.550293
22074.000000,17.763044,2.809911,-5.918375,1.784668,-2.863770,-1.672363
22075.000000,-30.895494,-32.129112,-2.198863,-1.898926,1.975098,-0.437500
22076.000000,9.775239,-1.946186,-7.686667,1.291504,-2.214844,-1.475098
22077.000000,-29.797934,-32.677895,-0.430570,-2.523926,2.906250,-0.452148
22078.000000,-21.810127,-44.019360,-0.552521,-2.237305,2.238281,-0.232910
22079.000000,-21.810127,-44.019360,-0.552521,-2.237305,2.238281,-0.232910
22080.000000,7.824019,-2.129113,-6.406179,2.420410,-1.916016,-1.548340
22081.000000,-17.846712,-36.031555,-4.881789,-2.776855,1.422363,-0.093262
22082.000000,0.567921,4.761131,-7.198863,2.359375,-1.424316,-2.505859
22083.000000,-14.310127,-33.104725,-2.930570,-2.955566,1.433105,0.320313
22084.000000,0.872800,4.456253,-1.406180,2.621094,-1.337891,-2.329590
22085.000000,-5.956469,-40.482773,-2.808619,-2.408203,0.186035,-0.392090
22086.000000,-2.846713,-8.958381,-4.089107,2.509277,-0.667969,-2.465820
22087.000000,-5.529639,-33.348625,-6.772034,-2.562500,0.415039,-0.787109
22088.000000,0.872800,-25.665699,-3.357399,-2.910645,-0.010254,1.105957
22089.000000,0.872800,-25.665699,-3.357399,-2.910645,-0.010254,1.105957
22090.000000,-10.590615,3.114789,-0.247643,2.639648,-0.190918,-2.389160
22091.000000,8.189873,-34.263260,-0.918375,-1.627441,-1.374512,-1.031250
22092.000000,-10.895494,-12.494967,-2.503741,2.019531,0.589844,-3.321289
22093.000000,7.580117,-29.446188,-5.674473,-1.961914,-1.183105,-1.018555
22094.000000,-15.285737,-2.251064,-3.662277,0.953125,1.305664,-1.233398
22095.000000,10.263043,-18.470577,-0.979350,-1.482910,-1.637207,0.075195
22096.000000,-15.407688,-2.982771,0.301137,1.249512,1.106934,-1.770508
22097.000000,15.019141,-33.165699,0.788942,-0.017578,-2.664063,-1.498535
22098.000000,13.311825,-28.958382,-3.479350,-0.415039,-1.983887,-1.391113
22099.000000,-19.736958,-4.568137,-1.223253,-1.290527,2.635254,-1.227051
22100.000000,-19.736958,-4.568137,-1.223253,-1.290527,2.635254,-1.227051
22101.000000,16.482555,-10.360820,-1.650082,1.022461,-2.621094,-0.633789
22102.000000,-16.871103,-8.409601,4.752357,-1.207031,2.291504,-0.943848
22103.000000,18.738653,-27.494968,-0.552521,2.459473,-3.484375,-1.303223
22104.000000,-14.066225,-26.885212,2.374308,-2.226074,2.255859,-1.824707
22105.000000,14.653288,-29.994968,-4.150083,1.916504,-2.115723,-1.814453
22106.000000,-12.358908,-8.104723,1.154796,-3.551270,2.667969,-0.696289
22107.000000,10.324019,-3.958381,0.057235,3.461426,-1.891602,-1.099609
22108.000000,6.848410,-29.568138,1.215771,4.512695,-1.396973,-0.842773
22109.000000,6.848410,-29.568138,1.215771,4.512695,-1.396973,-0.842773
22110.000000,-1.871103,-33.348625,1.398698,-3.935547,0.897949,-2.120117
22111.000000,1.543531,-32.007164,-0.796424,4.349121,0.274414,-2.867188
22112.000000,6.665483,-10.543747,-1.528131,-5.349121,0.825195,-0.665039
22113.000000,0.567921,-1.397406,1.764552,4.946289,-0.162598,-0.084961
22114.000000,13.799629,-10.299845,-0.735448,-4.787598,-0.818359,0.621094
22115.000000,-6.932078,-31.519358,2.984064,5.472656,0.718262,-1.242188
22116.000000,13.982556,-38.470577,-1.406180,-5.405762,-0.442383,-1.431152
22117.000000,-7.175981,-37.616920,-1.528131,4.309570,2.425781,-2.453613
22119.000000,-5.773542,-2.312040,1.276747,4.486816,2.741211,-0.481445
22119.000000,24.897190,-9.446186,-1.040326,-3.314941,-3.791016,-0.036133
22120.000000,-11.078420,-37.312042,1.764552,3.544434,3.203125,-1.471191
22121.000000,-11.078420,-37.312042,1.764552,3.544434,3.203125,-1.471191
22122.000000,-4.797932,-36.519360,-0.369594,2.440430,3.890137,-2.154297
22123.000000,27.153288,-3.714479,-2.808619,-2.842285,-3.841309,-1.791016
22124.000000,-2.175981,2.870887,0.179186,2.246094,4.205566,-0.166016
22125.000000,25.202068,-16.763260,-1.833009,-0.946777,-4.500000,-0.391602
22126.000000,0.324019,-35.848625,-0.979350,1.208496,3.249023,-0.853516
22127.000000,22.397190,-33.775455,-2.564716,-0.885254,-3.581055,-2.231445
22128.000000,6.909385,-32.555943,-1.954960,0.113281,3.813477,-1.652832
22129.000000,22.153288,-12.738869,-3.296424,-0.436035,-2.932129,-1.745117
22130.000000,13.799629,10.858692,-1.772033,-0.615234,2.339844,0.166992
22131.000000,18.250849,-23.897408,-3.479350,1.534668,-2.789551,-0.258789
22132.000000,16.604507,-30.299847,-3.113497,-0.881836,1.591797,-2.004883
22133.000000,14.897190,-37.860821,-1.589107,1.231445,-1.294922,-2.122559
22134.000000,27.092312,-21.702286,-3.784229,-1.744629,1.746094,-2.967773
22135.000000,13.433776,-22.007162,-2.808619,1.694336,-0.269043,-0.371094
22136.000000,34.043530,17.200155,-4.820814,-1.706543,0.226563,-0.980957
22137.000000,9.958166,-35.665699,-1.406180,2.183105,-0.544922,0.848145
22139.000000,10.019141,-34.690090,0.057235,2.661621,1.751953,-1.379395
22139.000000,10.019141,-34.690090,0.057235,2.661621,1.751953,-1.379395
22140.000000,41.665482,-23.592529,-4.333009,-3.022949,-0.665039,-2.575684
22141.000000,11.726459,-23.897408,-0.613497,2.557617,1.696289,1.241211
22142.000000,42.275238,8.724546,-4.515936,-2.379883,-1.669434,-1.475098
22143.000000,8.860605,-34.080334,-1.833009,2.147949,1.979980,1.359863
22144.000000,40.506947,-21.458382,-3.784229,-1.682617,-2.239746,-2.970215
22145.000000,13.555727,-32.860821,0.179186,1.401367,3.017578,0.052246
22146.000000,46.787434,-18.897408,-3.357399,-1.425293,-2.226074,-3.900391
22147.000000,17.397190,-17.129114,2.740162,0.891602,2.652344,0.576172
22148.000000,17.580116,-30.116919,-2.259838,-0.256836,2.497070,1.508789
22149.000000,17.580116,-30.116919,-2.259838,-0.256836,2.497070,1.508789
22150.000000,42.641090,-24.263260,-3.418375,0.270996,-2.473633,-3.618652
22151.000000,27.214264,-23.043749,0.240162,-0.978027,2.635254,0.216309
22152.000000,43.982555,-21.824236,-0.430570,1.145508,-1.417480,-3.957031
22153.000000,34.165482,-10.177894,1.642601,-1.201172,1.223633,0.430176
22154.000000,40.324017,-14.568137,-2.564716,2.757813,-1.165527,-2.365234
22155.000000,35.080116,-21.702286,-1.040326,-2.501953,0.264648,0.146973
22156.000000,36.299629,-29.568138,-3.784229,2.378906,0.060059,-2.671387
22157.000000,43.738651,-12.677894,0.727967,-2.815918,0.661133,-0.986816
22158.000000,50.324020,-8.714478,-0.186668,-3.521973,-1.096680,-0.527832
22159.000000,50.324020,-8.714478,-0.186668,-3.521973,-1.096680,-0.527832
22160.000000,35.628895,-25.909601,-0.247643,4.280273,0.651367,-1.525879
22161.000000,50.141090,-20.848627,-2.869594,-4.468750,-1.625977,-0.164551
22162.000000,32.092312,-25.787651,-1.284229,4.046875,2.454102,-2.410645
22163.000000,55.628895,-10.421796,0.057235,-4.869141,-0.753418,-0.830078
22164.000000,41.299629,-22.373016,1.398698,4.705566,2.517578,-1.628418
22165.000000,57.519142,-20.482773,1.337723,-4.526367,-1.823242,0.313965
22166.000000,37.763042,-25.299847,-0.918375,4.408691,2.364746,-1.101563
22167.000000,57.458164,-23.287651,-3.357399,-4.041504,-2.166016,-0.648438
22168.000000,66.055733,-9.080333,0.423089,-2.967773,-2.881836,-2.001953
22169.000000,66.055733,-9.080333,0.423089,-2.967773,-2.881836,-2.001953
22170.000000,43.555725,-19.019358,1.459674,2.742188,3.521973,-1.100586
22171.000000,64.775246,-24.690090,0.971869,-1.595703,-3.466309,-1.385742
22172.000000,46.238651,-21.336432,-1.954960,1.804688,2.285645,-1.128906
22173.000000,61.909386,-32.921799,-1.954960,-1.988281,-2.653809,-0.696777
22174.000000,45.202068,-13.287649,-2.747643,1.019531,2.985352,-1.717773
22175.000000,65.141098,-16.580334,-0.125692,-0.885742,-1.949219,-1.368652
22176.000000,53.677677,-12.433991,1.154796,0.595703,2.080566,-0.958496
22177.000000,66.665489,-34.080334,-1.223253,0.684082,-3.156250,-0.949707
22178.000000,64.043533,-33.653503,-3.723253,0.707520,-1.858887,-0.703125
22179.000000,52.336212,-6.397406,-1.772033,-1.504395,2.104492,-1.775391
22180.000000,52.336212,-6.397406,-1.772033,-1.504395,2.104492,-1.775391
22181.000000,59.836212,-6.275455,0.484064,-1.750977,0.891113,-1.750977
22182.000000,64.897194,-38.348625,0.606015,2.442871,-1.112305,-0.271973
22183.000000,61.787434,-19.873016,-2.564716,-2.631836,0.094727,-2.547363
22184.000000,61.787434,-19.873016,-2.564716,-2.631836,0.094727,-2.547363
22185.000000,60.263042,-31.397408,-2.198863,2.803223,0.405273,-1.588867
22186.000000,62.580116,-15.787649,0.240162,3.481934,0.854004,0.294434
22187.000000,70.385002,-9.080333,-1.954960,-3.404297,-0.811523,-0.830566
22188.000000,63.067921,-34.141308,2.130406,3.677246,0.102051,-0.769043
22189.000000,68.738655,-19.812040,-3.967155,-3.784180,-1.696777,-2.035645
22190.000000,58.799629,-33.714481,0.240162,2.878418,1.709961,-1.065430
22191.000000,70.019142,-4.751064,-3.723253,-3.731934,-1.275391,-0.888672
22192.000000,61.360603,-10.482772,1.520650,3.825684,1.844238,0.021973
22193.000000,73.799629,-8.592527,-1.833009,-3.131836,-1.950684,-0.788086
22194.000000,61.116703,-32.860821,1.825528,3.402832,1.856934,-0.736328
22195.000000,73.311829,-19.324236,-2.259838,-3.429199,-2.389648,-1.580078
22196.000000,61.726460,-27.982773,-0.491546,2.285645,3.301758,-1.976563
22197.000000,76.360611,-5.360821,-1.772033,-2.888672,-2.972656,-0.394531
22198.000000,74.714264,-11.702284,-1.406180,-2.272949,-3.112793,0.583496
22199.000000,74.714264,-11.702284,-1.406180,-2.272949,-3.112793,0.583496
22200.000000,65.628899,-26.946188,-2.015936,2.383301,2.335449,-1.454590
22201.000000,71.421585,-20.421797,1.215771,-2.648926,-2.991699,-1.977539
22202.000000,66.970367,-16.885212,-1.833009,1.802246,2.808594,-2.443848
22203.000000,71.360611,-8.043747,0.910893,-2.185059,-2.431152,-0.906738
22204.000000,72.153290,-2.982771,-3.174473,2.176758,2.131836,0.656250
22205.000000,72.458168,-12.312039,-2.259838,-2.264648,-2.728027,-0.053711
22206.000000,68.494751,-22.677895,-3.296424,1.828125,1.942871,-0.584473
22207.000000,73.799629,-12.982772,-2.076911,-1.910156,-1.933105,-3.070801
22208.000000,74.775246,-9.994967,0.301137,-1.821777,-1.795898,-1.549805
22209.000000,74.775246,-9.994967,0.301137,-1.821777,-1.795898,-1.549805
22210.000000,70.750854,-4.019357,-3.601302,1.732910,1.572754,0.652832
22211.000000,74.287437,-7.494967,-2.503741,-1.599121,-2.109375,-0.536621
22212.000000,67.458168,-16.702284,-5.613497,1.940918,1.944336,-1.140625
