I0,I1,I2,I3,I4,I5,I6
18924.000000,8.006947,13.053815,0.971869,-1.727539,-0.123047,-1.944336
18925.000000,18.860605,36.102596,-2.625692,0.886719,0.713379,-1.515137
18926.000000,14.714264,36.590401,-0.552521,-1.198242,-0.586426,0.171875
18927.000000,9.714263,37.322105,-2.137887,0.295898,0.084961,0.691895
18929.000000,9.165483,22.566010,-3.418375,-1.012207,0.125488,-0.897461
18929.000000,9.165483,22.566010,-3.418375,-1.012207,0.125488,-0.897461
18930.000000,19.592312,21.407473,0.788942,1.460938,-0.021973,-2.397949
18931.000000,4.165483,23.480642,-0.674472,-2.664551,0.905273,-1.463867
18932.000000,25.933777,46.590401,-1.467155,2.724609,-0.569336,-1.726074
18933.000000,8.738653,28.236740,-1.589107,-2.769043,0.346680,0.336426
18934.000000,20.689873,37.383083,-3.906180,3.151367,-0.738770,-1.544922
18935.000000,7.336214,13.602595,-0.735448,-3.250488,-0.399414,-0.264160
18936.000000,21.970362,28.419668,-3.235448,3.300293,1.020508,-2.404785
18937.000000,11.116702,5.553814,-0.674472,-3.315430,-0.083496,-1.026367
18939.000000,15.933775,31.834301,-0.979350,-2.185547,-0.945801,-0.258301
18939.000000,18.982555,38.602596,-6.345204,2.013672,1.083008,-1.131348
18940.000000,18.982555,38.602596,-6.345204,2.013672,1.083008,-1.131348
18941.000000,16.726460,15.858693,-1.406180,-0.936035,-0.534180,-1.022949
18942.000000,10.506947,22.261131,-3.845204,1.036133,0.882324,-1.606934
18943.000000,24.836214,11.834302,-3.845204,-0.284668,-0.639160,-2.757813
18944.000000,13.067922,25.553814,-4.089107,-0.725586,1.013672,-0.811035
18945.000000,24.470362,39.822105,-2.320814,0.549805,-0.699707,-1.039551
18946.000000,12.824019,29.700155,-4.759838,-1.284180,-0.240723,0.776855
18947.000000,24.287434,25.066010,-4.942765,1.638184,-0.235840,-0.854980
18949.000000,19.653288,22.566010,-4.942765,2.343750,0.448730,-3.737793
18949.000000,19.653288,22.566010,-4.942765,2.343750,0.448730,-3.737793
18950.000000,13.006947,5.858692,-3.662277,-2.448730,0.877930,-0.849121
18951.000000,25.202068,49.151375,-6.162277,1.710449,0.062500,-1.477051
18952.000000,16.909386,23.602594,-2.808619,-1.825195,0.468750,0.922363
18953.000000,17.458166,32.505032,-4.393985,1.880859,-0.322266,-0.665039
18954.000000,18.433775,7.505033,-3.601302,-1.446777,-0.213379,-1.084961
18955.000000,18.311825,25.066010,-4.576912,1.176758,-0.055664,-2.181641
18956.000000,14.104507,1.590399,-1.893985,-1.097656,0.856445,-1.682129
18957.000000,19.287434,37.017227,-4.942765,-0.241699,-0.097656,-0.101074
18959.000000,16.116703,31.102594,-3.113497,-0.072754,-0.676758,-0.394531
18959.000000,14.165483,17.261131,-1.284229,0.742188,0.494141,-1.552734
18960.000000,14.165483,17.261131,-1.284229,0.742188,0.494141,-1.552734
18961.000000,18.372801,10.248937,-3.601302,-0.950195,-0.550781,-0.305664
18962.000000,11.726459,15.309912,-1.954960,0.834473,0.974609,-3.045898
18963.000000,18.189873,22.505033,-1.406180,-1.292969,-0.190918,-0.953613
18964.000000,15.933775,45.309914,-2.503741,1.120605,0.366699,-1.486816
18965.000000,25.445971,21.834301,-0.552521,-1.038086,-0.876953,1.038086
18966.000000,8.555727,24.395277,-1.833009,0.716309,-0.246582,-0.807617
18967.000000,18.860605,10.492839,-0.857399,-0.285645,0.467773,-2.047363
18969.000000,23.250849,15.797717,-2.259838,-0.453125,0.636719,-1.464355
18969.000000,8.006947,40.553814,-2.442765,-0.118164,-0.001465,-0.540039
18970.000000,25.567923,32.139179,0.179186,-0.170898,0.184570,-0.176758
18971.000000,25.567923,32.139179,0.179186,-0.170898,0.184570,-0.176758
18972.000000,11.299629,23.297716,-2.503741,-0.146973,-0.333984,-0.012207
18973.000000,19.775240,13.907473,-2.930570,0.214844,-0.169922,-1.986816
18974.000000,10.384995,17.261131,-0.430570,-0.160156,-1.017090,-1.988281
18975.000000,16.238653,25.614790,-3.601302,-0.152344,0.882324,-2.602051
18976.000000,17.884995,32.870888,-2.381789,-0.238281,-0.300781,-0.301270
18977.000000,17.824020,36.834301,-3.357399,-0.190918,-0.389160,-0.635742
18979.000000,20.689873,8.846498,-3.235448,0.140625,-0.773926,-1.519043
18979.000000,20.689873,8.846498,-3.235448,0.140625,-0.773926,-1.519043
18980.000000,7.702068,31.163570,-6.101302,-1.245605,1.074219,-1.598145
18981.000000,7.702068,31.163570,-6.101302,-1.245605,1.074219,-1.598145
18982.000000,4.653287,35.309910,-5.613497,-1.762695,0.697754,-0.050293
18983.000000,24.836214,29.578203,-4.881789,1.951660,-0.770996,-1.059570
18984.000000,24.836214,29.578203,-4.881789,1.951660,-0.770996,-1.059570
18985.000000,6.360605,20.797716,-5.430570,-1.883789,0.186523,-0.627930
18986.000000,2.092312,17.809912,-4.637887,-2.002441,0.634277,-0.347656
18987.000000,19.897190,34.517227,-7.076912,1.715820,-0.343750,-1.962891
18989.000000,21.665483,35.553814,-5.186667,1.245117,-0.447754,-0.849609
18989.000000,21.665483,35.553814,-5.186667,1.245117,-0.447754,-0.849609
18990.000000,11.543531,20.492838,-7.259838,-1.048828,-0.081055,-0.548828
18991.000000,15.506947,23.053814,-6.162277,0.747559,-0.018066,-2.491699
18992.000000,8.006947,11.346498,-5.857399,-0.289063,0.800293,-1.440430
18993.000000,15.445971,38.297718,-6.040326,0.091309,-0.102539,-2.128418
18994.000000,11.116702,31.590401,-4.881789,-0.030273,0.135742,-0.006348
18995.000000,18.738653,39.212349,-7.808619,-0.584473,-0.652344,-0.864258
18996.000000,13.860605,21.163570,-5.186667,1.146973,0.266113,-0.935059
18997.000000,11.238653,24.273327,-6.101302,-1.347656,-0.298340,-0.979492
18999.000000,7.580117,32.322105,-4.515936,-2.070313,0.360352,-0.814941
18999.000000,7.580117,32.322105,-4.515936,-2.070313,0.360352,-0.814941
19000.000000,16.726460,37.078205,-5.796424,1.623535,0.766602,-0.533203
19001.000000,12.519141,34.883083,-5.613497,-1.957520,-0.573730,0.458496
19002.000000,15.263044,27.322107,-4.820814,2.050781,0.700684,-1.029297
19003.000000,10.324019,20.980642,-4.576912,-1.892090,-0.693359,-0.779785
19004.000000,7.884995,19.700155,-2.991546,1.578613,1.724121,-2.776367
19005.000000,11.299629,23.053814,-5.430570,-2.105469,-0.416992,-0.173828
19006.000000,12.580117,44.761131,-3.601302,1.559570,0.363281,-1.326660
19007.000000,13.372800,33.907471,-2.747643,-1.288086,-0.868652,0.559570
19009.000000,11.787435,19.029423,-2.869594,-1.227539,-0.431641,-0.731934
19009.000000,11.787435,19.029423,-2.869594,-1.227539,-0.431641,-0.731934
19010.000000,6.848410,27.200155,-2.930570,0.748047,0.471191,-3.301270
19011.000000,14.287435,16.468449,-4.393985,-0.507324,0.348633,-0.425781
19012.000000,8.677678,49.822105,-1.893985,0.170410,-0.166992,-1.500000
19013.000000,15.384995,30.431862,-2.747643,-0.141113,0.496582,0.281250
19014.000000,6.055727,39.212349,-0.979350,0.167969,-1.131348,-2.074707
19015.000000,16.421581,16.468449,-1.893985,0.480957,0.534180,-1.624512
19016.000000,5.384995,28.968449,-4.150083,-0.886719,0.063477,-1.893066
19017.000000,15.384995,12.078205,-1.284229,0.487305,0.660645,-1.080566
19019.000000,18.921581,37.200157,-1.954960,1.615234,0.100586,-0.896484
19019.000000,3.372800,33.541618,-1.650082,-1.711426,-0.446777,0.154297
19020.000000,3.372800,33.541618,-1.650082,-1.711426,-0.446777,0.154297
19021.000000,18.921581,23.175764,-3.967155,1.907227,0.618652,-2.066895
19022.000000,5.506946,23.968449,-2.686668,-1.692871,-0.831055,-1.611328
19023.000000,14.470361,22.748936,-3.967155,1.398438,1.478516,-2.810547
19024.000000,6.177678,45.187962,-1.467155,-1.597656,-1.492676,-0.231934
19025.000000,12.397190,37.078205,-4.454960,1.164063,1.111816,-0.018555
19026.000000,10.689873,30.066010,-4.759838,-1.397949,-0.791504,0.636230
19027.000000,11.299629,24.700155,-3.052521,1.176270,1.058105,-1.508301
19029.000000,2.458165,21.712351,-4.272034,-0.010254,2.276855,-2.595215
19029.000000,19.836214,38.053814,-3.845204,-0.333008,-1.400879,0.256348
19030.000000,19.836214,38.053814,-3.845204,-0.333008,-1.400879,0.256348
19031.000000,0.080117,40.187962,-3.540326,0.204590,1.623047,-1.287598
19032.000000,22.884995,29.761131,-5.003741,0.347168,-1.414063,0.835449
19033.000000,2.336214,23.358692,-6.284228,-0.691406,1.801758,-1.884277
19034.000000,29.470362,19.334301,-2.625692,0.293945,-1.726074,-0.457031
19035.000000,-3.639396,25.797716,-5.857399,-1.413086,1.488770,-2.564941
19036.000000,28.555727,27.992838,-4.820814,1.485840,-0.856934,0.537109
19037.000000,-7.785737,46.834301,-3.418375,-1.264648,1.747070,-1.479492
19039.000000,32.824017,22.383081,-5.857399,2.113770,0.126953,-1.977539
19039.000000,32.824017,22.383081,-5.857399,2.113770,0.126953,-1.977539
19040.000000,-3.090615,20.675764,-3.479350,-2.698242,0.347656,-1.469727
19041.000000,-3.090615,20.675764,-3.479350,-2.698242,0.347656,-1.469727
19042.000000,28.616703,25.980642,-4.637887,2.636719,-0.137695,-1.736328
19043.000000,-1.383298,42.444057,-3.113497,-2.940918,-0.412109,-0.084961
19044.000000,28.982557,34.395279,-5.979351,3.129395,0.486328,-1.106934
19045.000000,28.860605,29.944057,-6.284228,2.615234,1.012695,-2.982422
19046.000000,28.860605,29.944057,-6.284228,2.615234,1.012695,-2.982422
19047.000000,6.604507,19.944057,-2.198863,-1.974609,-1.505371,-1.869629
19049.000000,17.397190,36.041618,-5.308619,1.282227,1.132324,-0.377930
19049.000000,17.397190,36.041618,-5.308619,1.282227,1.132324,-0.377930
19050.000000,16.177679,30.797716,-5.186667,-1.053711,-1.547852,-0.286621
19051.000000,14.836215,26.102594,-6.040326,0.452637,1.942383,-0.918945
19052.000000,22.702068,23.907473,-3.357399,0.570801,-2.277832,-2.355469
19053.000000,3.372800,20.431862,-3.052521,-1.589844,2.844727,-1.206543
19054.000000,23.860605,42.992840,-3.174473,1.643066,-2.320801,-0.397461
19055.000000,0.811824,28.541618,-4.637887,-2.144043,1.666992,0.142578
19056.000000,26.604507,32.566010,-4.637887,2.365723,-1.072266,-0.108398
19057.000000,1.055726,20.919668,-5.735448,-2.678223,1.761230,-1.061035
19059.000000,-5.163786,16.102594,-3.479350,-4.059570,1.875977,-1.199707
19059.000000,-5.163786,16.102594,-3.479350,-4.059570,1.875977,-1.199707
19060.000000,29.226460,38.907475,-5.186667,4.071777,-0.559570,-0.519043
19061.000000,-4.432078,33.907471,-3.174473,-3.983887,1.382813,-0.568848
19062.000000,25.872801,31.895279,-6.650083,4.303223,-0.755859,-0.955566
19063.000000,-2.115005,22.261131,-2.686668,-4.356445,-0.254883,-1.083496
19064.000000,23.250849,27.017229,-3.967155,4.378418,1.099609,-2.352051
19065.000000,2.031336,6.712351,-4.515936,-4.668945,-0.365723,-0.517090
19066.000000,21.604507,37.809910,-5.308619,4.129395,0.200684,-1.786621
19067.000000,4.653287,33.785522,-3.174473,-3.848145,-0.778320,0.513184
19069.000000,12.214263,17.626984,-3.967155,-3.640625,-1.333008,-0.347656
19069.000000,12.214263,17.626984,-3.967155,-3.640625,-1.333008,-0.347656
19070.000000,10.445971,27.444057,-5.979351,2.769531,1.649414,-2.749512
19071.000000,15.202068,4.822106,-2.625692,-2.126465,-1.323242,-1.867188
19072.000000,2.884995,32.931862,-3.418375,1.097656,0.967285,-1.356445
19073.000000,19.348410,35.797718,-4.211058,-0.582031,-1.000000,-0.186523
19074.000000,0.263043,22.626984,-5.613497,0.140625,0.517090,0.344238
19075.000000,17.763044,25.614790,-3.113497,0.298828,-0.489258,-1.712891
19076.000000,0.141092,18.846497,-3.784229,-1.029297,-0.117676,-0.700684
19077.000000,20.263044,15.066010,-4.211058,1.908203,0.138184,-3.632324
19079.000000,11.177678,52.261131,-3.418375,3.128906,0.489746,-1.658203
19079.000000,2.702068,9.029424,-2.320814,-3.139160,-0.953125,1.292969
19080.000000,2.702068,9.029424,-2.320814,-3.139160,-0.953125,1.292969
19081.000000,10.506947,26.834301,-5.491546,3.130371,0.842773,-1.129883
19082.000000,4.104507,8.541619,-1.223253,-3.140625,-0.569824,-0.242188
19083.000000,6.726459,15.980643,-3.906180,2.950195,0.729004,-2.197266
19084.000000,7.641092,-4.263259,-1.223253,-3.583496,0.300781,-0.664063
19085.000000,4.531336,49.456253,-6.406179,2.647461,1.064453,-0.540039
19086.000000,9.470361,17.017229,-0.491546,-1.828613,-1.442383,0.129883
19087.000000,-6.261347,20.492838,-5.003741,1.936035,1.440430,-0.932617
19089.000000,-5.773542,9.029424,-4.211058,1.925781,1.185059,-2.378418
19089.000000,10.628898,-2.433991,-1.528131,-1.789063,-0.648438,-2.527344
19090.000000,10.628898,-2.433991,-1.528131,-1.789063,-0.648438,-2.527344
19091.000000,-2.968664,31.346497,-5.918375,0.619629,0.303711,0.565918
19092.000000,14.714264,32.687962,-3.662277,-0.791992,-0.886719,-0.666992
19093.000000,-9.675981,9.212351,-3.418375,0.327148,0.112305,0.446777
19094.000000,8.982556,14.273327,-4.150083,-0.602051,-0.741699,-2.235352
19095.000000,0.263043,5.248936,-3.784229,1.647461,-0.180664,-2.331055
19096.000000,5.750849,0.675765,-5.125692,-1.804688,1.220215,-2.352539
19097.000000,0.384995,20.248936,-4.698863,1.260742,-0.946777,-0.537598
19099.000000,-0.712566,12.748937,-7.198863,-2.045410,0.146484,-1.425781
19099.000000,-0.712566,12.748937,-7.198863,-2.045410,0.146484,-1.425781
19100.000000,-0.712566,12.748937,-7.198863,-2.045410,0.146484,-1.425781
19101.000000,2.275239,-0.055942,-2.137887,2.020020,0.312988,-1.546875
19102.000000,-5.102810,-0.665698,-6.893985,-2.652344,0.734863,-1.897461
19103.000000,7.153288,14.273327,-4.333009,2.577637,-0.230469,-1.162109
19104.000000,-3.334518,32.261131,-6.528131,-3.089844,0.592285,0.412598
19105.000000,4.653287,14.029425,-5.552522,3.361816,-0.763184,-0.384277
19106.000000,-9.554029,5.553814,-3.845204,-3.408203,0.427246,-0.182129
19107.000000,2.153287,4.578204,-4.759838,3.322266,-0.054199,-2.461914
19109.000000,4.958166,15.126986,-5.003741,2.034668,-0.039551,-1.476074
19109.000000,-2.968664,24.639179,-4.820814,-2.339355,0.415039,0.874023
19110.000000,-2.968664,24.639179,-4.820814,-2.339355,0.415039,0.874023
19111.000000,-3.883298,-1.214479,-4.150083,-1.938477,-0.079102,-0.057129
19112.000000,-3.639396,11.346498,-4.637887,1.187988,-0.025391,-2.556152
19113.000000,2.763043,-9.446186,-4.454960,-0.135742,1.003418,-3.202148
19114.000000,-0.102810,8.419668,-5.369595,-1.089355,-0.354004,-1.608398
19115.000000,3.250849,26.956253,-4.454960,1.088867,0.620117,-0.446777
19116.000000,-6.444273,16.712351,-3.540326,-1.281738,-1.374512,-0.075195
19117.000000,2.336214,3.236741,-5.186667,1.758301,0.424805,-0.860352
19119.000000,8.738653,-4.446186,-6.406179,2.596191,0.476074,-2.730957
19119.000000,8.738653,-4.446186,-6.406179,2.596191,0.476074,-2.730957
19120.000000,-4.249152,3.419667,-3.662277,-3.672852,-0.018066,-0.928223
19121.000000,6.726459,28.968449,-4.515936,4.102051,0.306641,-1.694824
19122.000000,-3.700371,18.602594,-3.418375,-3.826172,-1.224121,0.380859
19123.000000,-1.505249,6.468449,-5.369595,4.197754,0.868164,-1.632324
19124.000000,-3.334518,8.236741,-4.698863,-4.656250,-1.209473,-0.367188
19125.000000,-0.956469,0.858692,-4.150083,4.487793,2.362305,-3.000000
19126.000000,3.128897,-9.202284,-5.247643,-4.897461,-1.133301,0.267090
19127.000000,0.994751,26.163570,-4.272034,4.191406,1.536621,-2.075684
19129.000000,-9.066225,10.187961,-4.576912,4.187988,1.017090,-0.906738
19129.000000,-9.066225,10.187961,-4.576912,4.187988,1.017090,-0.906738
19130.000000,5.567922,6.407473,-6.101302,-4.198242,-1.731445,0.471680
19131.000000,-14.615005,2.809911,-3.967155,3.423340,3.377930,-2.575195
19132.000000,16.604507,-5.848625,-5.186667,-3.166504,-1.031250,-1.232422
19133.000000,-12.297933,18.175764,-3.601302,1.942383,2.112793,-1.836426
19134.000000,21.055727,22.931862,-6.101302,-0.799805,-2.133789,0.276367
19135.000000,-18.334518,8.846498,-3.540326,0.897949,1.603516,-0.776855
19136.000000,16.604507,7.870888,-7.015936,-1.022461,-1.342773,0.322266
19137.000000,-21.444273,3.724546,-3.235448,0.207031,1.437500,-1.800293
19139.000000,-15.041835,13.358692,-1.406180,-1.298340,1.148926,-1.793945
19139.000000,24.226460,23.663570,-4.820814,2.165039,-0.872070,-0.655273
19140.000000,24.226460,23.663570,-4.820814,2.165039,-0.872070,-0.655273
19141.000000,-15.529639,17.566010,-3.601302,-2.034180,0.086426,-1.084473
19142.000000,16.909386,6.529424,-6.467155,2.307617,-0.009766,-0.966309
19143.000000,-16.505249,10.797717,-4.028131,-2.917969,-0.239746,-2.200195
19144.000000,18.006947,-0.604723,-2.442765,2.834961,-0.344238,-2.524902
19145.000000,-11.200371,11.346498,-3.174473,-3.682617,-0.178711,-0.482422
19146.000000,18.494751,20.858692,-1.650082,3.548340,0.128906,-1.393066
19147.000000,-9.066225,19.944057,-2.503741,-3.750000,-1.252930,0.275391
19149.000000,-9.736957,11.590400,-2.259838,-3.963379,-1.273438,-0.942383
19149.000000,7.153288,8.968449,-4.393985,3.756348,1.959961,-3.298828
19150.000000,7.153288,8.968449,-4.393985,3.756348,1.959961,-3.298828
19151.000000,-0.529639,8.480643,-0.674472,-3.169434,-1.565918,-0.768066
19152.000000,4.470361,17.809912,-2.808619,2.709473,1.490723,-1.279785
19153.000000,3.921580,15.797717,-3.601302,-2.090820,-2.252441,0.635742
19154.000000,-4.615005,6.712351,-3.845204,1.193848,1.557129,-0.006348
19155.000000,6.055727,20.309912,-6.406179,-1.055664,-2.002930,-1.554199
19156.000000,-9.554029,2.626985,-2.686668,-0.067383,2.979004,-0.575195
19157.000000,12.763044,17.809912,-3.052521,0.962402,-1.892578,-2.603516
19159.000000,-13.578420,8.541619,-6.711058,-1.997070,1.800293,-0.988281
19159.000000,-13.578420,8.541619,-6.711058,-1.997070,1.800293,-0.988281
19160.000000,-13.578420,8.541619,-6.711058,-1.997070,1.800293,-0.988281
19161.000000,13.799629,16.712351,-5.369595,1.998047,-2.551270,-0.860840
19162.000000,-20.224762,7.078204,-5.125692,-2.851074,2.679199,-1.534180
19163.000000,18.921581,10.005033,-4.820814,2.934082,-1.590332,-0.701172
19164.000000,-18.395493,4.517229,-1.833009,-3.202148,1.798828,-1.585938
19165.000000,16.543531,13.663570,-7.381789,4.318359,-1.411133,-0.772949
19166.000000,-14.980859,15.614791,-5.491546,-4.422852,-0.204102,-1.061523
19167.000000,11.360605,14.395278,-8.418375,4.050781,0.490234,-1.330566
19169.000000,12.031337,10.248937,-5.430570,4.517578,0.461914,-2.149902
19169.000000,-10.651590,-2.190089,-4.028131,-4.299805,-0.414551,0.006836
19170.000000,-10.651590,-2.190089,-4.028131,-4.299805,-0.414551,0.006836
19171.000000,-9.615005,11.468449,-6.954961,-4.544922,-0.259277,0.337402
19172.000000,-9.615005,11.468449,-6.954961,-4.544922,-0.259277,0.337402
19173.000000,-7.663786,8.724546,-7.991546,-4.424805,-0.259277,-0.057129
19174.000000,5.141092,17.200155,-5.125692,4.249512,0.888184,-2.714844
19175.000000,-3.212566,-4.629113,-5.369595,-3.342773,-0.379395,-0.300781
19176.000000,2.031336,9.822107,-5.674473,2.827148,0.015625,-1.740723
19177.000000,-4.797932,7.261131,-5.552522,-2.749023,-0.768555,0.831055
19179.000000,-1.932079,10.980643,-5.369595,-1.636719,-0.280273,-0.708496
19179.000000,-1.932079,10.980643,-5.369595,-1.636719,-0.280273,-0.708496
19180.000000,-2.846713,10.675766,-6.772034,0.729492,1.046387,-1.011719
19181.000000,5.994751,5.005033,-4.759838,-0.235840,-0.712402,-1.816406
19182.000000,-4.493054,0.919668,-5.369595,-0.036621,0.240234,-1.180176
19183.000000,4.043531,10.370888,-6.467155,0.958008,-0.708496,-1.120605
19184.000000,-11.749152,15.675765,-6.528131,-1.793945,0.422363,-1.002930
19185.000000,6.421580,11.712351,-7.442765,1.173828,-0.675781,-0.539063
19186.000000,-10.346713,11.285522,-3.174473,-2.282227,0.489258,-0.715820
19187.000000,9.775239,11.102595,-4.820814,2.806641,-0.560059,-1.326172
19189.000000,6.055727,7.261131,-5.491546,3.367676,0.052246,-1.429199
19189.000000,6.055727,7.261131,-5.491546,3.367676,0.052246,-1.429199
19190.000000,-10.285737,17.200155,-5.186667,-3.654785,-0.189453,-1.451172
19191.000000,2.214263,9.883082,-5.125692,2.966309,0.709961,-0.442871
19192.000000,-5.285737,18.053814,-4.150083,-3.577148,-0.587891,-1.407715
19193.000000,5.445971,1.834302,-2.503741,3.770020,1.621094,-0.337891
19194.000000,-0.834518,0.675765,-2.625692,-3.591797,-1.115234,-1.028320
19195.000000,2.763043,-0.848625,-2.137887,3.788574,1.086914,-1.717773
19196.000000,-1.688176,23.358692,-6.223253,-3.978027,-1.744141,-1.609863
19197.000000,-3.090615,7.687961,-1.954960,3.650879,1.828125,-1.003906
19199.000000,-2.297932,2.261131,-0.247643,4.016113,2.770508,-1.027344
19199.000000,4.592312,1.956253,-2.503741,-3.627930,-1.629395,-0.557129
19200.000000,4.592312,1.956253,-2.503741,-3.627930,-1.629395,-0.557129
19201.000000,-0.834518,-0.360820,-1.040326,3.575684,1.837891,-2.861328
19202.000000,5.750849,17.139179,-4.089107,-3.691406,-2.579102,-0.599609
19203.000000,-5.468664,8.907473,-4.576912,3.219727,2.756348,-1.717285
19204.000000,5.872800,15.980643,-1.833009,-3.761230,-2.071289,0.895508
19205.000000,-5.468664,11.468449,-3.540326,3.701660,2.967773,-2.310059
19206.000000,11.299629,0.858692,-0.125692,-2.283691,-2.218262,-0.550781
19207.000000,-7.663786,0.066009,-1.223253,2.694824,2.133301,-3.470215
19209.000000,-12.846713,11.285522,-4.454960,1.886230,2.710938,-1.224609
19209.000000,14.470361,15.675765,-3.540326,-1.945801,-1.661133,0.344727
19210.000000,14.470361,15.675765,-3.540326,-1.945801,-1.661133,0.344727
19211.000000,-11.200371,11.102595,-2.198863,1.673828,2.416016,-1.116211
19212.000000,20.384995,1.407472,-2.625692,-0.665527,-2.255859,-0.340820
19213.000000,-12.297933,-4.385211,-0.552521,0.514160,1.895508,-1.632813
19214.000000,16.665483,2.931863,-1.284229,-0.665527,-1.593750,-0.549316
19215.000000,-19.797932,7.078204,-2.747643,-0.005371,2.027832,-0.970215
19216.000000,17.945971,14.334302,-4.272034,-0.273438,-1.322754,-0.207031
19217.000000,-15.773542,8.297717,-2.442765,-0.157715,1.970703,-0.033691
19219.000000,-15.895494,-7.616918,-2.076911,-0.714355,1.034180,-1.268066
19219.000000,18.494751,-0.909601,-1.954960,0.648926,-0.102051,-1.464844
19220.000000,18.494751,-0.909601,-1.954960,0.648926,-0.102051,-1.464844
19221.000000,-20.773542,2.200155,-0.674472,-1.056152,0.259766,-1.067383
19222.000000,16.970362,13.602595,-4.211058,0.283203,-0.228516,-0.247070
19223.000000,-16.383299,6.407473,-2.625692,-1.104004,0.662598,0.318359
19224.000000,20.202068,9.273327,-3.418375,1.475586,-0.135254,-1.631836
19225.000000,-12.724762,-8.348625,-0.003741,-1.334961,-0.851074,-0.913574
19226.000000,12.824019,-2.312040,-2.564716,1.466797,0.856934,-2.600098
19227.000000,-13.212566,-3.348625,-0.918375,-1.727051,-0.919434,-1.583496
19229.000000,-7.846713,6.895277,-2.808619,-1.575195,-2.427246,-0.020996
19229.000000,13.311825,14.639180,-5.186667,1.460449,1.190430,-2.030762
19230.000000,13.311825,14.639180,-5.186667,1.460449,1.190430,-2.030762
19231.000000,-6.322322,-5.909601,0.240162,-1.062500,-1.736816,-1.215332
19232.000000,-4.980859,-3.775455,2.130406,-1.627930,-2.250977,-2.089355
19233.000000,-4.980859,-3.775455,2.130406,-1.627930,-2.250977,-2.089355
19234.000000,2.702068,15.309912,-5.857399,0.840332,1.850098,-1.506836
19235.000000,-0.956469,13.785522,-0.613497,-1.129883,-1.711914,-0.428711
19236.000000,2.824019,-5.421796,-1.284229,-0.484375,-1.401367,-0.136230
19237.000000,-1.627200,-5.299845,-2.259838,0.848145,1.147461,-2.219238
19239.000000,-8.578421,11.102595,-1.223253,0.122559,1.156250,-1.213379
19239.000000,-8.578421,11.102595,-1.223253,0.122559,1.156250,-1.213379
19240.000000,7.031336,18.846497,-3.662277,-0.244629,-0.834473,0.091797
19241.000000,-9.432078,4.822106,-3.540326,0.011230,0.312988,0.875000
19242.000000,9.287434,-0.726674,-3.235448,0.713867,-0.360840,-0.715332
19243.000000,-10.163786,-9.629113,-3.540326,-0.884277,0.786621,-1.488770
19244.000000,8.250849,0.736741,-0.796424,0.736816,-0.648438,-2.902832
19245.000000,-10.590615,2.017229,-2.381789,-1.479980,0.088867,-0.510254
19246.000000,7.153288,23.358692,-2.625692,1.622070,0.158691,-0.774902
19247.000000,-11.017445,-0.543747,-3.967155,-1.756836,0.544922,1.349121
19249.000000,-7.358908,-11.580333,-2.381789,-2.554199,-0.715820,-1.200195
19249.000000,-7.358908,-11.580333,-2.381789,-2.554199,-0.715820,-1.200195
19250.000000,10.872800,4.883082,-5.064716,2.838379,0.007813,-2.823730
