I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
0.400478,0.204989,0.236649,-0.010455,0.022315,-1.012600,1.146439,0.764865,1.000000,7.648654,-0.000257,-0.000449,0.000001,-0.790767,-0.126379,-0.366851
0.297293,0.268893,0.379755,-0.011098,0.020386,-1.016004,1.063158,0.951360,1.000000,9.513605,-0.000250,-0.000455,0.000001,-0.804195,-0.109980,-0.367895
0.196015,0.093762,0.430322,-0.011848,0.018097,-1.019347,0.949202,0.968259,1.000000,9.682592,-0.000256,-0.000452,0.000001,-0.793308,-0.123389,-0.368589
0.137713,-0.035168,0.368626,-0.012339,0.016094,-1.021973,1.020867,0.994572,1.000000,9.945721,-0.000256,-0.000451,0.000001,-0.793099,-0.122739,-0.368487
0.144919,-0.022509,0.233976,-0.012811,0.014057,-1.023651,0.906031,0.895497,1.000000,8.954967,-0.000243,-0.000458,0.000001,-0.811772,-0.092802,-0.368851
0.217642,-0.039512,0.096435,-0.014104,0.011905,-1.024267,1.031362,0.987781,1.000000,9.877805,-0.000261,-0.000461,0.000001,-0.814139,-0.132999,-0.368678
0.324580,-0.089953,-0.002892,-0.015823,0.010182,-1.024263,1.073782,0.934217,1.000000,9.342166,-0.000251,-0.000458,0.000001,-0.809527,-0.110459,-0.367796
0.403163,-0.056685,-0.034246,-0.017476,0.008274,-1.024592,1.237094,0.495262,1.000000,4.952620,-0.000250,-0.000462,0.000001,-0.818644,-0.107261,-0.366469
0.406968,0.042004,0.034209,-0.019151,0.006172,-1.025374,0.883861,0.844845,1.000000,8.448446,-0.000254,-0.000456,0.000001,-0.799092,-0.117068,-0.366374
0.341325,0.188743,0.170988,-0.020315,0.004108,-1.026127,1.200795,0.604121,1.000000,6.041210,-0.000249,-0.000454,0.000001,-0.800875,-0.107347,-0.366464
0.238992,0.276483,0.284926,-0.020616,0.001509,-1.027401,1.200795,0.604121,1.000000,6.041210,-0.000245,-0.000452,0.000001,-0.802656,-0.097636,-0.366555
0.128842,0.018660,0.318165,-0.020870,-0.001829,-1.029094,0.848757,0.751316,1.000000,7.513156,-0.000241,-0.000462,0.000001,-0.824535,-0.088995,-0.367740
0.034544,-0.510653,0.260962,-0.021502,-0.005497,-1.030176,1.042776,0.977387,1.000000,9.773869,-0.000246,-0.000454,0.000001,-0.801922,-0.100031,-0.368719
-0.021052,-0.860126,0.114587,-0.021635,-0.008735,-1.030682,1.011931,0.998222,1.000000,9.982224,-0.000243,-0.000453,0.000001,-0.806484,-0.091972,-0.369251
-0.007240,-0.968899,-0.084709,-0.021703,-0.011193,-1.030576,0.883333,0.843547,1.000000,8.435472,-0.000249,-0.000467,0.000001,-0.839187,-0.103371,-0.369162
0.094985,-1.067806,-0.250082,-0.022381,-0.013040,-1.029575,1.041224,0.978981,1.000000,9.789814,-0.000248,-0.000457,0.000001,-0.808313,-0.100796,-0.368321
0.240975,-1.037129,-0.297387,-0.022332,-0.014320,-1.028780,1.405254,0.128364,1.000000,1.283639,-0.000248,-0.000456,0.000001,-0.811758,-0.100288,-0.366627
0.351062,-0.807369,-0.187559,-0.021689,-0.015473,-1.029430,1.190467,0.635419,1.000000,6.354188,-0.000241,-0.000464,0.000001,-0.836168,-0.084820,-0.364561
0.379916,-0.688016,0.069987,-0.021941,-0.017300,-1.030933,0.947441,0.966059,1.000000,9.660589,-0.000242,-0.000466,0.000001,-0.830986,-0.089649,-0.363566
0.312920,-0.721909,0.394993,-0.022962,-0.019968,-1.031918,0.922463,0.927605,1.000000,9.276046,-0.000226,-0.000471,0.000001,-0.851563,-0.053119,-0.364375
0.149926,-0.793896,0.648828,-0.024281,-0.023940,-1.031775,0.922463,0.927605,1.000000,9.276046,-0.000209,-0.000476,0.000000,-0.872103,-0.016651,-0.365202
-0.077847,-1.121753,0.729979,-0.025970,-0.029254,-1.030669,0.923929,0.930220,1.000000,9.302198,-0.000209,-0.000479,0.000000,-0.874857,-0.016684,-0.367249
-0.302101,-1.621226,0.613702,-0.027767,-0.034572,-1.028869,1.054999,0.962894,1.000000,9.628942,-0.000209,-0.000472,0.000000,-0.855041,-0.016522,-0.368859
-0.448507,-1.772948,0.310729,-0.029186,-0.038888,-1.026546,0.997644,0.999931,1.000000,9.999306,-0.000211,-0.000474,0.000000,-0.866923,-0.018715,-0.371281
-0.473461,-1.544560,-0.139303,-0.030832,-0.042645,-1.023709,0.905955,0.895336,1.000000,8.953364,-0.000202,-0.000491,0.000000,-0.901154,0.001082,-0.374225
-0.380827,-1.236566,-0.657244,-0.032695,-0.045924,-1.020500,1.120817,0.833219,1.000000,8.332190,-0.000211,-0.000478,0.000000,-0.863437,-0.019757,-0.375457
-0.223617,-0.768675,-1.131876,-0.033118,-0.047833,-1.018261,1.378599,0.166673,1.000000,1.666735,-0.000211,-0.000478,0.000000,-0.869216,-0.017641,-0.376051
-0.061877,-0.163317,-1.452830,-0.033022,-0.048807,-1.017167,0.787875,0.569804,1.000000,5.698043,-0.000211,-0.000495,0.000000,-0.911638,-0.018353,-0.376978
0.069994,0.235313,-1.572116,-0.034055,-0.048648,-1.015565,1.214332,0.563140,1.000000,5.631402,-0.000221,-0.000490,0.000001,-0.886418,-0.043429,-0.376388
0.126661,0.510377,-1.517723,-0.035458,-0.046173,-1.013302,0.986052,0.997571,1.000000,9.975711,-0.000227,-0.000499,0.000001,-0.912877,-0.057325,-0.376448
0.076526,0.954934,-1.343761,-0.036647,-0.042036,-1.011029,1.016795,0.996480,1.000000,9.964801,-0.000233,-0.000496,0.000001,-0.899396,-0.069406,-0.375918
-0.019350,1.464220,-1.091190,-0.037310,-0.037203,-1.009047,1.016795,0.996480,1.000000,9.964801,-0.000238,-0.000493,0.000001,-0.885942,-0.081464,-0.375392
-0.061893,1.887954,-0.781969,-0.037064,-0.031293,-1.007492,1.134615,0.797308,1.000000,7.973079,-0.000247,-0.000486,0.000001,-0.873621,-0.101677,-0.373443
-0.010422,2.142056,-0.425069,-0.036039,-0.025175,-1.006441,1.134092,0.798709,1.000000,7.987087,-0.000229,-0.000490,0.000001,-0.890431,-0.058867,-0.372685
0.119807,2.020426,-0.035050,-0.034921,-0.020618,-1.005657,0.905142,0.893619,1.000000,8.936192,-0.000237,-0.000491,0.000001,-0.886996,-0.078476,-0.371333
0.260417,1.580537,0.355264,-0.033902,-0.016807,-1.004529,1.040136,0.980065,1.000000,9.800654,-0.000242,-0.000485,0.000001,-0.871393,-0.087985,-0.368408
0.325974,1.139097,0.729050,-0.032607,-0.013068,-1.003133,0.981126,0.995557,1.000000,9.955568,-0.000236,-0.000491,0.000001,-0.892950,-0.074406,-0.366625
0.294625,0.684922,1.089385,-0.031511,-0.010025,-1.002316,1.235980,0.498536,1.000000,4.985361,-0.000237,-0.000493,0.000001,-0.894184,-0.078742,-0.365393
0.170637,0.121872,1.399082,-0.031069,-0.007391,-1.002084,0.836806,0.716838,1.000000,7.168383,-0.000237,-0.000491,0.000001,-0.884539,-0.080615,-0.364085
-0.065450,-0.189591,1.576845,-0.031446,-0.004692,-1.001323,0.948077,0.966862,1.000000,9.668619,-0.000236,-0.000509,0.000001,-0.927030,-0.080548,-0.365597
-0.392152,0.050293,1.541299,-0.032442,-0.002546,-0.999910,0.977769,0.993842,1.000000,9.938416,-0.000222,-0.000501,0.000001,-0.901725,-0.048677,-0.368052
-0.722873,0.663192,1.250865,-0.033013,-0.002353,-0.998151,0.977769,0.993842,1.000000,9.938416,-0.000207,-0.000493,0.000000,-0.876466,-0.016866,-0.370488
