I0,I1,I2,I3,I4,I5,I6
18415.000000,0.811824,-16.946188,-1.345204,0.247070,-0.270996,-0.540527
18416.000000,-3.395493,8.114790,-0.918375,-0.889160,-0.102051,-1.714355
18417.000000,2.519141,-5.299845,-0.247643,1.169922,-0.592285,-0.427246
18419.000000,5.750849,1.468448,4.081625,2.250488,-0.748047,-1.067871
18419.000000,-0.834518,-1.702284,4.325528,-2.291992,0.047852,-0.604980
18420.000000,-0.834518,-1.702284,4.325528,-2.291992,0.047852,-0.604980
18421.000000,0.324019,-8.348625,1.947479,2.826660,-0.013184,-0.998535
18422.000000,-0.895493,-1.763259,-1.223253,-2.070801,-0.078125,-1.096680
18423.000000,-1.078420,0.309911,1.276747,1.477539,0.656738,-1.344727
18424.000000,-1.871103,7.566010,0.057235,-1.530273,-0.062988,-1.039063
18425.000000,8.311824,1.956253,5.301137,1.131348,-0.002930,-0.276855
18426.000000,-3.944274,-2.921796,2.008454,-0.784668,0.109375,-0.330078
18427.000000,12.031337,-9.202284,3.898698,0.429199,-0.452148,-0.560547
18428.000000,-3.578420,0.248936,-0.918375,-0.119141,-0.359375,-1.581543
18429.000000,-2.602810,2.566009,-0.491546,0.503906,-0.340332,-1.322266
18430.000000,-2.602810,2.566009,-0.491546,0.503906,-0.340332,-1.322266
18431.000000,7.824019,8.175766,4.386503,-1.145020,0.510742,-1.806641
18432.000000,-1.261347,4.395277,2.252357,1.079102,-0.590820,-0.774414
18433.000000,12.214263,-3.714479,4.752357,-0.913086,-0.119629,-1.245605
18434.000000,-5.956469,-1.275454,1.215771,0.708008,0.476074,-0.577637
18435.000000,9.592312,-3.226674,-0.613497,-0.558105,-0.367188,-1.885742
18436.000000,-2.115005,7.748937,0.240162,0.097656,0.090332,-0.982422
18437.000000,8.128898,6.041619,0.666991,-0.546387,0.012695,-0.974121
18438.000000,1.055726,10.675766,4.874309,0.106934,-0.104492,-0.827148
18439.000000,1.604507,-0.421796,3.654796,-0.624512,-0.178711,-0.721680
18440.000000,1.604507,-0.421796,3.654796,-0.624512,-0.178711,-0.721680
18441.000000,9.531337,-1.763259,-1.893985,1.355469,-0.186035,-2.450684
18442.000000,1.482556,5.066010,0.423089,-1.799805,-0.244629,-0.232910
18443.000000,7.397190,8.419668,-0.857399,2.002441,-0.216797,-2.366699
18444.000000,2.824019,8.968449,3.349918,-2.749512,0.471680,0.093262
18445.000000,8.128898,5.492839,0.666991,2.834473,-0.069824,-1.443848
18446.000000,3.982556,-2.860820,4.264552,-3.201172,0.061035,0.776367
18447.000000,2.336214,0.005033,-1.772033,3.239746,0.421387,-1.761230
18448.000000,3.311824,-0.421796,-0.552521,-3.205078,0.561035,0.045898
18449.000000,5.202068,5.066010,0.910893,-3.050293,0.255371,0.339844
18450.000000,5.202068,5.066010,0.910893,-3.050293,0.255371,0.339844
18451.000000,3.372800,9.456253,2.252357,3.146973,-0.072754,-1.456543
18452.000000,4.165483,-9.324235,2.435284,-2.699707,0.641113,0.522461
18453.000000,4.409385,3.602595,1.215771,2.602539,-0.541016,-1.902344
18454.000000,2.945970,-6.092527,-3.601302,-2.529785,0.745605,-0.237793
18455.000000,6.238654,15.797717,0.301137,1.792969,-0.993652,-1.959473
18456.000000,7.275239,19.151375,3.166991,1.176758,-1.031250,-1.757813
18457.000000,7.275239,19.151375,3.166991,1.176758,-1.031250,-1.757813
18459.000000,-4.188176,-1.763259,-1.833009,0.306641,1.070313,-2.627930
18459.000000,-4.188176,-1.763259,-1.833009,0.306641,1.070313,-2.627930
18460.000000,9.348410,9.212351,-0.979350,-0.820313,-1.139160,0.154785
18461.000000,-2.297932,9.151376,1.703576,1.183105,0.043945,-3.270508
18462.000000,6.970361,5.980643,0.849918,-1.375000,-0.052734,0.833984
18463.000000,0.811824,3.724546,4.813333,1.679688,-0.055664,-2.099609
18464.000000,6.543531,-5.726674,-0.430570,-1.520020,-0.198242,0.358887
18465.000000,0.750848,6.773326,2.313333,1.518555,-0.400391,-1.905273
18466.000000,3.128897,-3.287650,-0.491546,-1.595703,-0.337891,-0.459961
18467.000000,3.067921,11.773327,2.191381,0.818359,-0.502441,-1.393066
18468.000000,-3.517444,-1.885211,2.069430,-0.865234,0.896973,-0.493652
18469.000000,7.945971,7.322106,3.715771,1.451172,-0.735840,-1.620117
18470.000000,-7.054029,-13.409601,2.557235,-1.228516,1.427734,-0.089355
18471.000000,12.763044,16.773325,1.642601,1.474609,-1.681641,-2.225586
18472.000000,-11.810127,-13.470576,2.130406,-1.866699,2.082520,0.241699
18473.000000,10.628898,16.590399,0.971869,1.072266,-1.494629,-1.684082
18474.000000,-12.785737,-13.653503,3.471869,-1.448730,1.274414,-0.650391
18475.000000,10.445971,10.553814,1.886503,1.213379,-1.054199,-1.284668
18476.000000,-10.285737,-13.714478,2.435284,-0.799316,1.217773,-0.930664
18477.000000,10.445971,8.541619,1.032845,0.734375,-0.379883,-0.223145
18479.000000,7.336214,3.114789,-1.223253,0.476563,-0.757813,-0.770508
18479.000000,-9.371103,-8.592527,4.447479,-1.130859,0.301270,-0.951660
18480.000000,-9.371103,-8.592527,4.447479,-1.130859,0.301270,-0.951660
18481.000000,4.287434,-1.214479,-2.381789,0.847656,0.138184,-1.465820
18482.000000,-4.615005,-7.860821,4.020650,-0.854004,0.443848,-1.114258
18483.000000,-0.407688,3.907472,-0.979350,0.892090,-0.092773,-1.445801
18484.000000,0.384995,4.883082,2.801137,-0.340332,-0.368652,-1.403320
18485.000000,-5.468664,-2.068137,-0.125692,0.502441,0.135254,-0.592773
18486.000000,0.689873,-9.263259,1.886503,-0.920898,-0.701172,-0.863770
18487.000000,-10.407688,-6.214478,0.240162,0.708008,0.478516,-1.383789
18488.000000,3.128897,-7.068137,1.093820,-0.735352,0.339355,-1.035645
18489.000000,6.665483,5.187961,0.240162,-0.596680,0.158691,-0.407227
18490.000000,6.665483,5.187961,0.240162,-0.596680,0.158691,-0.407227
18491.000000,-11.566225,-2.738869,0.971869,0.712891,-0.084473,-0.431641
18492.000000,2.397190,-13.104723,2.191381,-0.173828,0.156738,-1.947266
18493.000000,-12.480859,-5.970576,1.642601,0.137207,-0.804199,-2.090820
18494.000000,-0.224761,-12.251064,0.849918,0.060059,1.029785,-1.756348
18495.000000,-8.639396,3.175765,3.106015,-0.696289,-0.972656,-0.107910
18496.000000,2.031336,4.883082,1.215771,0.246582,1.057129,-1.368164
18497.000000,-4.675981,0.431863,2.862113,-0.351563,-1.843750,-0.343750
18499.000000,-11.200371,-8.958381,0.606015,1.114746,1.325195,-3.734863
18499.000000,-11.200371,-8.958381,0.606015,1.114746,1.325195,-3.734863
18500.000000,-11.200371,-8.958381,0.606015,1.114746,1.325195,-3.734863
18501.000000,-0.651591,-3.470576,4.020650,-1.324707,-0.964844,0.638672
18502.000000,-8.639396,12.139180,0.484064,0.998535,1.610352,-2.218262
18503.000000,3.555726,-0.848625,5.057235,-0.756348,-1.834961,0.954590
18504.000000,-10.529639,-6.763259,1.764552,0.363770,0.968262,-1.220703
18505.000000,6.116702,-16.458382,2.435284,-0.664063,-1.278320,0.348145
18506.000000,-17.541834,-5.421796,1.703576,0.197754,1.312988,-2.284668
18507.000000,6.421580,-12.433991,0.545040,0.062988,-0.930664,0.072266
18509.000000,8.067922,-2.555942,2.496259,0.359863,-0.537109,0.906250
18509.000000,-14.005249,2.017229,4.447479,-0.203613,-0.123535,-1.613770
18510.000000,-14.005249,2.017229,4.447479,-0.203613,-0.123535,-1.613770
18511.000000,1.909385,-20.909601,-0.247643,0.428711,0.305664,-0.464355
18512.000000,-13.212566,-2.555942,2.069430,-0.587402,-0.422852,-2.556152
18513.000000,-2.480859,-24.751066,-0.430570,-0.017090,1.508789,-0.246094
18514.000000,-6.566225,20.187960,1.276747,-0.932617,-1.227539,-0.805176
18515.000000,-4.554030,-4.873015,1.764552,0.879883,1.827637,-0.373535
18516.000000,-3.944274,-15.970576,1.459674,1.125000,0.888672,-1.822266
18517.000000,-2.663786,-1.458381,-0.674472,-0.923828,-1.433105,-0.779785
18519.000000,-0.895493,5.492839,-1.650082,-1.290527,-1.129883,0.018066
18519.000000,-0.895493,5.492839,-1.650082,-1.290527,-1.129883,0.018066
18520.000000,-5.773542,9.639180,1.520650,0.633789,1.446289,-1.384766
18521.000000,3.433775,4.273326,-0.003741,-0.743164,-1.575684,0.480957
18522.000000,-5.041834,-5.238869,1.703576,0.666992,0.333008,-1.985352
18523.000000,1.726458,-7.251064,-1.650082,-0.717285,-0.869141,-0.888672
18524.000000,-5.651591,-10.909600,0.362113,0.726563,0.129883,-3.486816
18525.000000,-3.944274,-6.214478,-3.540326,-0.983887,0.735840,-0.518066
18526.000000,1.055726,22.748936,1.825528,0.512207,-0.031250,-1.918945
18527.000000,-3.822323,4.578204,1.459674,-0.694824,0.318848,0.442871
18529.000000,-9.127200,-8.104723,1.581625,-0.805664,1.153809,-0.818848
18529.000000,-9.127200,-8.104723,1.581625,-0.805664,1.153809,-0.818848
18530.000000,5.994751,-1.580333,0.666991,1.047363,-1.125977,-2.352051
18531.000000,-14.493054,-15.787649,0.301137,-1.431152,1.750000,-0.463867
18532.000000,8.128898,16.834301,-0.613497,1.163574,-0.538574,-1.402832
18533.000000,-9.736957,9.822107,3.166991,-1.462402,1.117676,-0.076660
18534.000000,11.970361,5.492839,2.130406,1.070801,-0.803711,-0.788086
18535.000000,-9.615005,-3.043747,3.959674,-1.080566,0.332031,-0.135254
18536.000000,7.214263,-6.275455,0.727967,1.750977,-0.202148,-2.218262
18537.000000,-11.566225,-15.970576,2.740162,-1.831543,0.473633,-1.108398
18539.000000,-6.810127,19.944057,3.776747,-1.652344,0.724121,-0.000488
18539.000000,8.433776,3.053814,3.166991,1.599121,-0.528320,-0.017578
18540.000000,8.433776,3.053814,3.166991,1.599121,-0.528320,-0.017578
18541.000000,-5.712566,4.334302,6.093821,-1.571777,0.097656,0.081543
18542.000000,0.994751,-9.324235,2.801137,2.027832,0.146973,-1.717773
18543.000000,-3.639396,-11.763259,4.569430,-1.606445,-0.639648,-1.473633
18544.000000,-5.285737,-0.116918,0.666991,0.876953,0.967285,-2.059082
18545.000000,3.555726,17.809912,3.776747,-1.315430,-0.280273,0.206055
18546.000000,-2.663786,13.663570,4.142601,1.404785,0.927246,-1.085938
18547.000000,8.067922,3.602595,4.264552,-1.326172,-1.021484,0.558105
18549.000000,5.628897,-16.458382,1.459674,-1.245117,0.247559,-1.462891
18549.000000,5.628897,-16.458382,1.459674,-1.245117,0.247559,-1.462891
18550.000000,-10.346713,0.675765,1.398698,0.791992,0.200195,-2.194336
18551.000000,6.177678,7.748937,0.240162,-1.024414,0.262207,-1.039063
18552.000000,-7.419883,25.309912,4.081625,0.274902,0.119141,-0.378906
18553.000000,10.506947,7.931863,2.862113,0.049316,-0.286621,-0.322754
18554.000000,-8.700372,4.944057,5.240162,-0.289063,-0.465820,0.256836
18555.000000,3.616702,-17.312040,1.337723,0.501953,0.318359,-1.408203
18556.000000,-7.541834,-3.714479,0.362113,-0.689453,-0.104004,-1.931641
18557.000000,-0.041835,5.187961,-1.284229,0.249023,0.822754,-1.942383
18559.000000,4.470361,13.541619,2.679186,1.111816,0.272461,-0.800781
18559.000000,-0.529639,4.944057,3.227967,-0.754883,-0.299805,0.044922
18560.000000,2.092312,-7.007162,2.923089,1.960938,-1.023926,-2.748047
18561.000000,2.092312,-7.007162,2.923089,1.960938,-1.023926,-2.748047
18562.000000,-2.236957,-13.104723,-1.954960,-2.632813,0.645020,-0.939941
18563.000000,-1.383298,5.370887,-1.711058,2.015137,-0.709473,-2.545410
18564.000000,-2.054030,9.334302,-3.418375,-2.682617,1.560547,-0.355957
18565.000000,5.141092,26.590399,1.703576,2.619629,-0.991211,-1.327148
18566.000000,-1.322322,1.590399,2.435284,-3.172363,0.621582,0.899902
18567.000000,5.506946,3.907472,1.032845,3.446777,-0.729004,-1.151367
18569.000000,6.360605,4.090400,-1.893985,2.741211,-1.556641,-2.173828
18569.000000,-9.858908,7.261131,-4.028131,-3.785156,1.693359,-1.339844
18570.000000,-9.858908,7.261131,-4.028131,-3.785156,1.693359,-1.339844
18571.000000,10.628898,28.236740,-0.796424,3.495117,-0.694824,-0.917480
18572.000000,-9.249151,8.053814,3.532845,-3.396484,1.496094,0.364746
18573.000000,12.945971,6.651375,1.642601,4.180664,-1.918945,-1.425781
18574.000000,-13.456469,-19.690090,-0.552521,-3.532227,1.552734,-0.795898
18575.000000,11.299629,-3.653503,-2.686668,2.865234,-0.182617,-2.338379
18576.000000,-11.444274,4.029424,-2.442765,-3.314941,0.294434,-1.176758
18577.000000,13.799629,25.126984,-2.076911,2.390137,-0.455078,-1.168945
18579.000000,-9.127200,-5.116918,2.008454,-1.842773,0.009277,-1.677734
18579.000000,-9.127200,-5.116918,2.008454,-1.842773,0.009277,-1.677734
18580.000000,8.189873,-17.312040,-0.918375,1.354492,0.232910,-1.638672
18581.000000,-4.736957,11.956253,-0.125692,-1.418457,-0.578613,-2.492188
18582.000000,4.226459,14.456253,-0.247643,0.436035,1.014160,-1.329102
18583.000000,0.324019,22.322107,3.045040,-0.541992,-1.173340,0.356445
18584.000000,2.153287,3.175765,3.959674,0.850586,1.385254,-0.494141
18585.000000,3.799629,1.346497,4.752357,-0.150391,-1.603516,-1.070801
18586.000000,-0.163786,-12.738869,2.984064,0.667969,0.672852,-3.091309
18587.000000,6.665483,3.480643,0.910893,-0.987305,-1.223633,-1.033203
18589.000000,10.263043,17.992838,3.837723,0.072754,-0.733887,0.163574
18589.000000,10.263043,17.992838,3.837723,0.072754,-0.733887,0.163574
18590.000000,-3.578420,15.309912,4.996260,-0.089355,0.349121,-0.670898
18591.000000,12.763044,-4.202284,4.813333,0.217773,-0.835449,0.750977
18592.000000,-4.188176,-2.860820,4.935284,0.170410,0.795898,-1.602539
18593.000000,8.006947,-7.373015,0.545040,-0.199707,-0.046387,-0.900879
18594.000000,-3.212566,13.663570,-0.552521,-0.419922,0.638672,-1.321289
18595.000000,10.080117,10.614790,1.154796,-0.041504,-0.310059,-0.462402
18596.000000,0.202068,18.663570,4.081625,-0.482910,0.356445,-0.361328
18597.000000,9.043531,-1.031552,5.606015,0.873535,-0.177734,-0.208984
18599.000000,8.921580,-11.519357,1.337723,0.438965,-0.971191,-1.117188
18599.000000,0.202068,12.139180,0.971869,-0.909180,0.388184,-1.981934
18600.000000,0.202068,12.139180,0.971869,-0.909180,0.388184,-1.981934
18601.000000,6.238654,8.968449,1.825528,0.285645,-0.094727,-0.561035
18602.000000,2.702068,18.663570,3.654796,-0.509766,0.043457,-0.669922
18603.000000,6.665483,6.224545,7.130405,1.513184,-0.627930,-0.851074
18604.000000,4.043531,1.834302,5.057235,-1.625488,0.766113,-0.958496
18605.000000,7.153288,-7.738869,4.447479,1.974121,-0.687012,-2.038086
18606.000000,3.433775,4.395277,1.459674,-2.441895,0.589355,-1.467773
18607.000000,9.165483,14.456253,2.984064,2.629395,-1.203613,-1.538574
18609.000000,10.506947,12.322107,7.496260,2.592285,-0.508789,-0.397949
18609.000000,10.506947,12.322107,7.496260,2.592285,-0.508789,-0.397949
18610.000000,0.263043,0.187960,5.727966,-2.438477,0.987793,-0.899902
18611.000000,10.628898,-1.336430,6.337723,3.175293,-0.092773,-1.384766
18612.000000,1.604507,-3.592528,1.886503,-3.166992,0.140625,-1.344727
18613.000000,13.433776,7.748937,3.166991,2.261719,-0.262695,-1.132813
18614.000000,-5.407688,7.687961,1.764552,-3.307129,0.450684,-0.454590
18615.000000,18.006947,8.602594,3.288942,2.972656,0.187012,-0.584473
18616.000000,-5.773542,0.431863,7.252357,-2.449219,0.366699,-0.769531
18617.000000,18.311825,-3.287650,4.630405,2.599609,-0.593262,-1.149902
18619.000000,11.360605,2.505033,1.154796,1.979004,0.878906,-1.304688
18619.000000,2.092312,12.505033,3.349918,-1.716797,-1.695313,-2.153809
18620.000000,2.092312,12.505033,3.349918,-1.716797,-1.695313,-2.153809
18621.000000,6.726459,5.797716,3.532845,1.382813,1.267578,-1.574219
18622.000000,6.299629,7.992839,5.301137,-0.546875,-1.249512,-1.632813
18623.000000,6.177678,-10.421796,5.240162,0.449219,1.916504,-0.317871
18624.000000,10.872800,4.944057,2.801137,-0.245117,-1.929688,-0.990234
18625.000000,-0.041835,-4.263259,3.593820,-0.212891,1.827148,-0.955078
18626.000000,14.653288,13.053815,3.166991,0.152344,-2.665039,-1.029785
18627.000000,-7.480859,0.005033,4.142601,-1.128906,1.805176,-0.650391
18629.000000,-6.749152,-5.665698,4.752357,-1.333984,2.120605,-1.567383
18629.000000,22.397190,6.468449,4.081625,1.866211,-1.580566,-1.205078
18630.000000,22.397190,6.468449,4.081625,1.866211,-1.580566,-1.205078
18631.000000,-6.261347,2.809911,4.081625,-1.233398,1.174805,-2.444336
18632.000000,19.409386,4.151375,2.496259,1.489258,-1.169922,-0.752441
18633.000000,-12.907688,-0.360820,3.654796,-2.165039,0.936523,-0.522461
18634.000000,16.848410,-0.177893,4.447479,2.471191,-1.106934,-1.384277
18635.000000,-10.834517,0.980643,5.423089,-2.517090,1.538574,-0.474609
18636.000000,21.421581,-1.458381,3.227967,2.101563,-0.508301,-0.252441
18637.000000,-6.566225,3.175765,5.362113,-2.829102,0.621094,0.201660
18639.000000,7.884995,-3.104723,2.801137,2.034668,0.916016,-2.083984
18639.000000,7.884995,-3.104723,2.801137,2.034668,0.916016,-2.083984
18640.000000,0.324019,1.346497,4.508454,-1.587402,-0.624023,-0.573730
18641.000000,0.324019,1.346497,4.508454,-1.587402,-0.624023,-0.573730
18642.000000,8.067922,7.261131,3.471869,-1.942871,-1.245117,-0.581543
18643.000000,4.287434,3.114789,3.532845,1.689453,0.275879,-2.114746
18644.000000,12.580117,4.090400,0.362113,-1.715820,-1.271484,-0.218750
18645.000000,-2.663786,-3.592528,3.471869,1.787598,0.400879,-2.168457
18646.000000,12.092312,-7.860821,-0.308619,-1.806152,0.247559,-0.566406
18647.000000,-1.200371,12.809912,4.874309,1.556152,0.635742,-2.242188
18649.000000,2.580117,7.017229,2.374308,1.081543,0.320313,-0.611816
18649.000000,2.580117,7.017229,2.374308,1.081543,0.320313,-0.611816
18650.000000,8.799629,-4.629113,2.313333,-1.258301,-0.470703,-0.237305
18651.000000,2.214263,1.285521,2.069430,1.081543,-0.059570,-1.281738
18652.000000,4.470361,-10.787649,1.398698,-1.009766,0.082520,-1.477539
18653.000000,5.933775,7.566010,1.825528,0.739258,0.706543,-0.666504
18654.000000,7.763043,6.651375,3.227967,-0.501465,0.010254,-0.220215
18655.000000,9.592312,6.712351,1.398698,0.140137,0.185547,-0.389648
18656.000000,7.884995,0.370887,2.618211,0.305176,-0.556641,-1.691895
18657.000000,8.921580,-0.360820,0.910893,-0.581543,0.010742,-0.788086
18659.000000,7.336214,-9.933990,-0.308619,-1.626953,1.090332,-0.236328
18659.000000,7.336214,-9.933990,-0.308619,-1.626953,1.090332,-0.236328
18660.000000,10.384995,16.834301,3.349918,1.500488,-0.641602,-1.295410
18661.000000,9.714263,6.346497,1.825528,-2.124023,1.266602,-0.111816
18662.000000,13.250849,7.444058,2.923089,2.071777,-1.581055,-0.909180
18663.000000,2.641092,-2.068137,3.045040,-1.908203,1.145508,-0.882813
18664.000000,16.909386,-3.104723,1.886503,1.969727,-1.606934,-0.897949
18665.000000,-5.651591,-12.921796,2.130406,-2.550293,2.087402,-1.077637
18666.000000,21.360605,15.370887,0.788942,2.837891,-0.354980,-1.770508
18667.000000,-0.590615,11.163570,4.447479,-3.027344,1.725098,-0.637207
18669.000000,-0.651591,2.017229,3.471869,-2.682129,0.841309,-0.307617
18669.000000,-0.651591,2.017229,3.471869,-2.682129,0.841309,-0.307617
18670.000000,19.897190,-3.531552,1.764552,3.160645,-0.333008,-1.753418
18671.000000,-2.907688,-12.860820,2.984064,-2.306641,-0.022949,-1.786621
18672.000000,17.031336,3.419667,1.337723,1.350098,0.468262,-1.863770
18673.000000,3.189873,21.773325,2.984064,-1.802734,-0.125977,-0.325684
18674.000000,18.555727,8.602594,4.996260,1.588379,0.449219,0.226074
18675.000000,7.092312,8.419668,2.557235,-1.840332,-1.121582,-0.090820
18676.000000,12.275239,-4.141308,3.532845,1.805176,0.631836,-1.615234
18677.000000,12.092312,-4.629113,1.947479,-1.278320,-1.811035,-1.625977
18679.000000,16.787434,16.163570,1.886503,-0.493652,-1.301270,-0.790039
18679.000000,5.506946,22.992838,4.569430,0.478516,1.704102,-1.797852
18680.000000,5.506946,22.992838,4.569430,0.478516,1.704102,-1.797852
18681.000000,20.689873,13.663570,4.752357,0.001953,-2.124512,-0.162109
18682.000000,1.482556,3.663570,4.996260,0.161133,1.173828,-1.486816
18683.000000,19.775240,-5.909601,2.862113,-0.031738,-1.564453,-0.636230
18684.000000,0.080117,-6.214478,2.252357,0.048828,0.824707,-1.827148
18685.000000,18.433775,3.114789,0.910893,-0.524414,-0.325684,-0.577637
18686.000000,2.884995,26.285521,3.106015,-0.479492,1.250000,-0.417969
18687.000000,17.580116,12.139180,5.423089,0.287109,-0.390137,1.075684
18689.000000,13.311825,-7.921796,3.654796,0.863770,-0.165527,-1.366699
18689.000000,6.238654,1.468448,1.215771,-0.668457,0.169922,-2.635742
18690.000000,6.238654,1.468448,1.215771,-0.668457,0.169922,-2.635742
18691.000000,8.677678,-6.946186,2.557235,0.597656,0.749512,-1.747070
18692.000000,12.275239,25.431862,-0.918375,-1.653320,0.094727,-1.261719
18693.000000,9.775239,22.017229,5.666991,1.657715,-0.116699,-0.529297
18694.000000,10.324019,13.968449,4.081625,-1.768555,-0.555664,0.679199
18695.000000,6.787434,-2.129113,6.093821,2.695313,-0.044922,-1.324707
18696.000000,6.177678,-8.409601,1.520650,-2.827148,0.621582,-0.548340
18697.000000,10.202068,0.675765,-0.064716,2.914063,-0.465820,-3.273926
18699.000000,4.958166,14.700156,6.825528,-2.664551,0.159180,0.046875
18699.000000,4.958166,14.700156,6.825528,-2.664551,0.159180,0.046875
18700.000000,9.836215,7.748937,3.715771,2.803223,-0.230469,-1.140625
18701.000000,9.836215,7.748937,3.715771,2.803223,-0.230469,-1.140625
18702.000000,3.189873,-10.482772,5.423089,-2.015137,-0.583008,-1.274414
18703.000000,7.092312,-4.263259,0.179186,1.165527,0.324707,-2.068848
18704.000000,9.531337,27.200155,0.971869,0.020508,0.811523,-0.656250
18705.000000,9.409386,20.675764,1.886503,0.054688,-0.596680,0.486816
18706.000000,8.555727,9.212351,6.703576,0.087891,0.465820,-0.342773
18707.000000,8.128898,-2.068137,1.032845,0.773438,-1.441895,-1.263184
18709.000000,10.994751,8.480643,-2.686668,1.445801,-1.486328,-3.111328
18709.000000,10.994751,8.480643,-2.686668,1.445801,-1.486328,-3.111328
18710.000000,0.933775,23.236740,0.362113,-2.445801,1.527832,-0.982422
18711.000000,15.080116,27.322107,0.179186,2.392578,-1.487305,-0.476074
18712.000000,3.677677,11.224546,4.264552,-2.290527,1.363770,0.131836
18713.000000,14.653288,2.444058,3.410893,3.052246,-1.406738,-0.208008
18714.000000,-1.383298,-13.287649,-0.613497,-2.557617,1.095703,-1.135254
18715.000000,12.275239,-5.177894,-1.528131,1.421875,0.216309,-0.751465
18716.000000,-1.383298,20.309912,-3.662277,-2.323242,0.849609,-1.288574
18717.000000,15.141092,23.114790,2.130406,1.918945,-0.314941,-0.398926
18719.000000,17.824020,6.895277,6.276747,2.926270,-0.789063,-1.054199
18719.000000,17.824020,6.895277,6.276747,2.926270,-0.789063,-1.054199
18720.000000,-6.383298,-11.763259,3.471869,-2.165527,0.775879,-0.649414
18721.000000,17.763044,-7.251064,-0.674472,2.039551,-1.102539,-2.557617
18722.000000,-3.395493,6.773326,-2.259838,-2.727051,0.840332,-1.812012
18723.000000,17.214264,27.626984,0.423089,1.778809,-0.547852,-1.483398
18724.000000,0.689873,11.651376,2.618211,-1.678223,0.714355,-0.531250
18725.000000,15.445971,12.687961,4.325528,1.762207,-0.754883,0.044434
18726.000000,-1.871103,-7.251064,5.971869,-0.897949,0.791504,-1.208008
18727.000000,11.665483,-8.531552,1.703576,1.461914,0.067871,-1.458496
18729.000000,9.409386,17.383081,0.118210,1.443848,0.143555,-0.919922
18729.000000,9.409386,17.383081,0.118210,1.443848,0.143555,-0.919922
18730.000000,8.799629,12.626986,1.398698,-2.095703,-0.034668,0.568848
18731.000000,7.824019,6.773326,4.325528,2.376953,0.293457,-0.283203
18732.000000,8.433776,-4.873015,5.484064,-2.138672,-0.157715,-0.372559
18733.000000,6.787434,-4.568137,2.557235,2.447754,-0.050293,-2.110352
18734.000000,8.555727,-3.531552,2.313333,-2.387695,-0.226563,-1.484863
18735.000000,6.238654,13.907473,1.398698,1.695313,-0.206055,-1.498047
18736.000000,8.067922,8.968449,3.471869,-1.857910,-0.379395,-0.919922
18737.000000,8.555727,10.431863,3.349918,1.753906,0.287109,-0.863770
18739.000000,10.689873,-6.458382,3.715771,1.294922,0.137695,-1.161621
18739.000000,11.238653,-4.080333,3.471869,-1.105469,-1.090332,-1.717285
18740.000000,11.238653,-4.080333,3.471869,-1.105469,-1.090332,-1.717285
18741.000000,5.689873,5.431863,3.410893,-0.252930,0.690918,-0.454590
18742.000000,12.031337,10.005033,4.081625,0.357910,-1.981934,-1.532715
18743.000000,2.580117,0.919668,6.032845,-1.407227,1.468750,0.293945
18744.000000,14.409386,9.212351,5.606015,2.394043,-1.232422,-1.913086
18745.000000,7.336214,-11.275455,7.862113,-2.374512,0.973633,-0.110840
18746.000000,16.116703,5.126985,4.935284,2.416504,-0.958008,-2.135742
