I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
0.012598,-0.072890,0.036449,-0.016713,-0.005293,-1.001994,1.003116,0.999879,1.000000,9.998787,-0.000179,-0.000271,0.000000,-0.521619,-0.056112,-0.659247
0.031468,-0.042474,0.026606,-0.016177,-0.005144,-1.001664,1.011670,0.998299,1.000000,9.982992,-0.000180,-0.000271,0.000000,-0.522799,-0.058160,-0.659315
0.036690,0.000034,0.007382,-0.015631,-0.004850,-1.001438,1.011670,0.998299,1.000000,9.982992,-0.000180,-0.000272,0.000000,-0.523977,-0.060205,-0.659384
0.027832,0.012137,-0.015429,-0.015104,-0.004337,-1.001334,1.011670,0.998299,1.000000,9.982992,-0.000181,-0.000272,0.000000,-0.525152,-0.062246,-0.659452
0.010936,-0.025561,-0.037002,-0.014643,-0.003665,-1.001294,0.992194,0.999239,1.000000,9.992386,-0.000181,-0.000273,0.000000,-0.528826,-0.060919,-0.659306
-0.001570,-0.109209,-0.049760,-0.014342,-0.003006,-1.001236,0.992194,0.999239,1.000000,9.992386,-0.000180,-0.000275,0.000000,-0.532492,-0.059596,-0.659159
-0.000133,-0.216833,-0.045079,-0.014202,-0.002464,-1.001129,1.000036,1.000000,1.000000,10.000000,-0.000181,-0.000274,0.000000,-0.530695,-0.060937,-0.659113
0.010689,-0.295759,-0.023914,-0.014062,-0.002042,-1.001036,1.020990,0.994508,1.000000,9.945077,-0.000180,-0.000273,0.000000,-0.527444,-0.060225,-0.659087
0.015007,-0.291769,0.002996,-0.013759,-0.001716,-1.001053,1.020990,0.994508,1.000000,9.945077,-0.000180,-0.000272,0.000000,-0.524199,-0.059515,-0.659061
0.001471,-0.200908,0.025638,-0.013245,-0.001447,-1.001216,1.020990,0.994508,1.000000,9.945077,-0.000180,-0.000270,0.000000,-0.520960,-0.058806,-0.659035
-0.024252,-0.073733,0.039114,-0.012584,-0.001098,-1.001589,1.062652,0.952118,1.000000,9.521182,-0.000182,-0.000270,0.000000,-0.522035,-0.063174,-0.659079
-0.041951,0.013379,0.039819,-0.011886,-0.000484,-1.002323,1.062652,0.952118,1.000000,9.521182,-0.000184,-0.000270,0.000000,-0.523109,-0.067535,-0.659123
-0.035378,0.010902,0.026739,-0.011299,0.000319,-1.003339,1.001515,0.999971,1.000000,9.999713,-0.000184,-0.000272,0.000000,-0.527209,-0.067501,-0.659149
-0.008090,-0.053729,0.007483,-0.011006,0.001063,-1.004354,1.001515,0.999971,1.000000,9.999713,-0.000184,-0.000274,0.000000,-0.531301,-0.067467,-0.659175
