I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
-4.723588,-11.868875,-2.181595,-0.204499,0.227449,-0.729421,0.790954,0.579116,0.308728,0.178789,-0.000509,-0.001707,0.000008,-7.540450,1.046142,0.197070
-4.435283,-11.607989,-2.176840,-0.205755,0.213978,-0.735975,0.793588,0.587091,0.316811,0.185997,-0.000509,-0.001707,0.000008,-7.552404,1.041378,0.194740
-3.886002,-11.034168,-2.158609,-0.204818,0.199676,-0.738977,0.792406,0.583511,0.326108,0.190287,-0.000509,-0.001707,0.000008,-7.563788,1.037185,0.192438
-3.357652,-10.410629,-2.196054,-0.202757,0.187840,-0.741773,0.791594,0.581054,0.336655,0.195615,-0.000509,-0.001707,0.000008,-7.574551,1.033540,0.190107
-3.026670,-10.115897,-2.308720,-0.199115,0.176810,-0.749529,0.795426,0.592661,0.347719,0.206079,-0.000510,-0.001707,0.000009,-7.585013,1.030246,0.187669
-2.669938,-10.006063,-2.443278,-0.181480,0.158402,-0.765253,0.802270,0.613416,0.358986,0.220207,-0.000510,-0.001707,0.000009,-7.595323,1.027350,0.185094
-1.816461,-9.556392,-2.496916,-0.142471,0.129005,-0.788555,0.811640,0.641790,0.371385,0.238351,-0.000510,-0.001707,0.000009,-7.605057,1.025375,0.182466
-0.439359,-8.660797,-2.415084,-0.095881,0.095776,-0.812894,0.824114,0.679294,0.386032,0.262230,-0.000510,-0.001707,0.000009,-7.613726,1.024844,0.179926
0.835016,-7.770958,-2.247795,-0.051922,0.064759,-0.833684,0.837806,0.719762,0.402803,0.289923,-0.000510,-0.001707,0.000009,-7.621320,1.025650,0.177559
1.482368,-7.285931,-2.103639,-0.009193,0.037230,-0.853521,0.854382,0.767161,0.420521,0.322607,-0.000510,-0.001707,0.000009,-7.628213,1.027173,0.175334
1.547269,-7.262800,-2.061105,0.031307,0.013118,-0.875480,0.876138,0.825495,0.437960,0.361534,-0.000510,-0.001707,0.000009,-7.634840,1.028848,0.173140
1.300940,-7.528569,-2.097652,0.066473,-0.006930,-0.900210,0.902687,0.888365,0.454411,0.403683,-0.000510,-0.001706,0.000009,-7.641477,1.030371,0.170893
0.956408,-7.795593,-2.123703,0.090993,-0.022202,-0.926267,0.930991,0.942209,0.469832,0.442679,-0.000510,-0.001706,0.000009,-7.648169,1.031633,0.168604
0.734855,-7.875951,-2.049975,0.107295,-0.036326,-0.949969,0.956699,0.976836,0.484666,0.473439,-0.000510,-0.001705,0.000009,-7.654784,1.032743,0.166377
0.772462,-7.840995,-1.815041,0.121597,-0.052535,-0.968107,0.977127,0.993482,0.499324,0.496070,-0.000510,-0.001705,0.000009,-7.661236,1.033955,0.164374
0.938531,-7.908196,-1.485652,0.135106,-0.067076,-0.981248,0.992774,0.999348,0.513732,0.513397,-0.000510,-0.001704,0.000009,-7.667644,1.035379,0.162691
1.031255,-8.158783,-1.241969,0.147841,-0.077238,-0.993571,1.007475,0.999302,0.527513,0.527145,-0.000510,-0.001703,0.000008,-7.674203,1.036927,0.161240
1.061977,-8.318480,-1.155263,0.157577,-0.085352,-1.008862,1.024655,0.992430,0.540765,0.536671,-0.000510,-0.001702,0.000008,-7.680850,1.038542,0.159867
1.168777,-7.969541,-1.136783,0.160467,-0.090166,-1.024303,1.634754,0.006497,0.574888,0.003735,-0.000510,-0.001702,0.000008,-7.682429,1.055660,0.158640
1.404697,-7.092358,-1.073749,0.157849,-0.090369,-1.035667,1.368668,0.182876,0.580979,0.106247,-0.000510,-0.001702,0.000009,-7.691488,1.043522,0.162919
1.728490,-6.146291,-0.888025,0.156362,-0.089737,-1.044749,1.060190,0.955724,0.597356,0.570908,-0.000510,-0.001702,0.000008,-7.695893,1.045797,0.161850
2.052246,-5.600374,-0.575392,0.156849,-0.088391,-1.054748,1.070004,0.940582,0.614595,0.578077,-0.000510,-0.001701,0.000008,-7.699743,1.048343,0.161107
2.266068,-5.540306,-0.256140,0.156708,-0.084364,-1.065920,1.080676,0.921864,0.631765,0.582401,-0.000510,-0.001700,0.000008,-7.703532,1.051033,0.160691
2.364891,-5.586907,-0.081704,0.153457,-0.077547,-1.075489,1.089146,0.905436,0.648584,0.587252,-0.000510,-0.001699,0.000008,-7.707382,1.053754,0.160455
2.481970,-5.198326,-0.083001,0.145454,-0.068192,-1.081814,1.093676,0.896111,0.665799,0.596631,-0.000510,-0.001698,0.000008,-7.710866,1.056535,0.160233
2.912954,-4.160093,-0.181808,0.139494,-0.066568,-1.087912,1.098837,0.885052,0.684695,0.605991,-0.000509,-0.001698,0.000008,-7.713323,1.059751,0.159931
