I0,I1,I2,I3,I4,I5,I6
29785.000000,9.836215,-29.933992,0.423089,-0.400391,-0.203125,-0.096191
29786.000000,-7.358908,14.578205,1.642601,0.370605,-0.151367,-3.187012
29787.000000,-2.054030,12.566010,3.654796,0.561523,-0.733887,-1.876465
29788.000000,4.775239,-16.702284,4.874309,-0.534180,0.711914,0.653320
29789.000000,4.775239,-16.702284,4.874309,-0.534180,0.711914,0.653320
29790.000000,1.970361,-4.629113,2.252357,1.130371,-1.291504,-2.595215
29791.000000,-2.724761,-32.494968,2.679186,-0.868652,1.352539,-1.244141
29792.000000,5.019141,18.907473,-0.247643,1.118164,-1.413086,-2.589844
29793.000000,-8.273542,-7.677894,3.288942,-1.319824,1.930176,0.421875
29794.000000,10.384995,11.041619,1.398698,1.044434,-1.694336,-0.629395
29795.000000,-8.395494,-17.494968,6.459674,-1.443359,1.660156,0.575195
29796.000000,12.580117,1.224546,0.910893,1.932617,-2.118652,-2.154785
29798.000000,16.665483,14.090400,-1.467155,1.139160,-2.148438,-2.074707
29798.000000,-17.358908,-5.787649,2.435284,-1.722656,2.161621,-0.225586
29799.000000,18.738653,9.029424,1.581625,0.794922,-1.642578,-0.430176
29800.000000,18.738653,9.029424,1.581625,0.794922,-1.642578,-0.430176
29801.000000,-14.980859,-10.787649,6.398699,-0.754395,1.377930,-0.219727
29802.000000,20.750849,-3.897406,1.093820,1.109375,-1.807617,-1.562500
29803.000000,-15.651591,-26.214479,1.764552,-0.507324,1.333984,-1.787598
29804.000000,-15.468664,3.419667,1.825528,-0.336426,0.257324,-0.362305
29805.000000,-15.468664,3.419667,1.825528,-0.336426,0.257324,-0.362305
29806.000000,-13.090615,-6.031552,6.215772,-0.470703,0.220703,0.181152
29807.000000,18.555727,-9.507162,3.776747,0.464355,-0.728027,-1.918945
29808.000000,-12.297933,-21.763260,2.801137,-0.590332,0.552246,-0.704102
29809.000000,11.238653,-0.299845,-0.674472,0.202148,-0.514648,-2.348633
29810.000000,-9.127200,1.102594,2.679186,-0.388672,0.319336,-0.643555
29811.000000,6.482556,3.663570,3.349918,0.461914,-0.724609,-2.233398
29812.000000,-3.944274,-4.263259,6.459674,-0.284180,-0.002930,-0.136230
29813.000000,8.433776,-10.970576,4.203576,0.571289,-0.634766,-1.877930
29814.000000,-5.712566,-21.336432,3.959674,-0.621582,1.021484,-0.549316
29815.000000,5.019141,0.919668,-0.674472,0.817383,-0.751465,-2.423828
29816.000000,-5.712566,-7.433991,3.349918,-1.571289,0.075195,0.447266
29818.000000,-0.712566,-9.263259,7.374309,-1.559570,0.130371,0.750977
29818.000000,-0.712566,-9.263259,7.374309,-1.559570,0.130371,0.750977
29819.000000,-0.224761,-7.921796,3.593820,1.768066,0.549805,-1.772949
29820.000000,1.360604,-24.507162,4.630405,-1.706543,0.282715,-0.253418
29821.000000,-2.480859,0.797716,-0.003741,1.676758,-0.281738,-1.960449
29822.000000,-4.615005,-10.238869,2.435284,-2.234375,0.421387,0.015625
29823.000000,-5.712566,3.419667,2.679186,2.574219,-0.326660,-2.079590
29824.000000,-2.054030,-13.531552,5.240162,-2.651367,0.474609,0.079590
29825.000000,-2.541835,-8.226674,3.898698,2.426758,-0.273438,-1.307617
29826.000000,-1.261347,-23.226675,4.264552,-2.636230,0.384277,-0.358887
29827.000000,-6.871103,-13.165698,0.849918,-2.639648,0.211914,-0.382813
29828.000000,-6.871103,-13.165698,0.849918,-2.639648,0.211914,-0.382813
29829.000000,-1.139396,4.212351,1.459674,2.184082,-0.619629,-1.671387
29830.000000,-8.090615,-14.568137,4.813333,-2.217285,0.979980,-0.602539
29831.000000,3.311824,-4.690088,3.410893,2.499023,-1.408691,-1.877441
29832.000000,-9.371103,-25.238871,3.776747,-2.549805,1.230469,-0.632324
29833.000000,6.970361,6.651375,0.910893,2.270020,-2.016113,-2.313965
29834.000000,-16.688177,-15.848625,-0.491546,-2.163086,1.449219,-0.180176
29835.000000,6.665483,5.248936,0.484064,1.718262,-1.440918,-1.567383
29836.000000,-17.541834,-21.031553,3.715771,-1.307617,1.457520,-0.746094
29838.000000,-16.017445,-22.068138,3.349918,-1.020020,1.404785,-1.610352
29838.000000,13.799629,4.151375,0.666991,0.563477,-1.796387,-0.306152
29839.000000,13.799629,4.151375,0.666991,0.563477,-1.796387,-0.306152
29840.000000,-18.578421,-7.860821,0.666991,-0.325684,0.870605,-1.022461
29841.000000,9.348410,-3.226674,-1.101302,0.673828,-1.617676,-0.280273
29842.000000,-16.566225,-10.848625,3.410893,-0.165039,0.948730,-2.408691
29843.000000,10.263043,-10.909600,1.886503,0.317383,-0.741211,-0.783691
29844.000000,-12.419884,-13.958382,3.959674,-0.792480,0.698730,-1.090820
29845.000000,8.189873,-3.470576,0.545040,0.222656,-0.764648,0.259766
29846.000000,-12.054029,-2.068137,3.045040,-0.583008,0.040039,-0.490234
29847.000000,-8.822323,-9.202284,2.862113,-1.232422,-0.194824,-0.928223
29848.000000,-8.822323,-9.202284,2.862113,-1.232422,-0.194824,-0.928223
29849.000000,1.177678,-14.690088,1.093820,1.320313,0.166016,-1.731934
29850.000000,-1.200371,-12.129113,4.142601,-1.487305,-0.164063,-1.265137
29851.000000,-0.773542,-3.531552,0.910893,0.952148,0.685547,-0.635742
29852.000000,1.848409,4.761131,1.276747,-1.345215,-1.176270,-0.416504
29853.000000,-6.200371,-7.129113,0.606015,1.735840,0.519043,-1.299316
29854.000000,4.409385,-11.824235,0.849918,-1.964844,-1.101074,-0.099121
29855.000000,-9.980859,-12.068137,2.252357,1.806641,0.749023,-2.478027
29856.000000,8.616702,-17.799847,0.484064,-1.878906,-0.418945,-0.366699
29858.000000,9.531337,0.736741,-0.918375,-1.204102,-1.136230,0.211426
29858.000000,-7.054029,-2.799845,2.435284,1.726074,0.045410,-1.113281
29859.000000,-7.054029,-2.799845,2.435284,1.726074,0.045410,-1.113281
29860.000000,5.567922,-14.751064,-0.857399,-1.688965,-0.328613,-0.461914
29861.000000,-3.517444,-6.275455,2.313333,1.018555,-0.304688,-2.003906
29862.000000,4.897190,-16.397406,0.301137,-0.936523,0.034180,-2.138184
29863.000000,-0.163786,8.846498,2.069430,0.156250,0.240723,-0.550781
29864.000000,3.006946,-0.055942,1.337723,0.033691,-0.741699,0.195313
29865.000000,1.543531,0.614789,1.337723,0.010254,-0.124023,0.069336
29866.000000,5.811824,-7.677894,0.423089,-0.579102,-0.149902,-1.279785
29867.000000,-4.797932,-17.799847,2.801137,0.131836,0.161133,-1.628418
29868.000000,7.458166,3.053814,0.240162,-1.035156,0.575195,-0.729492
29869.000000,-4.066225,6.102594,4.142601,1.534180,-0.601563,-0.240234
29870.000000,7.519141,-1.946186,1.337723,-1.557617,-0.290039,0.179688
29871.000000,-1.871103,-2.433991,4.569430,1.339844,-0.741699,-0.851563
29872.000000,4.897190,-4.751064,0.910893,-1.429199,0.278320,-1.944336
29873.000000,2.519141,-8.043747,4.142601,1.690918,-1.563477,-1.662598
29874.000000,0.384995,-5.543747,0.910893,-2.179199,1.605469,-2.122559
29875.000000,3.616702,9.029424,4.935284,2.113770,-1.206055,0.300781
29876.000000,-0.712566,3.175765,2.984064,-1.684570,1.779785,-0.787598
29878.000000,-1.932079,-6.397406,2.862113,-1.651367,0.568359,-1.131836
29878.000000,-1.932079,-6.397406,2.862113,-1.651367,0.568359,-1.131836
29879.000000,9.958166,-8.775455,3.227967,0.785645,-0.983887,-0.353027
29880.000000,-8.090615,-9.690088,2.252357,-1.584473,1.432617,-2.192383
29881.000000,14.226459,5.431863,1.703576,0.865234,-1.709473,-0.126465
29882.000000,-8.639396,14.761131,4.447479,-0.346191,1.543457,-1.649902
29883.000000,15.872801,1.712351,3.837723,0.327637,-1.781250,0.907715
29884.000000,-5.224761,4.578204,4.569430,0.219238,-0.139160,-2.041504
29885.000000,9.531337,-14.751064,2.740162,-0.487793,0.412109,-0.322754
29886.000000,-3.944274,-2.190089,1.825528,0.602539,-0.349609,-2.279297
29887.000000,-1.139396,27.261131,1.764552,1.658203,-0.553711,-1.568359
29888.000000,-1.139396,27.261131,1.764552,1.658203,-0.553711,-1.568359
29889.000000,5.628897,-0.299845,4.630405,-1.389160,0.421875,0.452637
29890.000000,2.031336,9.334302,3.045040,1.366699,-0.688477,-0.887695
29891.000000,1.055726,-17.129114,4.203576,-1.440430,0.225098,-0.205566
29892.000000,5.202068,6.163570,0.666991,1.256348,-0.784180,-2.815430
29893.000000,-4.858908,-17.921797,1.886503,-1.581055,1.411621,-1.324707
29894.000000,7.580117,22.870888,-0.186668,1.069336,-1.276367,-0.864258
29895.000000,-4.797932,4.944057,3.106015,-0.805176,1.458984,0.534180
29896.000000,9.714263,15.126986,3.654796,0.951172,-1.388184,-0.670410
29898.000000,7.092312,1.590399,2.313333,0.235840,-1.371582,-2.242676
29898.000000,7.092312,1.590399,2.313333,0.235840,-1.371582,-2.242676
29899.000000,-7.785737,-14.385211,-0.796424,-0.393066,0.738281,-2.391602
29900.000000,6.787434,12.200156,0.179186,0.284180,-0.258789,-0.756836
29901.000000,-3.761347,13.968449,0.484064,-0.027344,0.622559,-1.008789
29902.000000,7.519141,12.992839,3.898698,-0.622070,-0.702148,0.877441
29903.000000,-1.322322,1.529424,4.386503,0.769043,-0.505371,-1.071289
29904.000000,0.263043,-5.543747,2.679186,-0.388672,-0.002930,-0.850586
29905.000000,-1.688176,-11.824235,-0.125692,0.062500,0.125977,-2.048340
29906.000000,-1.139396,-1.336430,-0.552521,-0.587891,0.408691,-1.012207
29907.000000,1.482556,12.870888,1.886503,0.524414,-0.456543,0.376953
29908.000000,1.482556,12.870888,1.886503,0.524414,-0.456543,0.376953
29909.000000,2.702068,4.456253,5.179186,-0.080566,-0.599121,-0.431641
29910.000000,-3.395493,-3.043747,2.618211,0.476074,-0.141113,-1.165527
29911.000000,3.494751,-12.738869,1.398698,-0.131836,-0.419434,-2.520996
29912.000000,-7.602810,-4.629113,-1.772033,-0.532715,0.898926,-1.753418
29913.000000,6.055727,20.431862,-0.186668,0.065430,-0.470703,-1.680664
29914.000000,-5.102810,13.541619,1.398698,-0.102539,0.853027,-0.158203
29915.000000,10.324019,11.651376,3.227967,-0.331055,-1.416992,-0.117676
29916.000000,-7.724761,-0.909601,5.179186,0.503418,0.253906,-0.593262
29918.000000,-10.895494,-7.433991,0.118210,-0.641602,1.263672,-2.047852
29918.000000,9.775239,14.456253,-3.174473,0.122559,-0.747559,-1.690918
29919.000000,9.775239,14.456253,-3.174473,0.122559,-0.747559,-1.690918
29920.000000,-11.566225,15.066010,3.045040,-0.955078,1.470703,0.064941
29921.000000,12.884995,15.005034,1.520650,0.986816,-1.399902,-0.818359
29922.000000,-9.127200,4.395277,6.947479,-0.807129,0.579590,-0.156250
29923.000000,9.470361,-9.751064,1.703576,1.404297,-0.850586,-1.417969
29924.000000,-8.883298,-8.836430,2.984064,-1.891113,1.008789,-1.392090
29925.000000,4.104507,7.261131,-2.442765,1.000977,-0.004883,-1.655273
29926.000000,-3.334518,14.639180,1.581625,-1.752441,0.613281,-0.263672
29927.000000,-2.236957,4.090400,5.666991,-1.861816,0.691895,1.130859
29928.000000,4.653287,-5.726674,5.971869,2.618164,-0.602051,-1.475586
29929.000000,-3.395493,-14.263259,2.679186,-2.708496,1.023926,-1.074707
29949.000000,4.714263,5.005033,3.288942,-1.784180,-0.763672,-1.578613
29950.000000,3.372800,10.553814,2.496259,0.861328,1.507813,-1.693359
29951.000000,7.092312,12.505033,4.081625,-0.969238,-1.158691,-0.215820
29952.000000,2.824019,6.834302,6.276747,0.915527,0.817871,-1.056152
29953.000000,9.409386,-0.421796,6.825528,-0.644043,-1.103027,0.396484
29954.000000,3.555726,-9.141308,7.984064,0.861328,0.772461,-1.884277
29955.000000,9.104507,-1.092528,2.618211,-1.109375,-0.823242,-1.053711
29956.000000,-1.505249,10.066010,3.227967,0.478027,0.826660,-2.301270
29958.000000,0.324019,13.053815,7.008454,0.017090,0.717773,-0.939453
29958.000000,0.324019,13.053815,7.008454,0.017090,0.717773,-0.939453
29959.000000,10.689873,3.968448,4.874309,0.532715,-0.557129,-0.645996
29960.000000,3.982556,-2.190089,8.045040,-0.050781,0.090332,-1.537109
29961.000000,9.592312,-5.787649,4.203576,0.175293,-0.542480,-0.917480
29962.000000,3.677677,12.017229,2.740162,-0.884766,-0.505371,-1.601563
29963.000000,5.689873,6.224545,1.703576,-0.058105,0.408691,0.085938
29964.000000,7.031336,18.602594,3.898698,-0.494141,-0.249023,-0.702148
29965.000000,3.616702,2.931863,5.484064,1.013184,0.454102,-0.325684
29966.000000,13.128898,3.419667,4.813333,-0.673340,-0.467773,-1.238770
29967.000000,11.299629,10.858692,1.459674,-1.420410,-0.535645,-1.436035
29968.000000,11.299629,10.858692,1.459674,-1.420410,-0.535645,-1.436035
29969.000000,-0.285737,9.700156,4.569430,1.037598,-0.060547,-1.242188
29970.000000,7.336214,17.931862,0.788942,-1.782715,0.520996,-0.474121
29971.000000,3.372800,8.541619,6.764552,1.422363,-0.506348,-0.334473
29972.000000,9.165483,7.748937,5.240162,-1.307129,1.029785,-1.077148
29973.000000,5.080117,1.956253,6.337723,1.986816,-1.192871,-0.971191
29974.000000,7.214263,8.358692,2.923089,-1.491699,0.522949,-1.602539
29975.000000,7.275239,13.358692,4.325528,0.792480,-1.070801,-0.687012
29976.000000,-2.236957,16.224545,4.813333,-1.256348,1.181641,-1.117188
29978.000000,-1.566225,6.102594,7.557235,-0.274414,1.457520,-1.367188
29978.000000,17.153288,8.846498,5.971869,0.231445,-1.384277,-0.420898
29979.000000,17.153288,8.846498,5.971869,0.231445,-1.384277,-0.420898
29980.000000,-2.724761,9.944058,5.362113,0.489258,0.721191,-1.827148
29981.000000,11.604507,10.370888,3.776747,-1.349609,-0.180664,0.142090
29982.000000,-8.517445,19.639179,4.447479,0.150879,0.500000,-0.491699
29983.000000,12.884995,12.992839,4.325528,-1.306152,0.087891,-0.350586
29984.000000,-4.371103,18.785521,5.666991,1.812988,-0.160156,-1.647461
29985.000000,15.567923,3.114789,6.825528,-1.373047,-0.019531,-0.943359
29986.000000,-2.968664,20.614790,5.118211,1.282715,0.007324,-1.649414
29987.000000,-1.505249,29.090399,3.776747,1.260742,-0.639160,-1.040039
29988.000000,4.836215,10.005033,3.959674,-1.597656,0.450684,-0.859863
29989.000000,4.836215,10.005033,3.959674,-1.597656,0.450684,-0.859863
29990.000000,2.824019,26.041618,4.447479,0.825195,-0.417969,-1.269531
29991.000000,5.567922,22.383081,4.813333,0.310059,-0.350586,-1.220703
29992.000000,8.433776,14.822107,0.666991,0.488770,-0.854980,-1.783203
29993.000000,1.787434,31.590401,3.593820,-0.849121,-0.168945,-0.300293
29994.000000,2.945970,17.017229,0.179186,0.875977,-0.682129,-0.903320
29995.000000,4.958166,20.675764,3.288942,-1.481934,0.858887,-0.145996
29996.000000,6.360605,12.626986,3.776747,1.208008,-0.441895,-1.304688
29998.000000,4.348410,21.651375,2.069430,1.503906,-0.636719,-1.177734
29998.000000,4.348410,21.651375,2.069430,1.503906,-0.636719,-1.177734
29999.000000,4.470361,25.675764,0.910893,-1.702148,0.152832,-0.209961
30000.000000,3.372800,28.663570,3.166991,2.055176,-0.977051,-1.712402
30001.000000,2.702068,19.395277,0.666991,-2.360352,1.278320,-0.381836
30002.000000,9.775239,21.712351,6.276747,2.165039,-0.539063,-1.940918
30003.000000,4.104507,16.346497,2.923089,-2.519531,1.183594,-1.224121
30004.000000,13.494751,30.431862,4.630405,2.465332,-1.297852,-1.706055
30005.000000,-2.115005,26.102594,0.179186,-2.101074,0.559082,-0.629883
30006.000000,12.153288,27.078203,2.252357,1.879395,-0.692871,-0.431152
30007.000000,18.799629,19.883081,3.959674,1.061035,-0.792969,-1.039063
30008.000000,18.799629,19.883081,3.959674,1.061035,-0.792969,-1.039063
30009.000000,-5.529639,19.151375,5.849918,-1.364258,0.641602,-1.425781
30010.000000,22.092312,30.431862,5.179186,0.539551,-1.051270,-0.699219
30011.000000,-9.675981,29.212351,4.081625,-0.361328,0.152344,-0.600098
30012.000000,11.909386,30.431862,1.886503,-0.046387,-0.326660,-0.706055
30013.000000,-6.322322,32.566010,4.264552,0.437012,-0.197266,-1.309570
30014.000000,8.250849,26.285521,6.154796,-0.781250,1.104004,-1.956543
30015.000000,3.982556,27.931862,6.093821,1.144043,-1.591797,-1.633789
30016.000000,6.665483,23.114790,6.764552,-0.824707,1.440918,-2.091309
30018.000000,-0.468664,32.200157,2.252357,-0.248047,0.977051,-1.705078
30018.000000,-0.468664,32.200157,2.252357,-0.248047,0.977051,-1.705078
30019.000000,1.543531,33.419666,3.410893,-0.548828,-0.971680,1.065918
30020.000000,-2.846713,30.309912,2.435284,0.646973,0.836426,-1.880371
30021.000000,9.592312,25.858692,9.020650,-1.408691,-0.711426,0.508301
30022.000000,-3.700371,30.187960,5.727966,1.016113,0.364258,-2.250977
30023.000000,10.445971,26.468449,6.276747,-1.402832,-0.386719,0.351074
30024.000000,-8.395494,42.626984,3.166991,1.389160,0.272949,-1.775391
30025.000000,6.604507,29.822107,1.459674,-0.949707,-0.642578,-0.167480
30026.000000,-8.334517,39.639179,2.313333,1.134277,0.283203,-1.753418
30027.000000,-0.590615,38.480644,9.447479,1.083008,-0.731934,-1.794922
30028.000000,-0.590615,38.480644,9.447479,1.083008,-0.731934,-1.794922
30029.000000,4.775239,25.066010,4.264552,-1.136230,0.073730,-0.972168
30030.000000,-3.639396,42.139179,6.154796,0.644043,-0.483887,-0.400391
30031.000000,-4.249152,34.029423,0.666991,-0.859863,0.420410,-0.817383
30032.000000,-1.627200,36.041618,2.923089,0.205078,-0.709961,0.197266
30033.000000,-6.688176,28.968449,1.398698,-0.556641,0.921387,-1.291504
30034.000000,9.043531,33.236740,4.203576,0.131836,-0.435547,-1.020996
30035.000000,-5.712566,33.358692,8.045040,0.176758,0.099121,-2.173828
30036.000000,8.494751,38.785522,2.191381,-0.706055,-0.776367,0.037598
30038.000000,-0.285737,33.419666,-1.650082,-1.712402,0.238770,0.109863
30038.000000,-6.200371,40.370888,4.325528,1.381836,-0.322266,-1.432129
30039.000000,-6.200371,40.370888,4.325528,1.381836,-0.322266,-1.432129
30040.000000,-3.639396,28.480642,1.947479,-1.975098,0.930664,-1.202148
30041.000000,4.348410,39.212349,5.057235,1.812012,-0.525391,-1.497070
30042.000000,-8.151591,32.809910,6.642601,-1.747070,1.011719,-0.326660
30043.000000,6.177678,45.492840,2.984064,1.821777,-1.672363,-0.590332
30044.000000,-16.627201,29.822107,1.337723,-1.685547,1.313477,-0.281738
30045.000000,8.555727,42.992840,0.362113,1.916992,-0.677246,-2.216309
30046.000000,-16.688177,28.541618,4.142601,-1.588379,0.954102,-1.450684
30047.000000,-14.675982,37.626984,5.910893,-1.066406,1.100586,-1.686523
30048.000000,6.055727,45.309914,4.447479,0.667969,-0.291992,0.112793
30049.000000,6.055727,45.309914,4.447479,0.667969,-0.291992,0.112793
30050.000000,-15.590615,37.383083,4.447479,-0.869629,-0.517090,-0.118652
30051.000000,-0.590615,30.736740,1.154796,0.465820,-0.010742,-0.114746
30052.000000,-2.724761,23.602594,2.923089,0.877441,0.472168,-1.745117
30053.000000,-2.724761,23.602594,2.923089,0.877441,0.472168,-1.745117
30054.000000,-5.346713,48.724545,4.142601,1.755859,0.634766,-1.700684
30055.000000,1.238653,39.883083,4.264552,-1.167969,-0.755859,0.633789
30056.000000,-9.797933,38.114788,3.898698,1.212891,-0.022461,-1.364258
30058.000000,-10.163786,33.419666,4.325528,0.759277,0.895996,-2.183594
30058.000000,-10.163786,33.419666,4.325528,0.759277,0.895996,-2.183594
30059.000000,2.580117,27.261131,2.252357,-0.528809,-0.873535,-1.731445
30060.000000,-9.432078,46.102596,4.630405,-0.666992,0.848633,-0.455078
30061.000000,0.445970,45.187962,2.557235,1.100098,-1.046875,-0.742188
30062.000000,-7.907688,40.553814,4.996260,-0.707031,0.585938,-0.103027
30063.000000,-0.590615,30.066010,3.227967,1.425781,-1.148926,-0.919922
30064.000000,-4.675981,28.175766,2.984064,-1.901367,0.859863,-1.104492
30065.000000,-1.261347,25.858692,4.020650,1.285645,-0.713379,-1.486816
30066.000000,-6.017444,35.553814,1.947479,-1.838867,1.030273,-1.167480
30067.000000,-2.054030,47.017227,3.715771,1.804688,-1.133789,-0.291992
30068.000000,-7.724761,37.017227,4.142601,-1.859863,1.446777,0.450195
30069.000000,-1.627200,39.700157,7.740162,1.956055,-0.812988,-0.871094
30070.000000,-7.541834,27.566010,4.386503,-1.731934,0.119141,-1.354004
30071.000000,3.311824,24.883081,4.935284,1.780273,0.017090,-1.978516
30072.000000,-11.505249,27.626984,3.106015,-2.112793,1.193359,-1.658691
30073.000000,5.933775,38.175766,3.471869,1.557129,0.149414,-0.754395
30074.000000,-11.078420,47.139179,4.386503,-1.438965,0.469727,-0.954590
30075.000000,7.580117,36.529423,7.069430,1.593262,-0.567383,0.414063
30076.000000,-11.810127,32.017227,8.837723,-1.434082,-0.164063,-0.619629
30078.000000,-9.005249,25.248936,6.215772,-1.755371,-0.778809,-2.531250
30078.000000,-9.005249,25.248936,6.215772,-1.755371,-0.778809,-2.531250
30079.000000,-2.541835,35.736740,4.508454,0.889648,1.027832,-1.934570
30080.000000,-3.822323,47.017227,4.142601,-0.605957,-0.768555,-0.076172
30081.000000,-2.724761,34.883083,6.276747,0.332031,0.675781,0.016113
30082.000000,0.202068,33.419666,8.837723,0.188477,-0.421387,-0.090820
30083.000000,-2.968664,21.651375,8.959674,0.482422,0.212402,-2.150879
30084.000000,0.628897,15.797717,6.642601,-0.885742,-0.393066,-0.899414
30085.000000,-11.688176,27.931862,5.788942,0.027344,0.539551,-1.791504
30086.000000,3.433775,36.163570,4.386503,-0.078125,-0.825195,-0.128418
30087.000000,9.531337,34.273327,6.581625,0.537109,-0.587891,-0.104980
30088.000000,9.531337,34.273327,6.581625,0.537109,-0.587891,-0.104980
30089.000000,-6.566225,30.553814,10.727967,-0.563477,0.859863,-0.993652
30090.000000,7.031336,13.297717,6.764552,1.120117,-1.568848,-1.190430
30091.000000,-7.419883,24.090399,4.508454,-1.677246,0.257324,-2.071289
30092.000000,-0.651591,27.626984,3.837723,1.030762,-0.553223,-1.109863
30093.000000,-6.383298,42.444057,3.715771,-1.419922,0.873535,-0.637207
30094.000000,-1.749152,31.407471,6.154796,1.437012,0.080566,-0.283203
30095.000000,1.055726,33.053814,7.435284,-1.515137,-0.207520,-0.166016
30096.000000,2.884995,20.126984,9.996260,1.965820,-0.315430,-1.565430
30098.000000,-1.322322,26.834301,4.996260,1.909668,-0.281250,-2.361328
30098.000000,-8.639396,36.773327,1.642601,-1.929688,0.982910,-1.101074
30099.000000,-8.639396,36.773327,1.642601,-1.929688,0.982910,-1.101074
30100.000000,3.616702,37.444057,4.264552,1.530273,-0.004883,-0.349121
30101.000000,-4.493054,33.358692,5.666991,-1.503906,0.267090,-0.333496
30102.000000,10.263043,26.163570,8.715772,1.626953,-0.021973,-0.600586
30103.000000,-3.700371,13.053815,7.557235,-1.299805,-0.457520,-1.119141
30104.000000,3.799629,17.870886,5.788942,0.602539,0.539063,-1.690918
30105.000000,-9.675981,34.517227,3.106015,-0.617676,-0.910156,-1.889160
30106.000000,-0.529639,36.102596,3.776747,0.161621,1.335449,-0.948730
30107.000000,6.299629,29.151375,7.862113,-0.339844,0.741211,-0.621094
30108.000000,-0.407688,21.773325,8.288942,0.843262,-0.806152,-0.951172
30109.000000,-0.407688,21.773325,8.288942,0.843262,-0.806152,-0.951172
30110.000000,1.726458,14.273327,7.069430,-0.264160,0.657715,-2.343750
30111.000000,0.506946,26.529423,4.386503,-0.201660,-1.524902,-0.501465
30112.000000,-8.395494,30.248936,3.106015,-0.794434,1.250977,-1.525391
30113.000000,6.909385,37.626984,2.862113,0.198242,-1.040039,0.487305
30114.000000,-5.224761,32.931862,6.825528,-0.197754,0.777832,-1.459473
30115.000000,10.628898,20.248936,7.984064,0.142090,-0.948730,0.650879
30116.000000,-2.907688,23.297716,7.313333,0.356445,-0.145996,-2.515625
