I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12
32318.000000,-5.474358,-6.311862,5.899862,-0.062988,-0.832031,-1.870605,-2.952662,2.657480,1.994104,-0.087787,0.080166,-0.934665
32319.000000,4.647593,1.858869,2.119374,0.134766,0.775391,-1.757813,-3.445032,1.868408,2.265868,-0.083124,0.069699,-0.938111
32320.000000,-4.742651,3.688138,5.716935,0.175293,-1.834961,-0.774414,-3.396724,0.925943,2.600273,-0.078139,0.058182,-0.946765
32321.000000,-4.071919,7.834479,-1.844041,0.130859,0.891602,-1.247070,-3.268755,0.379370,2.959784,-0.071737,0.042580,-0.959200
32322.000000,3.001252,10.151552,2.119374,-0.006836,-0.769531,-0.363770,-3.128892,0.653461,3.117651,-0.064274,0.025514,-0.972964
32323.000000,-3.523139,-1.799667,-1.844041,0.401855,1.564941,-1.466797,-2.766640,1.610520,2.948669,-0.056123,0.011307,-0.984920
32324.000000,14.464666,-2.836253,4.192544,-0.310547,-0.690918,-0.766113,-1.951069,2.481079,2.513608,-0.047423,0.002245,-0.993814
32325.000000,-8.584114,-4.665521,5.290105,0.318848,-0.500000,-1.936035,-0.802540,2.654183,2.147356,-0.039189,-0.005258,-1.001137
32326.000000,12.086617,0.944235,2.668154,-0.451172,0.617676,-1.058594,0.184578,2.093728,2.076326,-0.032254,-0.012799,-1.010356
32327.000000,2.940276,9.480821,-3.429407,-0.074219,2.146484,-0.815430,1.250370,1.438232,2.051641,-0.027193,-0.013665,-1.022035
32328.000000,2.940276,9.480821,-3.429407,-0.074219,2.146484,-0.815430,2.325256,1.382007,1.768256,-0.023535,-0.001734,-1.034140
32329.000000,-1.328017,0.883259,0.777910,-0.030762,-1.287598,0.716309,2.937531,1.887845,1.292238,-0.020779,0.017572,-1.041844
32330.000000,1.537837,-2.775277,-0.929407,-0.136230,1.643555,-1.070801,3.071115,2.461888,0.789004,-0.018941,0.037074,-1.041023
32331.000000,10.318325,-4.055765,5.594984,-0.060547,-0.732422,-1.012207,3.149914,2.663227,0.374584,-0.017995,0.058631,-1.035108
32332.000000,-0.352407,-5.641131,1.997423,0.584473,-0.107910,-1.793457,3.399258,2.204638,0.242785,-0.016788,0.079826,-1.029615
32333.000000,5.806130,-1.799667,4.863276,-1.515137,-0.331543,-0.409180,3.539150,1.122138,0.480573,-0.016444,0.095935,-1.026555
32334.000000,-8.888992,8.261309,-0.563553,1.273438,-1.354980,-1.201172,3.294014,0.021139,0.993604,-0.017737,0.103127,-1.025113
32335.000000,4.403691,6.493016,-1.539163,-1.426270,2.045898,-0.289063,2.663266,-0.358011,1.427510,-0.019416,0.104418,-1.024117
32336.000000,-2.791431,5.456430,-1.112333,1.235840,-1.061523,-0.476074,2.024954,0.185458,1.494566,-0.021651,0.107108,-1.020982
32337.000000,2.757349,-6.494789,6.204740,1.099121,-1.489746,-0.893066,1.474376,1.052763,1.375961,-0.019477,0.106075,-1.014031
32338.000000,4.403691,-7.043570,2.668154,-0.487305,0.482910,-1.676270,1.080783,1.339196,1.358213,-0.012510,0.099378,-1.005999
32339.000000,4.403691,-7.043570,2.668154,-0.487305,0.482910,-1.676270,1.041707,0.764093,1.453161,-0.007044,0.093827,-1.001557
32340.000000,1.050032,-2.104546,4.009618,-0.337402,-1.123047,-0.225098,1.249653,-0.391980,1.702909,-0.004366,0.087766,-1.000750
32341.000000,-8.218261,8.078382,-2.026968,0.049805,-0.297852,-1.406250,1.288190,-1.440994,2.046482,-0.003242,0.075857,-1.001014
32342.000000,4.891496,-0.763082,0.229130,-0.647461,0.406250,0.358887,1.050384,-1.784980,2.188792,-0.003837,0.060768,-1.000743
32343.000000,12.330521,-8.202106,4.863276,-0.388184,1.416992,-0.403320,1.223006,-1.786870,2.152192,-0.008253,0.050907,-0.995951
32344.000000,2.757349,-4.848448,3.338886,0.639648,-1.627930,-1.322754,1.937023,-1.927076,2.112521,-0.015251,0.046748,-0.986729
32345.000000,4.586617,-2.897228,5.534008,-0.260742,0.873047,-1.520996,2.576698,-2.096357,2.157656,-0.020791,0.041981,-0.978044
32346.000000,1.232959,4.480821,0.960837,0.535156,-2.152344,-0.934082,2.959632,-2.086125,2.321683,-0.023317,0.033207,-0.972293
32347.000000,-6.632895,2.529601,-3.612334,-1.137695,2.027344,-0.411621,3.014153,-1.893286,2.372121,-0.025147,0.022122,-0.967946
32348.000000,4.098813,2.041796,-0.075748,0.498535,-0.264160,0.456543,2.769871,-1.602636,2.168525,-0.028519,0.014525,-0.961144
32349.000000,-2.181675,-1.982594,-0.746480,-0.062012,1.268555,-1.603027,2.401459,-1.185096,1.800462,-0.031422,0.011734,-0.952116
32350.000000,11.537837,-10.275277,5.412057,0.290527,-0.392578,0.119141,2.062130,-0.883633,1.393005,-0.033473,0.013156,-0.942408
32351.000000,-2.181675,-4.299667,4.192544,-0.236328,-0.199219,-1.771973,1.908140,-0.993926,1.185409,-0.035666,0.016346,-0.930907
32352.000000,2.391496,-8.933814,4.558398,0.036621,0.284668,-1.368652,1.736823,-1.540326,1.292533,-0.037355,0.019129,-0.921086
32353.000000,-5.535334,7.468626,-1.722090,-0.598633,-1.273926,-1.591309,1.472677,-2.281544,1.560698,-0.039162,0.020396,-0.916908
32354.000000,-3.523139,3.444235,1.204740,-0.003418,0.678223,-1.456543,1.121049,-2.616996,1.810677,-0.041871,0.017784,-0.919399
32355.000000,3.184179,6.371065,-2.880626,-0.476074,-0.354492,-0.307617,0.717234,-2.219028,1.892610,-0.045542,0.012955,-0.926400
32356.000000,-3.157285,-8.506985,4.680349,0.586914,1.621582,-0.817871,0.275163,-1.430946,1.740897,-0.049972,0.010671,-0.932770
32357.000000,-4.376797,-9.238691,5.594984,0.271484,0.315430,-1.127930,-0.462717,-0.985694,1.613870,-0.053083,0.015279,-0.937044
32358.000000,-4.376797,-9.238691,5.594984,0.271484,0.315430,-1.127930,-1.437881,-1.238855,1.740235,-0.053108,0.024855,-0.940423
32359.000000,2.940276,-2.592350,2.790106,-0.434570,-0.458984,0.192871,-2.094486,-2.031724,2.088839,-0.051370,0.035208,-0.941360
32360.000000,-11.388992,4.480821,-0.563553,0.104980,0.180664,-1.035156,-2.302952,-2.888506,2.494804,-0.049365,0.044403,-0.938786
32361.000000,1.354910,-3.324058,-0.563553,0.289063,0.392090,-0.315918,-2.490974,-3.408663,2.724654,-0.046054,0.052276,-0.935190
32362.000000,-5.474358,4.541796,0.229130,-0.897461,0.014160,-1.439941,-2.778154,-3.407322,2.641791,-0.043311,0.059554,-0.932469
32363.000000,6.354910,-7.714302,5.777910,1.327637,0.787109,-1.139160,-2.933125,-2.863516,2.365136,-0.042182,0.067222,-0.931364
32364.000000,0.562227,-3.019180,4.680349,-1.825684,-0.465332,-1.173340,-2.647218,-2.218726,2.170152,-0.041924,0.075318,-0.931290
32365.000000,-1.084114,-4.238692,7.119374,1.843750,-0.601563,-1.943848,-2.065071,-1.861840,2.257176,-0.042070,0.081140,-0.933604
32366.000000,0.989057,4.846674,-0.502577,-2.338867,-0.764648,-0.753418,-1.372910,-1.798795,2.594487,-0.041979,0.082507,-0.940242
32367.000000,0.196374,-1.067960,-0.502577,-2.055664,0.311035,-0.054199,-0.564626,-1.824446,2.874107,-0.050072,0.079746,-0.947430
32368.000000,0.196374,-1.067960,-0.502577,-2.055664,0.311035,-0.054199,0.061177,-1.817778,2.878134,-0.072508,0.075773,-0.950499
32369.000000,-4.742651,0.395455,1.814496,1.991699,0.347656,-1.253418,0.193676,-1.607851,2.599251,-0.100624,0.072810,-0.949580
32370.000000,9.037837,-6.494789,5.412057,-1.776367,0.156250,-0.552246,0.106794,-1.181458,2.215780,-0.126457,0.070752,-0.946428
32371.000000,-5.169480,3.078381,6.814496,0.890137,-0.358887,-1.063477,0.168558,-0.778526,2.052714,-0.151186,0.069265,-0.941297
32372.000000,1.354910,-3.689911,2.790106,-0.402832,0.119629,-0.862305,0.244743,-0.608467,2.229982,-0.173234,0.068666,-0.935524
32373.000000,-8.401187,7.468626,-0.136724,-0.145996,-0.068848,-0.945801,0.155163,-0.666954,2.553287,-0.190246,0.068562,-0.931281
32374.000000,-3.645090,-2.714302,0.594984,0.594727,0.827637,-0.900391,-0.328016,-0.648086,2.785061,-0.201132,0.068800,-0.929743
32375.000000,-5.962163,4.846674,-1.478187,-1.761719,0.173340,-0.633301,-1.185076,-0.393192,2.739547,-0.209691,0.070478,-0.929455
32376.000000,0.501252,-4.848448,4.192544,2.156250,0.725586,-1.600098,-2.071046,0.074456,2.404148,-0.218574,0.073761,-0.929087
32377.000000,-2.974358,-4.543570,4.070593,2.516113,-0.506836,-1.951172,-2.742453,0.381224,2.037488,-0.216305,0.078099,-0.931600
32378.000000,-2.974358,-4.543570,4.070593,2.516113,-0.506836,-1.951172,-3.127038,0.119146,1.862597,-0.195261,0.081685,-0.940065
32379.000000,-0.535334,1.858869,1.021813,-3.471680,-0.369141,0.102539,-3.157836,-0.552084,1.932445,-0.167147,0.082488,-0.951665
32380.000000,-8.462163,8.688138,1.265715,3.534668,-0.817871,-2.355469,-3.047837,-0.945831,2.148665,-0.139407,0.078460,-0.964627
32381.000000,-0.901187,-7.287472,-3.368431,-3.474121,0.561035,0.629883,-3.094963,-0.900723,2.227108,-0.110432,0.070081,-0.978711
32382.000000,-6.937773,9.297894,1.448642,2.606445,0.295898,-1.906250,-3.275668,-0.612633,1.970861,-0.084944,0.061375,-0.990236
32383.000000,3.611008,-9.116740,4.314496,-1.941406,1.024414,-1.021973,-3.455470,-0.072157,1.582074,-0.063912,0.056001,-1.000046
32384.000000,-3.096309,5.822284,2.119374,1.627441,-0.100098,-1.177734,-3.374529,0.374182,1.305170,-0.048002,0.055996,-1.009129
32385.000000,0.806130,-3.506984,1.143764,-1.295410,-0.172363,-0.527344,-2.988457,0.540321,1.184376,-0.035379,0.058954,-1.016260
32386.000000,-9.498749,11.919846,1.143764,0.358398,-0.521484,-0.666504,-2.638147,0.641365,1.238391,-0.022963,0.060553,-1.021745
32387.000000,-3.584114,1.980821,-1.539163,-0.973633,-0.121582,-0.684570,-2.629148,1.024776,1.357538,-0.012192,0.059077,-1.025781
32388.000000,-3.584114,1.980821,-1.539163,-0.973633,-0.121582,-0.684570,-2.823070,1.595048,1.306466,-0.006435,0.054506,-1.028028
32389.000000,-1.023139,-1.677716,1.082788,1.303711,0.587891,-1.987305,-3.022242,2.054615,1.002700,-0.005109,0.048523,-1.029420
32390.000000,1.111008,0.334479,2.729130,-1.670410,-0.308594,-0.264648,-3.089786,2.323786,0.627551,-0.007078,0.043518,-1.030331
32391.000000,-0.535334,0.578381,2.363276,2.356445,-0.705078,-1.530762,-2.859544,2.309572,0.445502,-0.010717,0.038411,-1.029993
32392.000000,-4.376797,-1.433814,-1.051358,-3.231934,0.108887,0.502930,-2.493990,1.911799,0.482598,-0.013350,0.031945,-1.028362
32393.000000,-2.364602,12.041797,-1.478187,3.192871,-0.853027,-2.107422,-2.197742,1.497833,0.543954,-0.015007,0.024185,-1.026300
32394.000000,-8.096310,-8.202106,-2.514772,-3.628906,0.620117,0.307617,-2.118140,1.347459,0.493771,-0.015551,0.014931,-1.024820
32395.000000,-0.108504,10.212528,1.326691,3.750000,-0.590332,-2.234375,-2.329751,1.358173,0.320179,-0.016183,0.004524,-1.022715
32396.000000,-4.437773,-11.433814,1.509618,-3.693359,1.466309,-0.490723,-2.667805,1.460027,0.104639,-0.018297,-0.004464,-1.020225
32397.000000,-4.498748,-3.080155,0.594984,-2.656250,-0.306641,-0.784180,-3.070064,1.105000,-0.065739,-0.034529,-0.008050,-1.016629
32398.000000,-3.645090,9.602772,0.838886,1.736816,-0.273926,0.042480,-3.459285,0.551224,-0.111547,-0.061802,-0.008666,-1.010514
32399.000000,-3.645090,9.602772,0.838886,1.736816,-0.273926,0.042480,-3.659848,0.626497,0.032616,-0.079073,-0.009963,-1.000877
32400.000000,-9.742651,-2.714302,-1.722090,-1.603027,0.477051,-1.510254,-3.820926,1.059220,0.274436,-0.087005,-0.010980,-0.989122
32401.000000,-0.962163,3.871064,-0.136724,0.407715,0.323242,-0.693848,-4.085773,1.409138,0.412245,-0.095871,-0.010699,-0.978263
32402.000000,-2.547529,-3.019180,2.546203,-0.441406,-0.097656,-1.399414,-4.266082,1.718039,0.407727,-0.106565,-0.010071,-0.967487
32403.000000,-1.328017,5.090577,3.643764,1.054199,-0.981445,-0.750488,-4.248265,2.055214,0.441824,-0.114079,-0.011733,-0.956947
32404.000000,-1.328017,5.090577,3.643764,1.054199,-0.981445,-0.750488,-4.014776,2.461359,0.687126,-0.112294,-0.018005,-0.947970
32405.000000,0.623203,9.602772,2.058398,1.945313,-1.499512,-2.059082,-3.515922,2.877540,1.120424,-0.099716,-0.030347,-0.943600
32406.000000,-10.840212,-4.299667,-1.051358,-2.917480,1.718262,-0.924805,-3.030571,3.054795,1.540405,-0.085227,-0.044561,-0.945797
32407.000000,9.891496,12.895455,2.546203,3.524414,-1.550293,-2.424805,-2.588907,3.162872,1.828359,-0.071688,-0.057400,-0.953102
32408.000000,-11.754847,-10.763083,4.802300,-3.275391,2.360840,0.148926,-2.147996,3.347465,2.060540,-0.057023,-0.068960,-0.961887
32409.000000,13.854911,25.090576,5.473032,3.698730,-2.013672,-2.645020,-1.775112,3.780007,2.324226,-0.042398,-0.077664,-0.970278
32410.000000,-15.962163,-6.921618,3.521813,-3.945801,1.294922,0.383301,-1.443473,4.604875,2.621427,-0.027647,-0.084354,-0.980102
32411.000000,9.708569,16.980820,2.668154,3.276855,-0.690918,-1.270020,-1.326290,5.169990,2.889603,-0.016724,-0.087139,-0.989474
32412.000000,-17.181675,-9.970399,1.692545,-3.025391,0.501465,-1.112793,-1.382768,5.164302,3.102480,-0.009349,-0.086415,-0.998214
32413.000000,10.074423,6.066186,2.790106,2.284668,-0.123047,-0.737305,-1.512743,4.673566,3.288580,-0.003286,-0.085377,-1.006543
32414.000000,-13.279237,-1.311862,5.290105,-1.939453,0.659180,-2.079102,-1.696843,4.088918,3.448474,0.001692,-0.084172,-1.014020
32415.000000,12.879301,14.175942,4.802300,1.394043,-0.012207,-0.021973,-1.854827,3.957521,3.555910,0.005029,-0.081794,-1.020956
32416.000000,-6.754846,5.273504,5.351081,-1.135254,-0.207031,-0.742676,-1.723352,4.331501,3.638071,0.008039,-0.077677,-1.024799
32417.000000,-3.888992,2.712528,3.399862,-0.549805,-0.530762,-1.512207,-1.622717,4.629590,3.743470,0.008122,-0.073183,-1.028163
32418.000000,-3.888992,2.712528,3.399862,-0.549805,-0.530762,-1.512207,-1.779000,4.472521,3.874716,0.001665,-0.070392,-1.035162
32419.000000,-3.949968,-1.250887,2.180349,-0.013184,1.150879,-1.774414,-1.920157,4.124203,4.015185,-0.007040,-0.068240,-1.045645
32420.000000,2.940276,4.114967,4.558398,-0.243652,-0.812500,-1.508789,-1.975254,3.811308,4.098004,-0.015943,-0.065873,-1.058489
32421.000000,-5.047529,4.724723,4.802300,-0.363770,1.838379,-0.595215,-1.999588,3.688183,4.077684,-0.026368,-0.062794,-1.070940
32422.000000,12.696374,16.553991,5.290105,1.145996,-2.012695,-0.349609,-1.835571,3.974051,4.013124,-0.035183,-0.058300,-1.080194
32423.000000,-11.328017,-0.336253,3.338886,-1.565918,1.463379,0.678223,-1.396374,4.500469,3.963161,-0.041548,-0.053503,-1.083736
32424.000000,13.976862,8.017406,1.265715,1.819336,-2.214355,-1.569824,-0.798282,4.787906,3.882862,-0.047460,-0.049054,-1.081527
32425.000000,-18.888992,-6.982594,1.692545,-1.793945,1.867676,-1.330566,-0.229326,4.739210,3.748877,-0.051445,-0.046137,-1.078254
32426.000000,19.525642,6.310089,2.668154,2.193359,-1.268066,-2.241211,0.142829,4.476213,3.588862,-0.053056,-0.044160,-1.077483
32427.000000,-18.035334,-8.689911,4.680349,-2.322266,2.761719,0.012207,0.362464,3.975628,3.402661,-0.053991,-0.040475,-1.077564
32428.000000,23.976862,27.041796,2.363276,1.841309,-1.656250,-1.764160,0.485556,3.632699,3.183288,-0.055910,-0.033178,-1.077161
32429.000000,-15.230456,-3.567960,3.887667,-2.159668,0.887695,0.460449,0.748280,3.862359,2.962838,-0.058220,-0.024700,-1.077431
32430.000000,17.818327,13.444236,1.875471,2.342773,-0.929199,-1.649902,1.121949,4.210233,2.825114,-0.060170,-0.015991,-1.077402
32431.000000,-11.510943,-3.446009,2.058398,-2.004395,0.091797,-1.172852,1.613194,4.515410,2.800084,-0.060578,-0.008160,-1.077370
32432.000000,8.428082,1.127162,0.777910,1.912598,0.750977,-1.753418,1.975329,4.699868,2.800020,-0.059695,-0.001642,-1.078000
32433.000000,-1.632895,2.834479,5.229130,-1.869141,-0.175781,-1.884766,2.113389,4.681094,2.757034,-0.058862,0.004409,-1.080409
32434.000000,8.001252,17.895454,3.582788,1.626465,0.809082,-1.518066,2.207141,4.870642,2.728406,-0.058253,0.009762,-1.087219
32435.000000,5.196373,12.834479,4.436447,-1.080078,-0.964355,0.112305,2.377608,5.497303,2.758731,-0.056015,0.015586,-1.096514
32436.000000,-1.876797,7.895455,3.338886,1.415039,1.122559,-1.053711,2.595602,6.296055,2.863286,-0.051884,0.022847,-1.104626
32437.000000,-8.523139,1.736918,3.582788,1.515625,1.129883,-2.228027,2.370840,6.858364,3.072200,-0.042090,0.035737,-1.113187
32438.000000,-8.523139,1.736918,3.582788,1.515625,1.129883,-2.228027,1.471157,7.102502,3.372425,-0.021798,0.055540,-1.125548
32439.000000,12.086617,-6.250887,2.058398,-1.569336,-0.725098,-0.537598,0.540600,6.896611,3.593825,0.001917,0.075850,-1.138883
32440.000000,-7.913383,12.224723,5.777910,0.532715,1.867188,-0.803711,0.022073,6.250927,3.638165,0.021396,0.094510,-1.148365
32441.000000,18.550034,14.480821,4.131569,-0.640625,-1.935547,0.586426,-0.154116,5.751622,3.649091,0.037871,0.112768,-1.152770
32442.000000,-8.888992,11.553991,3.704740,-0.134766,1.152344,0.052734,0.100308,5.756691,3.680431,0.051244,0.128701,-1.151273
32443.000000,13.489057,-1.616740,2.546203,0.684082,-1.441895,-0.507324,0.676694,5.906861,3.703943,0.061150,0.141378,-1.143168
32444.000000,-9.254847,3.627162,2.302301,-0.843262,0.608887,-2.472168,1.468920,5.904872,3.718798,0.068116,0.148664,-1.131888
32445.000000,12.025642,-1.555765,3.826691,0.866699,-0.013184,-2.303711,2.188568,5.870140,3.706462,0.072247,0.151533,-1.124125
32446.000000,-5.779236,9.053991,4.741325,-1.444336,0.296387,-1.105957,2.598541,5.822865,3.671028,0.074750,0.152432,-1.121696
32447.000000,-3.279236,12.712528,4.985228,-2.349609,0.573730,0.241699,2.301309,5.752118,3.650026,0.069597,0.153548,-1.120273
32448.000000,-3.279236,12.712528,4.985228,-2.349609,0.573730,0.241699,1.284744,5.805289,3.694587,0.049777,0.158827,-1.116205
32449.000000,8.915886,7.407650,3.216935,2.612793,-0.970215,-1.654785,0.496224,6.105716,3.805649,0.023056,0.165582,-1.110568
32450.000000,-0.840212,5.395455,3.094984,-3.008789,0.105957,-0.411133,0.477645,6.635998,3.936525,-0.003682,0.168448,-1.103585
32451.000000,2.757349,-0.397228,3.765716,3.151855,0.122070,-2.626465,0.810230,7.171700,4.047436,-0.030514,0.167807,-1.094514
32452.000000,1.476861,3.871064,4.558398,-3.503418,0.257813,-1.094238,1.064465,7.399860,4.098627,-0.055460,0.165501,-1.086873
32453.000000,2.513447,25.517406,6.326691,3.426758,0.602051,-2.367188,1.230128,7.594375,4.126151,-0.076295,0.163233,-1.085033
32454.000000,7.940276,16.797894,1.509618,-3.423828,-0.428223,0.667969,1.520512,8.281785,4.113163,-0.090667,0.162070,-1.089307
32455.000000,-2.059724,12.590577,5.168154,3.601563,0.188477,-1.060059,1.936306,9.250690,4.025955,-0.100819,0.160938,-1.094304
32456.000000,5.989057,-0.275277,0.777910,-3.904297,0.119629,0.169922,2.293433,9.948114,3.944105,-0.110967,0.160126,-1.094732
32457.000000,5.928081,-3.567960,1.997423,-3.350098,-0.786621,-1.380859,2.790454,9.972252,3.811421,-0.135491,0.157688,-1.088390
32458.000000,-3.218260,19.236917,4.741325,2.375488,1.385254,-1.292480,3.193095,9.830798,3.619967,-0.172218,0.153176,-1.077814
32459.000000,-3.218260,19.236917,4.741325,2.375488,1.385254,-1.292480,2.956696,10.255477,3.484253,-0.195931,0.152981,-1.067669
32460.000000,7.086617,20.822283,3.582788,-2.494141,-0.906250,0.341797,2.407174,10.939834,3.405777,-0.205999,0.157136,-1.058934
32461.000000,-6.023139,18.139357,3.399862,2.055664,1.087402,-0.946777,1.910308,11.663148,3.357435,-0.214078,0.161855,-1.050884
32462.000000,5.684178,3.566186,0.960837,-1.512207,-1.325684,-0.494141,1.438478,12.353158,3.313003,-0.220404,0.166304,-1.042849
32463.000000,-5.962163,6.919845,1.570593,1.147949,0.482422,-2.630371,1.030989,12.772293,3.228489,-0.222928,0.168057,-1.035913
32464.000000,8.001252,0.517406,1.265715,-0.673828,-0.995605,-1.886719,0.714609,12.837078,3.056626,-0.220674,0.165738,-1.033231
32465.000000,-4.559724,13.871065,2.241325,-0.422852,1.043945,-1.089844,0.591134,12.355566,2.758923,-0.218945,0.159603,-1.034033
32466.000000,-6.206066,20.822283,2.485228,-0.607910,0.834473,-0.308105,0.270979,11.601743,2.406834,-0.220891,0.154662,-1.035809
32467.000000,5.196373,8.627162,0.229130,1.284668,-1.621094,-1.209961,-0.275176,10.918955,2.069232,-0.220939,0.151035,-1.039818
32468.000000,-6.693871,8.871065,1.692545,-1.846191,0.484375,-1.801758,-0.633624,10.297992,1.777007,-0.220102,0.144177,-1.048311
32469.000000,-6.693871,8.871065,1.692545,-1.846191,0.484375,-1.801758,-1.134812,10.075856,1.638868,-0.225975,0.138268,-1.060753
32470.000000,7.208569,5.517406,-1.173309,2.835449,-1.416504,-2.304688,-1.659556,10.376959,1.570949,-0.232438,0.132869,-1.075276
32471.000000,7.574422,27.773502,0.046203,3.368652,-1.524414,-1.421875,-1.461642,11.130326,1.348344,-0.223098,0.118730,-1.091244
32472.000000,-6.145090,12.407650,1.326691,-4.369629,0.763672,1.236328,-0.793233,12.051723,1.010881,-0.205039,0.096181,-1.104482
32473.000000,4.342715,22.163748,0.838886,4.395996,-1.401367,-1.272949,-0.314423,12.642073,0.729672,-0.188749,0.071822,-1.112762
32474.000000,-9.742651,-3.263082,-0.624529,-4.628906,1.463379,-0.624023,-0.160373,12.745950,0.530277,-0.173006,0.049268,-1.119715
32475.000000,5.989057,15.578382,0.899862,5.563965,-1.670898,-2.199707,-0.171208,12.526600,0.410334,-0.154988,0.029092,-1.126661
32476.000000,-11.632895,-13.872838,-2.087943,-5.230957,2.182129,-1.684082,-0.326434,12.046332,0.339477,-0.132529,0.011763,-1.133644
32477.000000,8.489057,29.297894,0.229130,4.655762,-0.346191,-1.116211,-0.727458,11.396531,0.214489,-0.113965,0.001343,-1.139422
32478.000000,-9.620700,19.053991,-0.319651,-5.059082,0.560059,-0.344238,-1.123502,11.261328,0.034073,-0.101728,-0.004419,-1.143117
32479.000000,8.854910,22.285698,0.107179,5.228516,-0.735840,0.010742,-1.318115,11.640325,-0.148540,-0.089906,-0.009810,-1.145670
32480.000000,-15.352407,-4.909423,0.412057,-4.747070,1.020996,-1.001953,-1.477998,11.750947,-0.268857,-0.077111,-0.013291,-1.146811
32481.000000,9.647593,9.419846,-0.624529,4.728516,-0.389160,-1.416016,-1.639104,11.346994,-0.289960,-0.064329,-0.013628,-1.146681
32482.000000,-17.486553,-14.055765,1.204740,-4.688477,0.389160,-1.675781,-1.799422,10.561019,-0.212800,-0.050502,-0.012487,-1.145363
32483.000000,12.025642,15.639358,-1.905016,3.096191,0.113770,-0.301758,-2.092779,9.522361,-0.103289,-0.041228,-0.010565,-1.140511
32484.000000,-15.779237,26.736917,2.363276,-3.901855,0.689453,-0.020996,-2.404422,8.937308,-0.037829,-0.039585,-0.006982,-1.130174
32485.000000,10.257349,20.761309,0.716935,3.462402,-0.774414,0.428223,-2.642927,9.177733,0.052332,-0.039960,-0.002816,-1.116004
32486.000000,-15.413383,0.639357,3.460837,-3.139160,-0.397949,-1.303711,-2.804128,9.542287,0.249222,-0.040086,-0.000719,-1.101131
32487.000000,3.184179,0.456430,0.107179,3.307617,0.775879,-1.787109,-2.996423,9.460768,0.537512,-0.039989,0.000444,-1.088697
32488.000000,-11.023139,-1.982594,0.168154,-2.215332,-0.698730,-3.438965,-3.192026,9.103215,0.786897,-0.036231,0.002343,-1.082402
32489.000000,-0.657285,-3.506984,1.265715,1.253418,1.042480,-0.286133,-3.468809,8.551973,0.952740,-0.031742,0.004485,-1.081024
32490.000000,-5.779236,33.810089,0.046203,-2.021484,-1.041016,-0.779297,-3.840728,8.055564,1.050702,-0.031804,0.006035,-1.078958
32491.000000,-1.571919,16.675941,3.582788,1.370117,-0.174805,0.795898,-4.100277,8.158731,1.099821,-0.033755,0.004255,-1.075018
