I0,I1,I2,I3,I4,I5,I6
18495.000000,2.580117,1.224546,-0.674472,-1.342773,-0.640625,-0.387207
18496.000000,-3.334518,-6.336431,-0.979350,1.292480,1.039551,-1.474121
18497.000000,9.714263,4.273326,-0.430570,-1.835449,-0.920898,-0.232422
18499.000000,12.092312,-7.068137,-1.650082,-1.763184,-0.665527,-0.521973
18499.000000,12.092312,-7.068137,-1.650082,-1.763184,-0.665527,-0.521973
18500.000000,-6.200371,-4.994967,2.557235,2.358398,0.023926,-2.244629
18501.000000,11.360605,-4.568137,-3.784229,-1.622070,-0.541016,-1.056152
18502.000000,-9.675981,2.322107,-0.369594,1.250977,0.578613,-1.364746
18503.000000,13.067922,-2.190089,-0.125692,-1.105957,-0.538086,-0.442383
18504.000000,-8.212566,-1.275454,1.581625,0.492676,1.202148,-0.982422
18505.000000,14.714264,-11.458382,1.154796,-0.260254,-1.182129,-0.984375
18506.000000,-3.944274,-6.580333,0.545040,0.112305,0.677246,-1.068359
18507.000000,8.982556,-10.116918,-2.015936,-0.028320,-1.173828,-0.555664
18509.000000,5.202068,-8.104723,-0.613497,0.317383,-0.304199,-0.088379
18509.000000,5.202068,-8.104723,-0.613497,0.317383,-0.304199,-0.088379
18510.000000,-1.627200,5.614790,2.801137,-0.901855,0.273438,-1.392578
18511.000000,7.702068,-14.812039,1.581625,1.132813,-0.142578,-0.956055
18512.000000,5.933775,-4.933991,-0.918375,-1.149414,-0.425293,-1.479492
18513.000000,-1.444274,-14.933991,1.398698,1.624512,0.073730,-1.701172
18514.000000,2.824019,-2.433991,-2.625692,-1.735352,-0.650879,-0.064941
18515.000000,-7.480859,-4.873015,1.703576,1.449707,0.787109,-1.757813
18516.000000,8.799629,-3.287650,-0.552521,-2.128418,-0.631348,0.547363
18517.000000,-1.627200,-7.860821,1.276747,1.733887,0.510742,-1.943848
18519.000000,-10.224761,-11.702284,0.910893,1.465820,0.829590,-1.695313
18519.000000,9.592312,-7.799845,-1.833009,-0.962891,-0.854980,-1.382324
18520.000000,9.592312,-7.799845,-1.833009,-0.962891,-0.854980,-1.382324
18521.000000,-11.810127,-0.848625,0.545040,0.574219,0.833496,-1.333984
18522.000000,13.677678,-4.568137,-2.503741,-0.352051,-0.964355,-1.138672
18523.000000,-9.127200,-6.824235,4.630405,-0.071289,1.334961,-0.659668
18524.000000,9.653288,-13.348625,1.154796,0.373535,-0.675781,-0.939941
18525.000000,-5.773542,-13.104723,1.520650,-0.224121,0.074219,-1.244629
18526.000000,4.775239,-15.177894,-1.467155,0.320313,-0.714355,-0.493652
18527.000000,-4.066225,1.590399,-1.772033,-0.399414,0.224609,-1.366699
18529.000000,-0.712566,-0.238869,2.313333,-0.913574,-0.198242,-1.199219
18529.000000,2.824019,-18.104723,2.252357,1.276855,0.339355,-0.645508
18530.000000,2.824019,-18.104723,2.252357,1.276855,0.339355,-0.645508
18531.000000,3.311824,-11.031552,0.910893,-1.261719,-0.267090,-1.661621
18532.000000,-4.675981,-19.507162,-1.040326,1.350586,0.452637,-1.278320
18533.000000,1.665483,-5.726674,-1.528131,-1.921875,-0.737305,0.050293
18534.000000,-12.724762,-9.324235,0.971869,1.754395,0.885742,-1.623047
18535.000000,8.128898,-10.726674,-0.979350,-2.494629,-0.539551,0.563477
18536.000000,-7.175981,-8.958381,3.837723,1.956055,0.226074,-2.317871
18537.000000,11.665483,-17.312040,-1.772033,-1.431152,-0.950684,-0.596680
18539.000000,-14.310127,-5.360821,0.362113,0.825195,0.451660,-1.328125
18539.000000,-14.310127,-5.360821,0.362113,0.825195,0.451660,-1.328125
18540.000000,-14.310127,-5.360821,0.362113,0.825195,0.451660,-1.328125
18541.000000,9.104507,-11.336430,-1.772033,-0.751465,-0.416504,-1.417969
18542.000000,-8.273542,-7.251064,1.581625,-0.041504,0.616211,-0.694336
18543.000000,11.055727,-19.019358,-0.613497,0.229004,-0.499023,-1.067871
18544.000000,-9.554029,-14.324235,2.130406,-0.495605,0.271484,-0.629395
18545.000000,1.543531,-12.251064,-2.015936,0.896484,-0.796875,-1.178223
18546.000000,-9.919884,-2.251064,-0.369594,-0.773926,-0.026367,-1.409668
18547.000000,-1.261347,-15.726674,-2.015936,1.114258,0.582031,-0.234863
18549.000000,-0.285737,-20.970577,1.886503,1.683594,-0.001953,-0.721680
18549.000000,2.275239,-13.958382,-1.101302,-2.024414,-0.003906,-0.909180
18550.000000,2.275239,-13.958382,-1.101302,-2.024414,-0.003906,-0.909180
18551.000000,-8.578421,-12.921796,1.825528,2.217773,-0.268555,-1.702637
18552.000000,1.543531,-10.909600,-3.479350,-2.346191,-0.087891,0.048340
18553.000000,-11.688176,-11.275455,1.337723,2.031250,0.753906,-1.781250
18554.000000,8.555727,-12.190088,-2.503741,-3.014648,-0.312500,0.595703
18555.000000,11.177678,-19.507162,-0.186668,-2.107910,-0.911133,-0.521973
18556.000000,-6.871103,-10.543747,0.484064,1.718750,0.093262,-1.370605
18557.000000,2.458165,-12.312039,-1.528131,-0.969727,-0.394531,-1.665039
18559.000000,7.275239,-11.458382,-1.833009,-0.292480,-0.654785,-1.178223
18559.000000,7.275239,-11.458382,-1.833009,-0.292480,-0.654785,-1.178223
18560.000000,-4.554030,-7.921796,2.008454,-0.240723,0.746094,-0.994141
18561.000000,8.982556,-16.458382,-0.430570,0.443359,-0.242188,-1.033203
18562.000000,-0.285737,-9.263259,1.764552,-0.402832,-0.116211,-1.558105
18563.000000,0.506946,-18.775455,-2.076911,0.742188,-0.143066,-0.637207
18564.000000,1.299629,-2.799845,-0.857399,-0.736328,-0.135254,-0.534668
18565.000000,-6.139396,-14.933991,0.484064,0.814453,0.806641,-0.799805
18566.000000,5.750849,-3.470576,-1.406180,-1.610352,0.387207,-0.376465
18567.000000,-0.895493,-14.324235,2.496259,1.418457,-0.119141,-1.337891
18569.000000,-4.371103,-8.897406,1.215771,1.761230,-0.154297,-1.854004
18569.000000,-4.371103,-8.897406,1.215771,1.761230,-0.154297,-1.854004
18570.000000,7.153288,-14.812039,-3.418375,-1.003418,0.341797,-0.585449
18571.000000,-5.712566,-6.580333,-0.064716,0.812988,0.353516,-1.472656
18572.000000,7.641092,-7.494967,-1.772033,-0.588867,-0.354004,-1.248047
18573.000000,-1.383298,-4.629113,1.886503,0.179199,0.752441,-0.896484
18574.000000,7.824019,-14.507162,1.581625,-0.311523,-0.508301,-0.578125
18575.000000,-0.041835,-9.568137,1.398698,-0.086426,0.337402,-1.197754
18576.000000,4.287434,-11.946186,1.642601,0.542480,-1.076172,-1.577148
18577.000000,1.543531,-3.165698,-1.589107,-0.286133,0.439453,-1.728516
18579.000000,4.958166,3.480643,2.008454,-0.179688,0.115234,-1.323730
18579.000000,1.299629,-11.214478,2.191381,0.208984,0.089844,-0.499023
18580.000000,1.299629,-11.214478,2.191381,0.208984,0.089844,-0.499023
18581.000000,8.128898,-5.299845,1.764552,0.230469,-0.448730,-1.287109
18582.000000,-3.395493,-14.629113,0.727967,-0.056152,0.118652,-1.219727
18583.000000,9.043531,-6.214478,0.423089,0.206543,-0.304199,-0.314941
18584.000000,-8.151591,-6.824235,-1.101302,-0.920898,1.441406,-0.833496
18585.000000,11.421580,-1.458381,0.118210,0.261719,-0.669434,-0.449219
18586.000000,-6.566225,1.651375,3.045040,-0.748047,0.717773,-1.242676
18587.000000,13.433776,-9.507162,-0.491546,1.201660,-1.527344,-0.299316
18589.000000,8.555727,-7.312040,-1.284229,1.009766,-0.742188,-1.569336
18589.000000,-6.688176,-2.251064,-0.857399,-0.515625,0.645508,-1.738770
18590.000000,-6.688176,-2.251064,-0.857399,-0.515625,0.645508,-1.738770
18591.000000,7.702068,-4.446186,0.057235,-0.364258,-0.627441,-0.182617
18592.000000,-5.041834,4.944057,-0.186668,-0.494629,0.139648,-1.235352
18593.000000,5.933775,-1.763259,0.910893,0.293945,-0.075195,-0.635254
18594.000000,-4.493054,-13.104723,0.971869,0.533691,-0.351563,-1.153809
18595.000000,0.628897,-13.348625,-1.101302,-0.815430,0.311523,-1.236816
18596.000000,0.628897,3.419667,-0.796424,1.626465,-0.641113,-2.244629
18597.000000,-5.712566,-1.275454,-1.406180,-2.023926,2.117188,-0.650879
18598.000000,4.836215,10.431863,0.545040,1.917969,-1.672363,-1.107422
18599.000000,7.763043,-0.848625,-0.552521,2.946777,-1.635742,-1.180664
18600.000000,7.763043,-0.848625,-0.552521,2.946777,-1.635742,-1.180664
18601.000000,-8.883298,-18.714479,-1.284229,-2.322266,1.586914,-1.394043
18602.000000,6.726459,-2.555942,-1.406180,2.000488,-1.463379,-1.152344
18603.000000,-14.188176,-0.787650,-1.772033,-2.530762,1.647461,-0.883789
18604.000000,9.653288,8.480643,-1.223253,1.937012,-0.997559,0.411133
18605.000000,-15.224762,0.675765,0.727967,-2.431641,1.331055,-0.756836
18606.000000,10.689873,1.773326,-0.735448,2.151367,-1.320801,-0.878906
18607.000000,-10.956469,-17.129114,-1.528131,-1.380859,0.521973,-1.733398
18609.000000,-11.444274,-0.604723,-2.381789,0.361328,-0.206543,-2.001465
18609.000000,1.482556,6.712351,-1.711058,-1.041016,0.660645,-0.752441
18610.000000,1.482556,6.712351,-1.711058,-1.041016,0.660645,-0.752441
18611.000000,-7.785737,10.187961,-0.064716,0.824219,-1.109863,-1.204102
18612.000000,3.982556,0.858692,-0.491546,-1.520996,0.531250,0.073242
18613.000000,-6.566225,-7.068137,-0.918375,2.280273,-0.864746,-1.443848
18614.000000,-2.480859,-18.897408,-3.235448,-2.109375,0.840332,-1.215332
18615.000000,-1.139396,6.956253,-0.918375,2.461914,-1.984863,-2.529297
18616.000000,-12.115005,0.797716,-3.723253,-3.016113,2.575684,-0.671875
18617.000000,-11.261347,-4.507162,-0.674472,-3.414551,1.570801,0.378418
18619.000000,-12.968664,-21.580334,-2.991546,-3.057617,1.009277,-1.602539
18619.000000,-12.968664,-21.580334,-2.991546,-3.057617,1.009277,-1.602539
18620.000000,0.933775,-3.653503,-0.735448,2.105957,-0.286621,-1.443359
18621.000000,-16.322323,-1.824235,-4.150083,-1.818848,0.774902,-1.212402
18622.000000,4.775239,7.566010,-0.369594,1.044434,-0.590332,0.100586
18623.000000,-12.785737,2.748936,-2.747643,-1.432129,0.395508,-0.893066
18624.000000,7.092312,-1.397406,-0.857399,1.064453,-0.888184,-0.389648
18625.000000,-14.432078,-12.373015,-0.308619,0.219727,-0.422852,-2.164063
18626.000000,-0.834518,-20.909601,-2.564716,-0.703125,0.837402,-0.659668
18627.000000,-4.188176,7.444058,-1.528131,1.447266,-2.196777,-3.466309
18629.000000,-1.017444,14.456253,-1.040326,2.520508,-1.686035,-1.309082
18629.000000,-1.017444,14.456253,-1.040326,2.520508,-1.686035,-1.309082
18630.000000,-9.615005,-11.641308,1.581625,-2.455566,1.762695,0.779297
18631.000000,-1.810127,-4.141308,0.240162,2.794922,-1.433105,-1.047363
18632.000000,-10.102810,-26.275455,-0.857399,-2.366699,1.338867,-1.348633
18633.000000,2.824019,-4.751064,-0.247643,1.608887,-1.254395,-0.606934
18634.000000,-15.590615,-2.799845,-3.113497,-2.337891,1.708496,-0.745117
18635.000000,6.299629,5.126985,3.166991,1.909668,-0.601563,0.474609
18636.000000,-15.590615,-4.933991,1.886503,-2.239258,0.472168,-0.565430
18637.000000,11.726459,-7.129113,0.118210,2.048340,-1.299316,-0.525391
18639.000000,1.299629,-17.251064,1.337723,1.081543,-0.069824,-1.835449
18639.000000,-12.358908,-2.373015,0.666991,-0.424316,-0.368164,-2.088379
18640.000000,-12.358908,-2.373015,0.666991,-0.424316,-0.368164,-2.088379
18641.000000,0.263043,-1.397406,1.154796,-0.428223,0.709473,-0.836914
18642.000000,-5.712566,6.834302,2.984064,0.516602,-1.614258,-1.520508
18643.000000,-6.993054,-11.397406,5.057235,-0.462891,1.208984,-0.019531
18644.000000,-3.029639,-14.629113,2.801137,1.202148,-1.058594,-1.356445
18645.000000,-8.212566,-27.799847,0.666991,-1.236816,0.930664,-1.353027
18646.000000,2.884995,-2.190089,2.862113,1.169922,-2.066895,-1.475586
18647.000000,-17.846712,-5.360821,2.435284,-2.170410,2.035156,-0.333496
18649.000000,-15.224762,-9.629113,3.776747,-1.732422,1.443359,-0.405273
18649.000000,8.372800,-12.799845,4.142601,2.147461,-2.177734,-0.522949
18650.000000,8.372800,-12.799845,4.142601,2.147461,-2.177734,-0.522949
18651.000000,-19.310127,-29.568138,3.227967,-1.864258,1.505859,-1.511230
18652.000000,4.226459,-16.031553,1.459674,1.874512,-0.469727,-1.395020
18653.000000,-15.529639,-9.141308,0.971869,-1.542480,0.755859,-1.375488
18654.000000,3.738653,-9.751064,0.484064,0.680664,-0.560059,0.358887
18655.000000,-15.651591,-2.494967,4.569430,-1.492676,0.492188,-1.108887
18656.000000,2.153287,-13.958382,2.374308,1.347656,-0.083984,-0.168945
18657.000000,-8.822323,-23.592529,1.520650,-0.423340,-0.582031,-1.676270
18659.000000,-5.163786,-5.116918,0.118210,0.281250,-1.332031,-1.992188
18659.000000,-14.493054,-9.933990,1.215771,-0.543945,1.431641,-1.436523
18660.000000,-14.493054,-9.933990,1.215771,-0.543945,1.431641,-1.436523
18661.000000,3.860605,-3.348625,1.581625,0.476563,-1.418945,-0.259277
18662.000000,-12.419884,-13.043747,0.666991,-0.964844,1.407227,-0.719727
18663.000000,5.019141,-16.275455,2.008454,1.836914,-1.592773,-1.278809
18664.000000,-17.785738,-29.812040,1.703576,-1.409668,0.946289,-1.351563
18665.000000,6.970361,-16.397406,-0.796424,1.475098,-1.174805,-1.095703
18666.000000,-20.102810,-14.141308,-0.552521,-2.144043,1.354004,-0.710938
18667.000000,9.348410,-9.324235,-1.833009,1.525391,-1.173828,-0.249512
18669.000000,5.811824,-18.348627,2.313333,2.163574,-1.015625,0.090820
18669.000000,-19.005249,-29.080334,1.703576,-1.874023,0.490234,-1.312988
18670.000000,-19.005249,-29.080334,1.703576,-1.874023,0.490234,-1.312988
18671.000000,0.445970,-24.385212,0.910893,1.742676,0.271973,-1.641113
18672.000000,-11.078420,-10.482772,-0.552521,-1.253906,-0.093262,-2.566895
18673.000000,-5.163786,-16.580334,1.520650,0.827148,0.694824,-0.524902
18674.000000,-8.090615,-2.007162,3.593820,-1.031738,-1.692383,-1.038574
18675.000000,-6.078420,-18.043749,1.764552,1.019043,1.024902,-0.483887
18676.000000,-4.858908,-22.373016,3.532845,-0.344727,-0.979980,-1.478516
18677.000000,-11.444274,-29.385212,0.606015,0.328613,1.116699,-1.852051
18679.000000,7.214263,-6.092527,0.606015,0.283203,-1.648926,-0.327148
18679.000000,7.214263,-6.092527,0.606015,0.283203,-1.648926,-0.327148
18680.000000,-23.090616,-14.933991,5.057235,-0.898926,1.446777,-0.566406
18681.000000,11.116702,-19.507162,1.093820,1.718262,-1.989258,-0.860840
18682.000000,-23.029640,-31.153505,3.715771,-1.520020,1.581543,-1.149902
18683.000000,4.226459,-19.019358,1.520650,1.802246,-1.195313,-1.207520
18684.000000,-25.407688,-17.494968,0.179186,-2.281738,1.253906,-0.803223
18685.000000,7.092312,-11.275455,2.008454,1.444824,-0.657227,-0.529297
18686.000000,-20.285738,-10.055943,3.045040,-1.887207,1.013184,-0.393555
18687.000000,6.055727,-22.068138,0.484064,2.145508,-0.825195,-0.329102
18689.000000,-2.175981,-26.580334,0.240162,1.596680,0.258789,-2.124512
18689.000000,-2.175981,-26.580334,0.240162,1.596680,0.258789,-2.124512
18690.000000,-15.651591,-10.909600,1.947479,-1.236328,-0.362305,-2.364746
18691.000000,-7.419883,-17.677895,0.240162,0.872070,0.956543,-1.107910
18692.000000,-2.968664,-4.873015,-0.186668,-0.792480,-1.830566,-0.937500
18693.000000,-12.358908,-20.421797,3.106015,0.867676,1.728516,-0.938477
18694.000000,-3.151591,-23.165699,0.118210,-0.167480,-1.398926,-1.153809
18695.000000,-19.188177,-30.665699,1.642601,0.136719,1.271973,-1.719727
18696.000000,2.214263,-17.982773,-0.308619,-0.327148,-1.874512,-0.489746
18697.000000,-20.651590,-17.373016,-1.893985,-0.340332,1.799316,-1.354004
18699.000000,-24.005249,-16.336432,2.069430,-0.832520,1.028320,-0.283691
18699.000000,6.665483,-24.385212,0.545040,1.445801,-1.626953,-0.590332
18700.000000,6.665483,-24.385212,0.545040,1.445801,-1.626953,-0.590332
18701.000000,-23.761347,-32.007164,2.252357,-1.416992,0.947754,-1.307617
18702.000000,4.287434,-28.104725,-2.198863,1.587891,-0.609863,-0.995605
18703.000000,-22.419884,-18.958382,0.545040,-1.832031,0.937012,-1.245117
18704.000000,0.994751,-18.653503,-0.552521,1.212891,-0.252930,-0.614746
18705.000000,-18.822323,-12.312039,0.910893,-1.730957,0.236816,-0.719238
18706.000000,-0.895493,-27.738871,2.008454,2.101563,0.102539,-0.628906
18707.000000,-11.932078,-31.275455,0.727967,-1.672363,-0.696777,-1.205566
18709.000000,-8.822323,-17.860821,0.727967,-1.509277,-0.683594,-1.303223
18709.000000,-8.822323,-17.860821,0.727967,-1.509277,-0.683594,-1.303223
18710.000000,-16.749153,-22.860821,-0.003741,0.737793,0.979004,-1.335449
18711.000000,0.750848,-12.251064,0.545040,-1.240234,-1.075195,-0.609375
18712.000000,-17.358908,-19.324236,1.093820,1.006348,1.267578,-1.215332
18713.000000,3.311824,-28.836432,0.118210,-0.108398,-1.793457,-0.945801
18714.000000,-22.785738,-30.848627,2.496259,0.099121,0.618652,-1.294922
18715.000000,1.665483,-27.494968,-1.284229,0.206543,-0.709473,-0.644531
18716.000000,-23.883299,-20.482773,0.484064,-0.717773,1.094238,-0.879883
18717.000000,3.799629,-19.446188,-0.186668,0.344238,-0.964355,-0.463867
18719.000000,-0.712566,-28.165699,1.764552,1.546875,-1.191895,-0.624023
18719.000000,-22.602810,-33.714481,2.862113,-1.633301,0.453125,-0.742188
18720.000000,-22.602810,-33.714481,2.862113,-1.633301,0.453125,-0.742188
18721.000000,-2.115005,-28.836432,-0.369594,1.909668,-0.267090,-2.163086
18722.000000,-17.602810,-18.409601,1.032845,-1.502930,-0.058594,-1.701172
18723.000000,-7.541834,-23.531553,0.910893,1.203613,0.606445,-0.905273
18724.000000,-14.127200,-11.641308,4.081625,-1.992188,-1.153320,-0.426758
18725.000000,-11.932078,-21.092529,1.825528,1.874023,0.589355,-1.089355
18726.000000,-9.432078,-30.726675,1.947479,-1.132324,-1.096191,-0.881348
18727.000000,-17.907688,-28.531553,2.496259,1.227051,1.044434,-2.162598
18729.000000,-25.651590,-16.946188,2.679186,0.199219,2.257324,-1.470215
18729.000000,-0.163786,-15.177894,1.337723,-0.690918,-2.096680,-0.027344
18730.000000,-0.163786,-15.177894,1.337723,-0.690918,-2.096680,-0.027344
18731.000000,-26.993055,-13.653503,3.349918,-0.043945,1.255371,-1.586426
18732.000000,3.067921,-25.726675,0.849918,1.014648,-2.455078,-0.644043
18733.000000,-28.578421,-30.543749,1.642601,-0.664551,1.898926,-1.186523
18734.000000,0.750848,-28.653505,-0.674472,0.968262,-1.452637,-1.212891
18735.000000,-31.261347,-16.153503,-0.430570,-1.223145,1.103516,-1.200684
18736.000000,1.055726,-17.433992,1.337723,0.583008,-1.030273,-0.064941
18737.000000,-30.529640,-11.153503,2.252357,-1.743652,1.020508,-0.267578
18739.000000,-6.505249,-32.921799,-2.259838,1.202637,0.727051,-1.918457
18739.000000,-6.505249,-32.921799,-2.259838,1.202637,0.727051,-1.918457
18740.000000,-21.993055,-14.202284,-0.064716,-0.730957,-0.747070,-1.820313
18741.000000,-21.993055,-14.202284,-0.064716,-0.730957,-0.747070,-1.820313
18742.000000,-14.554029,-5.421796,-0.064716,-0.563965,-1.770996,-0.754883
18743.000000,-16.566225,-20.482773,1.825528,0.395020,1.141113,-0.761230
18744.000000,-12.480859,-21.885212,-1.589107,0.076660,-1.269043,-1.052246
18745.000000,-22.602810,-33.836430,0.118210,-0.016113,1.883301,-1.887695
18746.000000,-5.163786,-15.177894,-3.235448,0.497070,-2.536621,-1.698242
18747.000000,-25.956469,-14.080333,-2.076911,-1.111816,2.249023,-1.265137
18749.000000,-28.212566,-13.409601,1.398698,-0.729004,1.746094,-1.044434
18749.000000,-28.212566,-13.409601,1.398698,-0.729004,1.746094,-1.044434
18750.000000,-1.871103,-21.580334,-1.223253,1.096680,-2.627930,-0.110840
18751.000000,-29.249151,-29.629114,-0.918375,-0.583496,1.735840,-2.724609
18752.000000,-4.432078,-27.860821,-1.528131,0.206055,-0.761230,-0.411621
18753.000000,-29.980860,-9.629113,-3.418375,-0.504883,1.064453,-1.792480
18754.000000,-1.993054,-14.446186,-1.406180,0.326660,-1.171387,0.614258
18755.000000,-27.724762,-7.738869,-0.979350,-0.868164,1.039063,-0.818848
18756.000000,-2.663786,-22.373016,0.423089,0.616699,-1.122559,0.135742
18757.000000,-25.773542,-23.592529,-1.954960,-0.261230,0.565918,-1.386230
18759.000000,-22.907688,-5.299845,-2.320814,0.206543,-0.375000,-2.654297
18759.000000,-22.907688,-5.299845,-2.320814,0.206543,-0.375000,-2.654297
18760.000000,-12.785737,-12.007162,-1.711058,-0.237793,0.787109,-0.826172
18761.000000,-20.285738,-0.726674,1.215771,0.495117,-0.929199,-0.517578
18762.000000,-16.810127,-21.702286,-0.369594,-0.568359,1.271973,0.290527
18763.000000,-16.383299,-19.629114,0.545040,0.935059,-0.878906,-1.153320
18764.000000,-18.334518,-37.190090,-1.345204,-0.777832,1.375488,-1.778320
18765.000000,-11.993054,-12.433991,-2.808619,0.402344,-1.667480,-1.145508
18766.000000,-27.054029,-12.738869,-0.735448,-1.054688,2.279785,-1.161133
18767.000000,-9.127200,-1.763259,0.545040,0.681152,-2.409180,0.201660
18769.000000,-7.115005,-16.702284,0.179186,0.946777,-2.491211,-0.604004
18769.000000,-7.115005,-16.702284,0.179186,0.946777,-2.491211,-0.604004
18770.000000,-27.175982,-30.299847,0.849918,-0.227051,1.726074,-3.326660
18771.000000,-8.151591,-24.385212,-1.101302,-0.032227,-1.235840,-0.771973
18772.000000,-27.907688,-7.921796,-3.418375,0.010742,1.471680,-2.635742
18773.000000,-7.541834,-5.055943,1.032845,-0.746094,-1.660156,0.640625
