I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13
84.000000,-108.000000,45.819481,-40.712734,75.690361,-23.449253,4.741042,0.000000,-12.404840,0.000000,0.743708,0.357383,-1.414531,-0.357609
105.000000,-101.000000,55.998299,-34.088947,-35.704685,-11.805604,8.257047,0.000000,-12.295579,0.000000,1.170583,0.461777,-1.408797,-0.490172
104.000000,-91.000000,52.631729,-30.346184,-33.625038,59.403103,11.252484,0.000000,-13.337041,0.000000,1.536787,0.438676,-1.541775,-0.670677
113.000000,-99.000000,53.341682,-35.383224,2.926269,55.914478,13.022562,0.000000,-15.258108,0.000000,1.757010,0.384259,-1.781458,-0.768023
81.000000,-102.000000,36.737076,-38.115078,9.657367,13.167967,13.546316,0.000000,-16.697481,0.000000,1.827988,0.404563,-1.964201,-0.903814
120.000000,-96.000000,57.774178,-36.925449,31.023842,-19.026070,15.568398,0.000000,-17.733877,0.000000,2.079979,0.427474,-2.099209,-1.067717
126.000000,-94.000000,61.532604,-34.713676,88.221962,-58.235909,18.215683,0.000000,-18.341448,0.000000,2.408583,0.603980,-2.183122,-1.148271
91.000000,-95.000000,41.532951,-32.466187,43.519302,-49.495163,20.552860,0.000000,-18.004036,0.000000,2.701376,0.814759,-2.153435,-1.224697
126.000000,-87.000000,55.678391,-28.518465,31.653070,4.939865,23.665606,0.000000,-17.530476,0.000000,3.089104,1.015730,-2.107126,-1.299272
160.000000,-87.000000,68.611404,-29.909201,73.653221,39.676582,26.553480,0.000000,-17.578213,0.000000,3.451581,1.214615,-2.123402,-1.324072
87.000000,-83.000000,27.914530,-29.867849,74.752357,70.573799,26.573467,0.000000,-17.227476,0.000000,3.469924,1.298164,-2.091650,-1.370552
178.000000,-87.000000,73.347443,-33.812035,91.410156,-17.723131,27.884235,0.000000,-16.699532,0.000000,3.643947,1.507774,-2.038316,-1.393638
95.000000,-67.000000,30.424049,-23.356236,24.809177,32.942139,28.261497,0.000000,-15.600705,0.000000,3.706175,1.712296,-1.915817,-1.445772
126.000000,-83.000000,46.038906,-30.684315,-2.146010,87.880745,28.893639,0.000000,-15.535295,0.000000,3.799368,1.843967,-1.917289,-1.561634
114.000000,-79.000000,39.213512,-28.421616,8.251590,71.391907,28.310400,0.000000,-16.231953,0.000000,3.746366,1.956367,-2.010628,-1.631614
144.000000,-89.000000,54.794296,-33.871143,-1.300431,85.875702,28.138462,0.000000,-17.103596,0.000000,3.742616,2.057136,-2.125487,-1.651457
144.000000,-89.000000,56.092194,-36.253204,-33.043392,125.389442,28.239279,0.000000,-18.094812,0.000000,3.771658,2.164167,-2.255290,-1.708238
38.000000,-93.000000,1.648901,-41.708599,14.736936,24.123528,25.229610,0.000000,-19.891436,0.000000,3.425636,2.306829,-2.482819,-1.750618
97.000000,-66.000000,31.436861,-29.858454,-1.883852,36.136280,24.012238,0.000000,-20.610161,0.000000,3.293958,2.538915,-2.581432,-1.801960
177.000000,-67.000000,71.350769,-30.233337,49.117245,79.597504,25.955505,0.000000,-21.081068,0.000000,3.542724,2.658648,-2.650590,-1.855809
27.000000,-85.000000,-6.850112,-38.005466,46.587696,-33.954731,23.453617,0.000000,-21.391930,0.000000,3.256569,2.806235,-2.700728,-1.857643
0.000000,0.000000,-6.850112,-38.005466,34.999264,26.755438,23.107090,0.000000,-20.504553,0.000000,3.228850,2.890419,-2.606546,-1.910650
82.000000,-74.000000,26.419024,-31.253256,19.533632,5.123846,22.779804,0.000000,-20.576363,0.000000,3.203244,2.939374,-2.627509,-1.966594
107.000000,-37.000000,43.803200,-11.248852,63.860630,-1.303137,23.476051,0.000000,-19.791409,0.000000,3.300879,2.938208,-2.545189,-1.978925
134.000000,-39.000000,62.874844,-12.098913,84.224815,-96.867462,25.502842,0.000000,-18.522774,0.000000,3.559396,2.984031,-2.404067,-1.924248
84.000000,-67.000000,41.048100,-28.466276,35.337830,90.402077,27.479839,0.000000,-17.496052,0.000000,3.813123,2.977423,-2.291358,-1.945617
127.000000,-31.000000,66.525169,-11.033459,23.685989,135.109665,29.121126,0.000000,-16.286732,0.000000,4.027550,2.841843,-2.156012,-1.992361
0.000000,0.000000,66.525169,-11.033459,13.969090,59.930313,26.860140,0.000000,-15.723399,0.000000,3.772348,2.752538,-2.097846,-2.053056
112.000000,-35.000000,59.480988,-10.368600,37.725964,44.435345,27.276415,0.000000,-15.055748,0.000000,3.838667,2.755043,-2.026761,-2.088157
0.000000,0.000000,59.480988,-10.368600,-5.184826,71.245796,26.169376,0.000000,-14.475155,0.000000,3.721524,2.772699,-1.965775,-2.147795
-20.000000,-80.000000,-13.344171,-33.857422,63.803528,55.603935,23.433083,0.000000,-15.231375,0.000000,3.407228,2.787345,-2.065660,-2.136737
0.000000,0.000000,-13.344171,-33.857422,25.183704,36.228760,22.002506,0.000000,-14.457003,0.000000,3.248761,2.814747,-1.981410,-2.089032
101.000000,-23.000000,46.902512,-7.305798,-20.312647,30.665318,22.257860,0.000000,-13.506925,0.000000,3.292758,2.798624,-1.875504,-2.092113
102.000000,-18.000000,47.584309,-7.734043,-6.126020,27.897839,22.855286,0.000000,-13.257054,0.000000,3.378162,2.806862,-1.853474,-2.129956
-61.000000,-105.000000,-37.865025,-54.536091,-14.491916,59.546055,19.417080,0.000000,-15.523661,0.000000,2.977228,2.772114,-2.134781,-2.122953
118.000000,-6.000000,59.365063,-1.040264,39.211525,49.336155,20.090485,0.000000,-15.388600,0.000000,3.070091,2.684636,-2.127807,-2.052138
82.000000,4.000000,41.884396,2.449931,8.104957,-60.756748,20.275679,0.000000,-14.063856,0.000000,3.104479,2.713596,-1.977276,-1.994838
100.000000,-1.000000,53.031380,-3.996102,29.197582,-16.057346,22.423424,0.000000,-12.988714,0.000000,3.375663,2.755171,-1.856052,-1.999932
56.000000,-14.000000,29.961317,-10.569820,16.866604,62.734909,23.445345,0.000000,-12.357642,0.000000,3.512361,2.762965,-1.787738,-2.026608
90.000000,-9.000000,46.934906,-3.396290,3.922672,68.203529,24.156113,0.000000,-11.507475,0.000000,3.612146,2.673624,-1.692623,-2.073074
0.000000,0.000000,46.934906,-3.396290,33.720856,32.330669,22.805298,0.000000,-11.347526,0.000000,3.463732,2.564772,-1.680237,-2.043383
64.000000,9.000000,34.911949,9.793248,9.904291,-12.979952,22.642666,0.000000,-9.680572,0.000000,3.457802,2.525925,-1.486011,-2.008494
64.000000,9.000000,37.788052,7.517685,60.374619,-0.750709,23.365889,0.000000,-8.256328,0.000000,3.558608,2.494064,-1.320056,-1.908376
47.000000,-9.000000,29.919416,-5.078196,29.354486,30.696117,23.897442,0.000000,-7.138654,0.000000,3.636733,2.443547,-1.190218,-1.816954
40.000000,9.000000,25.468384,1.421436,30.690825,113.029266,23.582220,0.000000,-5.937705,0.000000,3.613056,2.335263,-1.049667,-1.776595
11.000000,-3.000000,9.703495,-5.763661,25.035593,38.524223,21.377800,0.000000,-5.305965,0.000000,3.361352,2.276528,-0.977042,-1.730609
95.000000,-5.000000,53.650433,-5.334424,52.549641,86.848137,21.610752,0.000000,-4.737158,0.000000,3.402272,2.268790,-0.911627,-1.693257
30.000000,-12.000000,16.633322,-7.853173,28.201675,21.226297,20.376635,0.000000,-4.190492,0.000000,3.266404,2.285931,-0.848541,-1.626168
31.000000,-11.000000,14.057913,-6.754041,17.245787,-10.908698,19.135069,0.000000,-3.594262,0.000000,3.128897,2.337912,-0.779150,-1.541049
23.000000,-17.000000,7.334102,-10.725446,20.535637,18.046288,18.225008,0.000000,-3.519475,0.000000,3.030625,2.330778,-0.772288,-1.444484
59.000000,-5.000000,26.681433,-6.461613,-31.607950,185.618286,18.386660,0.000000,-3.446819,0.000000,3.061056,2.134764,-0.765637,-1.332528
10.000000,9.000000,3.525271,-2.026422,-47.606205,8.038457,15.584184,0.000000,-3.648767,0.000000,2.734109,1.927616,-0.792060,-1.255957
0.000000,0.000000,3.525271,-2.026422,-65.455345,-66.044960,14.011805,0.000000,-4.551694,0.000000,2.553830,1.861816,-0.903142,-1.218105
