I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13
44151.000000,4.234971,-2.861444,0.476455,8.000000,8.000000,-1.078142,-1.698200,0.516352,-1.719454,-0.471476,10.686717,9.265430,11.037434
44152.000000,4.230077,-2.850448,0.476455,8.000000,8.000000,-1.070181,-1.674727,0.544897,-1.720870,-0.472394,10.687270,9.265430,11.037434
44153.000000,4.231171,-2.846793,0.476455,8.000000,8.000000,-1.066440,-1.659539,0.566437,-1.722271,-0.473309,10.687840,9.265430,11.037434
44154.000000,4.234350,-2.849785,0.476455,8.000000,8.000000,-1.067114,-1.652568,0.581334,-1.723665,-0.474225,10.688428,9.265430,11.037434
44155.000000,4.237181,-2.858492,0.476455,8.000000,8.000000,-1.070095,-1.649669,0.593011,-1.725057,-0.475144,10.689025,9.265430,11.037434
44158.000000,4.231864,-2.896845,0.476468,8.000000,8.000000,-1.069220,-1.650210,0.645814,-1.729227,-0.477903,10.690919,9.265430,11.037434
44159.000000,4.232187,-2.906049,0.476468,8.000000,8.000000,-1.063881,-1.651764,0.663518,-1.730620,-0.478815,10.691584,9.265430,11.037434
44160.000000,4.233022,-2.913937,0.476468,8.000000,8.000000,-1.054820,-1.650507,0.678659,-1.732012,-0.479719,10.692269,9.265430,11.037434
44161.000000,4.229948,-2.918031,0.476468,8.000000,8.000000,-1.044525,-1.647445,0.691474,-1.733402,-0.480613,10.692967,9.265430,11.037434
44162.000000,4.223724,-2.915075,0.476468,8.000000,8.000000,-1.036431,-1.646098,0.701937,-1.734790,-0.481499,10.693671,9.265430,11.037434
44163.000000,4.215156,-2.904167,0.476468,8.000000,8.000000,-1.031693,-1.647779,0.708639,-1.736181,-0.482382,10.694385,9.265430,11.037434
44164.000000,4.199052,-2.890120,0.476468,8.000000,8.000000,-1.028000,-1.648616,0.710134,-1.737574,-0.483262,10.695101,9.265430,11.037434
44165.000000,4.175490,-2.879450,0.476468,8.000000,8.000000,-1.021687,-1.644589,0.707618,-1.738964,-0.484137,10.695815,9.265430,11.037434
44169.000000,4.078653,-2.886283,0.476581,4.000000,2.000000,-0.973581,-1.594374,0.665379,-1.744438,-0.487515,10.698576,6.288051,6.377344
44170.000000,4.050987,-2.889518,0.476581,4.000000,2.000000,-0.966021,-1.575945,0.652177,-1.745769,-0.488333,10.699232,6.288051,6.377344
