I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
6.014910,-4.245081,-6.550711,0.000000,0.786085,0.002620,0.788706,-1.811294,-2.431478,149.324036,-1.000000,3.059022,2.000000,0.000000,1.000000,0.000000
7.752931,-1.897184,-4.813964,0.000000,0.577676,0.004546,0.582222,-2.017778,-2.454031,149.385452,3.000000,1.308741,2.000000,0.000000,1.000000,0.000000
-5.963926,-5.969225,-5.245120,0.000000,0.629414,0.006644,0.636058,-1.963942,-2.378063,149.464111,1.000000,5.324881,2.000000,0.000000,1.000000,0.000000
-8.436581,-5.956961,-5.510787,0.000000,0.661294,0.008848,0.670143,-1.929857,-2.215468,149.583374,1.000000,7.351255,2.000000,0.000000,1.000000,0.000000
2.363612,-3.594658,-4.795667,0.000000,0.575480,0.010766,0.586246,-2.013753,-2.162964,149.678894,0.000000,2.703970,2.000000,0.000000,1.000000,0.000000
-11.522202,-7.416468,-5.773778,0.000000,0.692853,0.013076,0.705929,-1.894071,-1.987059,149.789001,0.000000,4.010181,2.000000,0.000000,1.000000,0.000000
2.036000,-3.880327,-5.067122,0.000000,0.608055,0.015103,0.623157,-1.976842,-1.953422,149.901962,0.000000,1.340214,2.000000,0.000000,1.000000,0.000000
1.896398,-3.928282,-4.642094,0.000000,0.557051,0.016960,0.574011,-2.025989,-1.895495,149.980042,0.000000,2.941598,2.000000,0.000000,1.000000,0.000000
-0.344673,-5.044925,-4.792435,0.000000,0.575092,0.018877,0.593969,-2.006031,-1.810471,150.069778,-1.000000,-3.221324,2.000000,0.000000,1.000000,0.000000
-2.080750,-5.673487,-5.121253,0.000000,0.614550,0.020925,0.635476,-1.964524,-1.918701,150.176956,0.000000,-1.795707,2.000000,0.000000,1.000000,0.000000
-5.915188,-6.053356,-5.469124,0.000000,0.656295,0.023113,0.679408,-1.920592,-1.873837,150.294220,0.000000,-4.707252,2.000000,0.000000,1.000000,0.000000
-6.122883,-8.641443,-6.653069,0.000000,0.798368,0.025774,0.824142,-1.775858,-1.906225,150.441162,0.000000,-0.203221,2.000000,0.000000,1.000000,0.000000
-0.223868,-5.723449,-6.306124,0.000000,0.756735,0.028297,0.785031,-1.814968,-1.878747,150.584808,0.000000,0.466516,2.000000,0.000000,1.000000,0.000000
