I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
-22.404116,-26.110214,-22.706160,0.000000,2.724739,0.009082,2.733822,0.133822,-1.571832,9.374674,-5.000000,8.901137,0.000000,0.000000,1.000000,0.000000
-43.345646,-29.813576,-25.358727,0.000000,3.043047,0.019226,3.062273,0.462273,-1.542604,9.933911,8.000000,7.731463,0.000000,0.000000,1.000000,0.000000
-1.403402,-20.662472,-23.606033,0.000000,2.832724,0.028668,2.861392,0.261392,-1.388294,10.438672,9.000000,12.705173,0.000000,0.000000,1.000000,0.000000
-25.996626,-23.475130,-23.557178,0.000000,2.826861,0.038091,2.864953,0.264953,-1.158138,10.880048,7.000000,18.443451,0.000000,0.000000,1.000000,0.000000
-11.373307,-19.191032,-21.927685,0.000000,2.631322,0.046862,2.678185,0.078185,-0.797827,11.306709,5.000000,14.227226,0.000000,20.000002,1.000000,0.000000
9.028831,-13.875946,-18.922688,0.000000,2.497670,0.000000,2.497670,-0.102329,-0.529764,11.637379,3.000000,11.690318,1.000000,0.000000,0.000000,0.000000
-3.033061,-13.905890,-17.050364,0.000000,2.503060,0.000000,2.503060,-0.096940,-0.278690,11.915197,0.000000,12.977120,1.000000,0.000000,0.000000,0.000000
-8.238222,-13.559274,-15.747451,0.000000,2.440669,0.000000,2.440669,-0.159331,-0.030575,12.189849,0.000000,12.758077,1.000000,0.000000,0.000000,0.000000
-10.360116,-16.535767,-16.041658,0.000000,2.976438,0.000000,2.976438,0.376438,0.200693,12.490799,-1.000000,13.673748,1.000000,0.000000,0.000000,0.000000
-5.947458,-13.003226,-14.907682,0.000000,2.340581,0.000000,2.340581,-0.259419,0.379770,12.786189,0.000000,11.790650,1.000000,0.000000,0.000000,0.000000
-2.656412,-10.750431,-13.356151,0.000000,1.935078,0.000000,1.935078,-0.664922,0.554084,13.023726,-4.000000,8.853968,1.000000,0.000000,0.000000,0.000000
1.886167,-7.803456,-11.283824,0.000000,1.354059,0.004514,1.358572,-1.241428,0.691481,13.209265,-6.000000,5.155737,0.000000,0.000000,1.000000,0.000000
6.150275,-3.225587,-8.276402,0.000000,0.993168,0.007824,1.000992,-1.599008,0.749177,13.319555,-9.000000,3.377049,0.000000,0.000000,1.000000,0.000000
12.548813,-1.246893,-5.652912,0.000000,0.678349,0.010085,0.688435,-1.911565,0.846521,13.364280,-12.000000,2.146761,0.000000,0.000000,1.000000,0.000000
8.972660,-2.186909,-4.359362,0.000000,0.523123,0.011829,0.534952,-2.065048,0.888033,13.398618,-14.000000,3.147494,0.000000,0.000000,1.000000,0.000000
17.618038,0.826063,-2.424104,0.000000,0.290893,0.012799,0.303691,-2.296309,0.848161,13.412227,-14.000000,-1.234039,0.000000,0.000000,1.000000,0.000000
3.486788,-1.324274,-2.013636,0.000000,0.241636,0.013604,0.255240,-2.344759,0.744481,13.417209,-15.000000,-2.900757,0.000000,0.000000,1.000000,0.000000
6.598592,0.211370,-1.183239,0.000000,0.141989,0.014077,0.156066,-2.443934,0.647765,13.428338,-14.000000,-6.340741,0.000000,0.000000,1.000000,0.000000
10.878466,2.803980,0.304835,0.000000,-0.036580,0.013955,-0.022625,-2.622625,0.505473,13.398185,-14.000000,-6.935675,0.000000,0.000000,1.000000,0.000000
3.047998,0.122490,0.236782,0.000000,-0.028414,0.013861,-0.014553,-2.614553,0.354174,13.368920,-14.000000,-5.197196,0.000000,0.000000,1.000000,0.000000
-7.823827,-1.701017,-0.486426,0.000000,0.058371,0.014055,0.072426,-2.527573,0.163626,13.384706,-13.000000,-8.273962,0.000000,0.000000,1.000000,0.000000
-15.377951,-4.014216,-1.803036,0.000000,0.216364,0.014777,0.231141,-2.368859,0.028950,13.441858,-12.000000,-10.722645,0.000000,0.000000,1.000000,0.000000
-9.078428,-3.261291,-2.347273,0.000000,0.281673,0.015715,0.297388,-2.302612,-0.214772,13.514613,-10.000000,-5.565180,0.000000,0.000000,1.000000,0.000000
-14.893155,-7.610522,-4.311575,0.000000,0.517389,0.017440,0.534829,-2.065171,-0.262116,13.623331,-10.000000,-6.756856,0.000000,0.000000,1.000000,0.000000
-17.339596,-7.027073,-5.325029,0.000000,0.639003,0.019570,0.658574,-1.941426,-0.337742,13.769707,-8.000000,-6.020437,0.000000,0.000000,1.000000,0.000000
-17.903555,-9.925236,-7.041877,0.000000,0.845025,0.022387,0.867412,-1.732588,-0.440999,13.939230,-7.000000,-2.515061,0.000000,0.000000,1.000000,0.000000
-23.924606,-14.845860,-9.954410,0.000000,1.194529,0.026369,1.220898,-1.379102,-0.535695,14.186941,-6.000000,0.338055,0.000000,0.000000,1.000000,0.000000
-4.020278,-10.970086,-10.333471,0.000000,1.240017,0.030502,1.270519,-1.329481,-0.607137,14.445101,-3.000000,2.047010,0.000000,0.000000,1.000000,0.000000
5.492507,-5.942057,-8.694547,0.000000,1.043346,0.033980,1.077325,-1.522675,-0.584589,14.614223,-3.000000,0.368829,0.000000,0.000000,1.000000,0.000000
