I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
-0.090272,-0.203475,-0.572317,0.000000,0.068678,0.350403,0.419081,-2.180919,-2.065487,17.949190,0.000000,-0.189656
1.091597,0.965407,0.001579,0.000000,-0.000189,0.350402,0.350213,-2.249787,-1.988301,17.941570,-1.000000,0.711520
-0.502151,-0.083061,-0.030010,0.000000,0.003601,0.350414,0.354015,-2.245985,-1.898443,17.932747,-1.000000,-0.880751
5.272480,2.201504,0.802816,0.000000,-0.096338,0.350093,0.253755,-2.346245,-1.816752,17.911562,-2.000000,4.387743
-1.987791,-0.207551,0.425736,0.000000,-0.051088,0.349923,0.298835,-2.301165,-1.735582,17.891623,-3.000000,-0.296917
5.028828,2.293130,1.122668,0.000000,-0.134720,0.349474,0.214754,-2.385246,-1.717238,17.870768,-3.000000,3.677336
4.409598,1.980806,1.442935,0.000000,-0.173152,0.348897,0.175744,-2.424255,-1.710625,17.828028,-3.000000,-1.693943
-9.130743,-0.579823,0.688019,0.000000,-0.082562,0.348621,0.266059,-2.333941,-1.677231,17.814018,-3.000000,-2.170527
1.928320,1.592677,1.025647,0.000000,-0.123078,0.348211,0.225133,-2.374866,-1.718063,17.803890,-3.000000,-2.752117
-6.473014,-3.858642,-0.797223,0.000000,0.095667,0.348530,0.444197,-2.155803,-1.825190,17.826550,-2.000000,-1.460767
-10.097656,-4.336795,-2.118230,0.000000,0.254188,0.349377,0.603565,-1.996435,-1.937762,17.908504,-1.000000,0.630876
-2.110857,-0.267440,-1.427495,0.000000,0.171299,0.349948,0.521248,-2.078752,-1.964803,17.954546,0.000000,2.032451
-1.028149,-1.111255,-1.309471,0.000000,0.157136,0.350472,0.507609,-2.092391,-1.940801,17.968332,0.000000,-0.370682
2.686092,0.154017,-0.763281,0.000000,0.091594,0.350777,0.442371,-2.157629,-1.895957,17.977905,-1.000000,-0.461039
21.554409,6.583200,1.978506,0.000000,-0.237421,0.349986,0.112565,-2.487435,-1.987198,17.910534,0.000000,-3.363750
-4.092213,-0.522313,1.045173,0.000000,-0.125421,0.349568,0.224147,-2.375853,-2.125317,17.849926,-1.000000,-6.176777
3.729204,1.816968,1.333215,0.000000,-0.159986,0.349035,0.189049,-2.410951,-2.249212,17.836979,0.000000,-2.974949
1.953791,1.664652,1.456911,0.000000,-0.174829,0.348452,0.173623,-2.426377,-2.278985,17.802162,0.000000,-0.494337
-3.353077,-0.605968,0.687022,0.000000,-0.082443,0.348177,0.265734,-2.334265,-2.225245,17.791574,-1.000000,5.483594
6.575718,3.509449,1.740383,0.000000,-0.208846,0.347481,0.138635,-2.461365,-2.114223,17.762539,-1.000000,6.764440
-9.960012,-2.302909,0.231382,0.000000,-0.027766,0.347388,0.319623,-2.280377,-1.996359,17.750473,-2.000000,4.129002
6.004332,4.475637,1.815385,0.000000,-0.217846,0.346662,0.128816,-2.471184,-1.953182,17.728746,-1.000000,3.637020
