I0,I1,I2,I3,I4,I5,I6,I7,I8
-1.996978,-2.862261,-1.966708,0.000000,0.236005,1.247030,1.483034,-1.116965,-2.300191
-3.407138,-3.909031,-2.810179,0.000000,0.337221,1.249278,1.586499,-1.013501,-2.400703
-3.546025,-3.219344,-2.987862,0.000000,0.358543,1.251668,1.610211,-0.989789,-2.488651
-2.157741,-2.473595,-2.764537,0.000000,0.331744,1.253880,1.585624,-1.014376,-2.588464
-3.515609,-4.241823,-3.406061,0.000000,0.408727,1.256604,1.665332,-0.934668,-2.486811
1.529767,-1.590284,-2.617544,0.000000,0.314105,1.258698,1.572804,-1.027196,-2.370740
0.133874,-2.105699,-2.395271,0.000000,0.287433,1.260615,1.548047,-1.051953,-2.273788
-4.140196,-4.422267,-3.275512,0.000000,0.393061,1.263235,1.656296,-0.943703,-2.236669
-1.250102,-3.229058,-3.255339,0.000000,0.390641,1.265839,1.656480,-0.943520,-2.107837
-4.318722,-1.490233,-2.488827,0.000000,0.298659,1.267830,1.566490,-1.033510,-2.014083
-5.757143,-5.399652,-3.752877,0.000000,0.450345,1.270833,1.721178,-0.878822,-2.016028
-0.847383,-3.682717,-3.722409,0.000000,0.446689,1.273811,1.720500,-0.879500,-1.862063
0.585928,-1.881301,-2.922892,0.000000,0.350747,1.276149,1.626896,-0.973104,-1.784639
0.448017,-2.171304,-2.596509,0.000000,0.311581,1.278226,1.589807,-1.010193,-1.639051
7.123721,-1.315002,-2.040004,0.000000,0.244800,1.279858,1.524659,-1.075341,-1.486584
-7.223375,-5.010256,-3.329861,0.000000,0.399583,1.282522,1.682105,-0.917895,-1.428889
4.330915,-2.040783,-2.770068,0.000000,0.332408,1.284738,1.617146,-0.982854,-1.307788
-12.315639,-4.823260,-3.661684,0.000000,0.439402,1.287667,1.727069,-0.872930,-1.301625
4.363463,-0.909437,-2.466497,0.000000,0.295980,1.289641,1.585620,-1.014380,-1.282316
-1.407501,-0.541601,-1.630595,0.000000,0.195671,1.290945,1.486616,-1.113384,-1.306745
1.253580,-0.618940,-1.191275,0.000000,0.142953,1.291898,1.434851,-1.165149,-1.298488
-0.235926,-1.121616,-1.161025,0.000000,0.139323,1.292827,1.432150,-1.167850,-1.354006
-4.041792,-2.508042,-1.745979,0.000000,0.209517,1.294224,1.503741,-1.096259,-1.493508
-4.462596,-4.610445,-2.989897,0.000000,0.358788,1.296616,1.655403,-0.944597,-1.583213
7.879237,1.451939,-1.060992,0.000000,0.127319,1.297464,1.424784,-1.175216,-1.552639
6.424276,2.462954,0.469311,0.000000,-0.056317,1.297089,1.240772,-1.359228,-1.607699
5.870595,2.963414,1.552397,0.000000,-0.186288,1.295847,1.109560,-1.490440,-1.524308
3.878735,1.892488,1.700084,0.000000,-0.204010,1.294487,1.090477,-1.509523,-1.408475
6.321355,2.205219,1.919444,0.000000,-0.230333,1.292952,1.062618,-1.537382,-1.294328
4.151563,1.556769,1.761949,0.000000,-0.211434,1.291542,1.080108,-1.519892,-1.163622
-0.408585,0.630960,1.270808,0.000000,-0.152497,1.290525,1.138029,-1.461971,-1.029182
1.619763,1.035865,1.168782,0.000000,-0.140254,1.289590,1.149337,-1.450663,-1.029653
2.538277,2.364099,1.687858,0.000000,-0.202543,1.288240,1.085697,-1.514303,-1.024358
8.012729,3.825691,2.616230,0.000000,-0.313948,1.286147,0.972199,-1.627800,-1.043903
9.868791,4.518796,3.442436,0.000000,-0.413092,1.283393,0.870301,-1.729699,-1.143605
1.113444,0.884935,2.331820,0.000000,-0.279818,1.281528,1.001709,-1.598291,-1.170603
0.440059,1.483966,1.963632,0.000000,-0.235636,1.279957,1.044321,-1.555679,-1.154471
16.126486,5.060403,3.308431,0.000000,-0.397012,1.277310,0.880298,-1.719702,-1.151216
19.450024,8.827861,5.705291,0.000000,-0.684635,1.272746,0.588111,-2.011889,-1.069736
