I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
1.535870,1.453447,1.515817,0.000000,-0.061898,-0.000309,-0.062208,-2.662207,-0.285450,24.552456,2.000000,0.000000,0.515817,0.000000,0.000000,4.222555
21.778969,7.387637,3.707244,0.000000,-0.324869,-0.001934,-0.326803,-2.926803,-0.214184,24.464045,2.000000,0.000000,2.707244,0.000000,0.000000,7.101252
9.123576,6.090161,4.596575,0.000000,-0.431589,-0.004092,-0.435681,-3.035681,-0.116746,24.329268,2.000000,0.000000,3.596575,0.000000,0.000000,6.651570
54.573475,18.140997,9.651503,0.000000,-1.038180,-0.009283,-1.047463,-3.647463,-0.083350,24.086956,2.000000,0.000000,8.651503,0.000000,0.000000,-1.919244
21.710461,12.330290,10.651256,0.000000,-1.158151,-0.015073,-1.173224,-3.773224,-0.102517,23.782244,2.000000,0.000000,9.651256,0.000000,0.000000,-0.009386
-6.201069,4.027178,8.179077,0.000000,-0.861489,-0.019381,-0.880870,-3.480870,-0.244022,23.618670,2.000000,0.000000,7.179077,0.000000,0.000000,-5.403258
8.600142,7.257646,7.835189,0.000000,-0.820223,-0.023482,-0.843705,-3.443705,-0.314001,23.505821,2.000000,0.000000,6.835189,0.000000,0.000000,-6.990706
-6.694607,3.805571,6.331291,0.000000,-0.639755,-0.026681,-0.666436,-3.266436,-0.379555,23.395189,2.000000,0.000000,5.331291,0.000000,0.000000,-5.188704
11.916207,8.257196,7.050060,0.000000,-0.726007,-0.030311,-0.756318,-3.356318,-0.491792,23.274561,2.000000,0.000000,6.050060,0.000000,0.000000,-2.714922
2.350737,6.031591,6.669957,0.000000,-0.680395,-0.033713,-0.714108,-3.314107,-0.530446,23.131674,2.000000,0.000000,5.669957,0.000000,0.000000,-3.431715
61.105419,21.961954,12.377098,0.000000,-1.365252,-0.040539,-1.405791,-4.005791,-0.613956,22.851738,2.000000,0.000000,11.377098,0.000000,0.000000,-5.165383
11.786751,12.673646,12.487773,0.000000,-1.378533,-0.047432,-1.425964,-4.025964,-0.701306,22.505383,2.000000,0.000000,11.487773,0.000000,0.000000,-4.191494
10.177547,11.388700,12.077587,0.000000,-1.329310,-0.054078,-1.383389,-3.983388,-0.804081,22.264759,2.000000,0.000000,11.077587,0.000000,0.000000,-7.431040
-1.886051,7.253207,10.277076,0.000000,-1.113249,-0.059645,-1.172894,-3.772893,-0.952801,22.078341,2.000000,0.000000,9.277076,0.000000,0.000000,-6.007515
-2.960309,4.829434,8.243956,0.000000,-0.869275,-0.063991,-0.933266,-3.533266,-1.094592,21.957514,2.000000,0.000000,7.243956,0.000000,0.000000,-11.286885
58.742458,22.749344,13.657526,0.000000,-1.518903,-0.071585,-1.590489,-4.190488,-1.357861,21.681726,2.000000,0.000000,12.657526,0.000000,0.000000,-9.552666
31.333458,19.102673,15.689714,0.000000,-1.762766,-0.080399,-1.843165,-4.443165,-1.555784,21.263206,2.000000,0.000000,14.689714,0.000000,0.000000,-10.184821
13.848236,16.765463,16.091196,0.000000,-1.810943,-0.089454,-1.900397,-4.500397,-1.799409,20.904526,2.000000,0.000000,15.091196,0.000000,0.000000,-9.482395
1.153354,12.852884,14.882623,0.000000,-1.665915,-0.097784,-1.763698,-4.363698,-2.023537,20.608343,2.000000,0.000000,13.882623,0.000000,0.000000,-11.482066
-5.358208,8.767694,12.600464,0.000000,-1.392056,-0.104744,-1.496799,-4.096799,-2.203678,20.392138,2.000000,0.000000,11.600464,0.000000,0.000000,-8.120111
28.908613,16.384016,14.012527,0.000000,-1.561503,-0.112551,-1.674055,-4.274055,-2.391944,20.140621,2.000000,0.000000,13.012527,0.000000,0.000000,-9.100794
51.441353,23.955755,17.723450,0.000000,-2.006814,-0.122585,-2.129399,-4.729399,-2.546361,19.737223,2.000000,0.000000,16.723450,0.000000,0.000000,-7.343639
-3.267544,10.571878,15.054405,0.000000,-1.686529,-0.131018,-1.817547,-4.417546,-2.712005,19.391947,2.000000,0.000000,14.054405,0.000000,0.000000,-12.325723
-8.195777,9.136401,12.845741,0.000000,-1.421489,-0.138125,-1.559614,-4.159615,-2.917825,19.194864,2.000000,0.000000,11.845741,0.000000,0.000000,-10.468962
-9.070286,6.026090,10.300572,0.000000,-1.116069,-0.143706,-1.259775,-3.859775,-3.119447,19.043240,2.000000,0.000000,9.300572,0.000000,0.000000,-11.359310
28.517693,15.087111,12.086961,0.000000,-1.330435,-0.150358,-1.480793,-4.080793,-3.293925,18.832108,2.000000,0.000000,11.086961,0.000000,0.000000,-8.929792
50.758736,21.930996,15.760863,0.000000,-1.771304,-0.159215,-1.930518,-4.530518,-3.392105,18.461927,2.000000,0.000000,14.760863,0.000000,0.000000,-7.753652
-9.842929,7.445794,12.657588,0.000000,-1.398911,-0.166209,-1.565120,-4.165120,-3.465469,18.168159,2.000000,0.000000,11.657588,0.000000,0.000000,-5.782649
2.124022,7.434008,10.708091,0.000000,-1.164971,-0.172034,-1.337005,-3.937005,-3.530898,18.019361,2.000000,0.000000,9.708091,0.000000,0.000000,-4.126116
5.808504,8.573340,9.911379,0.000000,-1.069365,-0.177381,-1.246746,-3.846746,-3.672490,17.859287,2.000000,0.000000,8.911379,0.000000,0.000000,-8.943505
41.458412,15.562361,12.020388,0.000000,-1.322446,-0.183993,-1.506439,-4.106440,-3.758419,17.617929,2.000000,0.000000,11.020388,0.000000,0.000000,-5.035498
