I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
-2.104748,-1.171623,-3.616880,0.000000,0.314026,0.001570,0.315596,-2.284404,-1.583591,16.526711,2.000000,0.000000,-2.616880,0.000000,0.000000,-5.168157
0.204436,-1.755323,-2.922127,0.000000,0.230655,0.002723,0.233379,-2.366621,-1.605045,16.555981,2.000000,0.000000,-1.922127,0.000000,0.000000,-0.214338
-12.001189,-5.826308,-4.005999,0.000000,0.360720,0.004527,0.365247,-2.234753,-1.512123,16.631798,2.000000,0.000000,-3.005999,0.000000,0.000000,0.841830
3.809380,-3.718311,-3.898631,0.000000,0.347836,0.006266,0.354102,-2.245898,-1.502844,16.727243,2.000000,0.000000,-2.898631,0.000000,0.000000,6.362140
-12.861368,-7.333611,-5.180604,0.000000,0.501672,0.008775,0.510447,-2.089553,-1.403157,16.837763,2.000000,0.000000,-4.180604,0.000000,0.000000,2.392576
-26.536665,-11.114468,-7.395187,0.000000,0.767422,0.012612,0.780034,-1.819966,-1.385578,17.022243,2.000000,0.000000,-6.395187,0.000000,0.000000,0.793552
-23.600506,-12.922478,-9.458033,0.000000,1.014964,0.017686,1.032650,-1.567350,-1.398810,17.262613,2.000000,0.000000,-8.458033,0.000000,0.000000,0.961423
-6.869528,-12.536278,-10.606868,0.000000,1.152824,0.023451,1.176275,-1.423725,-1.422331,17.517200,2.000000,0.000000,-9.606868,0.000000,0.000000,1.352551
-6.860945,-10.495763,-10.565402,0.000000,1.147848,0.029190,1.177038,-1.422962,-1.378479,17.747520,2.000000,0.000000,-9.565402,0.000000,0.000000,-0.004619
-11.951080,-12.661427,-11.347662,0.000000,1.241719,0.035398,1.277118,-1.322882,-1.322346,17.979092,2.000000,0.000000,-10.347662,0.000000,0.000000,1.701292
3.293329,-8.577754,-10.313902,0.000000,1.117668,0.040987,1.158655,-1.441345,-1.245751,18.191483,2.000000,0.000000,-9.313902,0.000000,0.000000,5.759455
-1.386884,-7.580959,-9.293938,0.000000,0.995273,0.045963,1.041236,-1.558764,-1.117801,18.353069,2.000000,0.000000,-8.293938,0.000000,0.000000,6.992849
-25.972134,-17.401173,-12.319647,0.000000,1.358358,0.052755,1.411112,-1.188887,-0.940463,18.602890,2.000000,0.000000,-11.319647,0.000000,0.000000,6.781431
-1.851294,-12.515223,-12.392638,0.000000,1.367117,0.059591,1.426707,-1.173293,-0.858190,18.902054,2.000000,0.000000,-11.392638,0.000000,0.000000,3.910166
-6.178186,-16.464245,-13.912207,0.000000,1.549465,0.067338,1.616803,-0.983197,-0.850689,19.191849,2.000000,0.000000,-12.912207,0.000000,0.000000,0.775070
-2.930220,-14.771505,-14.232906,0.000000,1.587949,0.075278,1.663226,-0.936774,-0.953849,19.504206,2.000000,0.000000,-13.232906,0.000000,0.000000,-2.048031
-7.257346,-15.941097,-14.870422,0.000000,1.664451,0.083600,1.748050,-0.851949,-1.067081,19.811331,2.000000,0.000000,-13.870422,0.000000,0.000000,-2.242144
-6.584338,-12.472932,-13.975653,0.000000,1.557078,0.091385,1.648463,-0.951536,-1.165450,20.095470,2.000000,0.000000,-12.975653,0.000000,0.000000,-5.047690
1.122657,-9.413011,-12.272824,0.000000,1.352739,0.098149,1.450888,-1.149112,-1.278831,20.314329,2.000000,0.000000,-11.272824,0.000000,0.000000,-0.638121
-0.013293,-6.040313,-9.946782,0.000000,1.073614,0.103517,1.177131,-1.422869,-1.253704,20.468863,2.000000,0.000000,-8.946782,0.000000,0.000000,2.449810
3.220256,-4.608208,-7.954368,0.000000,0.834524,0.107690,0.942214,-1.657786,-1.265651,20.575348,2.000000,0.000000,-6.954368,0.000000,0.000000,1.616889
6.835826,-2.895777,-6.066446,0.000000,0.607974,0.110729,0.718703,-1.881297,-1.229064,20.650387,2.000000,0.000000,-5.066446,0.000000,0.000000,1.626464
8.608595,-1.848827,-4.492384,0.000000,0.419086,0.112825,0.531911,-2.068089,-1.232363,20.697832,2.000000,0.000000,-3.492384,0.000000,0.000000,-3.658579
16.202703,2.384783,-1.925750,0.000000,0.111090,0.113380,0.224470,-2.375530,-1.237966,20.692472,2.000000,0.000000,-0.925750,0.000000,0.000000,-7.388356
13.105724,2.970711,-0.098337,0.000000,0.000000,0.113380,0.113380,-2.486619,-1.324491,20.638918,2.000000,0.000000,0.000000,0.000000,0.000000,-7.567929
17.839981,5.280525,1.909114,0.000000,-0.109094,0.112835,0.003741,-2.596259,-1.297009,20.556406,2.000000,0.000000,0.909114,0.000000,0.000000,-6.326165
15.735944,6.635562,3.673076,0.000000,-0.320769,0.111231,-0.209538,-2.809538,-1.366740,20.437244,2.000000,0.000000,2.673076,0.000000,0.000000,-3.993777
15.175225,10.750902,6.314599,0.000000,-0.637752,0.108042,-0.529710,-3.129709,-1.368845,20.263380,2.000000,0.000000,5.314599,0.000000,0.000000,0.721701
7.955546,8.559763,7.152519,0.000000,-0.738302,0.104351,-0.633951,-3.233951,-1.387881,20.070274,2.000000,0.000000,6.152519,0.000000,0.000000,2.654430
13.360685,10.084991,8.246949,0.000000,-0.869634,0.100220,-0.769414,-3.369414,-1.495526,19.883827,2.000000,0.000000,7.246949,0.000000,0.000000,-4.066067
22.472662,16.010769,11.144492,0.000000,-1.217339,0.094133,-1.123206,-3.723206,-1.647167,19.622869,2.000000,0.000000,10.144492,0.000000,0.000000,-8.235891
3.014004,10.846266,11.033191,0.000000,-1.203983,0.088113,-1.115869,-3.715869,-1.753766,19.354300,2.000000,0.000000,10.033191,0.000000,0.000000,-6.942943
4.879057,11.249505,11.113921,0.000000,-1.213670,0.082045,-1.131625,-3.731625,-1.962260,19.133343,2.000000,0.000000,10.113921,0.000000,0.000000,-2.414497
17.215260,11.323620,11.192183,0.000000,-1.223062,0.075930,-1.147132,-3.747132,-2.141941,18.907612,2.000000,0.000000,10.192183,0.000000,0.000000,-5.977101
4.331842,5.446349,9.047774,0.000000,-0.965733,0.071101,-0.894632,-3.494632,-2.265584,18.739912,2.000000,0.000000,8.047774,0.000000,0.000000,-9.993394
48.505993,22.291231,13.990377,0.000000,-1.558845,0.063307,-1.495538,-4.095538,-2.522921,18.462536,2.000000,0.000000,12.990377,0.000000,0.000000,-13.290607
20.298117,16.531143,14.938620,0.000000,-1.672634,0.054944,-1.617691,-4.217690,-2.638908,18.074312,2.000000,0.000000,13.938620,0.000000,0.000000,-4.790083
17.705259,14.833910,14.899541,0.000000,-1.667945,0.046604,-1.621341,-4.221341,-2.687199,17.760662,2.000000,0.000000,13.899541,0.000000,0.000000,-1.419295
31.036366,19.297197,16.540794,0.000000,-1.864895,0.037279,-1.827616,-4.427616,-2.861422,17.419352,2.000000,0.000000,15.540794,0.000000,0.000000,-2.256693
32.860527,20.798603,18.129856,0.000000,-2.055583,0.027002,-2.028581,-4.628581,-2.952463,17.018394,2.000000,0.000000,17.129856,0.000000,0.000000,-1.027533
26.608875,23.321171,20.067312,0.000000,-2.288077,0.015561,-2.272516,-4.872516,-3.124892,16.577196,2.000000,0.000000,19.067312,0.000000,0.000000,-7.880626
10.743623,14.845671,18.118538,0.000000,-2.054224,0.005290,-2.048934,-4.648934,-3.267495,16.195528,2.000000,0.000000,17.118538,0.000000,0.000000,-5.214533
5.371023,11.608804,15.689034,0.000000,-1.762684,-0.003523,-1.766207,-4.366207,-3.448125,15.930984,2.000000,0.000000,14.689034,0.000000,0.000000,-1.193270
