tick,t_s,target_mm,logged_h_mm,logged_v_mps,ref_h_mm,ref_v_mps,tof_health,tof_valid_count,tof_spread_mm,steady_mask,rec_h_mm,rec_v_mps,pos_out_mps,tof1,tof2,tof3,tof4
361551.0,361.551,901.800049,946.999146,0.11069,966.7875469700792,0.0034163046848121326,1.0,4,50.81641600000012,True,970.1699995997983,0.040741117078330065,-0.046088,933.977417,1013.303833,937.749084,1050.960815
361561.0,361.56100000000004,901.800049,947.121582,0.102211,966.7807536486808,-0.002640740278678777,1.0,4,46.86339799999996,True,970.7205500481188,0.032818121163139084,-0.046088,933.977417,993.351318,940.675598,1050.960815
361571.0,361.571,901.800049,947.200806,0.09409,966.7347321645058,-0.008690438813268031,1.0,4,40.46727999999996,True,971.1849675892263,0.026034502222323376,-0.04637,936.70813,993.351318,941.726135,1047.29541
361581.0,361.581,901.800049,947.159058,0.085626,966.6069448724156,-0.0158601845134001,1.0,4,36.56640099999993,True,971.5411696325706,0.020605048264795665,-0.04637,936.70813,983.40564,942.65155,1043.394531
361591.0,361.591,901.800049,946.951965,0.076468,966.417528474238,-0.0210659005130438,1.0,4,36.92778999999996,True,971.7960709588922,0.017411358309855404,-0.046198,936.346741,976.398804,942.65155,1043.394531
361601.0,361.601,901.800049,946.768799,0.068304,966.1856268621551,-0.026080747916772395,1.0,4,40.331721000000016,True,971.9643379938094,0.014582692907893158,-0.046198,930.257385,983.40564,940.647888,1040.709106
361611.0,361.611,901.800049,946.36676,0.058958,965.895913515903,-0.030525069258089843,1.0,4,40.331721000000016,True,972.0086458927308,0.010855309889665429,-0.045686,930.257385,966.438843,940.647888,1040.709106
361621.0,361.621,901.800049,946.213806,0.052563,965.5751254769939,-0.03433623774377992,1.0,4,41.586726,True,971.982258056587,0.0070685283315974415,-0.045686,929.00238,979.469299,941.575745,1040.709106
361631.0,361.63100000000003,901.800049,946.048584,0.046612,965.2091887610256,-0.038651904998268094,1.0,4,50.60015399999986,True,971.8731572865577,0.00376268661749897,-0.045437,920.176819,979.469299,941.575745,1040.896973
361641.0,361.641,901.800049,946.130005,0.043299,964.8020873770272,-0.0423370335910036,1.0,4,46.13569099999995,True,971.7879122620296,0.003190866402837159,-0.045437,925.75824,1000.403931,942.587341,1040.896973
361651.0,361.651,901.800049,946.157959,0.03981,964.3624480892063,-0.04856987772785004,1.0,4,46.13569099999995,True,971.7208371815609,0.004765730823324714,-0.045612,925.75824,1000.403931,936.728699,1039.198975
361661.0,361.661,901.800049,946.15863,0.036387,963.8306898224712,-0.05687607065596012,1.0,4,36.71441099999993,True,971.5997854588497,0.005902927251722137,-0.045612,925.75824,979.318054,936.728699,1032.592651
361671.0,361.671,901.800049,946.154724,0.03322,963.2249266760881,-0.06426985577310518,1.0,4,38.89403799999991,True,971.4142028245498,0.005382523436416891,-0.045671,923.578613,979.318054,933.078552,1032.592651
361681.0,361.681,901.800049,946.238953,0.031084,962.5452927070103,-0.07263335887900269,1.0,4,38.89403799999991,True,971.167143679607,0.0035364474745387467,-0.045671,923.578613,979.318054,933.078552,1032.592651
361691.0,361.69100000000003,901.800049,946.266846,0.028647,961.7722594985046,-0.07721973099426549,1.0,4,39.52910899999995,True,970.8449962805272,0.0004803664818669841,-0.045843,924.395935,971.211487,933.078552,1034.045044
361701.0,361.701,901.800049,946.322388,0.026658,961.0008980871221,-0.07870225459222979,1.0,4,36.42241899999988,True,970.4395233222857,-0.0036280778897628246,-0.045843,924.395935,968.153015,934.200562,1030.938354
