tick,t_s,target_mm,fused_mm,height_err_mm,pos_out_mps,vz_mps,vel_error_mps,acc_up_mps2,tof_codebias_height_mm,tof_ownbias_height_mm,tof_codebias_spread_mm,steady_mask,fused_deriv_ref_mps,tof_deriv_ref_mps,tof1,tof2,tof3,tof4
440063.0,440.063,0.0,137.110275,137.110275,0.0,-0.009948,0.009948,0.1514324582263827,120.4031085,120.20043950000002,70.796548,False,-0.01592694587513499,-0.0004848066176634802,119.772606,124.909584,116.918396,139.081848
440073.0,440.07300000000004,0.0,136.869095,136.869095,0.0,-0.011168,0.011168,0.15393521194552634,120.414995,120.21232599999999,74.84417100000002,False,-0.015995819014881896,2.020948550196522e-05,119.777473,124.909584,118.963547,137.079376
440083.0,440.083,0.0,136.631088,136.631088,0.0,-0.012256,0.012256,0.1498539565985594,120.407894,120.20522500000001,75.83458100000001,False,-0.01595166597224207,0.0006088767483660718,119.777473,123.89077,119.953957,137.079376
440093.0,440.093,0.0,136.40007,136.40007,0.0,-0.01319,0.01319,0.14446899246474068,120.41342350000001,120.21075450000001,75.85990999999999,False,-0.015872491103247732,0.0005482820629048035,119.78244,123.89077,119.975197,137.075287
440103.0,440.103,0.0,136.18013,136.18013,0.0,-0.013949,0.013949,0.14228820764877032,120.40399925,120.20133025000001,75.86712799999998,False,-0.01580983905183153,0.0003472456609268093,117.787712,125.855019,119.975197,137.068069
440113.0,440.113,0.0,135.988663,135.988663,0.0,-0.014396,0.014396,0.1450932473957582,120.67061625,120.46794725000001,73.92489799999998,False,-0.01581236173744749,-0.000404593341228221,120.79641,125.855019,118.032967,137.068069
440123.0,440.123,0.0,135.755356,135.755356,0.0,-0.015166,0.015166,0.14845469064987615,120.166462,119.96379300000001,73.92489799999998,False,-0.015900855997114327,-0.0010331941694792235,120.79641,123.838402,118.032967,137.068069
440133.0,440.133,0.0,135.574188,135.574188,0.0,-0.01542,0.01542,0.14872242751504133,120.66418275,120.46151375,71.927583,False,-0.01593278492375383,-0.0006182117955138011,120.80394,123.82444,118.032967,139.065384
440143.0,440.14300000000003,0.0,135.440567,135.440567,0.0,-0.015243,0.015243,0.14625225737721093,121.1662255,120.96355650000001,71.974671,False,-0.015770061606177777,0.0001443645915086833,120.80394,123.802277,119.071678,140.057007
440153.0,440.153,0.0,135.310364,135.310364,0.0,-0.015051,0.015051,0.14186044415036653,121.16279200000001,120.96012300000001,70.97760099999999,False,-0.015373266404661301,0.0009160792186619915,119.808121,123.787292,119.071678,141.054077
440163.0,440.163,0.0,135.184052,135.184052,0.0,-0.014843,0.014843,0.14131678443637533,121.175009,120.97234,71.015084,False,-0.014952645721964863,0.0013468859921683674,119.808121,123.802277,119.107361,141.052277
440173.0,440.173,0.0,135.064041,135.064041,0.0,-0.014598,0.014598,0.14528275709169075,121.17013725,120.96746825000001,73.03100699999999,False,-0.01461085041350163,0.0016430461332195279,116.819969,124.751419,121.125084,141.054077
