name,rmse,corr0,best_corr,lag_ms,mean,median,std,p95abs,p99abs,maxabs,dv_p95,dv_p99,dv_max,pwm_step_p99_at_kp500,pterm_p99_abs,hover_pterm_p99_abs,hf_std,acc_dv_p99,corr_dv_p99,corr_dv_max,bias_med_mps2,bias_p99_abs_mps2,hard_relock_count,tof_reject_count
logged_current_diff_lpf_0508,0.0828618137480747,0.49146310266081,0.8120700274404189,180,-0.0013205866387592643,-0.003109,0.08746215429114498,0.18612049999999997,0.29133683,0.431057,0.014581099999999993,0.02803657999999997,0.191224,14.018289999999986,163.40207499999997,113.37788,0.039061122950545764,0.0,0.0,0.0,,,,
old_kf_632_sigma2p5_rawtof,0.09102541857544184,0.38941925651812404,0.4992944368743849,120,-0.002341713369841886,-0.00042555586715942455,0.08803031697357265,0.17869135411167378,0.2967862253900181,0.4816394850918855,0.016133497155244415,0.025225641095362836,0.07637537411262024,12.612820547681418,158.00350324903084,109.93315790963712,0.044757127661724364,0.0064197929617161795,0.015581483698644958,0.08,0.11789627299874814,0.37570781309474355,1.0,
old_kf_431_sigma3p2_rawtof,0.0876824191072017,0.4541410940205121,0.5642005952709217,110,-0.002142598999804185,-0.00044007149221354504,0.09043961795369626,0.18647036296926697,0.3064459160832717,0.4805203583817586,0.016681332202711528,0.026095566004226783,0.07802447426533418,13.047783002113391,161.476499137356,110.7864788235316,0.046494488804903686,0.006393356808292276,0.016376440563445876,0.08,0.11775700966979426,0.34961836105317323,1.0,
old_kf_431_sigma3p2_biascorr,0.0760753749629448,0.6423371681205602,0.714334694801703,80,-0.0003581711530749694,-0.0012720236223820794,0.09786277233110333,0.2059125073553837,0.31566264250654646,0.6429632958285639,0.016590836789556123,0.02594481517925372,0.061084716902861436,12.97240758962686,163.57853709284558,110.78382369174447,0.048018554581353505,0.006394066293704777,0.013018631432974707,0.07085925149450896,0.11680931440257704,0.3443963612031029,0.0,
old_kf_plus_db_leak_biascorr,0.05474758674213613,0.7025879020582049,0.7574333582420988,70,0.0001634678891970999,-0.001021139743844335,0.06339197800849641,0.13212278417621487,0.21368492596306524,0.3926224369626848,0.01228278520728521,0.019744611438645476,0.04071750866736687,9.872305719322739,117.86821122603459,69.37716275080774,0.032797367976254495,0.005333738975124729,0.010660525911501477,0.025749922186047942,0.11496194712856816,0.2984474492180121,0.0,
new_ab100_a0p24_b0p032,0.04735726157816742,0.8630517425371655,0.9059247478335517,60,-0.00030766434064854347,-0.0013570219468989043,0.09323998308048465,0.19673670672029459,0.3069046440413257,0.5524598309048228,0.02160971318971672,0.03983197911736795,0.1285820890202715,19.915989558683975,152.04895976737538,79.76319377264652,0.0423549228305651,0.0,0.03983197911736795,0.1285820890202715,,,,
new_abacc_a0p14_b0p022_tau0p35_db0p22,0.05018782076057843,0.8162256439498947,0.8221198831588525,20,-0.0001626735716035169,-0.0017562416230556494,0.08643049406910605,0.18186187503486628,0.28467459200538375,0.5226111648975537,0.0246010697573643,0.03874711514967326,0.10022580695067894,19.373557574836628,138.1564486444133,78.79558121088711,0.0502186104252541,0.00836394508121709,0.03139832026362703,0.08398557452844436,,,,0.0
new_abacc_a0p18_b0p032_tau0p35_db0p22,0.05104718788721418,0.8176268224560291,0.8214435635447733,20,-0.00023338234495347176,-0.0011809269700047151,0.08847955340625599,0.18712893569581318,0.2923583419903087,0.5372586327742379,0.028145016688212354,0.04666361784407759,0.14308061212770812,23.331808922038796,141.86166697949312,84.6398073455154,0.05214913270798387,0.008319661708504362,0.0414630992464946,0.12725111134058578,,,,0.0
