tick,t_s,target_mm,logged_h_mm,logged_v_mps,ref_h_mm,ref_v_mps,tof_health,tof_valid_count,tof_spread_mm,steady_mask,rec_h_mm,rec_v_mps,pos_out_mps,tof1,tof2,tof3,tof4
385809.0,385.809,1200.0,1185.126953,0.001017,1217.0127086022596,0.032776963286138994,1.0,4,20.658163999999942,True,1214.094643880191,-0.01148959702546484,0.015701,1199.508057,1239.367432,1173.790405,1287.408569
385818.0,385.818,1200.0,1184.86853,-0.005768,1217.3677268458869,0.036267451114198934,0.45,2,1.777676000000156,True,1214.0618325174737,-0.014815070587935991,0.015266,1199.508057,8192.0,1174.890381,1291.817627
385829.0,385.829,1200.0,1184.538696,-0.010322,1217.7239286449867,0.03596879624089411,0.45,2,1.777676000000156,True,1213.9733923029755,-0.01831324561457719,0.015266,1199.508057,8192.0,1174.890381,1293.640869
385838.0,385.838,1200.0,1184.381714,-0.009242,1218.0740598088712,0.0373189218152703,0.45,2,0.8510400000002392,True,1213.8639472362183,-0.02114986574598177,0.015724,1204.332153,8192.0,1180.641113,1294.821045
385849.0,385.849,1200.0,1184.2854,-0.003362,1218.4632646775651,0.039897817929428925,0.45,2,3.8599510000001374,True,1213.7492094180923,-0.02285721631971506,0.015724,1207.341064,8192.0,1180.641113,1294.821045
385858.0,385.858,1200.0,1184.210815,0.003682,1218.8555959596813,0.039992850054524354,0.45,2,3.8599510000001374,True,1213.6370643987962,-0.02363545538778943,0.015866,1207.341064,8192.0,1180.641113,1291.601318
385869.0,385.869,1200.0,1183.856934,0.007155,1219.2471238358792,0.040503111902793876,0.45,2,11.688754999999901,True,1213.5084403611477,-0.02442281622607877,0.015866,1195.289673,8192.0,1184.138428,1291.530396
385878.0,385.878,1200.0,1183.887451,0.007316,1219.647804857328,0.03762315640877034,0.45,2,11.688754999999901,True,1213.3647506955872,-0.025431686574254556,0.016163,1195.289673,8192.0,1184.138428,8192.0
385889.0,385.889,1200.0,1184.13269,0.001187,1219.9689338214496,0.032623344053803294,1.0,4,39.503402999999935,True,1213.2579257008072,-0.026275340167879666,0.016163,1211.178101,1207.626709,1184.138428,1288.740112
385898.0,385.898,1200.0,1184.053955,-0.000527,1220.2877997316382,0.03197630987251898,1.0,3,20.428672000000006,True,1213.2504547384428,-0.024957653543218303,0.015971,1211.178101,8192.0,1175.35144,1288.740112
385909.0,385.909,1200.0,1184.649902,-0.000296,1220.5931123046603,0.0300945163638886,0.45,2,2.995029999999815,True,1213.2624259287047,-0.02257568823361527,0.015971,1206.11499,8192.0,1186.27002,8192.0
385918.0,385.918,1200.0,1184.297852,0.005158,1220.8811852301617,0.031248949495250145,0.45,2,5.938143999999966,True,1213.2880717480216,-0.01968265183415354,0.015702,1202.112061,8192.0,1185.210205,1295.722168
385929.0,385.92900000000003,1200.0,1183.981934,0.01163,1221.21471727973,0.03351778218895163,0.45,2,5.97000399999979,True,1213.3315091666361,-0.016807097503398052,0.015702,1202.112061,8192.0,1185.242065,1295.722168
385938.0,385.938,1200.0,1184.541016,0.012176,1221.5399165583988,0.0342685634942157,0.45,2,1.0674169999999776,True,1213.4004785715292,-0.015039247553307277,0.015435,1206.982788,8192.0,1185.210205,8192.0
385949.0,385.949,1200.0,1184.605957,0.007865,1221.8918010398738,0.03516761098941856,1.0,3,27.792470000000094,True,1213.4292285884044,-0.013795864598399809,0.015435,1209.877197,1210.594727,1179.376831,1291.046753
385958.0,385.958,1200.0,1184.647339,0.002333,1222.2317120048301,0.03488774782269388,1.0,3,25.771474000000126,True,1213.4192948701896,-0.01248238907818687,0.015304,1207.856201,1210.594727,1179.376831,1291.046753
385969.0,385.969,1200.0,1184.943481,0.002558,1222.5767553866726,0.0329288972689028,0.45,2,5.614712000000054,True,1213.444600584031,-0.0094490254186532,0.015304,1208.810669,8192.0,1180.355957,8192.0
385978.0,385.978,1200.0,1190.84082,-0.000792,1222.8846124334755,0.030592771825808995,1.0,3,19.25002500000005,True,1213.5039668432755,-0.006085370304671973,0.009085,1207.856201,1217.508911,1185.408936,8192.0
385989.0,385.98900000000003,1200.0,1194.090332,-0.006197,1223.172550526711,0.026270291727470862,1.0,3,19.811758000000054,True,1213.5988774502157,-0.0028191294891884394,0.009085,1208.810669,1217.508911,1185.408936,8192.0
385998.0,385.998,1200.0,1193.933716,-0.007829,1223.409676080994,0.023237264694159876,0.45,2,6.655551999999943,True,1213.7401148727813,0.0008793365947724705,0.00596,1203.689209,8192.0,1187.504761,8192.0
386009.0,386.009,1200.0,1197.109863,-0.006994,1223.6234735134146,0.020650327579147643,1.0,3,11.655019000000038,True,1213.9614878071684,0.00531746476915077,0.00596,1211.493408,1228.348389,1184.609375,8192.0
386018.0,386.01800000000003,1200.0,1197.019165,-0.005946,1223.8182673694532,0.016935391867697547,0.45,2,4.619106000000102,True,1214.221661408617,0.009334279000156707,0.002836,1209.1427,8192.0,1181.683594,8192.0
386029.0,386.029,1200.0,1199.280884,-0.008557,1223.9412552622605,0.01509975941688424,1.0,3,25.428701000000046,True,1214.5035949796943,0.01242996574602806,0.002836,1215.201782,1218.283081,1181.683594,8192.0
386038.0,386.038,1200.0,1199.47876,-0.004589,1224.1060114963768,0.018242562236117976,1.0,3,9.25728499999991,True,1214.903355571488,0.0165943964305924,0.000334,1209.1427,8192.0,1185.77124,1287.988525
386049.0,386.04900000000004,1200.0,1199.797241,0.009103,1224.3058234580992,0.015826976562976824,0.45,2,4.337856000000102,True,1215.361810661322,0.020824560341092493,0.000334,1217.081665,8192.0,1189.903809,1298.034302
386058.0,386.058,1200.0,1201.475952,0.015972,1224.4310519266544,0.014317565896810436,1.0,3,13.122094999999717,True,1215.8521493384021,0.024741438571261463,-0.001709,1208.984131,1228.131714,1189.903809,8192.0
386069.0,386.069,1200.0,1201.989136,0.027984,1224.5939671832036,0.015032935488420662,1.0,3,6.609995000000026,True,1216.4240215656162,0.0296321704323045,-0.001709,1208.984131,1244.104126,1187.999146,1299.173218
386078.0,386.07800000000003,1200.0,1202.283813,0.043284,1224.730901699622,0.013262483525068092,0.45,2,1.855015000000094,True,1217.0190066641287,0.03507987728906489,-0.002564,1208.984131,8192.0,1187.999146,1299.199097
386089.0,386.089,1200.0,1203.421997,0.063308,1224.850539241511,0.012555977068004154,1.0,3,34.76413600000001,True,1217.7979103651344,0.04328912995940272,-0.002564,1211.855347,1271.129395,1185.015259,8192.0
386098.0,386.098,1200.0,1203.92334,0.083899,1224.9759127431773,0.012539885147369034,0.45,2,3.0880469999999605,True,1218.6315979798821,0.05308437378004159,-0.004251,1212.587524,8192.0,1192.835571,1293.35083
386109.0,386.109,1200.0,1205.642456,0.096967,1225.0951569270067,0.01458226849536004,1.0,3,18.092431000000033,True,1219.5059794777205,0.06382740738972481,-0.004251,1214.416992,1226.09314,1192.835571,8192.0
386118.0,386.118,1200.0,1207.24292,0.110374,1225.2539512470948,0.01627741642996483,1.0,3,10.08106500000008,True,1220.5277613484825,0.07541858675844364,-0.00762,1214.416992,1253.008057,1192.835571,8192.0
386129.0,386.129,1200.0,1208.393677,0.118052,1225.4146323804368,0.021787269490047834,1.0,3,18.764258000000154,True,1221.6304816446543,0.0849643190088181,-0.00762,1215.23938,1253.008057,1182.893799,1299.760864
386138.0,386.13800000000003,1200.0,1209.390503,0.12125,1225.6635879324176,0.023553496031389898,0.45,2,24.098110000000133,True,1222.788840367288,0.09266213867204875,-0.00982,1229.831909,8192.0,1182.893799,8192.0
386149.0,386.149,1200.0,1210.465942,0.121781,1225.8674434923253,0.020858735929024874,0.45,2,22.202969000000166,True,1223.9886724148514,0.09879798490187158,-0.00982,1229.831909,8192.0,1184.78894,8192.0
386158.0,386.158,1200.0,1211.664063,0.113412,1226.0723029699031,0.018837476678150722,0.45,2,2.7996490000002723,True,1225.1814748982995,0.10191723577229528,-0.012148,1215.468628,8192.0,1189.828979,1291.196411
386169.0,386.169,1200.0,1212.859863,0.101791,1226.2267499703457,0.010185242105677617,0.45,2,4.308016999999836,True,1226.3544139116473,0.1019804384513399,-0.012148,1214.662964,8192.0,1196.130981,1300.0
386178.0,386.178,1200.0,1214.040527,0.083675,1226.2900274276462,0.004524434073985617,1.0,3,36.89931599999977,True,1227.3470084867022,0.09925240551450304,-0.014581,1215.468628,1211.444214,1196.99353,1300.0
386189.0,386.189,1200.0,1215.176758,0.073395,1226.3060991206482,0.002196389270380905,0.45,2,1.7992279999998573,True,1228.3147366139601,0.09696398717626607,-0.014581,1217.171753,8192.0,1196.130981,1300.0
386198.0,386.19800000000004,1200.0,1215.775635,0.06662,1226.3312812993443,-0.0008738408013471144,0.45,2,6.929775000000063,True,1229.2316281717265,0.09428409252991886,-0.016375,1217.171753,8192.0,1187.401978,8192.0
386209.0,386.209,1200.0,1217.116089,0.055606,1226.2723029239264,-0.005479540984765663,1.0,3,8.607886000000235,True,1230.0738701928292,0.09094435766572917,-0.016375,1217.776855,1247.254883,1187.296997,8192.0
