tick,t_s,target_mm,fused_mm,height_err_mm,pos_out_mps,vz_mps,vel_error_mps,acc_up_mps2,tof_codebias_height_mm,tof_ownbias_height_mm,tof_codebias_spread_mm,steady_mask,fused_deriv_ref_mps,tof_deriv_ref_mps,tof1,tof2,tof3,tof4
112559.0,112.559,711.0,681.868896,-29.13110400000005,0.030104,0.040002,-0.009898000000000004,0.7460121665873221,691.1866169999998,678.6403962500001,28.84507099999996,False,-0.0021977182033836584,0.016486247490817618,682.235229,694.401978,671.532166,735.647095
112569.0,112.569,711.0,682.489685,-28.51031499999999,0.0293,0.04674,-0.017439999999999997,0.8777189778924991,693.8593617500001,681.3131409999999,27.723854999999958,False,0.00044088949240261854,0.02049400948163793,686.810303,699.396667,671.532166,736.768311
112579.0,112.57900000000001,711.0,683.162964,-27.837036000000012,0.0293,0.052993,-0.023693,0.5631966296814616,694.0522022499999,681.5059815,28.495217000000025,False,0.0028393040139960135,0.022050422956624516,686.810303,699.396667,672.303528,736.768311
112589.0,112.589,711.0,683.6474,-27.352600000000052,0.028167,0.05537,-0.027203,0.3774354314174983,691.8491994999999,679.30297875,30.34030999999993,False,0.005254335591992287,0.022081740352923873,683.657288,695.582764,672.303528,734.923218
112599.0,112.599,711.0,684.223755,-26.776245000000017,0.028167,0.055455,-0.027287999999999996,0.2344535214028062,692.45646875,679.910248,32.775125,False,0.008627006349556154,0.024396667114764625,683.657288,695.582764,674.735474,734.920349
112609.0,112.60900000000001,711.0,684.745422,-26.254578000000038,0.027091,0.052598,-0.025507,-0.11530355120067566,691.1522845,678.6060637499999,32.7730489999999,False,0.012094612977477937,0.02672586533631005,682.55719,695.726135,672.604431,732.791382
112619.0,112.619,711.0,685.416748,-25.583252000000016,0.027091,0.04933,-0.022239,0.42464720305188547,692.41856575,679.872345,34.90409199999988,False,0.015291617267166657,0.02693928229476228,685.491272,695.726135,674.735474,732.791382
112629.0,112.629,711.0,686.123718,-24.876281999999946,0.025731,0.046307,-0.020576,0.4399824076995703,692.86664,680.32041925,35.61539499999992,False,0.01846159164037431,0.025903926132357924,685.491272,696.807129,675.446777,732.791382
112639.0,112.639,711.0,687.083618,-23.916382,0.025731,0.04406,-0.018329,-0.4200801594864532,695.623186,683.07696525,33.59024899999997,False,0.02124193272890551,0.025988684547222363,687.440613,703.858826,675.446777,734.816528
112649.0,112.649,711.0,688.019714,-22.98028599999998,0.023849,0.037865,-0.014016000000000004,-1.2960499444622398,694.83566475,682.289444,34.50608199999988,False,0.02401579757906802,0.02733060962373912,687.440613,703.858826,674.329651,732.783569
112659.0,112.659,711.0,688.78363,-22.216369999999984,0.023849,0.028748,-0.004899000000000001,-1.2666580476314069,694.5544144999999,682.0081937499999,31.414467999999943,False,0.02656483309026214,0.02954477778562392,685.326294,703.87384,673.270996,734.816528
112669.0,112.669,711.0,689.370361,-21.629638999999997,0.022509,0.018141,0.004368,-1.337916107923726,695.08300975,682.536789,29.47184100000004,False,0.027690699432664445,0.03151734022344144,685.326294,701.928284,674.329651,737.81781
112680.0,112.68,711.0,690.103821,-20.89617899999996,0.022509,0.007749,0.014760000000000002,-1.3967036739815981,696.4834462499999,683.9372255,28.464517,False,0.03224725258382222,0.037112786905176165,686.124695,707.738953,673.322327,737.81781
112689.0,112.68900000000001,711.0,690.453064,-20.54693599999996,0.021433,-0.002438,0.023871,-0.9471186781645768,694.4608324999999,681.91461175,30.1277859999999,False,0.03576646947793449,0.040422638617194195,686.566345,700.870117,673.322327,736.154541
112699.0,112.699,711.0,690.673523,-20.326476999999954,0.021433,-0.011775,0.033208,-0.8629308385648488,694.4122942500001,681.8660735,30.1277859999999,False,0.03712361328682334,0.04101401306589736,686.566345,700.675964,673.322327,736.154541
112709.0,112.709,711.0,690.697266,-20.302733999999987,0.021193,-0.020785,0.041978,-0.5102433122029332,692.385851,679.83963025,34.93735600000002,False,0.03830110770187645,0.04061537992323849,683.302917,700.653931,673.316956,731.3396
112720.0,112.72,711.0,690.619324,-20.380675999999994,0.021193,-0.026326,0.047519,0.07830326886092079,693.2770402499999,680.7308194999999,33.400796000000014,False,0.044089420344512575,0.0431660794907458,683.302917,699.782104,674.766968,734.326172
112729.0,112.729,711.0,690.608337,-20.391662999999994,0.021285,-0.028522,0.049807,-0.037904380569823856,694.2814807499999,681.7352599999999,33.400796000000014,False,0.04823720294071876,0.04557895406684764,688.229797,698.872986,674.766968,734.326172
112739.0,112.739,711.0,690.607544,-20.39245600000004,0.021285,-0.027461,0.048746,-0.1388496634916894,695.7173632500001,683.1711425,32.25815699999987,False,0.04844919733682218,0.04362835287137301,689.135498,698.872986,676.614563,737.316406
112749.0,112.74900000000001,711.0,690.882202,-20.117797999999993,0.021013,-0.022238,0.043251,0.19201850130998954,698.2340105000001,685.6877897500001,31.221779999999967,False,0.05108664834313004,0.04420928897142318,689.135498,707.903198,676.614563,738.352783
112759.0,112.759,711.0,691.027649,-19.972351000000003,0.021013,-0.014628,0.035641,0.5157434840781491,698.1759815,685.62976075,31.158608999999956,False,0.05341662215737841,0.044969369646508994,686.959229,707.903198,677.555054,739.356445
112769.0,112.769,711.0,690.925293,-20.07470699999999,0.020971,-0.007653,0.028624,0.6436836348627442,695.90794575,683.361725,28.040322999999944,False,0.05557567560538956,0.04529574718175411,686.959229,701.949341,674.436768,739.356445
