ha,relock,beta,dvlim,db,score,rows,h_std,h_p1p99,h_err_p95,h_jump_p99,h_jump_max,v_std,v_p95,v_p99,v_max,dv_p99,dv_max,invalid
0.06,12.0,0.018,0.03,0.26,32.336895711892524,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.062209230879514736,0.13006302373777037,0.20068570049593046,0.34768410203337635,0.02707944029829366,0.0721396340925611,29
0.06,20.0,0.018,0.03,0.22,32.35606424701143,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06261252784058376,0.13050271666927155,0.2010219670769775,0.3497873743962402,0.027386922315228504,0.07379075743411376,29
0.06,16.0,0.018,0.03,0.22,32.35606424701143,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06261252784058376,0.13050271666927155,0.2010219670769775,0.3497873743962402,0.027386922315228504,0.07379075743411376,29
0.06,12.0,0.018,0.03,0.22,32.35606424701143,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06261252784058376,0.13050271666927155,0.2010219670769775,0.3497873743962402,0.027386922315228504,0.07379075743411376,29
0.06,10.0,0.018,0.03,0.22,32.35606424701143,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06261252784058376,0.13050271666927155,0.2010219670769775,0.3497873743962402,0.027386922315228504,0.07379075743411376,29
0.06,10.0,0.02,0.025,0.26,32.455432171091545,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06354200683482861,0.13308628731568517,0.20480863492575452,0.348525840369501,0.027521243111248487,0.07337333216623095,29
0.06,12.0,0.02,0.025,0.26,32.455432171091545,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06354200683482861,0.13308628731568517,0.20480863492575452,0.348525840369501,0.027521243111248487,0.07337333216623095,29
0.06,16.0,0.02,0.025,0.26,32.455432171091545,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06354200683482861,0.13308628731568517,0.20480863492575452,0.348525840369501,0.027521243111248487,0.07337333216623095,29
0.06,20.0,0.02,0.025,0.26,32.455432171091545,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06354200683482861,0.13308628731568517,0.20480863492575452,0.348525840369501,0.027521243111248487,0.07337333216623095,29
0.06,16.0,0.02,0.025,0.22,32.46788444713319,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06392065457887527,0.1336033843711072,0.20486080881558616,0.35107814329174103,0.027839755362558158,0.07505157152207853,29
0.06,12.0,0.02,0.025,0.22,32.46788444713319,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06392065457887527,0.1336033843711072,0.20486080881558616,0.35107814329174103,0.027839755362558158,0.07505157152207853,29
0.06,20.0,0.02,0.025,0.22,32.46788444713319,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06392065457887527,0.1336033843711072,0.20486080881558616,0.35107814329174103,0.027839755362558158,0.07505157152207853,29
0.06,10.0,0.02,0.025,0.22,32.46788444713319,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06392065457887527,0.1336033843711072,0.20486080881558616,0.35107814329174103,0.027839755362558158,0.07505157152207853,29
0.06,10.0,0.02,0.03,0.26,32.48968910029646,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06386509515326434,0.13364511613826732,0.20574334012128667,0.3622713307670315,0.0278323659488659,0.07080246563131817,29
0.06,20.0,0.02,0.03,0.26,32.48968910029646,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06386509515326434,0.13364511613826732,0.20574334012128667,0.3622713307670315,0.0278323659488659,0.07080246563131817,29
0.06,16.0,0.02,0.03,0.26,32.48968910029646,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06386509515326434,0.13364511613826732,0.20574334012128667,0.3622713307670315,0.0278323659488659,0.07080246563131817,29
0.06,12.0,0.02,0.03,0.26,32.48968910029646,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06386509515326434,0.13364511613826732,0.20574334012128667,0.3622713307670315,0.0278323659488659,0.07080246563131817,29
0.06,20.0,0.02,0.03,0.22,32.51333823640407,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06424063738040675,0.13419554670115982,0.20612397399702598,0.36442968873744636,0.028236174212126645,0.0724807052619718,29
0.06,10.0,0.02,0.03,0.22,32.51333823640407,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06424063738040675,0.13419554670115982,0.20612397399702598,0.36442968873744636,0.028236174212126645,0.0724807052619718,29
0.06,12.0,0.02,0.03,0.22,32.51333823640407,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06424063738040675,0.13419554670115982,0.20612397399702598,0.36442968873744636,0.028236174212126645,0.0724807052619718,29
0.06,16.0,0.02,0.03,0.22,32.51333823640407,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06424063738040675,0.13419554670115982,0.20612397399702598,0.36442968873744636,0.028236174212126645,0.0724807052619718,29
0.06,20.0,0.022,0.025,0.26,32.596259950792444,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.0648869094267733,0.1365205218187894,0.20972417278885624,0.35744305133557464,0.028033795486201284,0.07320508836565275,29
0.06,16.0,0.022,0.025,0.26,32.596259950792444,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.0648869094267733,0.1365205218187894,0.20972417278885624,0.35744305133557464,0.028033795486201284,0.07320508836565275,29
0.06,10.0,0.022,0.025,0.26,32.596259950792444,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.0648869094267733,0.1365205218187894,0.20972417278885624,0.35744305133557464,0.028033795486201284,0.07320508836565275,29
0.06,12.0,0.022,0.025,0.26,32.596259950792444,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.0648869094267733,0.1365205218187894,0.20972417278885624,0.35744305133557464,0.028033795486201284,0.07320508836565275,29
0.06,12.0,0.022,0.025,0.22,32.632615368100716,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06524591480844256,0.1367685755689055,0.21066428986368732,0.3602283850482571,0.02840100949870104,0.07485668537108275,29
0.06,10.0,0.022,0.025,0.22,32.632615368100716,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06524591480844256,0.1367685755689055,0.21066428986368732,0.3602283850482571,0.02840100949870104,0.07485668537108275,29
0.06,16.0,0.022,0.025,0.22,32.632615368100716,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06524591480844256,0.1367685755689055,0.21066428986368732,0.3602283850482571,0.02840100949870104,0.07485668537108275,29
0.06,20.0,0.022,0.025,0.22,32.632615368100716,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06524591480844256,0.1367685755689055,0.21066428986368732,0.3602283850482571,0.02840100949870104,0.07485668537108275,29
0.06,20.0,0.022,0.03,0.26,32.65704928690616,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06531812364165768,0.13727737810385232,0.21163818744345134,0.3721913832591139,0.028403480336168144,0.07067144293022296,29
0.06,16.0,0.022,0.03,0.26,32.65704928690616,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06531812364165768,0.13727737810385232,0.21163818744345134,0.3721913832591139,0.028403480336168144,0.07067144293022296,29
0.06,10.0,0.022,0.03,0.26,32.65704928690616,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06531812364165768,0.13727737810385232,0.21163818744345134,0.3721913832591139,0.028403480336168144,0.07067144293022296,29
0.06,12.0,0.022,0.03,0.26,32.65704928690616,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.06531812364165768,0.13727737810385232,0.21163818744345134,0.3721913832591139,0.028403480336168144,0.07067144293022296,29
0.06,12.0,0.022,0.03,0.22,32.67123398853812,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.0656714456995497,0.13762751330836534,0.21179123475497785,0.37431068924694,0.02869943801741949,0.0723230398408819,29
0.06,10.0,0.022,0.03,0.22,32.67123398853812,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.0656714456995497,0.13762751330836534,0.21179123475497785,0.37431068924694,0.02869943801741949,0.0723230398408819,29
0.06,16.0,0.022,0.03,0.22,32.67123398853812,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.0656714456995497,0.13762751330836534,0.21179123475497785,0.37431068924694,0.02869943801741949,0.0723230398408819,29
0.06,20.0,0.022,0.03,0.22,32.67123398853812,23973,27.682800952773732,142.09170503058522,55.92299628039424,1.74449609195664,2.661291408446118,0.0656714456995497,0.13762751330836534,0.21179123475497785,0.37431068924694,0.02869943801741949,0.0723230398408819,29
0.065,10.0,0.018,0.025,0.26,32.76504815883576,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06198802120037383,0.12980048689331725,0.19925160278768927,0.33770139321847364,0.026834098179959246,0.07400600640446774,29
0.065,12.0,0.018,0.025,0.26,32.76504815883576,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06198802120037383,0.12980048689331725,0.19925160278768927,0.33770139321847364,0.026834098179959246,0.07400600640446774,29
0.065,20.0,0.018,0.025,0.26,32.76504815883576,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06198802120037383,0.12980048689331725,0.19925160278768927,0.33770139321847364,0.026834098179959246,0.07400600640446774,29
0.065,16.0,0.018,0.025,0.26,32.76504815883576,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06198802120037383,0.12980048689331725,0.19925160278768927,0.33770139321847364,0.026834098179959246,0.07400600640446774,29
0.065,16.0,0.018,0.025,0.22,32.78089181881663,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.062395061687611636,0.13033513419087392,0.1994863202972351,0.3400437108205661,0.027119118815451374,0.07571442694730199,29
0.065,20.0,0.018,0.025,0.22,32.78089181881663,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.062395061687611636,0.13033513419087392,0.1994863202972351,0.3400437108205661,0.027119118815451374,0.07571442694730199,29
0.065,12.0,0.018,0.025,0.22,32.78089181881663,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.062395061687611636,0.13033513419087392,0.1994863202972351,0.3400437108205661,0.027119118815451374,0.07571442694730199,29
0.065,10.0,0.018,0.025,0.22,32.78089181881663,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.062395061687611636,0.13033513419087392,0.1994863202972351,0.3400437108205661,0.027119118815451374,0.07571442694730199,29
0.065,10.0,0.018,0.03,0.26,32.80948757568349,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.062209230879514736,0.13006302373777037,0.20068570049593046,0.34768410203337635,0.02707944029829366,0.0721396340925611,29
0.065,12.0,0.018,0.03,0.26,32.80948757568349,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.062209230879514736,0.13006302373777037,0.20068570049593046,0.34768410203337635,0.02707944029829366,0.0721396340925611,29
0.065,20.0,0.018,0.03,0.26,32.80948757568349,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.062209230879514736,0.13006302373777037,0.20068570049593046,0.34768410203337635,0.02707944029829366,0.0721396340925611,29
0.065,16.0,0.018,0.03,0.26,32.80948757568349,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.062209230879514736,0.13006302373777037,0.20068570049593046,0.34768410203337635,0.02707944029829366,0.0721396340925611,29
0.065,16.0,0.018,0.03,0.22,32.828656110802385,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06261252784058376,0.13050271666927155,0.2010219670769775,0.3497873743962402,0.027386922315228504,0.07379075743411376,29
0.065,20.0,0.018,0.03,0.22,32.828656110802385,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06261252784058376,0.13050271666927155,0.2010219670769775,0.3497873743962402,0.027386922315228504,0.07379075743411376,29
0.065,12.0,0.018,0.03,0.22,32.828656110802385,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06261252784058376,0.13050271666927155,0.2010219670769775,0.3497873743962402,0.027386922315228504,0.07379075743411376,29
0.065,10.0,0.018,0.03,0.22,32.828656110802385,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06261252784058376,0.13050271666927155,0.2010219670769775,0.3497873743962402,0.027386922315228504,0.07379075743411376,29
0.065,12.0,0.02,0.025,0.26,32.92802403488251,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06354200683482861,0.13308628731568517,0.20480863492575452,0.348525840369501,0.027521243111248487,0.07337333216623095,29
0.065,16.0,0.02,0.025,0.26,32.92802403488251,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06354200683482861,0.13308628731568517,0.20480863492575452,0.348525840369501,0.027521243111248487,0.07337333216623095,29
0.065,20.0,0.02,0.025,0.26,32.92802403488251,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06354200683482861,0.13308628731568517,0.20480863492575452,0.348525840369501,0.027521243111248487,0.07337333216623095,29
0.065,10.0,0.02,0.025,0.26,32.92802403488251,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06354200683482861,0.13308628731568517,0.20480863492575452,0.348525840369501,0.027521243111248487,0.07337333216623095,29
0.065,16.0,0.02,0.025,0.22,32.94047631092414,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06392065457887527,0.1336033843711072,0.20486080881558616,0.35107814329174103,0.027839755362558158,0.07505157152207853,29
0.065,12.0,0.02,0.025,0.22,32.94047631092414,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06392065457887527,0.1336033843711072,0.20486080881558616,0.35107814329174103,0.027839755362558158,0.07505157152207853,29
0.065,10.0,0.02,0.025,0.22,32.94047631092414,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06392065457887527,0.1336033843711072,0.20486080881558616,0.35107814329174103,0.027839755362558158,0.07505157152207853,29
0.065,20.0,0.02,0.025,0.22,32.94047631092414,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06392065457887527,0.1336033843711072,0.20486080881558616,0.35107814329174103,0.027839755362558158,0.07505157152207853,29
0.065,20.0,0.02,0.03,0.26,32.96228096408743,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06386509515326434,0.13364511613826732,0.20574334012128667,0.3622713307670315,0.0278323659488659,0.07080246563131817,29
0.065,10.0,0.02,0.03,0.26,32.96228096408743,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06386509515326434,0.13364511613826732,0.20574334012128667,0.3622713307670315,0.0278323659488659,0.07080246563131817,29
0.065,16.0,0.02,0.03,0.26,32.96228096408743,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06386509515326434,0.13364511613826732,0.20574334012128667,0.3622713307670315,0.0278323659488659,0.07080246563131817,29
0.065,12.0,0.02,0.03,0.26,32.96228096408743,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06386509515326434,0.13364511613826732,0.20574334012128667,0.3622713307670315,0.0278323659488659,0.07080246563131817,29
0.065,10.0,0.02,0.03,0.22,32.985930100195034,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06424063738040675,0.13419554670115982,0.20612397399702598,0.36442968873744636,0.028236174212126645,0.0724807052619718,29
0.065,12.0,0.02,0.03,0.22,32.985930100195034,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06424063738040675,0.13419554670115982,0.20612397399702598,0.36442968873744636,0.028236174212126645,0.0724807052619718,29
0.065,16.0,0.02,0.03,0.22,32.985930100195034,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06424063738040675,0.13419554670115982,0.20612397399702598,0.36442968873744636,0.028236174212126645,0.0724807052619718,29
0.065,20.0,0.02,0.03,0.22,32.985930100195034,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06424063738040675,0.13419554670115982,0.20612397399702598,0.36442968873744636,0.028236174212126645,0.0724807052619718,29
0.065,20.0,0.022,0.025,0.26,33.068851814583404,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.0648869094267733,0.1365205218187894,0.20972417278885624,0.35744305133557464,0.028033795486201284,0.07320508836565275,29
0.065,16.0,0.022,0.025,0.26,33.068851814583404,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.0648869094267733,0.1365205218187894,0.20972417278885624,0.35744305133557464,0.028033795486201284,0.07320508836565275,29
0.065,12.0,0.022,0.025,0.26,33.068851814583404,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.0648869094267733,0.1365205218187894,0.20972417278885624,0.35744305133557464,0.028033795486201284,0.07320508836565275,29
0.065,10.0,0.022,0.025,0.26,33.068851814583404,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.0648869094267733,0.1365205218187894,0.20972417278885624,0.35744305133557464,0.028033795486201284,0.07320508836565275,29
0.065,16.0,0.022,0.025,0.22,33.10520723189167,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06524591480844256,0.1367685755689055,0.21066428986368732,0.3602283850482571,0.02840100949870104,0.07485668537108275,29
0.065,20.0,0.022,0.025,0.22,33.10520723189167,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06524591480844256,0.1367685755689055,0.21066428986368732,0.3602283850482571,0.02840100949870104,0.07485668537108275,29
0.065,10.0,0.022,0.025,0.22,33.10520723189167,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06524591480844256,0.1367685755689055,0.21066428986368732,0.3602283850482571,0.02840100949870104,0.07485668537108275,29
0.065,12.0,0.022,0.025,0.22,33.10520723189167,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06524591480844256,0.1367685755689055,0.21066428986368732,0.3602283850482571,0.02840100949870104,0.07485668537108275,29
0.065,16.0,0.022,0.03,0.26,33.12964115069712,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06531812364165768,0.13727737810385232,0.21163818744345134,0.3721913832591139,0.028403480336168144,0.07067144293022296,29
0.065,10.0,0.022,0.03,0.26,33.12964115069712,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06531812364165768,0.13727737810385232,0.21163818744345134,0.3721913832591139,0.028403480336168144,0.07067144293022296,29
0.065,20.0,0.022,0.03,0.26,33.12964115069712,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06531812364165768,0.13727737810385232,0.21163818744345134,0.3721913832591139,0.028403480336168144,0.07067144293022296,29
0.065,12.0,0.022,0.03,0.26,33.12964115069712,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.06531812364165768,0.13727737810385232,0.21163818744345134,0.3721913832591139,0.028403480336168144,0.07067144293022296,29
0.065,10.0,0.022,0.03,0.22,33.14382585232908,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.0656714456995497,0.13762751330836534,0.21179123475497785,0.37431068924694,0.02869943801741949,0.0723230398408819,29
0.065,12.0,0.022,0.03,0.22,33.14382585232908,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.0656714456995497,0.13762751330836534,0.21179123475497785,0.37431068924694,0.02869943801741949,0.0723230398408819,29
0.065,16.0,0.022,0.03,0.22,33.14382585232908,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.0656714456995497,0.13762751330836534,0.21179123475497785,0.37431068924694,0.02869943801741949,0.0723230398408819,29
0.065,20.0,0.022,0.03,0.22,33.14382585232908,23973,27.80285759113367,143.65877858354156,56.12327685723422,1.7964069982071735,2.735158443077353,0.0656714456995497,0.13762751330836534,0.21179123475497785,0.37431068924694,0.02869943801741949,0.0723230398408819,29
