I0,I1,I2,I3,I4,I5,I6,I7
411.157928,436.046417,423.602173,463.800018,0.592595,0.184139,0.032922,4458.000000
407.085022,429.977356,418.531189,463.800018,-0.507098,0.074509,0.032922,4429.000000
412.951843,435.838318,424.395081,463.800018,0.586390,0.155693,0.034353,4474.000000
411.823608,437.686920,424.755249,463.800018,0.036016,0.136713,0.034353,4444.000000
416.636902,437.518463,427.077698,463.800018,0.232244,0.151864,0.028811,4453.000000
417.407135,436.289825,426.848480,463.800018,-0.022921,0.124143,0.028811,4446.000000
419.151978,440.010223,429.581116,463.800018,0.273263,0.147793,0.026224,4459.000000
420.821106,441.663635,431.242371,463.800018,0.166124,0.150701,0.026224,4452.000000
422.488983,439.348877,430.918945,463.800018,-0.032341,0.121670,0.019833,4453.000000
424.039856,443.854797,433.947327,463.800018,0.302839,0.150403,0.019833,4466.000000
423.574615,443.367828,433.471222,463.800018,-0.047612,0.118998,0.015235,4460.000000
426.961823,445.740234,436.351013,463.800018,0.287980,0.145799,0.015235,4476.000000
428.258545,445.033630,436.646088,463.800018,0.029507,0.127355,0.011301,4472.000000
429.382935,449.079407,439.231171,463.800018,0.258508,0.148156,0.011301,4487.000000
426.545593,447.184875,436.865234,463.800018,-0.236595,0.087135,0.007469,4487.000000
429.509216,447.160309,438.334778,465.000031,0.146955,0.096622,0.007469,4521.000000
431.366425,444.082458,437.724426,463.800018,-0.061035,0.071618,0.010698,4530.000000
434.120331,440.949219,437.534790,465.000031,-0.018963,0.057251,0.010698,4556.000000
430.939209,444.558075,437.748657,465.000031,0.021386,0.051563,0.014391,4577.000000
436.408539,449.985657,443.197083,463.800018,0.544843,0.129797,0.014391,4598.000000
438.855774,450.455505,444.655640,463.800018,0.145856,0.132344,0.009167,4581.000000
437.289734,450.774445,444.032104,463.800018,-0.062352,0.101465,0.009167,4592.000000
436.661255,450.097015,443.379150,463.800018,-0.065297,0.075017,0.009293,4618.000000
442.638855,446.462952,444.550903,463.800018,0.117177,0.081703,0.009293,4646.000000
440.904266,449.474762,445.189514,463.800018,0.063860,0.078873,0.009299,4661.000000
440.035767,454.261078,447.148438,465.000031,0.195894,0.097433,0.009299,4682.000000
438.031616,451.248077,444.639832,465.000031,-0.250861,0.042193,0.008595,4695.000000
441.628082,450.084778,445.856445,465.000031,0.121659,0.054797,0.008595,4740.000000
440.587585,452.748199,446.667908,463.800018,0.081149,0.058976,0.011222,4757.000000
444.136261,447.860657,445.998474,463.800018,-0.066945,0.039005,0.011222,4779.000000
445.832550,449.540100,447.686340,463.800018,0.168788,0.059589,0.011521,4810.000000
446.590729,450.281555,448.436157,463.800018,0.074980,0.062030,0.011521,4823.000000
448.314697,455.664124,451.989410,463.800018,0.355327,0.108547,0.010514,4843.000000
449.061707,451.805481,450.433594,463.800018,-0.155583,0.066656,0.010514,4842.000000
448.925049,456.209839,452.567444,463.800018,0.213385,0.089927,0.008660,4878.000000
446.791382,456.760345,451.775879,463.800018,-0.079155,0.063110,0.008660,4888.000000
444.952057,460.295227,452.623657,465.000031,0.084776,0.066547,0.006566,4919.000000
451.213074,453.010742,452.111908,463.800018,-0.051174,0.047876,0.006566,4930.000000
445.939941,460.267303,453.103638,463.800018,0.099173,0.056012,0.005706,4938.000000
448.813416,459.520691,454.167053,465.000031,0.106341,0.063994,0.005706,4935.000000
452.740173,458.966492,455.853333,465.000031,0.168627,0.080589,0.004489,4931.000000
454.960297,463.828918,459.394592,465.000031,0.354126,0.123972,0.004489,4923.000000
451.824036,463.318573,457.571289,465.000031,-0.182331,0.075392,-0.002969,4901.000000
459.162964,469.738678,464.450806,465.000031,0.687954,0.172544,-0.002969,4917.000000
453.735382,467.804688,460.770020,465.000031,-0.368080,0.086802,-0.012322,4870.000000
458.342529,479.415710,468.879120,465.000031,0.810909,0.201645,-0.012322,4901.000000
454.154755,474.319946,464.237366,465.000031,-0.464174,0.096046,-0.022248,4847.000000
457.141693,474.656708,465.899200,465.000031,0.166184,0.107170,-0.022248,4887.000000
457.466400,478.459076,467.962738,465.000031,0.206354,0.122900,-0.021703,4881.000000
462.324493,475.433899,468.879211,465.000031,0.091645,0.117944,-0.021703,4876.000000
459.462067,484.793671,472.127869,465.000031,0.324866,0.150762,-0.025062,4878.000000
461.427765,479.780029,470.603882,465.000031,-0.152397,0.102680,-0.025062,4862.000000
469.644226,488.884766,479.264496,465.000031,0.866061,0.223753,-0.025714,4883.000000
469.266724,491.154175,480.210449,465.000031,0.105106,0.203268,-0.025714,4828.000000
463.882782,491.943756,477.913269,465.000031,-0.208836,0.134597,-0.037644,4846.000000
466.612518,496.489777,481.551147,465.000031,0.363788,0.170946,-0.037644,4871.000000
473.966125,494.228607,484.097351,465.000031,0.254619,0.184217,-0.041983,4854.000000
474.285706,504.314972,489.300354,465.000031,0.520301,0.237520,-0.041983,4845.000000
471.954193,506.487427,489.220825,465.000031,-0.008835,0.198588,-0.054606,4819.000000
475.782959,508.626160,492.204559,465.000031,0.298372,0.214414,-0.054606,4832.000000
474.917572,510.491913,492.704742,465.000031,0.050020,0.188341,-0.061331,4824.000000
476.279175,519.090759,497.684967,465.000031,0.498021,0.237456,-0.061331,4832.000000
482.461792,519.161133,500.811462,465.000031,0.312647,0.249382,-0.070591,4810.000000
479.377533,514.388245,496.882874,465.000031,-0.392857,0.147523,-0.070591,4798.000000
485.195435,523.903076,504.549255,463.800018,0.766638,0.245714,-0.038259,4841.000000
487.449005,519.042969,503.245972,463.800018,-0.130326,0.186074,-0.038259,4799.000000
487.907318,527.736511,507.821899,463.800018,0.457591,0.229137,-0.047335,4812.000000
491.333984,524.937195,508.135590,463.800018,0.031370,0.197771,-0.047335,4772.000000
492.849060,532.932922,512.890991,463.800018,0.432307,0.241825,-0.054224,4770.000000
493.268616,527.980042,510.624329,463.800018,-0.226665,0.167522,-0.054224,4733.000000
495.474304,536.687500,516.080933,463.800018,0.606292,0.227495,-0.056189,4753.000000
498.365570,538.748840,518.557190,463.800018,0.247622,0.230688,-0.056189,4715.000000
496.705017,539.016968,517.860962,463.800018,-0.069618,0.183059,-0.065709,4702.000000
499.861450,541.362915,520.612183,463.800018,0.275117,0.197660,-0.065709,4706.000000
500.175629,544.553467,522.364563,463.800018,0.175244,0.194104,-0.068175,4689.000000
502.187439,545.735046,523.961243,463.800018,0.159663,0.188642,-0.068175,4681.000000
501.303833,547.720825,524.512329,463.800018,0.055110,0.167464,-0.072893,4674.000000
502.218109,550.579834,526.398987,463.800018,0.188667,0.170826,-0.072893,4673.000000
503.090057,545.945923,524.518005,463.800018,-0.188100,0.113901,-0.078060,4665.000000
507.703430,549.700928,528.702148,463.800018,0.418419,0.162197,-0.078060,4680.000000
510.358032,549.616394,529.987183,463.800018,0.128502,0.156853,-0.084012,4654.000000
512.046265,548.554138,530.300171,463.800018,0.031298,0.136940,-0.084012,4647.000000
509.959900,555.893799,532.926880,463.800018,0.262672,0.156881,-0.088923,4648.000000
512.322205,552.669983,532.496094,465.000031,-0.043082,0.125167,-0.088923,4632.000000
514.826843,557.102783,535.964844,463.800018,0.346875,0.160330,-0.092466,4639.000000
514.372375,555.747864,535.060120,465.000031,-0.090468,0.120553,-0.092466,4617.000000
515.887207,553.543213,534.715210,465.000031,-0.034493,0.095963,-0.097430,4627.000000
516.505066,552.321106,534.413086,465.000031,-0.030214,0.075952,-0.097430,4629.000000
523.668823,554.805908,539.237366,465.000031,0.482428,0.140419,-0.097668,4634.000000
522.410645,554.529907,538.470276,465.000031,-0.076705,0.105982,-0.097668,4601.000000
522.978088,555.132263,539.055176,465.000031,0.058490,0.098450,-0.102643,4609.000000
520.783936,552.977844,536.880859,465.000031,-0.217432,0.048351,-0.102643,4602.000000
527.970520,554.511230,541.240845,465.000031,0.435996,0.109832,-0.100413,4619.000000
522.705139,556.856445,539.780762,465.000031,-0.146008,0.069256,-0.100413,4590.000000
525.893311,558.168335,542.030823,465.000031,0.225008,0.093958,-0.102916,4603.000000
525.237732,551.832031,538.534912,465.000031,-0.349593,0.023611,-0.102916,4588.000000
529.232544,553.936401,541.584473,465.000031,0.304955,0.068232,-0.099998,4615.000000
529.525940,551.391418,540.458679,463.800018,-0.112581,0.039556,-0.099998,4596.000000
528.717041,554.392212,541.554626,463.800018,0.109595,0.050664,-0.102088,4606.000000
534.418152,550.583801,542.500977,465.000031,0.094634,0.057638,-0.102088,4600.000000
533.487305,558.212158,545.849731,465.000031,0.334877,0.101608,-0.101971,4596.000000
539.222107,549.683228,544.452637,465.000031,-0.139707,0.063335,-0.101971,4575.000000
530.564331,550.531738,540.548035,465.000031,-0.390458,-0.008637,-0.104315,4589.000000
538.218933,546.777161,542.498047,465.000031,0.194997,0.023660,-0.104315,4616.000000
534.519104,558.296692,546.407898,465.000031,0.390989,0.081918,-0.101804,4603.000000
537.680420,547.196899,542.438660,463.800018,-0.396925,0.005973,-0.101804,4577.000000
532.339600,550.433411,541.386475,463.800018,-0.105220,-0.011662,-0.101673,4604.000000
533.884521,551.998474,542.941528,463.800018,0.155509,0.014851,-0.101673,4607.000000
533.785095,551.928040,542.856567,463.800018,-0.008500,0.011148,-0.100254,4589.000000
533.119202,554.175903,543.647583,465.000031,0.079101,0.021926,-0.100254,4581.000000
542.381653,550.061401,546.221558,465.000031,0.257397,0.059271,-0.098231,4562.000000
543.326416,547.179810,545.253113,465.000031,-0.096840,0.034511,-0.098231,4529.000000
542.449158,544.383057,543.416138,463.800018,-0.183702,-0.000096,-0.099624,4519.000000
540.656128,547.450684,544.053406,463.800018,0.063729,0.010026,-0.099624,4514.000000
543.698914,550.519470,547.109192,463.800018,0.305581,0.056901,-0.099509,4493.000000
538.007080,539.963501,538.985291,463.800018,-0.812393,-0.080969,-0.099509,4455.000000
539.055176,540.037109,539.546143,463.800018,0.056088,-0.059232,-0.091777,4494.000000
545.954773,539.056458,542.505615,463.800018,0.295943,-0.002901,-0.091777,4475.000000
540.857056,546.789673,543.823364,463.800018,0.131774,0.018459,-0.093227,4440.000000
540.464966,543.440002,541.952515,463.800018,-0.187081,-0.014140,-0.093227,4417.000000
540.803345,543.785706,542.294556,463.800018,0.034201,-0.006473,-0.091368,4417.000000
536.914978,551.856934,544.385986,463.800018,0.209147,0.027724,-0.091368,4405.000000
535.736877,549.703918,542.720398,463.800018,-0.166559,-0.003089,-0.094868,4383.000000
541.247437,544.243286,542.745361,463.800018,0.002497,-0.002204,-0.094868,4387.000000
532.513611,547.499939,540.006775,465.000031,-0.273859,-0.045288,-0.094003,4383.000000
539.479309,542.476379,540.977844,463.800018,0.097108,-0.022704,-0.094003,4401.000000
535.187500,548.167786,541.677612,463.800018,0.069976,-0.008005,-0.092065,4396.000000
537.605347,542.592407,540.098877,463.800018,-0.157875,-0.031774,-0.092065,4395.000000
537.886841,545.855530,541.871216,465.000031,0.177234,0.001375,-0.089913,4410.000000
533.979126,545.911621,539.945374,463.800018,-0.192583,-0.029387,-0.089913,4405.000000
532.837219,543.751953,538.294556,463.800018,-0.165087,-0.050908,-0.088500,4426.000000
538.521667,545.451233,541.986450,465.000031,0.369191,0.015719,-0.088500,4446.000000
530.220459,548.980530,539.600464,463.800018,-0.238597,-0.024616,-0.089287,4430.000000
529.860168,541.678589,535.769409,463.800018,-0.383103,-0.081472,-0.089287,4456.000000
529.260925,543.007935,536.134399,463.800018,0.036496,-0.062762,-0.083003,4493.000000
529.685730,547.309265,538.497498,463.800018,0.236309,-0.015329,-0.083003,4503.000000
531.913818,543.625671,537.769775,463.800018,-0.072771,-0.024440,-0.084895,4499.000000
533.363525,544.069763,538.716675,463.800018,0.094688,-0.005546,-0.084895,4513.000000
533.901245,543.608521,538.754883,463.800018,0.003821,-0.004060,-0.084762,4516.000000
530.657837,541.309692,535.983765,463.800018,-0.277108,-0.047366,-0.084762,4524.000000
533.415894,537.281189,535.348511,463.800018,-0.063527,-0.049929,-0.081914,4550.000000
532.306641,540.021179,536.163940,463.800018,0.081545,-0.029078,-0.081914,4562.000000
530.366821,543.842590,537.104736,463.800018,0.094080,-0.009545,-0.081849,4563.000000
525.630859,541.966736,533.798828,463.800018,-0.330591,-0.060463,-0.081849,4561.000000
529.531189,539.124207,534.327698,463.800018,0.052887,-0.042485,-0.078411,4590.000000
531.629456,539.292542,535.460999,465.000031,0.113326,-0.017773,-0.078411,4591.000000
530.082275,541.564209,535.823242,465.000031,0.036228,-0.009209,-0.078634,4586.000000
527.858704,540.290100,534.074402,463.800018,-0.174886,-0.035485,-0.078634,4584.000000
526.588745,538.057190,532.322998,463.800018,-0.175142,-0.057634,-0.078785,4596.000000
530.273865,537.917419,534.095642,463.800018,0.177264,-0.020380,-0.078785,4607.000000
524.744507,540.993408,532.868958,463.800018,-0.122666,-0.036603,-0.079421,4590.000000
531.761536,542.281982,537.021729,463.800018,0.415277,0.035066,-0.079421,4594.000000
531.404724,541.937012,536.670898,463.800018,-0.035083,0.023940,-0.084171,4557.000000
531.492432,535.329956,533.411194,463.800018,-0.325972,-0.031556,-0.084171,4547.000000
522.689270,537.101624,529.895447,463.800018,-0.351572,-0.082311,-0.081450,4561.000000
529.485474,539.112427,534.298950,463.800018,0.440347,0.000583,-0.081450,4576.000000
526.710815,529.604797,528.157837,463.800018,-0.614107,-0.096907,-0.082981,4535.000000
527.688477,531.554260,529.621338,463.800018,0.146347,-0.058327,-0.082981,4568.000000
526.434753,534.176392,530.305542,463.800018,0.068420,-0.038225,-0.076461,4548.000000
527.432434,534.219238,530.825806,465.000031,0.052029,-0.023911,-0.076461,4536.000000
527.377686,531.262573,529.320129,465.000031,-0.150567,-0.043999,-0.074698,4521.000000
525.469482,529.361877,527.415649,465.000031,-0.190449,-0.067225,-0.074698,4521.000000
521.606018,526.480774,524.043396,465.000031,-0.337225,-0.110047,-0.068860,4522.000000
522.456543,529.292419,525.874512,465.000031,0.183111,-0.063552,-0.068860,4536.000000
522.294006,526.206299,524.250122,465.000031,-0.162441,-0.079236,-0.065163,4512.000000
522.080627,522.080627,522.080627,465.000031,-0.216949,-0.101077,-0.065163,4514.000000
515.914551,524.741943,520.328247,465.000031,-0.175238,-0.112839,-0.058256,4518.000000
520.614441,522.578979,521.596680,465.000031,0.126845,-0.074825,-0.058256,4520.000000
513.544128,523.382141,518.463135,465.000031,-0.313359,-0.112656,-0.055426,4499.000000
518.104614,520.074585,519.089600,465.000031,0.062650,-0.084853,-0.055426,4510.000000
512.837341,523.685791,518.261597,465.000031,-0.082803,-0.084528,-0.050970,4493.000000
516.442871,519.405273,517.924072,463.800018,-0.033754,-0.076475,-0.050970,4488.000000
511.104553,520.990540,516.047546,463.800018,-0.187647,-0.094107,-0.050323,4478.000000
509.620789,518.526794,514.073792,463.800018,-0.197381,-0.110486,-0.050323,4480.000000
510.038757,523.903870,516.971313,463.800018,0.289756,-0.047008,-0.045113,4483.000000
504.493286,515.395874,509.944580,465.000031,-0.702673,-0.150997,-0.045113,4455.000000
500.959167,517.823120,509.391144,465.000031,-0.055343,-0.135826,-0.037352,4492.000000
503.351929,513.279968,508.315948,465.000031,-0.107521,-0.131337,-0.037352,4487.000000
499.716309,516.605347,508.160828,465.000031,-0.015515,-0.112967,-0.033574,4484.000000
500.995361,507.953583,504.474487,463.800018,-0.368631,-0.153516,-0.033574,4477.000000
502.225861,510.181915,506.203888,463.800018,0.172937,-0.101740,-0.029038,4492.000000
499.416718,509.365265,504.390991,465.000031,-0.181288,-0.114356,-0.029038,4471.000000
491.693756,510.605042,501.149414,465.000031,-0.324160,-0.147631,-0.026937,4473.000000
494.888214,511.815979,503.352112,463.800018,0.220275,-0.089282,-0.026937,4485.000000
495.051758,511.985138,503.518433,463.800018,0.016630,-0.072484,-0.028012,4460.000000
490.197815,507.135529,498.666687,463.800018,-0.485176,-0.137937,-0.028012,4450.000000
485.328461,508.249512,496.789001,463.800018,-0.187767,-0.145840,-0.023644,4473.000000
484.423309,500.371399,492.397339,465.000031,-0.439167,-0.192362,-0.023644,4478.000000
485.516693,506.452698,495.984680,465.000031,0.358734,-0.104958,-0.013960,4498.000000
483.603699,498.560486,491.082092,465.000031,-0.490260,-0.166066,-0.013960,4468.000000
479.695496,502.633118,491.164307,465.000031,0.008222,-0.138424,-0.010192,4493.000000
479.763092,494.724548,487.243835,465.000031,-0.392047,-0.178649,-0.010192,4483.000000
477.836029,492.799561,485.317810,465.000031,-0.192603,-0.180862,-0.003992,4499.000000
471.909302,491.863190,481.886230,465.000031,-0.343156,-0.206602,-0.003992,4504.000000
473.967407,491.928253,482.947815,465.000031,0.106156,-0.156998,0.003841,4516.000000
470.044250,487.009735,478.526978,463.800018,-0.442082,-0.202213,0.003841,4500.000000
470.105133,489.069061,479.587097,463.800018,0.106010,-0.153328,0.008313,4518.000000
464.166870,480.138214,472.152527,463.800018,-0.743455,-0.246923,0.008313,4500.000000
464.177490,483.143890,473.660706,463.800018,0.150818,-0.183841,0.018026,4538.000000
460.196381,484.154541,472.175476,463.800018,-0.148523,-0.178240,0.018026,4518.000000
454.209930,482.161346,468.185638,463.800018,-0.398985,-0.213250,0.019444,4516.000000
457.206512,476.173584,466.690063,463.800018,-0.149557,-0.203148,0.019444,4531.000000
455.224884,477.187469,466.206177,463.800018,-0.048390,-0.178603,0.026057,4527.000000
455.209869,479.168274,467.189087,463.800018,0.098291,-0.134688,0.026057,4520.000000
450.218781,472.180695,461.199738,463.800018,-0.598934,-0.208317,0.024369,4500.000000
450.188538,473.147125,461.667847,463.800018,0.046811,-0.167854,0.024369,4527.000000
447.174927,472.128906,459.651917,463.800018,-0.201592,-0.173205,0.029278,4511.000000
449.138611,465.107971,457.123291,463.800018,-0.252864,-0.185839,0.029278,4515.000000
440.121674,470.061920,455.091797,463.800018,-0.203150,-0.188584,0.033899,4520.000000
443.083221,471.025421,457.054321,465.000031,0.196254,-0.127549,0.033899,4524.000000
445.066620,469.016388,457.041504,465.000031,-0.001281,-0.107523,0.035115,4499.000000
439.054474,465.996460,452.525452,463.800018,-0.451606,-0.162095,0.035115,4489.000000
432.026367,467.945404,449.985901,465.000031,-0.253954,-0.176664,0.038004,4509.000000
436.931885,465.861176,451.396545,465.000031,0.141063,-0.126272,0.038004,4518.000000
431.848450,462.766022,447.307251,465.000031,-0.408930,-0.171101,0.039565,4499.000000
429.721161,459.632141,444.676636,465.000031,-0.263059,-0.185686,0.039565,4520.000000
424.536591,459.416351,441.976471,463.800018,-0.270018,-0.199061,0.047138,4530.000000
421.307922,460.151947,440.729919,463.800018,-0.124654,-0.187260,0.047138,4544.000000
418.045776,455.868988,436.957397,463.800018,-0.377253,-0.217393,0.051479,4545.000000
419.696381,455.499847,437.598114,463.800018,0.064072,-0.172753,0.051479,4565.000000
417.266815,449.058563,433.162689,463.800018,-0.443542,-0.215700,0.056906,4555.000000
411.802185,452.486267,432.144226,463.800018,-0.101846,-0.197643,0.056906,4581.000000
410.269867,449.909485,430.089661,463.800018,-0.205457,-0.198882,0.064866,4582.000000
405.707306,449.246613,427.476959,463.800018,-0.261271,-0.208777,0.064866,4594.000000
402.075592,446.531158,424.303375,463.800018,-0.317359,-0.225998,0.072211,4606.000000
398.377472,444.723358,421.550415,463.800018,-0.275296,-0.233817,0.072211,4626.000000
394.664001,447.810791,421.237396,463.800018,-0.031301,-0.201698,0.081485,4640.000000
395.836975,443.966034,419.901489,463.800018,-0.133589,-0.190896,0.081485,4642.000000
390.119263,445.990570,418.054932,463.800018,-0.184658,-0.189906,0.085098,4647.000000
386.378845,447.025665,416.702271,463.800018,-0.135264,-0.181240,0.085098,4657.000000
381.590485,442.098419,411.844452,463.800018,-0.485784,-0.229541,0.088880,4663.000000
383.597534,437.145386,410.371460,463.800018,-0.147298,-0.216497,0.088880,4696.000000
382.609741,441.846252,412.227997,463.800018,0.185654,-0.152716,0.095841,4704.000000
382.580963,439.725952,411.153442,463.800018,-0.107455,-0.145538,0.095841,4693.000000
377.727844,443.419678,410.573761,463.800018,-0.057968,-0.131649,0.094144,4700.000000
375.776550,439.369507,407.573029,463.800018,-0.300074,-0.158361,0.094144,4702.000000
372.880768,440.153076,406.516907,463.800018,-0.105610,-0.149995,0.096289,4724.000000
373.937469,437.219238,405.578369,463.800018,-0.093856,-0.141091,0.096289,4731.000000
365.320129,437.045288,401.182709,463.800018,-0.439563,-0.188429,0.095958,4740.000000
365.385315,431.211914,398.298615,463.800018,-0.288412,-0.204286,0.095958,4772.000000
364.525421,434.004150,399.264771,463.800018,0.096616,-0.156563,0.103290,4793.000000
361.831116,435.906799,398.868958,463.800018,-0.039580,-0.138010,0.103290,4789.000000
364.852081,433.084167,398.968140,463.800018,0.009918,-0.114548,0.102370,4793.000000
360.355988,436.021271,398.188629,463.800018,-0.077951,-0.108744,0.102370,4791.000000
353.082520,432.384460,392.733490,463.800018,-0.545514,-0.178016,0.101748,4796.000000
353.403229,430.680725,392.041992,463.800018,-0.069150,-0.160750,0.101748,4834.000000
350.127686,429.188782,389.658234,463.800018,-0.238377,-0.173061,0.107164,4835.000000
348.775513,430.563843,389.669678,463.800018,0.001144,-0.145432,0.107164,4852.000000
343.754639,423.588379,383.671509,463.800018,-0.599816,-0.217498,0.109721,4847.000000
347.229095,424.182556,385.705811,463.800018,0.203431,-0.150738,0.109721,4885.000000
337.668274,420.209412,378.938843,463.800018,-0.676697,-0.234155,0.115098,4862.000000
339.547913,418.338074,378.942993,463.800018,0.000414,-0.196953,0.115098,4903.000000
339.745087,420.457977,380.101532,463.800018,0.115857,-0.147341,0.124759,4888.000000
337.160950,419.807648,378.484314,463.800018,-0.161722,-0.149622,0.124759,4870.000000
344.005249,419.197632,381.601440,463.800018,0.311711,-0.076454,0.127412,4866.000000
340.527313,412.959900,376.743591,463.800018,-0.485784,-0.141374,0.127412,4830.000000
343.715210,412.458252,378.086731,463.800018,0.134313,-0.097650,0.129913,4849.000000
343.264709,413.049316,378.157013,463.800018,0.007027,-0.081048,0.129913,4823.000000
339.114166,410.904358,375.009277,463.800018,-0.314772,-0.118117,0.126152,4806.000000
335.916229,408.776917,372.346558,463.800018,-0.266272,-0.141614,0.126152,4810.000000
337.564423,407.732300,372.648376,463.800018,0.030181,-0.114367,0.130294,4811.000000
336.336060,400.942963,368.639526,463.800018,-0.400883,-0.159809,0.130294,4793.000000
337.910217,401.684845,369.797546,463.800018,0.115800,-0.116097,0.133698,4806.000000
337.467621,403.245209,370.356415,463.800018,0.055888,-0.088821,0.133698,4784.000000
330.254547,405.659454,367.957001,463.800018,-0.239941,-0.112788,0.131256,4768.000000
327.805206,409.995422,368.900330,463.800018,0.094333,-0.079939,0.131256,4771.000000
328.154449,411.388977,369.771729,463.800018,0.087139,-0.053440,0.131009,4752.000000
326.554596,405.080933,365.817749,463.800018,-0.395399,-0.107675,0.131009,4735.000000
322.950348,412.073151,367.511749,463.800018,0.169402,-0.063731,0.132523,4754.000000
330.837280,404.676331,367.756805,463.800018,0.024503,-0.049736,0.132523,4734.000000
329.172607,409.786316,369.479462,463.800018,0.172266,-0.014527,0.128436,4724.000000
332.375244,403.461273,367.918274,463.800018,-0.156119,-0.036983,0.128436,4702.000000
328.880646,408.696716,368.788696,463.800018,0.087044,-0.017313,0.125539,4705.000000
330.052765,406.070770,368.061768,463.800018,-0.072694,-0.026096,0.125539,4692.000000
330.264648,401.517090,365.890869,463.800018,-0.217089,-0.056388,0.122110,4692.000000
326.660522,402.784943,364.722717,463.800018,-0.116816,-0.065972,0.122110,4701.000000
326.815948,402.976593,364.896271,463.800018,0.017357,-0.052756,0.124005,4705.000000
328.988312,402.311218,365.649780,463.800018,0.075349,-0.032438,0.124005,4700.000000
326.292450,399.659973,362.976196,463.800018,-0.267357,-0.069697,0.122254,4691.000000
328.407288,398.918243,363.662781,463.800018,0.068659,-0.047753,0.122254,4705.000000
325.654785,399.096222,362.375488,463.800018,-0.128731,-0.060596,0.124491,4697.000000
326.723663,393.421661,360.072662,463.800018,-0.230283,-0.087508,0.124491,4704.000000
328.799622,393.592499,361.196045,463.800018,0.112340,-0.055813,0.129617,4715.000000
327.037720,397.670135,362.353943,463.800018,0.115788,-0.028597,0.129617,4704.000000
323.276764,394.900970,359.088867,465.000031,-0.326505,-0.075845,0.128225,4693.000000
324.271210,393.965332,359.118286,465.000031,0.002941,-0.063350,0.128225,4712.000000
321.433624,392.110291,356.771973,465.000031,-0.234634,-0.090515,0.134088,4707.000000
327.321960,392.205322,359.763641,463.800018,0.299168,-0.028711,0.134088,4721.000000
325.433777,392.263916,358.848846,463.800018,-0.091478,-0.038666,0.132147,4696.000000
327.455963,392.365875,359.910919,463.800018,0.106207,-0.015689,0.132147,4698.000000
318.827423,393.446564,356.136993,463.800018,-0.377393,-0.073056,0.131693,4686.000000
323.715729,390.591125,357.153442,463.800018,0.101644,-0.045348,0.131693,4708.000000
320.875153,393.580994,357.228088,463.800018,0.007465,-0.036972,0.134436,4696.000000
324.830811,393.675537,359.253174,463.800018,0.202510,0.001010,0.134436,4693.000000
323.843811,390.745728,357.294769,463.800018,-0.195840,-0.030211,0.131547,4677.000000
324.840607,390.778412,357.809509,463.800018,0.051472,-0.017256,0.131547,4687.000000
322.951721,394.718750,358.835236,463.800018,0.102574,0.001749,0.132384,4681.000000
323.086395,386.151337,354.618866,463.800018,-0.421637,-0.065400,0.132384,4671.000000
322.201630,390.135712,356.168671,463.800018,0.154981,-0.030448,0.135940,4698.000000
324.288361,384.485596,354.386963,463.800018,-0.178170,-0.053876,0.135940,4684.000000
321.599823,390.583466,356.091644,463.800018,0.170466,-0.018295,0.137193,4693.000000
330.487549,393.668976,362.078247,463.800018,0.598660,0.079554,0.137193,4678.000000
326.765991,392.897247,359.831604,463.800018,-0.224662,0.031305,0.127035,4634.000000
322.992432,391.093262,357.042847,463.800018,-0.278878,-0.017890,0.127035,4644.000000
324.075867,393.173157,358.624512,463.800018,0.158167,0.010033,0.129865,4661.000000
327.149994,389.464264,358.307129,463.800018,-0.031736,0.003408,0.129865,4650.000000
326.417694,394.624420,360.521057,463.800018,0.221392,0.037980,0.126500,4650.000000
324.796600,389.170715,356.983643,463.800018,-0.353742,-0.024147,0.126500,4630.000000
323.247589,389.654938,356.451263,463.800018,-0.053239,-0.028761,0.127814,4651.000000
327.633759,392.182495,359.908142,463.800018,0.345689,0.030627,0.127814,4649.000000
325.251465,384.031860,354.641663,463.800018,-0.526649,-0.057757,0.123862,4619.000000
328.778259,386.682465,357.730347,463.800018,0.308868,0.000390,0.123862,4647.000000
329.423492,391.374786,360.399139,463.800018,0.266880,0.042655,0.125815,4616.000000
329.091583,386.239227,357.665405,463.800018,-0.273374,-0.007467,0.125815,4591.000000
329.690277,384.967682,357.328979,463.800018,-0.033641,-0.011618,0.125982,4603.000000
330.327637,384.722900,357.525269,463.800018,0.019628,-0.006663,0.125982,4596.000000
333.843658,382.384705,358.114197,463.800018,0.058892,0.003734,0.126868,4588.000000
333.381561,375.054260,354.217896,463.800018,-0.389630,-0.058653,0.126868,4578.000000
328.825134,376.509735,352.667419,463.800018,-0.155047,-0.073941,0.132094,4599.000000
333.140656,379.879791,356.510223,463.800018,0.384280,-0.001267,0.132094,4606.000000
331.381042,375.167145,353.274109,463.800018,-0.323611,-0.052391,0.130948,4576.000000
336.562805,380.375702,358.469238,463.800018,0.519511,0.038313,0.130948,4594.000000
332.578033,377.386444,354.982239,463.800018,-0.348699,-0.023067,0.128617,4557.000000
337.514008,368.378113,352.946045,463.800018,-0.203618,-0.051703,0.128617,4580.000000
334.472870,372.300171,353.386536,463.800018,0.044048,-0.036517,0.134866,4592.000000
339.300598,367.161041,353.230835,463.800018,-0.015569,-0.033195,0.134866,4592.000000
333.222198,364.057678,348.639954,463.800018,-0.459090,-0.100741,0.135936,4593.000000
340.061920,366.908905,353.485413,463.800018,0.484547,-0.007915,0.135936,4624.000000
