I0,I1,I2,I3,I4,I5,I6,I7
108.843254,112.837509,110.840378,0.000000,0.000000,0.000000,0.000000,0.000000
108.843269,111.838959,110.341110,0.000000,0.000000,0.000000,0.000000,0.000000
107.844719,117.830345,112.837532,0.000000,0.000000,0.000000,0.000000,0.000000
105.847572,108.843254,107.345413,0.000000,0.000000,0.000000,0.000000,0.000000
103.850456,116.831772,110.341110,0.000000,0.000000,0.000000,0.000000,0.000000
105.847603,120.826035,113.336823,0.000000,0.000000,0.000000,0.000000,0.000000
104.849022,116.831764,110.840393,0.000000,0.000000,0.000000,0.000000,0.000000
112.837494,115.833176,114.335335,0.000000,0.000000,0.000000,0.000000,0.000000
102.851845,118.828835,110.840340,0.000000,0.000000,0.000000,0.000000,0.000000
107.844643,112.837448,110.341049,0.000000,0.000000,0.000000,0.000000,0.000000
109.841766,116.831696,113.336731,0.000000,0.000000,0.000000,0.000000,0.000000
106.846085,115.833138,111.339615,0.000000,0.000000,0.000000,0.000000,0.000000
109.841736,115.833107,112.837418,0.000000,0.000000,0.000000,0.000000,0.000000
108.843185,115.833107,112.338150,0.000000,0.000000,0.000000,0.000000,0.000000
103.850342,115.833076,109.841705,0.000000,0.000000,0.000000,0.000000,0.000000
105.847450,117.830177,111.838814,0.000000,0.000000,0.000000,0.000000,0.000000
103.850296,117.830147,110.840225,0.000000,0.000000,0.000000,0.000000,0.000000
108.843063,114.834419,111.838745,0.000000,0.000000,0.000000,0.000000,0.000000
107.844467,115.832954,111.838715,0.000000,0.000000,0.000000,0.000000,0.000000
102.851677,112.837280,107.844482,0.000000,0.000000,0.000000,0.000000,0.000000
105.847351,116.831512,111.339432,0.000000,0.000000,0.000000,0.000000,0.000000
104.848793,111.838707,108.343750,0.000000,0.000000,0.000000,0.000000,0.000000
106.845909,116.831512,111.838715,0.000000,0.000000,0.000000,0.000000,0.000000
107.844513,116.831558,112.338036,0.000000,0.000000,0.000000,0.000000,0.000000
110.840256,119.827309,115.333786,0.000000,0.000000,0.000000,0.000000,0.000000
104.848930,113.835983,109.342453,0.000000,0.000000,0.000000,0.000000,0.000000
104.848938,117.830238,111.339584,0.000000,0.000000,0.000000,0.000000,0.000000
104.848946,109.841743,107.345345,0.000000,0.000000,0.000000,0.000000,0.000000
108.843163,112.837418,110.840286,0.000000,0.000000,0.000000,0.000000,0.000000
106.846008,112.837372,109.841690,0.000000,0.000000,0.000000,0.000000,0.000000
108.843086,113.835892,111.339493,0.000000,0.000000,0.000000,0.000000,0.000000
105.847382,115.832985,110.840179,0.000000,0.000000,0.000000,0.000000,0.000000
105.847374,119.827209,112.837296,0.000000,0.000000,0.000000,0.000000,0.000000
103.850258,113.835869,108.843063,0.000000,0.000000,0.000000,0.000000,0.000000
105.847389,119.827232,112.837311,0.000000,0.000000,0.000000,0.000000,0.000000
108.843079,114.834442,111.838760,0.000000,0.000000,0.000000,0.000000,0.000000
104.848801,112.837288,108.843048,0.000000,0.000000,0.000000,0.000000,0.000000
105.847321,114.834358,110.340836,0.000000,0.000000,0.000000,0.000000,0.000000
109.841553,113.835785,111.838669,0.000000,0.000000,0.000000,0.000000,0.000000
106.845879,112.837234,109.841553,0.000000,0.000000,0.000000,0.000000,0.000000
107.844444,113.835793,110.840118,0.000000,0.000000,0.000000,0.000000,0.000000
106.845848,114.834320,110.840088,0.000000,0.000000,0.000000,0.000000,0.000000
108.842934,110.840050,109.841492,0.000000,0.000000,0.000000,0.000000,0.000000
107.844337,119.827049,113.835693,0.000000,0.000000,0.000000,0.000000,0.000000
105.847214,115.832794,110.840004,0.000000,0.000000,0.000000,0.000000,0.000000
106.845764,118.828468,112.837112,0.000000,0.000000,0.000000,0.000000,0.000000
104.848640,114.834221,109.841431,0.000000,0.000000,0.000000,0.000000,0.000000
106.845795,113.835701,110.340744,0.000000,0.000000,0.000000,0.000000,0.000000
105.847198,117.829895,111.838547,0.000000,0.000000,0.000000,0.000000,0.000000
104.848602,117.829865,111.339233,0.000000,0.000000,0.000000,0.000000,0.000000
104.848595,119.826973,112.337784,0.000000,0.000000,0.000000,0.000000,0.000000
109.841415,118.828438,114.334930,0.000000,0.000000,0.000000,0.000000,0.000000
107.844315,120.825577,114.334946,0.000000,0.000000,0.000000,0.000000,0.000000
108.842842,116.831306,112.837074,0.000000,0.000000,0.000000,0.000000,0.000000
105.847206,116.831345,111.339279,0.000000,0.000000,0.000000,0.000000,0.000000
107.844360,115.832825,111.838593,0.000000,0.000000,0.000000,0.000000,0.000000
107.844345,112.837135,110.340744,0.000000,0.000000,0.000000,0.000000,0.000000
108.842918,110.840034,109.841476,0.000000,0.000000,0.000000,0.000000,0.000000
108.842926,117.829964,113.336441,0.000000,0.000000,0.000000,0.000000,0.000000
109.841484,114.834282,112.337883,0.000000,0.000000,0.000000,0.000000,0.000000
108.842934,119.827087,114.335007,0.000000,0.000000,0.000000,0.000000,0.000000
106.845787,108.842903,107.844345,0.000000,0.000000,0.000000,0.000000,0.000000
108.842934,115.832848,112.337891,0.000000,0.000000,0.000000,0.000000,0.000000
105.847260,115.832855,110.840057,0.000000,0.000000,0.000000,0.000000,0.000000
110.840050,115.832848,113.336449,0.000000,0.000000,0.000000,0.000000,0.000000
106.845802,116.831398,111.838600,0.000000,0.000000,0.000000,0.000000,0.000000
106.845764,111.838554,109.342163,0.000000,0.000000,0.000000,0.000000,0.000000
106.845688,112.837036,109.841362,0.000000,0.000000,0.000000,0.000000,0.000000
105.847076,115.832642,110.839859,0.000000,0.000000,0.000000,0.000000,0.000000
109.841232,117.829681,113.835457,0.000000,0.000000,0.000000,0.000000,0.000000
106.845566,113.835464,110.340515,0.000000,0.000000,0.000000,0.000000,0.000000
106.845589,115.832603,111.339096,0.000000,0.000000,0.000000,0.000000,0.000000
107.844147,115.832603,111.838379,0.000000,0.000000,0.000000,0.000000,0.000000
108.842751,110.839867,109.841309,0.000000,0.000000,0.000000,0.000000,0.000000
104.848595,119.826958,112.337776,0.000000,0.000000,0.000000,0.000000,0.000000
111.838562,111.838562,111.838562,0.000000,0.000000,0.000000,0.000000,0.000000
106.845772,114.834244,110.840012,0.000000,0.000000,0.000000,0.000000,0.000000
106.845787,119.827049,113.336418,0.000000,0.000000,0.000000,0.000000,0.000000
104.848671,119.827057,112.337860,0.000000,0.000000,0.000000,0.000000,0.000000
105.847229,112.837143,109.342186,0.000000,0.000000,0.000000,0.000000,0.000000
109.841507,115.832870,112.837189,0.000000,0.000000,0.000000,0.000000,0.000000
108.842949,114.834297,111.838623,0.000000,0.000000,0.000000,0.000000,0.000000
105.847252,115.832832,110.840042,0.000000,0.000000,0.000000,0.000000,0.000000
106.845787,114.834251,110.840019,0.000000,0.000000,0.000000,0.000000,0.000000
106.845764,119.827026,113.336395,0.000000,0.000000,0.000000,0.000000,0.000000
107.844299,115.832771,111.838531,0.000000,0.000000,0.000000,0.000000,0.000000
112.837074,116.831306,114.834190,0.000000,0.000000,0.000000,0.000000,0.000000
103.850044,111.838509,107.844276,0.000000,0.000000,0.000000,0.000000,0.000000
111.838516,115.832756,113.835632,0.000000,0.000000,0.000000,0.000000,0.000000
109.841415,114.834206,112.337814,0.000000,0.000000,0.000000,0.000000,0.000000
105.847206,117.829895,111.838547,0.000000,0.000000,0.000000,0.000000,0.000000
107.844315,112.837097,110.340706,0.000000,0.000000,0.000000,0.000000,0.000000
106.845718,116.831291,111.838501,0.000000,0.000000,0.000000,0.000000,0.000000
107.844254,111.838486,109.841370,0.000000,0.000000,0.000000,0.000000,0.000000
104.848557,119.826927,112.337738,0.000000,0.000000,0.000000,0.000000,0.000000
112.837006,114.834122,113.835564,0.000000,0.000000,0.000000,0.000000,0.000000
104.848518,112.836983,108.842751,0.000000,0.000000,0.000000,0.000000,0.000000
101.852814,117.829727,109.841270,0.000000,0.000000,0.000000,0.000000,0.000000
105.847031,118.828278,112.337654,0.000000,0.000000,0.000000,0.000000,0.000000
107.844131,114.834038,111.339081,0.000000,0.000000,0.000000,0.000000,0.000000
106.845558,113.835457,110.340508,0.000000,0.000000,0.000000,0.000000,0.000000
107.844154,112.836937,110.340546,0.000000,0.000000,0.000000,0.000000,0.000000
104.848495,116.831184,110.839844,0.000000,0.000000,0.000000,0.000000,0.000000
105.847076,116.831200,111.339142,0.000000,0.000000,0.000000,0.000000,0.000000
104.848541,114.834114,109.841324,0.000000,0.000000,0.000000,0.000000,0.000000
105.847099,110.839882,108.343491,0.000000,0.000000,0.000000,0.000000,0.000000
101.852875,116.831238,109.342056,0.000000,0.000000,0.000000,0.000000,0.000000
106.845673,117.829803,112.337738,0.000000,0.000000,0.000000,0.000000,0.000000
105.847130,110.839920,108.343521,0.000000,0.000000,0.000000,0.000000,0.000000
107.844254,111.838486,109.841370,0.000000,0.000000,0.000000,0.000000,0.000000
108.842827,117.829842,113.336334,0.000000,0.000000,0.000000,0.000000,0.000000
108.842842,110.839958,109.841400,0.000000,0.000000,0.000000,0.000000,0.000000
107.844292,115.832756,111.838524,0.000000,0.000000,0.000000,0.000000,0.000000
105.847191,116.831322,111.339256,0.000000,0.000000,0.000000,0.000000,0.000000
104.848610,113.835632,109.342117,0.000000,0.000000,0.000000,0.000000,0.000000
106.845726,109.841400,108.343567,0.000000,0.000000,0.000000,0.000000,0.000000
108.842827,119.826965,114.334900,0.000000,0.000000,0.000000,0.000000,0.000000
107.844269,112.837059,110.340668,0.000000,0.000000,0.000000,0.000000,0.000000
102.851479,115.832733,109.342102,0.000000,0.000000,0.000000,0.000000,0.000000
109.841393,114.834175,112.337784,0.000000,0.000000,0.000000,0.000000,0.000000
104.848579,114.834167,109.841370,0.000000,0.000000,0.000000,0.000000,0.000000
108.842834,116.831299,112.837067,0.000000,0.000000,0.000000,0.000000,0.000000
108.842873,116.831345,112.837112,0.000000,0.000000,0.000000,0.000000,0.000000
105.847206,114.834236,110.340721,0.000000,0.000000,0.000000,0.000000,0.000000
104.848656,117.829918,111.339287,0.000000,0.000000,0.000000,0.000000,0.000000
107.844337,116.831367,112.337852,0.000000,0.000000,0.000000,0.000000,0.000000
106.845787,117.829933,112.337860,0.000000,0.000000,0.000000,0.000000,0.000000
111.838615,115.832848,113.835732,0.000000,0.000000,0.000000,0.000000,0.000000
106.845810,112.837173,109.841492,0.000000,0.000000,0.000000,0.000000,0.000000
110.840042,115.832832,113.336441,0.000000,0.000000,0.000000,0.000000,0.000000
105.847206,113.835670,109.841438,0.000000,0.000000,0.000000,0.000000,0.000000
109.841408,112.837082,111.339249,0.000000,0.000000,0.000000,0.000000,0.000000
107.844261,115.832733,111.838501,0.000000,0.000000,0.000000,0.000000,0.000000
102.851494,115.832748,109.342117,0.000000,0.000000,0.000000,0.000000,0.000000
106.845703,117.829849,112.337776,0.000000,0.000000,0.000000,0.000000,0.000000
107.844223,116.831245,112.337738,0.000000,0.000000,0.000000,0.000000,0.000000
107.844185,114.834091,111.339142,0.000000,0.000000,0.000000,0.000000,0.000000
105.847031,115.832603,110.839813,0.000000,0.000000,0.000000,0.000000,0.000000
107.844139,115.832596,111.838364,0.000000,0.000000,0.000000,0.000000,0.000000
110.839790,115.832573,113.336182,0.000000,0.000000,0.000000,0.000000,0.000000
109.841232,115.832581,112.836906,0.000000,0.000000,0.000000,0.000000,0.000000
106.845604,120.825401,113.835503,0.000000,0.000000,0.000000,0.000000,0.000000
104.848511,113.835526,109.342018,0.000000,0.000000,0.000000,0.000000,0.000000
108.842735,115.832642,112.337692,0.000000,0.000000,0.000000,0.000000,0.000000
108.842728,114.834076,111.838402,0.000000,0.000000,0.000000,0.000000,0.000000
108.842705,115.832603,112.337654,0.000000,0.000000,0.000000,0.000000,0.000000
106.845589,115.832596,111.339096,0.000000,0.000000,0.000000,0.000000,0.000000
105.846985,114.833992,110.340485,0.000000,0.000000,0.000000,0.000000,0.000000
106.845528,116.831085,111.838303,0.000000,0.000000,0.000000,0.000000,0.000000
104.848381,118.828171,111.838272,0.000000,0.000000,0.000000,0.000000,0.000000
112.836823,114.833939,113.835381,0.000000,0.000000,0.000000,0.000000,0.000000
107.844063,116.831070,112.337570,0.000000,0.000000,0.000000,0.000000,0.000000
111.838295,112.836853,112.337570,0.000000,0.000000,0.000000,0.000000,0.000000
105.846939,112.836823,109.341881,0.000000,0.000000,0.000000,0.000000,0.000000
103.849808,115.832474,109.841141,0.000000,0.000000,0.000000,0.000000,0.000000
106.845467,111.838242,109.341858,0.000000,0.000000,0.000000,0.000000,0.000000
106.845512,119.826744,113.336128,0.000000,0.000000,0.000000,0.000000,0.000000
106.845551,114.834007,110.839783,0.000000,0.000000,0.000000,0.000000,0.000000
109.841270,114.834053,112.337662,0.000000,0.000000,0.000000,0.000000,0.000000
106.845604,118.828293,112.836945,0.000000,0.000000,0.000000,0.000000,0.000000
108.842720,117.829735,113.336227,0.000000,0.000000,0.000000,0.000000,0.000000
108.842712,114.834053,111.838379,0.000000,0.000000,0.000000,0.000000,0.000000
103.849968,109.841309,106.845642,0.000000,0.000000,0.000000,0.000000,0.000000
106.845657,105.847099,106.346375,0.000000,0.000000,0.000000,0.000000,0.000000
107.844208,115.832672,111.838440,0.000000,0.000000,0.000000,0.000000,0.000000
109.841362,121.824051,115.832703,0.000000,0.000000,0.000000,0.000000,0.000000
109.841393,114.834175,112.337784,0.000000,0.000000,0.000000,0.000000,0.000000
107.844284,110.839958,109.342117,0.000000,0.000000,0.000000,0.000000,0.000000
107.844269,116.831291,112.337784,0.000000,0.000000,0.000000,0.000000,0.000000
110.839928,115.832718,113.336319,0.000000,0.000000,0.000000,0.000000,0.000000
105.847137,113.835594,109.841370,0.000000,0.000000,0.000000,0.000000,0.000000
108.842819,114.834167,111.838493,0.000000,0.000000,0.000000,0.000000,0.000000
101.852898,115.832703,108.842804,0.000000,0.000000,0.000000,0.000000,0.000000
106.845718,110.839951,108.842834,0.000000,0.000000,0.000000,0.000000,0.000000
108.842857,118.828445,113.835648,0.000000,0.000000,0.000000,0.000000,0.000000
105.847176,118.828430,112.337799,0.000000,0.000000,0.000000,0.000000,0.000000
106.845726,115.832748,111.339233,0.000000,0.000000,0.000000,0.000000,0.000000
106.845741,114.834206,110.839973,0.000000,0.000000,0.000000,0.000000,0.000000
104.848602,117.829857,111.339233,0.000000,0.000000,0.000000,0.000000,0.000000
106.845673,115.832695,111.339188,0.000000,0.000000,0.000000,0.000000,0.000000
103.850006,114.834145,109.342072,0.000000,0.000000,0.000000,0.000000,0.000000
107.844254,117.829826,112.837036,0.000000,0.000000,0.000000,0.000000,0.000000
109.841331,113.835564,111.838448,0.000000,0.000000,0.000000,0.000000,0.000000
104.848572,113.835594,109.342087,0.000000,0.000000,0.000000,0.000000,0.000000
