I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
31258.000000,418.823364,428.806519,399.806152,454.768280,1.728033,-0.446512,0.264983,0.089152,410.902954
31268.000000,418.937897,433.858002,400.736938,456.729614,1.782715,-0.426677,0.514220,0.090319,412.827820
31278.000000,419.844940,433.904816,401.542175,456.729614,1.856945,-0.425654,0.529213,0.090411,414.658081
31288.000000,423.029510,433.904816,403.666382,458.612823,1.915708,-0.442804,0.446377,0.089983,416.475433
31298.000000,427.079407,434.995178,407.357605,460.383331,1.936432,-0.463068,0.073409,0.090037,418.353516
31308.000000,427.079407,438.134735,408.353241,465.394836,1.937601,-0.464561,-0.052695,0.090777,420.187012
31318.000000,426.150391,438.148651,408.353241,463.297028,1.970559,-0.440292,0.554106,0.091444,421.866089
31328.000000,426.150391,438.148651,411.323578,467.378693,2.053894,-0.412350,0.890073,0.090362,423.391846
31338.000000,431.282074,439.218750,412.211853,468.116455,2.119573,-0.414704,1.299354,0.088112,425.045258
31348.000000,433.334534,439.218750,414.098328,469.001434,2.110146,-0.424099,1.198233,0.083535,426.622711
31358.000000,433.334534,445.296021,416.091675,469.001434,2.104254,-0.419882,0.822168,0.078351,428.268158
31368.000000,433.334534,449.280518,416.112274,470.027679,2.145999,-0.410863,1.164158,0.073092,429.888580
31378.000000,433.393402,449.320435,416.879608,1300.000000,2.252083,-0.396446,1.998319,0.063494,430.772064
31388.000000,437.533661,451.428345,418.048523,472.557281,2.350577,-0.391783,1.673376,0.054680,432.303101
31398.000000,439.653168,451.603424,420.611023,478.477783,2.397378,-0.402127,0.793972,0.044927,433.691742
31408.000000,439.695251,455.603607,423.611206,478.477783,2.383835,-0.420016,0.342804,0.037181,435.040436
31418.000000,442.655426,455.603607,423.611206,479.497040,2.393236,-0.413794,0.246592,0.032073,436.355835
31428.000000,446.670197,456.606750,424.600922,479.521027,2.459705,-0.381477,0.492713,0.029455,437.750763
31438.000000,446.670197,457.646729,425.519196,482.192139,2.519012,-0.348817,0.533575,0.027365,439.043915
31448.000000,446.785309,459.697083,429.407532,485.334381,2.548077,-0.337670,0.965416,0.025207,440.277863
31458.000000,448.936279,460.675507,429.407532,485.135864,2.552534,-0.357015,1.096057,0.022295,441.530548
31468.000000,449.917297,461.721161,429.407532,488.120056,2.544216,-0.389199,0.775131,0.018476,442.724640
31478.000000,450.868469,466.761322,433.349274,488.183258,2.554110,-0.396943,0.818939,0.015412,444.019012
31488.000000,450.868469,467.805786,433.349274,492.098541,2.593049,-0.398885,1.052482,0.011918,445.203461
31498.000000,452.868378,466.868011,434.320953,493.168152,2.640930,-0.406286,0.721874,0.007854,446.312042
31508.000000,451.007507,467.805786,436.988220,494.014679,2.712255,-0.430274,-0.097482,0.004108,447.244293
31518.000000,455.028473,469.047089,436.988220,494.014679,2.760237,-0.452981,-0.192478,0.003737,448.311554
31528.000000,452.018127,471.056458,436.988220,494.851196,2.759913,-0.464237,-0.124672,0.004885,449.240082
31538.000000,455.028473,471.056458,435.990448,494.851196,2.700580,-0.447257,-0.270930,0.007787,450.257721
31548.000000,456.915833,471.056458,437.858154,494.945343,2.633288,-0.427940,-0.457406,0.012185,451.313110
31558.000000,460.962708,468.880859,442.130707,499.046936,2.615556,-0.407208,-0.560174,0.018008,452.397186
31568.000000,463.913422,468.880859,443.158173,500.056915,2.631966,-0.406156,-0.904513,0.025518,453.579407
31578.000000,465.918396,471.852539,443.166718,501.041229,2.624868,-0.409912,-0.181669,0.034798,454.949402
31588.000000,465.918396,471.852539,443.166718,503.021606,2.605390,-0.416609,0.278799,0.042762,456.289429
31598.000000,465.918396,474.845581,444.193359,503.082916,2.541488,-0.425184,0.039219,0.049214,457.711792
31608.000000,462.891907,478.745667,449.295013,506.209045,2.515532,-0.433415,0.142576,0.054355,459.069458
31618.000000,467.805115,480.763641,450.331573,507.163544,2.572733,-0.438350,-0.475674,0.060082,460.658752
31628.000000,469.822083,480.856903,452.218872,508.043030,2.627678,-0.423536,-0.535661,0.066866,462.271393
31638.000000,472.897644,483.791290,452.218872,508.043030,2.611779,-0.381968,0.971320,0.074411,464.079895
31648.000000,472.929901,483.791290,454.133362,511.115967,2.538959,-0.339460,1.546002,0.077696,465.787079
31658.000000,472.929901,484.598022,453.485291,514.021790,2.513519,-0.305127,1.001884,0.076760,467.394623
31668.000000,475.896790,488.659790,456.463531,517.120361,2.535844,-0.286458,0.480911,0.075196,469.127594
31678.000000,475.030151,489.597290,455.340912,517.120361,2.602502,-0.287329,-0.083926,0.073951,470.720337
31688.000000,478.033630,493.667328,456.463531,518.056946,2.613294,-0.291784,0.059970,0.075337,472.473785
31698.000000,478.033630,494.682922,457.313599,517.033081,2.551434,-0.290564,0.700928,0.077039,474.157349
31708.000000,478.033630,495.612946,457.429016,519.914490,2.475845,-0.282179,0.164692,0.077546,475.745239
31718.000000,478.965698,496.519531,459.593170,520.188171,2.464214,-0.285299,-0.979979,0.079197,477.291962
31728.000000,477.914246,496.519531,460.574646,522.161133,2.511486,-0.297356,-0.900700,0.083589,478.692535
31738.000000,483.870026,498.508179,464.439758,521.070984,2.535194,-0.300835,-0.239816,0.091146,480.382904
31748.000000,482.923615,494.577484,465.473572,524.108826,2.520694,-0.293961,-0.319222,0.097258,481.803162
31758.000000,482.923615,502.599457,465.473572,528.083801,2.471544,-0.281807,-0.741179,0.104442,483.455109
31768.000000,482.923615,499.480652,465.631622,528.163147,2.439867,-0.285662,-1.036825,0.111969,484.944916
31778.000000,483.842285,499.497589,466.609253,531.225891,2.444915,-0.295995,-0.756512,0.120644,486.425018
31788.000000,484.834808,499.480652,466.609253,531.225891,2.445640,-0.279329,0.438433,0.128747,487.921906
31798.000000,487.852570,499.497589,470.724396,531.206238,2.417689,-0.237504,1.088564,0.133583,489.485901
31808.000000,488.869720,503.326416,472.829498,531.206238,2.371943,-0.217650,0.711378,0.134983,491.148560
31818.000000,491.770172,504.398438,470.926605,532.275391,2.316218,-0.222687,-0.019701,0.135174,492.860626
31828.000000,491.770172,503.326416,472.829498,532.275391,2.280918,-0.236286,0.260519,0.135088,494.402740
31838.000000,489.715637,511.190674,470.926605,535.382202,2.253816,-0.220985,1.258350,0.134705,496.044830
31848.000000,489.715637,511.190674,472.972992,537.494446,2.213974,-0.188938,1.380457,0.130928,497.536285
31858.000000,489.702637,511.190674,474.148590,538.531799,2.154080,-0.168836,0.432047,0.124748,498.866852
31868.000000,493.691498,505.944977,474.404968,538.531799,2.078294,-0.177547,0.185002,0.118882,500.000458
31878.000000,499.448334,505.944977,475.278992,1300.000000,2.007296,-0.188057,0.635046,0.112469,500.710632
31888.000000,499.448334,511.870209,479.515747,541.947632,1.973481,-0.169840,1.106792,0.108580,502.040070
31898.000000,499.448334,515.752258,479.515747,541.947632,1.963710,-0.130298,0.967477,0.103594,503.384064
31908.000000,495.462708,515.752258,479.681885,541.930542,1.955070,-0.124811,0.648830,0.096887,504.419067
31918.000000,500.399231,512.737732,479.681885,541.930542,1.935653,-0.157153,0.190473,0.090900,505.401611
31928.000000,497.366943,512.737732,480.698730,543.045898,1.917134,-0.167386,0.105816,0.085596,506.130890
31938.000000,499.419678,516.738342,480.698730,545.999451,1.923801,-0.127964,0.700140,0.082110,506.993317
31948.000000,497.366943,516.738342,480.698730,543.045898,1.950027,-0.096429,1.281098,0.077062,507.692566
31958.000000,497.502716,519.700500,481.767395,543.899414,1.939656,-0.073394,0.923178,0.070498,508.400757
