I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
0.000000,41.000000,-9.421183,136.206604,5.801834,5.667552,-0.566755,-0.154921,0.000000,-1.961676,-2.560703,1.034000
-1.000000,46.000000,-19.037273,29.908344,12.053329,11.095463,-1.109546,-0.159359,0.000000,-2.508905,-2.423503,1.039000
0.000000,45.000000,-7.567412,61.159225,8.719845,9.076187,-0.907619,-0.162990,0.000000,-2.310608,-2.339730,1.039000
0.000000,38.000000,-4.412539,105.021202,5.694151,6.201456,-0.620146,-0.165470,0.000000,-2.025616,-2.294087,1.047000
0.000000,41.000000,0.628736,97.009003,1.816270,2.474048,-0.247405,-0.166460,0.000000,-1.653865,-2.217267,1.042000
0.000000,43.000000,5.474751,45.697319,-1.957325,-1.292619,0.129262,-0.165943,0.000000,-1.276681,-2.234485,1.047000
0.000000,41.000000,6.363746,15.710957,-3.985292,-3.581391,0.358139,-0.164510,0.000000,-1.046371,-2.291135,1.048000
1.000000,45.000000,15.807926,75.494339,-10.449602,-9.419371,0.941937,-0.160742,0.000000,-0.458805,-2.258807,1.050000
2.000000,40.000000,24.445002,74.404068,-17.676228,-16.437698,1.643770,-0.154167,0.000000,0.249603,-2.178481,1.048000
0.000000,45.000000,0.568327,61.050987,-9.113523,-10.212149,1.021215,-0.150082,0.000000,-0.368868,-2.061701,1.048000
1.000000,42.000000,5.170588,-26.585331,-7.425515,-7.843510,0.784351,-0.146945,0.000000,-0.602594,-1.940238,1.049000
2.000000,45.000000,8.892606,-8.499978,-8.283058,-8.217126,0.821713,-0.143658,0.000000,-0.561946,-1.809397,1.050000
0.000000,48.000000,-14.977419,-20.200153,3.582149,1.812258,-0.181226,-0.144383,0.000000,-1.565609,-1.635459,1.054000
0.000000,45.000000,-20.695442,-36.529804,11.619148,10.148115,-1.014812,-0.148442,0.000000,-2.403254,-1.426545,1.054000
3.000000,40.000000,11.227894,-82.700287,0.287114,1.766264,-0.176626,-0.149149,0.000000,-1.565775,-1.336237,1.052000
3.000000,40.000000,15.682851,-177.610565,-5.182188,-4.139920,0.413992,-0.147493,0.000000,-0.973501,-1.361965,1.051000
0.000000,42.000000,-7.559121,-23.553186,1.945132,1.032374,-0.103237,-0.147906,0.000000,-1.491143,-1.417276,1.050000
1.000000,42.000000,6.487364,-11.534641,-2.612148,-2.065470,0.206547,-0.147080,0.000000,-1.180533,-1.375108,1.041000
0.000000,40.000000,-8.569770,-17.331339,3.425463,2.601824,-0.260182,-0.148120,0.000000,-1.648303,-1.249471,1.037000
0.000000,38.000000,-14.058054,-202.460434,10.354544,9.191636,-0.919164,-0.151797,0.000000,-2.310961,-1.199557,1.036000
1.000000,39.000000,-1.245009,-32.826256,5.546585,6.093343,-0.609334,-0.154234,0.000000,-2.003569,-1.201610,1.043000
0.000000,41.000000,-5.248873,-125.122406,6.922332,6.797984,-0.679798,-0.156954,0.000000,-2.076752,-1.303108,1.041000
3.000000,42.000000,29.740316,-190.275299,-9.568414,-7.113455,0.711346,-0.154108,0.000000,-0.682763,-1.387342,1.038000
7.000000,44.000000,71.340645,-143.472260,-37.792328,-33.190498,3.319050,-0.140832,0.000000,1.938218,-1.449437,1.046000
2.000000,41.000000,12.956664,-75.018036,-22.323400,-23.953465,2.395346,-0.131251,0.000000,1.024096,-1.402176,1.048000
1.000000,35.000000,-5.870216,-57.116776,-8.470456,-10.792907,1.079291,-0.126933,0.000000,-0.287643,-1.237415,1.048000
0.000000,40.000000,-23.949509,27.964703,6.298654,3.734920,-0.373492,-0.128427,0.000000,-1.741919,-0.950634,1.050000
2.000000,36.000000,-7.467984,-20.666761,5.808120,5.497140,-0.549714,-0.130626,0.000000,-1.920340,-0.634785,1.046000
1.000000,38.000000,-23.308760,-129.557053,15.698521,14.168314,-1.416831,-0.136294,0.000000,-2.793125,-0.372191,1.039000
3.000000,37.000000,6.296750,-124.013954,5.175922,6.524781,-0.652478,-0.138904,0.000000,-2.031382,-0.363909,1.036000
1.000000,40.000000,-0.472646,-17.540359,3.674117,4.101716,-0.410172,-0.140544,0.000000,-1.790716,-0.448477,1.038000
0.000000,44.000000,2.725219,-94.644279,1.634691,2.004745,-0.200475,-0.141346,0.000000,-1.581821,-0.600941,1.043000
0.000000,38.000000,10.213942,-62.610523,-3.478493,-2.656008,0.265601,-0.140284,0.000000,-1.114683,-0.816028,1.048000
-2.000000,36.000000,-12.874632,-69.723747,5.806550,4.537166,-0.453717,-0.142099,0.000000,-1.835815,-0.926330,1.050000
0.000000,42.000000,5.653755,-15.814692,-0.400147,0.340449,-0.034045,-0.142235,0.000000,-1.416280,-0.982472,1.043000
0.000000,36.000000,3.429230,-48.743008,-1.056960,-0.847349,0.084735,-0.141896,0.000000,-1.297161,-0.999381,1.035000
-2.000000,34.000000,-22.002476,-123.568626,11.813250,9.914160,-0.991416,-0.145861,0.000000,-2.377277,-1.010615,1.042000
-1.000000,42.000000,-14.950046,-102.787430,13.459976,12.928104,-1.292810,-0.151033,0.000000,-2.683843,-1.035078,1.046000
0.000000,39.000000,-7.619718,-141.420135,11.688112,11.874111,-1.187411,-0.155782,0.000000,-2.583194,-1.074270,1.048000
2.000000,37.000000,12.677963,4.287632,-0.444802,1.403034,-0.140303,-0.156344,0.000000,-1.536647,-1.035122,1.047000
1.000000,35.000000,4.260217,81.121925,-2.239811,-1.693384,0.169338,-0.155666,0.000000,-1.226328,-0.939649,1.048000
0.000000,36.000000,-2.214062,108.848679,-0.828148,-0.957933,0.095793,-0.155283,0.000000,-1.299490,-0.824941,1.051000
-1.000000,38.000000,-12.478088,20.618357,5.553894,4.577120,-0.457712,-0.157114,0.000000,-1.854826,-0.735230,1.047000
0.000000,38.000000,-3.815301,-22.003138,4.416242,4.440374,-0.444037,-0.158890,0.000000,-1.842927,-0.674560,1.042000
0.000000,40.000000,-7.584598,-79.109879,6.803585,6.449103,-0.644910,-0.161470,0.000000,-2.046380,-0.646210,1.037000
0.000000,38.000000,-8.702273,27.857414,7.297114,7.169913,-0.716991,-0.164338,0.000000,-2.121329,-0.579868,1.032000
0.000000,34.000000,-1.723158,-28.122200,4.727757,5.094081,-0.509408,-0.166375,0.000000,-1.915783,-0.635998,1.033000
0.000000,38.000000,3.365103,-51.291500,1.377404,1.934905,-0.193491,-0.167149,0.000000,-1.600640,-0.753360,1.033000
-1.000000,37.000000,-7.155047,22.816000,4.316816,3.959530,-0.395953,-0.168733,0.000000,-1.804686,-0.771117,1.036000
-3.000000,34.000000,-29.525406,103.463600,15.707832,13.945587,-1.394559,-0.174311,0.000000,-2.808870,-0.789011,1.029000
-1.000000,38.000000,-1.233679,69.518738,6.894445,7.952116,-0.795212,-0.177492,0.000000,-2.212704,-0.906882,1.027000
