I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14
13.000000,-2.214214,81.000000,45.642643,30.484295,5.467386,-3.000000,1.360497,-37.000000,-13.081490,-21.657614,-3.135604,-1.975098,-1.875277,-1.022922
13.000000,-1.415198,79.000000,43.245594,30.495827,5.450049,-3.000000,1.302071,-37.000000,-12.906212,-21.661055,-2.951714,-1.965295,-1.882482,-1.019211
13.000000,-0.820983,76.000000,41.462948,30.506884,4.570571,-3.000000,0.986273,-36.000000,-11.958818,-21.664244,-2.629875,-1.961636,-1.880549,-1.017457
13.000000,-0.431267,74.000000,40.293800,30.517628,3.196218,-3.000000,0.572921,-34.000000,-10.718763,-21.667103,-2.042223,-1.956161,-1.902393,-1.012549
13.000000,-0.186599,71.000000,39.559795,30.528177,1.663808,-3.000000,0.367050,-32.000000,-10.101149,-21.669796,-1.211859,-1.945441,-1.905401,-1.010281
13.000000,-0.105719,70.000000,39.317158,30.538662,0.212722,-3.000000,0.776448,-33.000000,-11.329344,-21.672817,-0.440362,-1.934721,-1.908410,-1.008014
13.000000,-0.167873,69.000000,39.503616,30.549196,-0.986243,-4.000000,1.825569,-39.000000,-17.476707,-21.673004,-0.225541,-1.942884,-1.884667,-1.007877
13.000000,-0.188347,68.000000,39.565041,30.559748,-1.858815,-4.000000,2.793497,-42.000000,-20.380491,-21.678438,-0.869320,-1.937201,-1.882233,-1.005424
13.000000,-0.040756,67.000000,39.122265,30.570181,-2.479504,-4.000000,3.160542,-45.000000,-21.481628,-21.684166,-2.121669,-1.931116,-1.879741,-1.002906
13.000000,0.147550,66.000000,38.557350,30.580463,-2.986020,-4.000000,3.136176,-46.000000,-21.408527,-21.689875,-3.408197,-1.925030,-1.877153,-1.000452
13.000000,0.311906,65.000000,38.064281,30.590614,-3.442150,-4.000000,2.949323,-46.000000,-20.847969,-21.695435,-4.317915,-1.919144,-1.874498,-0.998070
13.000000,0.643043,63.000000,37.070873,30.600500,-3.882858,-4.000000,2.593699,-46.000000,-19.781096,-21.700710,-4.702877,-1.913627,-1.871607,-0.995736
13.000000,1.168421,61.000000,35.494736,30.609966,-4.416173,-4.000000,2.131102,-44.000000,-18.393307,-21.705616,-4.531422,-1.908593,-1.868287,-0.993461
13.000000,1.613920,59.000000,34.158241,30.619076,-5.115271,-4.000000,1.692178,-42.000000,-17.076534,-21.710169,-3.854880,-1.904034,-1.864608,-0.991240
13.000000,1.653720,58.000000,34.038841,30.628153,-5.832402,-4.000000,1.543285,-41.000000,-16.629852,-21.714603,-2.866653,-1.899621,-1.861064,-0.989059
13.000000,0.925752,60.000000,36.222740,30.637812,-6.151694,-4.000000,2.119193,-42.000000,-18.357578,-21.719500,-1.982268,-1.894575,-1.858619,-0.986916
13.000000,-0.483727,65.000000,40.451183,30.648598,-5.540938,-4.000000,3.345281,-45.000000,-22.035843,-21.725376,-1.765756,-1.888230,-1.858045,-0.984799
13.000000,-1.634833,70.000000,43.904495,30.660305,-3.797586,-4.000000,4.487061,-49.000000,-25.461182,-21.732166,-2.522946,-1.880651,-1.859067,-0.982696
13.000000,-1.749250,73.000000,44.247749,30.672104,-1.445749,-4.000000,5.116599,-53.000000,-27.349796,-21.739460,-3.995115,-1.872311,-1.860633,-0.980622
13.000000,-1.090706,73.000000,42.272121,30.683376,0.570242,-4.000000,5.387489,-55.000000,-28.162468,-21.746969,-5.624643,-1.863554,-1.861934,-0.978587
13.000000,-0.424687,72.000000,40.274063,30.694117,1.658262,-4.000000,5.465815,-57.000000,-28.397444,-21.754541,-6.990103,-1.854598,-1.862926,-0.976588
13.000000,-0.204278,72.000000,39.612835,30.704679,1.921109,-4.000000,5.335439,-57.000000,-28.006317,-21.762011,-7.887115,-1.845685,-1.864018,-0.974627
13.000000,-0.292479,72.000000,39.877434,30.715313,1.823380,-4.000000,5.033327,-57.000000,-27.099981,-21.769238,-8.213841,-1.836996,-1.865497,-0.972702
13.000000,-0.169891,71.000000,39.509674,30.725849,1.652398,-4.000000,4.790481,-56.000000,-26.371445,-21.776270,-7.977867,-1.828487,-1.867129,-0.970784
13.000000,0.329016,70.000000,38.012955,30.735987,1.315863,-4.000000,5.030318,-56.000000,-27.090952,-21.783495,-7.418999,-1.819665,-1.868534,-0.968825
13.000000,0.497053,68.000000,37.508842,30.745989,0.714638,-4.000000,6.050193,-58.000000,-30.150578,-21.791534,-7.053661,-1.829925,-1.867622,-0.963901
13.000000,-0.367827,71.000000,40.103477,30.756683,0.238755,-4.000000,7.323681,-63.000000,-33.971043,-21.800592,-7.386737,-1.818823,-1.870143,-0.961719
