I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14
-3.000000,7.311401,15.000000,-30.934204,42.989491,3.132261,-14.000000,-0.119099,-35.000000,-41.642704,2.177097,4.461565,4.349935,-6.170157,3.951103
-3.000000,8.006737,13.000000,-33.020210,42.980686,3.213243,-14.000000,0.559265,-37.000000,-43.677795,2.165450,3.546851,4.348536,-6.160688,3.956388
-3.000000,8.377880,11.000000,-34.133640,42.971584,2.612090,-14.000000,1.026125,-40.000000,-45.078377,2.153429,2.153610,4.348638,-6.152483,3.962711
-3.000000,8.247696,10.000000,-33.743088,42.962585,1.763163,-14.000000,1.102195,-42.000000,-45.306583,2.141347,0.622960,4.342039,-6.147476,3.972867
-4.000000,7.724733,8.000000,-35.174202,42.962212,1.154428,-14.000000,0.848609,-43.000000,-44.545826,2.129468,-0.654742,4.351494,-6.128905,3.977988
-4.000000,7.299876,10.000000,-33.899628,42.953171,1.027617,-14.000000,0.657046,-43.000000,-43.971138,2.117743,-1.466909,4.360914,-6.110390,3.983117
-4.000000,7.442802,9.000000,-34.328407,42.944016,1.186841,-14.000000,0.881678,-44.000000,-44.645035,2.105837,-1.946472,4.361321,-6.100937,3.988029
-4.000000,8.037850,7.000000,-36.113552,42.934383,1.164692,-14.000000,1.428884,-46.000000,-46.286652,2.093494,-2.441769,4.362930,-6.099141,3.992052
-4.000000,8.558224,5.000000,-37.674671,42.924335,0.676476,-14.000000,1.947245,-48.000000,-47.841736,2.080736,-3.175856,4.363883,-6.090702,3.997939
-4.000000,8.663881,4.000000,-37.991646,42.914204,-0.127216,-14.000000,2.230687,-50.000000,-48.692059,2.067752,-4.076923,4.354329,-6.093062,4.003871
-4.000000,8.367305,4.000000,-37.101913,42.904308,-0.840950,-14.000000,2.262748,-51.000000,-48.788246,2.054741,-4.901744,4.358231,-6.081467,4.012875
-4.000000,7.894449,6.000000,-35.683350,42.894794,-1.136066,-14.000000,2.169469,-51.000000,-48.508408,2.041806,-5.439889,4.362927,-6.071046,4.018725
-4.000000,7.596807,7.000000,-34.790421,42.885517,-0.965312,-14.000000,2.183872,-52.000000,-48.551617,2.028859,-5.649080,4.367626,-6.060626,4.024577
-4.000000,7.634388,7.000000,-34.903164,42.876209,-0.562544,-14.000000,2.416922,-52.000000,-49.250763,2.015725,-5.672163,4.367435,-6.060066,4.029751
-4.000000,7.797494,7.000000,-35.392483,42.866772,-0.222494,-14.000000,2.708086,-53.000000,-50.124260,2.002359,-5.693453,4.368787,-6.048762,4.035819
-4.000000,7.852654,7.000000,-35.557964,42.857288,-0.053343,-14.000000,2.795913,-54.000000,-50.387741,1.988922,-5.743562,4.364443,-6.049253,4.042252
-4.000000,7.755705,7.000000,-35.267113,42.847885,0.036494,-14.000000,2.575922,-53.000000,-49.727768,1.975661,-5.660190,4.362957,-6.039769,4.051876
-4.000000,7.610205,8.000000,-34.830612,42.838596,0.170852,-14.000000,2.164203,-51.000000,-48.492611,1.962730,-5.240064,4.364498,-6.032336,4.058175
-4.000000,7.648167,8.000000,-34.944500,42.829277,0.350536,-14.000000,1.738437,-49.000000,-47.215313,1.950139,-4.409650,4.365765,-6.021214,4.066554
-4.000000,8.020744,7.000000,-36.062233,42.819660,0.406124,-14.000000,1.402383,-47.000000,-46.207150,1.937817,-3.260404,4.366116,-6.001454,4.071896
-4.000000,8.606655,5.000000,-37.819965,42.809574,0.114819,-14.000000,1.209612,-45.000000,-45.628838,1.925650,-1.975294,4.367774,-6.009386,4.076737
