I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14
0.000000,-0.997460,38.000000,2.992380,35.260799,0.000000,-18.000000,1.225135,-64.000000,-57.675407,-7.026377,0.000000,0.568657,-9.554312,-2.066883
0.000000,-0.932121,38.000000,2.796363,35.262291,-0.027305,-18.000000,0.517313,-62.000000,-55.551941,-7.056005,0.295796,0.556948,-9.542700,-2.062472
0.000000,-0.315679,36.000000,0.947036,35.262543,0.000000,-18.000000,-0.492285,-59.000000,-52.523148,-7.070011,0.000000,0.556530,-9.541241,-2.059859
0.000000,0.448261,33.000000,-1.344783,35.262184,-0.179225,-18.000000,-1.354972,-56.000000,-49.935081,-7.083327,0.202391,0.545884,-9.543081,-2.054341
0.000000,0.955958,31.000000,-2.867874,35.261421,-0.788464,-18.000000,-1.783979,-54.000000,-48.648064,-7.096300,0.856524,0.549065,-9.557931,-2.051935
0.000000,1.174036,30.000000,-3.522109,35.260483,-1.699085,-18.000000,-2.007992,-53.000000,-47.976025,-7.109094,1.787043,0.546883,-9.555152,-2.048801
0.000000,1.256440,28.000000,-3.769321,35.259480,-2.584245,-18.000000,-2.197696,-51.000000,-47.406910,-7.121736,2.694189,0.550751,-9.558753,-2.048424
0.000000,1.202567,28.000000,-3.607702,35.258518,-3.258634,-18.000000,-2.212377,-51.000000,-47.362869,-7.134366,3.449802,0.544185,-9.549390,-2.046172
0.000000,0.877809,29.000000,-2.633426,35.257816,-3.591152,-18.000000,-1.975329,-51.000000,-48.074013,-7.147185,3.916475,0.551710,-9.540781,-2.044280
0.000000,0.354590,30.000000,-1.063769,35.257534,-3.445760,-18.000000,-1.696017,-52.000000,-48.911949,-7.160229,3.978130,0.549447,-9.539000,-2.041116
0.000000,-0.122048,32.000000,0.366145,35.257633,-2.793090,-18.000000,-1.651654,-52.000000,-49.045040,-7.173307,3.703841,0.547181,-9.537767,-2.038143
0.000000,-0.339314,34.000000,1.017941,35.257904,-1.808405,-18.000000,-1.879079,-52.000000,-48.362762,-7.186204,3.344888,0.544641,-9.536828,-2.035293
0.000000,-0.177265,34.000000,0.531794,35.258045,-0.821814,-18.000000,-2.126064,-51.000000,-47.621811,-7.198903,3.119543,0.542462,-9.538013,-2.032389
0.000000,0.154545,34.000000,-0.463634,35.257923,-0.143279,-18.000000,-2.141365,-51.000000,-47.575905,-7.211590,3.022178,0.539380,-9.534973,-2.032774
0.000000,0.242367,34.000000,-0.727101,35.257729,0.166655,-18.000000,-2.002383,-52.000000,-47.992851,-7.224388,2.885577,0.534297,-9.521516,-2.030039
0.000000,0.015260,35.000000,-0.045779,35.257717,0.333082,-18.000000,-2.047909,-52.000000,-47.856270,-7.237150,2.639736,0.532076,-9.525799,-2.028738
0.000000,-0.271718,36.000000,0.815154,35.257935,0.603432,-18.000000,-2.470655,-51.000000,-46.588036,-7.249573,2.456781,0.528910,-9.525031,-2.026164
0.000000,-0.411558,37.000000,1.234673,35.258263,1.012387,-18.000000,-3.105184,-49.000000,-44.684448,-7.261489,2.597688,0.524405,-9.534117,-2.022729
0.000000,-0.352367,37.000000,1.057100,35.258545,1.413035,-18.000000,-3.683015,-47.000000,-42.950954,-7.272943,3.156836,0.513886,-9.545853,-2.021520
0.000000,-0.289309,37.000000,0.867927,35.258778,1.665974,-18.000000,-4.093813,-44.000000,-41.718559,-7.284068,4.002763,0.512176,-9.549185,-2.021726
-8.000000,-0.630855,14.000000,-22.107435,35.258747,1.844269,-18.000000,-4.309745,-43.000000,-41.070763,-7.295020,4.904512,0.510173,-9.546640,-2.021809
-8.000000,-1.562980,18.000000,-19.311060,35.253597,2.287300,-18.000000,-4.340359,-42.000000,-40.978924,-7.305947,5.646717,0.508170,-9.544099,-2.021893
-8.000000,-2.727027,22.000000,-15.818919,35.249378,3.345700,-18.000000,-4.346007,-42.000000,-40.961979,-7.316871,6.104966,0.503273,-9.546095,-2.020374
-8.000000,-3.517323,26.000000,-13.448030,35.245792,5.002059,-18.000000,-4.532217,-41.000000,-40.403351,-7.327645,6.318538,0.498262,-9.548890,-2.019172
-8.000000,-3.580557,28.000000,-13.258329,35.242256,6.773117,-17.000000,-4.925402,-37.000000,-36.223793,-7.328031,6.465427,0.487866,-9.550676,-2.017877
-8.000000,-3.009188,28.000000,-14.972435,35.238262,7.998922,-17.000000,-5.376545,-35.000000,-34.870365,-7.337330,6.709714,0.482105,-9.552952,-2.016956
-8.000000,-2.233640,26.000000,-17.299078,35.233650,8.252480,-17.000000,-5.751104,-34.000000,-33.746689,-7.346329,7.078753,0.476018,-9.554424,-2.016005
-8.000000,-1.641227,23.000000,-19.076321,35.228561,7.551635,-17.000000,-6.130930,-32.000000,-32.607208,-7.355024,7.510708,0.469597,-9.555288,-2.015051
-8.000000,-1.317599,21.000000,-20.047203,35.223217,6.242723,-17.000000,-6.708879,-30.000000,-30.873362,-7.363257,8.008330,0.462640,-9.555815,-2.014179
-8.000000,-1.169013,19.000000,-20.492962,35.217751,4.719118,-17.000000,-7.446255,-27.000000,-28.661236,-7.370901,8.672289,0.455000,-9.556191,-2.013468
-12.000000,-1.049458,5.000000,-32.851624,35.217663,3.230717,-15.000000,-7.998829,-18.000000,-21.003513,-7.371013,9.520823,0.446910,-9.556398,-2.012976
-12.000000,-0.879679,3.000000,-33.360962,35.208767,1.858747,-15.000000,-7.976926,-18.000000,-21.069221,-7.376631,10.300114,0.439020,-9.556239,-2.012762
-12.000000,-0.810753,2.000000,-33.567741,35.199814,0.625784,-15.000000,-7.411029,-19.000000,-22.766914,-7.382702,10.561459,0.431893,-9.555767,-2.012818
-12.000000,-1.047608,1.000000,-32.857174,35.191051,-0.354853,-15.000000,-6.878988,-21.000000,-24.363035,-7.389199,10.035796,0.425493,-9.555302,-2.013167
-12.000000,-1.529829,2.000000,-31.410513,35.182674,-0.886831,-15.000000,-6.857443,-22.000000,-24.427671,-7.395713,8.931751,0.419278,-9.555121,-2.013682
-12.000000,-2.033394,4.000000,-29.899818,35.174702,-0.866618,-15.000000,-7.260753,-22.000000,-23.217741,-7.401905,7.766344,0.412807,-9.555270,-2.014350
-12.000000,-2.339445,5.000000,-28.981665,35.166973,-0.402815,-15.000000,-7.825480,-21.000000,-21.523561,-7.407644,6.947368,0.405877,-9.555579,-2.015149
-12.000000,-2.253571,6.000000,-29.239288,35.159176,0.206657,-15.000000,-8.515081,-20.000000,-19.454756,-7.412832,6.624088,0.398303,-9.555694,-2.015919
-12.000000,-1.893037,5.000000,-30.320889,35.151089,0.613976,-15.000000,-9.323728,-17.000000,-17.028816,-7.417373,6.815018,0.389930,-9.555355,-2.016436
-12.000000,-1.746491,5.000000,-30.760525,35.142887,0.683087,-15.000000,-10.086766,-14.000000,-14.739701,-7.421304,7.468317,0.380802,-9.554794,-2.016609
