I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14
-32.000000,-29.504845,3.000000,-6.237888,9.633673,-0.059988,6.000000,1.138391,12.000000,12.154021,-0.071111,0.050644,0.221256,0.574552,6.731962
-32.000000,-29.059690,2.000000,-7.350774,9.631615,0.000000,6.000000,0.986698,12.000000,12.533255,-0.067601,0.000000,0.214614,0.538705,6.736226
-32.000000,-28.794960,1.000000,-8.012600,9.629371,-0.062107,6.000000,0.750499,13.000000,13.123751,-0.063927,0.094663,0.218140,0.515485,6.739197
-32.000000,-28.900833,1.000000,-7.747917,9.627201,-0.207115,6.000000,0.496637,14.000000,13.758408,-0.060074,0.447020,0.218672,0.486569,6.743220
-32.000000,-29.056629,1.000000,-7.358427,9.625141,-0.287593,6.000000,0.247047,15.000000,14.382382,-0.056047,1.068276,0.218953,0.457496,6.747332
-32.000000,-29.216757,2.000000,-6.958108,9.623193,-0.204737,6.000000,0.047184,16.000000,14.882040,-0.051880,1.828528,0.219032,0.428263,6.751506
-31.000000,-29.690626,6.000000,-3.273435,9.623157,0.087992,6.000000,0.075098,17.000000,14.812256,-0.047733,2.512719,0.219137,0.398557,6.755633
-31.000000,-30.602139,9.000000,-0.994654,9.622878,0.783230,6.000000,0.396927,16.000000,14.007682,-0.043811,2.786739,0.219561,0.367939,6.759633
-31.000000,-31.715746,13.000000,1.789365,9.623379,2.091410,6.000000,0.785689,15.000000,13.035779,-0.040161,2.404928,0.220371,0.336208,6.763534
-31.000000,-32.662373,13.000000,4.155931,9.625706,0.000000,6.000000,0.811105,12.000000,12.972237,-0.032896,0.000000,0.213872,0.300498,6.763894
-36.000000,-33.271339,3.000000,-6.821651,9.625645,0.254485,6.000000,0.095839,15.000000,14.760404,-0.024631,0.494948,0.207373,0.264788,6.764260
-36.000000,-33.575790,3.000000,-6.060524,9.623948,0.000000,6.000000,-1.142715,17.000000,17.856789,-0.019631,0.000000,0.206244,0.231200,6.767593
-35.000000,-33.722721,6.000000,-3.193197,9.623912,0.034471,6.000000,-2.080869,20.000000,20.202175,-0.013974,0.375989,0.201713,0.193889,6.772469
-35.000000,-34.014004,7.000000,-2.464991,9.623221,0.197076,6.000000,-2.263309,22.000000,20.658274,-0.008190,1.444524,0.200288,0.155906,6.777589
-35.000000,-34.637791,9.000000,-0.905523,9.622968,0.632955,6.000000,-2.030891,22.000000,20.077227,-0.002568,2.545342,0.198264,0.121260,6.780107
-35.000000,-35.311134,11.000000,0.777836,9.623185,1.466037,6.000000,-1.813125,22.000000,19.532814,0.002901,2.980434,0.196455,0.085940,6.782659
-35.000000,-35.507675,13.000000,1.269188,9.623541,2.566719,6.000000,-1.720069,22.000000,19.300173,0.008305,2.821131,0.206605,0.056683,6.786042
-35.000000,-35.057278,13.000000,0.143194,9.623581,3.474084,6.000000,-1.718247,21.000000,19.295618,0.013708,2.396129,0.204888,0.021615,6.788799
-34.000000,-34.377403,14.000000,0.943508,9.623591,3.735734,6.000000,-1.760026,21.000000,19.400064,0.019140,1.948194,0.203128,-0.012773,6.791646
-34.000000,-34.082302,9.000000,0.205755,9.623707,0.000000,6.000000,-1.580609,18.000000,18.951521,0.029753,0.000000,0.209919,-0.053186,6.794255
-34.000000,-34.460266,10.000000,1.150665,9.624352,0.157950,6.000000,-0.686593,16.000000,16.716482,0.039114,-0.618639,0.216707,-0.093599,6.796857
-34.000000,-35.349396,12.000000,3.373489,9.625296,0.000000,6.000000,0.790494,13.000000,13.023764,0.042761,0.000000,0.199348,-0.126084,6.799005
-34.000000,-36.266712,15.000000,5.666780,9.626883,0.215208,6.000000,1.852881,9.000000,10.367796,0.045664,-0.425779,0.201196,-0.162358,6.801316
-34.000000,-36.712952,17.000000,6.782379,9.628781,0.908432,6.000000,1.828920,8.000000,10.427699,0.048583,-1.543409,0.196148,-0.193688,6.804572
-33.000000,-36.592163,20.000000,8.980408,9.628881,1.807281,6.000000,1.018148,10.000000,12.454632,0.052071,-2.325913,0.197157,-0.230289,6.806954
-33.000000,-36.268307,20.000000,8.170767,9.631169,2.411308,6.000000,0.015989,13.000000,14.960030,0.056260,-1.688957,0.198267,-0.269360,6.809510
-33.000000,-36.199173,20.000000,7.997932,9.633409,2.602056,6.000000,-0.860865,17.000000,17.152163,0.061062,0.327378,0.197394,-0.305567,6.811930
-33.000000,-36.611034,21.000000,9.027586,9.635937,2.654983,6.000000,-1.506660,21.000000,18.766649,0.066317,3.086431,0.195569,-0.349519,6.815323
-32.000000,-37.400135,26.000000,13.500338,9.636088,2.974635,6.000000,-1.913776,25.000000,19.784441,0.071856,5.887535,0.193641,-0.386927,6.817593
-32.000000,-38.113129,24.000000,15.282822,9.644647,0.000000,6.000000,-2.306925,20.000000,20.767311,0.083486,0.000000,0.185337,-0.421493,6.822427
-32.000000,-38.352497,25.000000,15.881243,9.653541,0.100031,6.000000,-2.983534,23.000000,22.458836,0.096063,0.468198,0.188457,-0.465378,6.824245
-32.000000,-38.364044,25.000000,15.910110,9.657995,0.000000,6.000000,-3.739691,24.000000,24.349230,0.102881,0.000000,0.191574,-0.509263,6.826059
-32.000000,-38.651455,26.000000,16.628637,9.662651,0.067428,6.000000,-4.085125,25.000000,25.212812,0.109940,0.138441,0.187360,-0.549678,6.829351
-32.000000,-39.264973,28.000000,18.162432,9.667737,0.395761,6.000000,-3.977650,25.000000,24.944124,0.116925,0.461886,0.185172,-0.596855,6.830975
-31.000000,-40.013557,33.000000,22.533894,9.667990,1.165806,6.000000,-3.670058,24.000000,24.175146,0.123694,0.592925,0.177288,-0.636844,6.834824
-31.000000,-40.762707,36.000000,24.406767,9.674824,2.390132,6.000000,-3.332605,23.000000,23.331511,0.130227,0.228219,0.169636,-0.673465,6.834235
-31.000000,-41.251392,39.000000,25.628481,9.682000,3.894989,6.000000,-3.176998,22.000000,22.942495,0.136651,-0.495723,0.165546,-0.708388,6.836520
-31.000000,-41.196720,40.000000,25.491800,9.689137,5.318107,6.000000,-3.367361,22.000000,23.418404,0.143208,-1.160320,0.164518,-0.745760,6.842520
-30.000000,-40.665310,42.000000,26.663275,9.689436,6.206193,6.000000,-3.808625,23.000000,24.521561,0.150074,-1.297059,0.159150,-0.790010,6.844419
-24.000000,-48.139427,70.000000,60.348568,10.067951,0.000000,7.000000,-3.514640,26.000000,26.286602,0.430481,0.000000,0.024725,-2.153944,6.922988
-23.000000,-48.465935,73.000000,63.664837,10.070804,0.136446,7.000000,-4.402602,29.000000,28.506504,0.446445,0.614449,0.010284,-2.206301,6.931341
-23.000000,-48.779083,74.000000,64.447708,10.088849,0.000000,7.000000,-5.750094,32.000000,31.875237,0.455370,0.000000,0.017357,-2.261828,6.936644
-23.000000,-49.149590,75.000000,65.373978,10.107154,0.086923,7.000000,-6.728387,35.000000,34.320969,0.464980,0.392076,0.009961,-2.319671,6.940731
-23.000000,-49.655334,77.000000,66.638336,10.125813,0.443284,7.000000,-6.849136,36.000000,34.622841,0.474674,1.478475,0.002908,-2.369327,6.945724
-22.000000,-50.288334,82.000000,70.720833,10.126605,1.175122,7.000000,-6.409178,36.000000,33.522945,0.484061,2.473462,0.000873,-2.409304,6.949760
-22.000000,-50.787182,84.000000,71.967957,10.146756,2.231650,7.000000,-5.787563,34.000000,31.968908,0.493012,2.485287,-0.007411,-2.459158,6.954411
-22.000000,-50.919029,85.000000,72.297577,10.167000,3.384652,7.000000,-5.077097,32.000000,30.192741,0.501466,1.401451,-0.005982,-2.502976,6.959980
-22.000000,-50.636906,86.000000,71.592262,10.187046,4.274694,7.000000,-4.275521,28.000000,28.188801,0.509359,-0.572952,-0.010465,-2.553612,6.964673
-21.000000,-50.116341,87.000000,72.790848,10.187861,4.599186,7.000000,-3.476713,23.000000,26.191784,0.516692,-3.173574,-0.005521,-2.610845,6.969147
-21.000000,-49.749866,82.000000,71.874664,10.228111,0.000000,7.000000,-2.752527,24.000000,24.381317,0.530346,0.000000,-0.000374,-2.657955,6.970441
-21.000000,-49.708782,82.000000,71.771957,10.268304,-0.017169,7.000000,-1.934678,22.000000,22.336695,0.542854,-0.565933,0.004772,-2.705065,6.971730
-21.000000,-49.824234,82.000000,72.060585,10.288481,0.000000,7.000000,-0.965625,20.000000,19.914063,0.548430,0.000000,0.003581,-2.754890,6.976454
-20.000000,-49.948639,85.000000,74.871597,10.289319,0.029186,7.000000,-0.153134,18.000000,17.882835,0.553438,-0.325627,0.005658,-2.807549,6.979388
-20.000000,-49.990753,85.000000,74.976883,10.310312,0.118882,7.000000,0.291200,15.000000,16.771999,0.558134,-1.365790,0.005748,-2.857541,6.983446
-20.000000,-49.881569,85.000000,74.703918,10.331229,0.207203,7.000000,0.407069,14.000000,16.482328,0.562749,-2.750075,0.007296,-2.917518,6.990714
-20.000000,-49.751175,84.000000,74.377937,10.352055,0.196434,7.000000,0.238155,13.000000,16.904613,0.567482,-3.776616,0.007075,-2.969081,6.995480
-19.000000,-49.871899,87.000000,77.179749,10.352919,0.123565,7.000000,-0.148493,14.000000,17.871231,0.572486,-4.050391,0.004293,-3.022350,6.996645
-19.000000,-50.370159,89.000000,78.425400,10.374878,0.206831,7.000000,-0.625019,16.000000,19.062548,0.577824,-3.457244,0.006569,-3.067876,6.997872
-19.000000,-51.071877,91.000000,80.179688,10.397328,0.690882,7.000000,-0.998622,18.000000,19.996555,0.583423,-2.170114,0.000901,-3.117120,7.000503
-19.000000,-51.620857,91.000000,81.552139,10.442998,0.000000,7.000000,-1.127967,20.000000,20.319918,0.594802,0.000000,-0.000464,-3.168741,7.004842
