I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14
3.000000,15.450816,11.000000,-31.127041,35.800358,6.692670,-2.000000,6.027238,-27.000000,-20.068094,-2.737107,-5.135352,1.961241,-7.695011,1.771991
3.000000,15.324034,12.000000,-30.810085,35.791733,7.613404,-2.000000,5.534447,-25.000000,-18.836117,-2.742381,-3.770267,1.964261,-7.679792,1.769393
3.000000,15.612164,12.000000,-31.530409,35.782906,8.189304,-2.000000,5.376566,-23.000000,-18.441416,-2.747545,-1.931156,1.969494,-7.663761,1.768326
3.000000,16.049904,11.000000,-32.624760,35.773769,8.166133,-2.000000,5.384506,-21.000000,-18.461266,-2.752714,-0.218069,1.974733,-7.647291,1.767089
3.000000,16.240423,10.000000,-33.101059,35.764500,7.575253,-2.000000,5.247546,-19.000000,-18.118866,-2.757787,1.106083,1.980400,-7.638719,1.766049
3.000000,15.951745,10.000000,-32.379364,35.755432,6.761312,-2.000000,4.918283,-17.000000,-17.295708,-2.762630,2.213630,1.983477,-7.617582,1.765920
3.000000,15.298923,11.000000,-30.747309,35.746822,6.170239,-2.000000,4.468149,-15.000000,-16.170372,-2.767158,3.370832,1.988737,-7.602307,1.763002
3.000000,14.662080,12.000000,-29.155199,35.738659,6.047908,-2.000000,4.015224,-13.000000,-15.038059,-2.771369,4.676073,1.995942,-7.581777,1.761776
2.000000,14.302229,11.000000,-30.755573,35.738316,6.301413,-2.000000,3.783993,-11.000000,-14.459982,-2.775417,5.977156,1.998760,-7.576560,1.760003
2.000000,14.095625,12.000000,-30.239063,35.729847,6.665209,-2.000000,3.844554,-10.000000,-14.611386,-2.779509,6.912274,2.001086,-7.566900,1.760106
2.000000,13.742833,13.000000,-29.357082,35.721626,6.999519,-2.000000,3.982156,-10.000000,-14.955389,-2.783696,7.187306,2.004170,-7.560210,1.760477
2.000000,13.154086,15.000000,-27.885216,35.713818,7.388780,-2.000000,3.980009,-10.000000,-14.950023,-2.787882,6.862303,2.006201,-7.541743,1.759764
2.000000,12.540334,17.000000,-26.350834,35.706440,7.958834,-2.000000,3.798901,-11.000000,-14.497252,-2.791941,6.286967,2.012448,-7.527495,1.757982
2.000000,12.165208,18.000000,-25.413019,35.699326,8.660652,-2.000000,3.567815,-10.000000,-13.919537,-2.795839,5.786401,2.018692,-7.513235,1.756201
2.000000,12.097524,19.000000,-25.243809,35.692257,9.263220,-2.000000,3.490968,-11.000000,-13.727421,-2.799683,5.414959,2.020933,-7.503617,1.754762
2.000000,12.182499,19.000000,-25.456247,35.685131,9.534859,-2.000000,3.599431,-11.000000,-13.998577,-2.803602,4.975999,2.023149,-7.500538,1.752912
2.000000,12.118278,19.000000,-25.295694,35.678047,9.435753,-2.000000,3.703154,-12.000000,-14.257884,-2.807595,4.304723,2.023661,-7.495775,1.755245
2.000000,11.672431,20.000000,-24.181078,35.671276,9.179477,-2.000000,3.634154,-13.000000,-14.085383,-2.811538,3.505241,2.025817,-7.484399,1.753384
2.000000,10.982574,22.000000,-22.456436,35.664989,9.082134,-2.000000,3.363069,-13.000000,-13.407671,-2.815293,2.879961,2.027146,-7.465105,1.755195
2.000000,10.474977,23.000000,-21.187441,35.659058,9.270845,-2.000000,2.939754,-12.000000,-12.349384,-2.818750,2.702404,2.026990,-7.450926,1.756316
2.000000,10.434610,24.000000,-21.086525,35.653152,9.534885,-2.000000,2.470586,-10.000000,-11.176466,-2.821880,3.069531,2.032022,-7.436186,1.754875
2.000000,10.790267,23.000000,-21.975668,35.646999,9.493471,-2.000000,2.117154,-9.000000,-10.292885,-2.824762,3.850187,2.031474,-7.433376,1.753129
2.000000,11.222141,21.000000,-23.055353,35.640545,8.906055,-2.000000,1.956384,-7.000000,-9.890961,-2.827531,4.727362,2.032863,-7.421993,1.753125
2.000000,11.446475,19.000000,-23.616188,35.633934,7.838794,-2.000000,1.870627,-7.000000,-9.676567,-2.830241,5.394438,2.030482,-7.410481,1.752111
2.000000,11.449396,18.000000,-23.623489,35.627319,6.568796,-2.000000,1.672687,-6.000000,-9.181718,-2.832812,5.786228,2.028087,-7.398985,1.751097
2.000000,11.365399,17.000000,-23.413498,35.620762,5.356198,-2.000000,1.281104,-4.000000,-8.202761,-2.835108,6.101601,2.029851,-7.379577,1.754571
1.000000,11.354673,14.000000,-25.886684,35.620472,4.301038,-2.000000,0.824304,-3.000000,-7.060759,-2.837085,6.572874,2.033524,-7.370174,1.753059
1.000000,11.556849,12.000000,-26.392120,35.613083,3.335546,-2.000000,0.534835,-1.000000,-6.337087,-2.838860,7.191052,2.034207,-7.365165,1.752975
1.000000,11.804815,10.000000,-27.012039,35.605518,2.341112,-2.000000,0.456558,-1.000000,-6.141395,-2.840579,7.686535,2.034151,-7.353339,1.752996
1.000000,11.646149,10.000000,-26.615372,35.598064,1.379582,-2.000000,0.392182,0.000000,-5.980455,-2.842253,7.827629,2.033978,-7.341674,1.753134
1.000000,10.905684,11.000000,-24.764210,35.591129,0.789880,-2.000000,0.177441,0.000000,-5.443602,-2.843778,7.677273,2.030257,-7.325202,1.755927
1.000000,9.989753,14.000000,-22.474382,35.584835,0.912998,-2.000000,-0.128130,0.000000,-4.679675,-2.845088,7.482032,2.030638,-7.308835,1.756866
1.000000,9.361034,16.000000,-20.902586,35.578983,1.729732,-2.000000,-0.381208,0.000000,-4.046979,-2.846221,7.377796,2.032972,-7.301836,1.756209
1.000000,8.959973,18.000000,-19.899933,35.573410,2.905223,-2.000000,-0.533895,0.000000,-3.665264,-2.847248,7.297004,2.031508,-7.292747,1.757124
