I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14
-28.000000,0.301633,-70.000000,-70.754082,-0.000028,0.000000,7.000000,0.051201,17.000000,17.372000,0.000028,0.000000,0.096203,-1.256217,-0.182693
-28.000000,0.366728,-70.000000,-70.916817,-0.019885,-0.015272,7.000000,-0.121275,17.000000,17.803188,0.005013,0.040464,0.096508,-1.256580,-0.181051
-28.000000,0.354672,-70.000000,-70.886681,-0.039733,-0.054208,7.000000,-0.257092,18.000000,18.142731,0.010093,0.182985,0.099696,-1.256330,-0.179475
-62.000000,-70.498108,45.000000,21.245270,-2.219152,26.770487,5.000000,9.477622,-15.000000,-11.194056,0.098161,-4.306729,0.476768,-3.851593,-0.199657
-61.000000,-71.209030,48.000000,25.522575,-2.218866,25.185061,5.000000,8.856300,-13.000000,-9.640751,0.095461,-3.703210,0.485400,-3.922832,-0.196340
-61.000000,-73.065735,51.000000,30.164337,-2.210420,23.817835,5.000000,8.227290,-10.000000,-8.068226,0.093202,-2.617583,0.487773,-4.003706,-0.191518
-60.000000,-74.533577,57.000000,36.333942,-2.210013,23.407827,5.000000,8.045259,-8.000000,-7.613146,0.091070,-1.220496,0.495559,-4.078274,-0.187841
-60.000000,-74.732643,58.000000,36.831608,-2.199701,23.532566,5.000000,8.241353,-7.000000,-8.103382,0.088801,0.074837,0.498149,-4.162245,-0.184527
-59.000000,-74.231056,59.000000,38.077641,-2.199274,23.212093,4.000000,8.474503,-10.000000,-11.186256,0.088676,0.960726,0.506334,-4.236515,-0.180565
-59.000000,-74.095016,57.000000,37.737541,-2.188708,22.019951,4.000000,8.639537,-10.000000,-11.598843,0.085428,1.415152,0.512013,-4.324749,-0.177918
-58.000000,-74.782578,60.000000,41.956444,-2.188238,20.397760,4.000000,8.861460,-10.000000,-12.153649,0.082025,1.534780,0.520609,-4.399568,-0.174423
-58.000000,-75.825981,61.000000,44.564953,-2.175760,19.052580,4.000000,9.214225,-11.000000,-13.035563,0.078375,1.352798,0.530153,-4.470449,-0.169011
-58.000000,-76.425850,62.000000,46.064625,-2.162861,18.217800,4.000000,9.631060,-13.000000,-14.077649,0.074434,0.855706,0.539547,-4.546906,-0.165995
-58.000000,-76.363129,61.000000,45.907822,-2.150007,17.520025,4.000000,10.005359,-14.000000,-15.013397,0.070230,0.082005,0.549310,-4.623301,-0.162971
-57.000000,-76.126991,62.000000,47.817478,-2.149472,16.493389,4.000000,10.248062,-16.000000,-15.620155,0.065856,-0.843577,0.559319,-4.699460,-0.160025
-57.000000,-76.199623,60.000000,47.999058,-2.136032,15.082580,4.000000,10.371103,-17.000000,-15.927758,0.061397,-1.756749,0.573851,-4.769380,-0.159974
-56.000000,-76.571175,62.000000,51.427937,-2.135456,13.595945,4.000000,10.506435,-18.000000,-16.266088,0.056842,-2.547714,0.584168,-4.845979,-0.157717
-56.000000,-76.936020,62.000000,52.340050,-2.120801,12.308853,4.000000,10.720601,-19.000000,-16.801502,0.052138,-3.216514,0.594724,-4.922938,-0.155784
-55.000000,-77.101181,64.000000,55.252953,-2.120182,11.235007,4.000000,10.936627,-21.000000,-17.341568,0.047282,-3.811125,0.605505,-5.000062,-0.153992
-55.000000,-77.106133,63.000000,55.265331,-2.104708,10.225246,4.000000,11.078403,-21.000000,-17.696007,0.042327,-4.332253,0.616431,-5.077191,-0.152249
-54.000000,-77.158615,64.000000,57.896538,-2.104059,9.185293,4.000000,11.110432,-22.000000,-17.776079,0.037350,-4.720643,0.619692,-5.178049,-0.150270
-54.000000,-77.483673,64.000000,58.709183,-2.087621,8.203407,4.000000,11.026321,-22.000000,-17.565804,0.032431,-4.899043,0.630597,-5.255551,-0.148933
-54.000000,-77.948776,65.000000,59.871941,-2.070857,7.468617,4.000000,10.961916,-22.000000,-17.404789,0.027558,-4.835391,0.639171,-5.338961,-0.147769
-54.000000,-78.142891,65.000000,60.357227,-2.053957,7.012172,4.000000,11.113313,-22.000000,-17.783281,0.022579,-4.620945,0.650200,-5.417119,-0.146871
-53.000000,-78.020988,67.000000,62.552471,-2.053256,6.614784,4.000000,11.468214,-23.000000,-18.670536,0.017351,-4.451320,0.658602,-5.504858,-0.145846
