I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14
243834.000000,3.020000,3.620218,-3.601310,0.000000,0.000000,-3.601310,0.666853,1.790000,4.776568,-17.919411,-0.000016,0.000000,-17.919426,1.948668
243836.000000,3.020000,3.619647,-3.597882,0.000000,0.000000,-3.597882,1.835073,1.790000,4.778687,-17.932125,-0.000494,0.000000,-17.932619,0.962472
243838.000000,3.020000,3.619802,-3.598815,0.000000,0.000000,-3.598815,1.986770,1.790000,4.776508,-17.919050,-0.000972,0.000000,-17.920023,-1.189515
243840.000000,3.020000,3.617309,-3.583852,0.000000,0.000000,-3.583852,0.547902,1.790000,4.772384,-17.894302,-0.001449,0.000000,-17.895752,-2.061624
243842.000000,3.020000,3.612690,-3.556143,0.000000,0.000000,-3.556143,-0.584677,1.790000,4.768115,-17.868687,-0.001926,0.000000,-17.870613,-1.319851
243844.000000,3.180000,3.607821,-2.566923,0.000000,0.000000,-2.566923,-0.902051,4.070000,4.768314,-4.189885,-0.001929,0.000000,-4.191814,1.302390
243846.000000,3.180000,3.603445,-2.540667,0.000000,0.000000,-2.540667,-1.311699,4.070000,4.770528,-4.203169,-0.002041,0.000000,-4.205210,2.380024
243848.000000,3.180000,3.596376,-2.498257,0.000000,0.000000,-2.498257,-2.348028,4.070000,4.774525,-4.227153,-0.002153,0.000000,-4.229306,2.798519
243850.000000,3.180000,3.589539,-2.457232,0.000000,0.000000,-2.457232,-1.751754,4.070000,4.773798,-4.222787,-0.002266,0.000000,-4.225053,-0.446763
243852.000000,3.180000,3.582642,-2.415851,0.000000,0.000000,-2.415851,-1.948843,4.070000,4.769510,-4.197061,-0.002378,0.000000,-4.199439,-1.701024
243854.000000,3.180000,3.576044,-2.376264,0.000000,0.000000,-2.376264,-1.599829,4.070000,4.764506,-4.167037,-0.002489,0.000000,-4.169526,-1.701999
243856.000000,3.180000,3.568641,-2.331847,0.000000,0.000000,-2.331847,-1.715627,4.070000,4.757855,-4.127131,-0.002599,0.000000,-4.129731,-3.187261
243858.000000,3.180000,3.561055,-2.286331,0.000000,0.000000,-2.286331,-0.705205,4.070000,4.746614,-4.059683,-0.002707,0.000000,-4.062390,-5.591288
243860.000000,3.180000,3.555155,-2.250928,0.000000,0.000000,-2.250928,0.548537,4.070000,4.733637,-3.981826,-0.002814,0.000000,-3.984639,-6.006464
243862.000000,3.180000,3.550513,-2.223076,0.000000,0.000000,-2.223076,0.892041,4.070000,4.723310,-3.919862,-0.002918,0.000000,-3.922780,-3.984059
243864.000000,3.180000,3.546087,-2.196519,0.000000,0.000000,-2.196519,0.049398,4.070000,4.719801,-3.898810,-0.003022,0.000000,-3.901833,-0.148326
243866.000000,3.180000,3.543133,-2.178795,0.000000,0.000000,-2.178795,0.020230,4.070000,4.720774,-3.904644,-0.003126,0.000000,-3.907770,-0.167715
243868.000000,3.180000,3.543659,-2.181953,0.000000,0.000000,-2.181953,0.278006,4.070000,4.721618,-3.909708,-0.003231,0.000000,-3.912939,-1.369066
243870.000000,3.180000,3.546622,-2.199732,0.000000,0.000000,-2.199732,-0.420324,4.070000,4.725274,-3.931643,-0.003335,0.000000,-3.934979,-0.247577
243872.000000,3.180000,3.549534,-2.217206,0.000000,0.000000,-2.217206,-2.041422,4.070000,4.733639,-3.981837,-0.003442,0.000000,-3.985279,1.859420
243874.000000,3.180000,3.550629,-2.223772,0.000000,0.000000,-2.223772,-3.287504,4.070000,4.744955,-4.049729,-0.003550,0.000000,-4.053279,3.083320
243876.000000,3.180000,3.554336,-2.246013,0.000000,0.000000,-2.246013,-1.753436,4.070000,4.754728,-4.108372,-0.003659,0.000000,-4.112031,2.685764
243878.000000,3.180000,3.563830,-2.302978,0.000000,0.000000,-2.302978,0.468069,4.070000,4.764049,-4.164296,-0.003770,0.000000,-4.168067,4.092257
243880.000000,3.180000,3.578477,-2.390860,0.000000,0.000000,-2.390860,2.157271,4.070000,4.773055,-4.218332,-0.003883,0.000000,-4.222215,4.155224
243882.000000,3.180000,3.594186,-2.485117,0.000000,0.000000,-2.485117,1.360140,4.070000,4.773364,-4.220186,-0.003995,0.000000,-4.224181,-0.214740
243884.000000,3.180000,3.604934,-2.549601,0.000000,0.000000,-2.549601,-1.188281,4.070000,4.765626,-4.173758,-0.004106,0.000000,-4.177864,-3.005053
