I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14
11580.000000,3.020000,2.920279,0.598329,0.000000,0.000000,0.598329,-1.079965,1.790000,4.571924,-16.691545,0.000000,0.000000,-16.691545,2.020813
11582.000000,3.020000,2.929844,0.540934,0.000000,0.000000,0.540934,1.047091,1.790000,4.571254,-16.687527,0.000000,0.000000,-16.687527,0.973968
11584.000000,3.020000,2.942806,0.463167,0.000000,0.000000,0.463167,2.109812,1.790000,4.569528,-16.677166,0.000000,0.000000,-16.677166,-0.291739
12008.000000,3.500000,4.985482,-8.912893,0.000000,0.000000,-8.912893,-3.138682,3.950000,3.632176,1.906945,0.000000,0.000000,1.906945,1.902085
12011.000000,3.380000,4.979257,-9.595541,0.000000,0.000000,-9.595541,-0.508130,3.950000,3.648058,1.811648,0.000000,0.000000,1.811648,6.069912
12012.000000,3.380000,4.980278,-9.601665,0.000000,0.000000,-9.601665,1.912406,3.950000,3.663256,1.720465,0.000000,0.000000,1.720465,5.848263
12014.000000,3.380000,4.977536,-9.585215,0.000000,0.000000,-9.585215,-1.133672,3.950000,3.682547,1.604719,0.000000,0.000000,1.604719,9.744258
12016.000000,3.380000,4.973302,-9.559813,0.000000,0.000000,-9.559813,-0.622430,3.950000,3.710766,1.435405,0.000000,0.000000,1.435405,14.306013
12018.000000,3.380000,4.975420,-9.572523,0.000000,0.000000,-9.572523,1.991415,3.950000,3.728291,1.330256,0.000000,0.000000,1.330256,5.876125
12020.000000,3.380000,4.976808,-9.580849,0.000000,0.000000,-9.580849,0.493358,3.950000,3.724286,1.354284,0.000000,0.000000,1.354284,-3.148146
12022.000000,3.380000,4.977303,-9.583818,0.000000,0.000000,-9.583818,1.200989,3.950000,3.717145,1.397129,0.000000,0.000000,1.397129,-2.192594
12024.000000,3.380000,4.986888,-9.641331,0.000000,0.000000,-9.641331,6.433764,3.950000,3.711276,1.432343,0.000000,0.000000,1.432343,-3.252507
12026.000000,3.380000,4.999697,-9.718184,0.000000,0.000000,-9.718184,5.742024,3.950000,3.693811,1.537133,0.000000,0.000000,1.537133,-8.792145
12028.000000,3.380000,5.000775,-9.724653,0.000000,0.000000,-9.724653,-0.758710,3.950000,3.680797,1.615215,0.000000,0.000000,1.615215,-2.776849
12030.000000,3.380000,4.997524,-9.705143,0.000000,0.000000,-9.705143,-0.840545,3.950000,3.689133,1.565198,0.000000,0.000000,1.565198,8.772281
12032.000000,3.380000,4.997518,-9.705107,0.000000,0.000000,-9.705107,0.173558,3.950000,3.721806,1.369163,0.000000,0.000000,1.369163,20.396698
12034.000000,3.380000,4.993414,-9.680487,0.000000,0.000000,-9.680487,-2.924547,3.950000,3.765138,1.109173,0.000000,0.000000,1.109173,23.915936
12036.000000,3.380000,4.985023,-9.630136,0.000000,0.000000,-9.630136,-3.323280,3.950000,3.812753,0.823478,0.000000,0.000000,0.823478,24.835436
12038.000000,3.380000,4.984898,-9.629387,0.000000,0.000000,-9.629387,2.315249,3.950000,3.844896,0.630621,0.000000,0.000000,0.630621,12.661461
12040.000000,3.380000,4.989406,-9.656437,0.000000,0.000000,-9.656437,4.123595,3.950000,3.847419,0.615486,0.000000,0.000000,0.615486,-2.423867
12042.000000,3.380000,4.994154,-9.684927,0.000000,0.000000,-9.684927,4.829099,3.950000,3.833102,0.701387,0.000000,0.000000,0.701387,-9.589397
12044.000000,3.380000,5.003023,-9.738136,0.000000,0.000000,-9.738136,8.631819,3.950000,3.813514,0.818913,0.000000,0.000000,0.818913,-12.581611
12046.000000,3.380000,5.017285,-9.823709,0.000000,0.000000,-9.823709,10.294895,3.950000,3.787961,0.972234,0.000000,0.000000,0.972234,-17.114887
12048.000000,3.380000,5.020026,-9.840155,0.000000,0.000000,-9.840155,2.844105,3.950000,3.765095,1.109429,0.000000,0.000000,1.109429,-13.537601
12050.000000,3.380000,5.008890,-9.773342,0.000000,0.000000,-9.773342,-2.134587,3.950000,3.760550,1.136696,0.000000,0.000000,1.136696,-3.160729
12052.000000,3.380000,4.991000,-9.666002,0.000000,0.000000,-9.666002,-3.570654,3.950000,3.771083,1.073499,0.000000,0.000000,1.073499,2.695293
12054.000000,3.380000,4.966871,-9.521225,0.000000,0.000000,-9.521225,-6.528311,3.950000,3.783385,0.999691,0.000000,0.000000,0.999691,3.028441
12056.000000,3.380000,4.933957,-9.323740,0.000000,0.000000,-9.323740,-8.770142,3.950000,3.800754,0.895474,0.000000,0.000000,0.895474,6.902433
12058.000000,3.380000,4.913825,-9.202951,0.000000,0.000000,-9.202951,-0.003290,3.950000,3.812867,0.822799,0.000000,0.000000,0.822799,1.303104
12060.000000,3.380000,4.911600,-9.189598,0.000000,0.000000,-9.189598,7.453291,3.950000,3.803775,0.877347,0.000000,0.000000,0.877347,-9.147972
12062.000000,3.380000,4.925958,-9.275749,0.000000,0.000000,-9.275749,13.917706,3.950000,3.782314,1.006117,0.000000,0.000000,1.006117,-13.473464
12064.000000,3.380000,4.948747,-9.412481,0.000000,0.000000,-9.412481,14.657139,3.950000,3.753131,1.181215,0.000000,0.000000,1.181215,-17.243505
12066.000000,3.380000,4.968967,-9.533802,0.000000,0.000000,-9.533802,10.556742,3.950000,3.723530,1.358817,0.000000,0.000000,1.358817,-14.947289
12068.000000,3.380000,4.976776,-9.580658,0.000000,0.000000,-9.580658,2.978536,3.950000,3.705529,1.466825,0.000000,0.000000,1.466825,-8.232037
12070.000000,3.380000,4.974357,-9.566143,0.000000,0.000000,-9.566143,-1.100635,3.950000,3.694711,1.531734,0.000000,0.000000,1.531734,-5.719307
12072.000000,3.380000,4.965030,-9.510181,0.000000,0.000000,-9.510181,-5.290437,3.950000,3.680375,1.617751,0.000000,0.000000,1.617751,-6.976427
12074.000000,3.380000,4.947191,-9.403145,0.000000,0.000000,-9.403145,-9.717989,3.950000,3.664774,1.711352,0.000000,0.000000,1.711352,-5.879217
12076.000000,3.380000,4.925091,-9.270548,0.000000,0.000000,-9.270548,-9.154655,3.950000,3.653997,1.776017,0.000000,0.000000,1.776017,-3.004618
12078.000000,3.380000,4.918865,-9.233189,0.000000,0.000000,-9.233189,0.890308,3.950000,3.644159,1.835043,0.000000,0.000000,1.835043,-3.313159
12080.000000,3.380000,4.927549,-9.285297,0.000000,0.000000,-9.285297,6.857739,3.950000,3.629591,1.922450,0.000000,0.000000,1.922450,-6.883444
