I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14
276930.000000,3.020000,3.214950,-0.974749,-0.000001,0.000000,-0.974750,0.830162,1.790000,4.334896,-12.724481,-0.000017,0.000000,-12.724498,0.548318
276932.000000,3.020000,3.213634,-0.968170,-0.000040,0.000515,-0.967695,1.354734,1.790000,4.335731,-12.728655,-0.000526,-0.000326,-12.729507,-0.630316
276934.000000,3.020000,3.212669,-0.963345,-0.000078,0.002299,-0.961124,1.118379,1.790000,4.336389,-12.731945,-0.001035,-0.001477,-12.734457,-1.400768
276936.000000,3.020000,3.209951,-0.949757,-0.000116,0.005926,-0.943947,-0.105943,1.790000,4.338921,-12.744603,-0.001545,-0.004142,-12.750291,-0.009062
276938.000000,3.020000,3.206872,-0.934361,-0.000153,0.012225,-0.922290,-0.252993,1.790000,4.344524,-12.772622,-0.002056,-0.010483,-12.785161,1.104353
276940.000000,3.300000,3.205504,0.472480,-0.000149,0.020673,0.493004,0.560094,4.070000,4.350130,-1.400652,-0.002058,-0.022576,-1.425285,1.543124
276942.000000,3.300000,3.206071,0.469646,-0.000131,0.028551,0.498066,2.249983,4.070000,4.351470,-1.407354,-0.002114,-0.038232,-1.447700,-1.071959
276944.000000,3.300000,3.208726,0.456371,-0.000112,0.032745,0.489004,3.493796,4.070000,4.345471,-1.377358,-0.002169,-0.049923,-1.429451,-3.544544
276946.000000,3.300000,3.209310,0.453452,-0.000094,0.032408,0.485766,1.771236,4.070000,4.337606,-1.338034,-0.002223,-0.050074,-1.390331,-3.735614
276948.000000,3.300000,3.205524,0.472379,-0.000075,0.031121,0.503425,0.092739,4.070000,4.331270,-1.306350,-0.002275,-0.037650,-1.346275,-1.851167
276950.000000,3.300000,3.201686,0.491571,-0.000056,0.033395,0.524911,-0.088482,4.070000,4.329708,-1.298542,-0.002327,-0.018314,-1.319183,0.099594
276952.000000,3.300000,3.198891,0.505543,-0.000035,0.039666,0.545174,0.643214,4.070000,4.326603,-1.283016,-0.002378,0.001984,-1.283410,-1.482918
276954.000000,3.300000,3.199905,0.500473,-0.000015,0.046519,0.546977,1.993070,4.070000,4.320974,-1.254871,-0.002428,0.022710,-1.234589,-2.516668
276956.000000,3.300000,3.201969,0.490154,0.000004,0.049806,0.539964,1.567273,4.070000,4.313807,-1.219039,-0.002477,0.046294,-1.175222,-3.231539
276958.000000,3.300000,3.203618,0.481910,0.000024,0.048111,0.530044,0.330118,4.070000,4.307683,-1.188419,-0.002525,0.073111,-1.117832,-1.586234
276961.000000,3.300000,3.202092,0.489539,0.000043,0.043807,0.533389,-2.256558,4.070000,4.303212,-1.166060,-0.002571,0.100706,-1.067925,-1.638785
276962.000000,3.300000,3.198829,0.505853,0.000063,0.040965,0.546881,-3.900852,4.070000,4.294004,-1.120024,-0.002616,0.128186,-0.994454,-4.010201
