I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14
8380.000000,3.020000,2.235056,3.924718,0.000000,0.000000,3.924718,0.868990,1.790000,4.213349,-12.116747,0.000000,0.000000,-12.116747,-2.535462
8382.000000,3.020000,2.237035,3.914826,0.000000,-0.000774,3.914052,-0.124347,1.790000,4.215074,-12.125370,0.000000,-0.000674,-12.126044,-0.588208
8384.000000,3.020000,2.241399,3.893006,0.000000,-0.004595,3.888410,-0.044576,1.790000,4.223319,-12.166595,0.000000,-0.005743,-12.172338,2.892214
8444.000000,3.500000,2.119998,6.900011,0.000000,0.105739,7.005750,-4.889719,3.870000,4.108989,-1.194947,0.000000,0.220486,-0.974461,-3.029035
8446.000000,3.500000,2.112214,6.938932,0.000000,0.154685,7.093617,-4.819473,3.870000,4.078026,-1.040132,0.000000,0.314008,-0.726124,-12.187203
8448.000000,3.500000,2.100458,6.997709,0.000000,0.202358,7.200067,-6.473951,3.870000,4.043347,-0.866735,0.000000,0.419197,-0.447538,-10.795972
8451.000000,3.500000,2.091552,7.042237,0.000000,0.000000,7.042237,-3.749621,3.870000,4.030242,-0.801213,0.000000,0.000000,-0.801213,-0.167392
8452.000000,3.500000,2.083466,7.082668,0.000000,0.000000,7.082668,-4.673319,3.870000,4.034308,-0.821543,0.000000,0.000000,-0.821543,6.298879
8454.000000,3.500000,2.060890,7.195550,0.000000,0.000000,7.195550,-12.094167,3.870000,4.047532,-0.887661,0.000000,0.000000,-0.887661,10.820612
8456.000000,3.500000,2.034034,7.329832,0.000000,0.010501,7.340333,-12.016070,3.870000,4.073572,-1.017859,0.000000,-0.010182,-1.028041,17.122381
8458.000000,3.500000,2.020824,7.395880,0.000000,0.044384,7.440264,-3.730503,3.870000,4.103516,-1.167581,0.000000,-0.049735,-1.217316,12.483362
8460.000000,3.500000,2.027084,7.364581,0.000000,0.087334,7.451914,4.467508,3.870000,4.098145,-1.140726,0.000000,-0.109975,-1.250701,-7.367680
8462.000000,3.500000,2.033836,7.330821,0.000000,0.115131,7.445951,3.197897,3.870000,4.075549,-1.027746,0.000000,-0.151353,-1.179099,-10.557733
8464.000000,3.500000,2.042576,7.287120,0.000000,0.121677,7.408797,4.870846,3.870000,4.065938,-0.979688,0.000000,-0.154785,-1.134473,-3.057950
8466.000000,3.500000,2.057434,7.212832,0.000000,0.107601,7.320433,8.246620,3.870000,4.055876,-0.929382,0.000000,-0.132287,-1.061669,-6.997306
8468.000000,3.500000,2.074181,7.129096,0.000000,0.071868,7.200964,7.827318,3.870000,4.034278,-0.821390,0.000000,-0.090843,-0.912234,-11.158788
8471.000000,3.500000,2.090046,7.049770,0.000000,0.000000,7.049770,8.557112,3.870000,4.016908,-0.734541,0.000000,0.000000,-0.734541,-7.597501
8472.000000,3.500000,2.110659,6.946707,0.000000,0.000000,6.946707,10.972811,3.870000,4.002649,-0.663245,0.000000,0.000000,-0.663245,-6.751640
8474.000000,3.500000,2.132192,6.839038,0.000000,0.000000,6.839038,11.737290,3.870000,3.974089,-0.520444,0.000000,0.000000,-0.520444,-12.638013
8476.000000,3.500000,2.150887,6.745566,0.000000,-0.007310,6.738256,10.347367,3.870000,3.937670,-0.338348,0.000000,0.014240,-0.324108,-10.381952
8478.000000,3.500000,2.170588,6.647060,0.000000,-0.035003,6.612057,11.947367,3.870000,3.908492,-0.192462,0.000000,0.064592,-0.127870,-5.459237
8480.000000,3.500000,2.197670,6.511649,0.000000,-0.088427,6.423222,15.481271,3.870000,3.875112,-0.025562,0.000000,0.151250,0.125688,-8.000828
8482.000000,3.500000,2.234072,6.329639,0.000000,-0.169700,6.159939,19.291538,3.870000,3.834460,0.177698,0.000000,0.266308,0.444006,-10.983034
8484.000000,3.500000,2.278427,6.107867,0.000000,-0.283047,5.824820,21.598629,3.870000,3.798242,0.358791,0.000000,0.405117,0.763908,-8.677292
8486.000000,3.500000,2.327422,5.862888,0.000000,-0.429095,5.433794,23.772654,3.870000,3.766847,0.515765,0.000000,0.555268,1.071033,-9.415792
8488.000000,3.500000,2.376728,5.616359,0.000000,-0.602484,5.013875,21.542662,3.870000,3.734955,0.675226,0.000000,0.704098,1.379325,-8.745629
8491.000000,3.500000,2.417011,5.414944,0.000000,0.000000,5.414944,17.464762,3.870000,3.712098,0.789510,0.000000,0.000000,0.789510,-3.410283
8492.000000,3.500000,2.456288,5.218559,0.000000,0.000000,5.218559,17.525482,3.870000,3.702904,0.835479,0.000000,0.000000,0.835479,3.877033
8494.000000,3.500000,2.499604,5.001983,0.000000,0.000000,5.001983,18.285675,3.870000,3.698760,0.856200,0.000000,0.000000,0.856200,6.392244
8496.000000,3.500000,2.540667,4.796666,0.000000,-0.016056,4.780610,15.754289,3.870000,3.693298,0.883510,0.000000,0.002136,0.885646,7.397207
8498.000000,3.500000,2.581242,4.593791,0.000000,-0.075831,4.517961,16.969040,3.870000,3.688454,0.907727,0.000000,0.009870,0.917597,6.205513
8500.000000,3.500000,2.631220,4.343901,0.000000,-0.186575,4.157326,21.646835,3.950000,3.675169,1.374155,0.000000,0.026604,1.400759,0.541471
8502.000000,3.500000,2.691279,4.043607,0.000000,-0.344002,3.699605,23.744381,3.950000,3.651518,1.492410,0.000000,0.060121,1.552531,-5.868438
8504.000000,3.500000,2.757484,3.712578,0.000000,-0.546227,3.166351,25.192101,3.950000,3.626933,1.615334,0.000000,0.117218,1.732552,-7.592221
8506.000000,3.500000,2.827098,3.364509,0.000000,-0.786524,2.577985,26.184626,3.950000,3.608473,1.707633,0.000000,0.192980,1.900612,-7.444469
8508.000000,3.500000,2.895680,3.021601,0.000000,-1.053133,1.968469,23.989771,3.950000,3.598414,1.757931,0.000000,0.272959,2.030890,-4.262607
8511.000000,3.500000,2.956293,2.718537,0.000000,0.000000,2.718537,21.230043,3.950000,3.602741,1.736292,0.000000,0.000000,1.736292,2.516666
8512.000000,3.500000,3.012504,2.437481,0.000000,0.000000,2.437481,22.814280,3.950000,3.633511,1.582446,0.000000,0.000000,1.582446,16.144566
8514.000000,3.500000,3.068218,2.158911,0.000000,0.000000,2.158911,24.206072,3.950000,3.685549,1.322254,0.000000,0.000000,1.322254,23.550409
8516.000000,3.500000,3.119324,1.903378,0.000000,-0.019983,1.883395,23.140625,3.950000,3.737548,1.062261,0.000000,-0.020332,1.041929,22.707710
8518.000000,3.500000,3.165525,1.672375,0.000000,-0.092697,1.579679,21.719194,3.950000,3.778771,0.856146,0.000000,-0.092053,0.764093,16.016121
8520.000000,3.380000,3.209615,0.851922,0.000000,-0.218849,0.633073,21.473513,3.950000,3.800560,0.747197,0.000000,-0.205201,0.541995,7.077112
8522.000000,3.380000,3.253211,0.633947,0.000000,-0.378227,0.255720,20.703978,3.950000,3.806224,0.718877,0.000000,-0.320828,0.398049,-1.647909
8524.000000,3.380000,3.298318,0.408410,0.000000,-0.557450,-0.149040,20.929945,3.950000,3.803447,0.732764,0.000000,-0.411227,0.321537,-5.460158
8526.000000,3.380000,3.345566,0.172168,0.000000,-0.748094,-0.575926,21.091732,3.950000,3.800897,0.745513,0.000000,-0.466655,0.278859,-5.939214
8528.000000,3.380000,3.391440,-0.057201,0.000000,-0.943251,-1.000452,19.586876,3.950000,3.804229,0.728852,0.000000,-0.492739,0.236113,-3.277594
8531.000000,3.380000,3.435417,-0.277088,0.000000,0.000000,-0.277088,18.799652,3.950000,3.818183,0.659083,0.000000,0.000000,0.659083,2.255747
8532.000000,3.380000,3.475888,-0.479438,0.000000,0.000000,-0.479438,17.947765,3.950000,3.841925,0.540372,0.000000,0.000000,0.540372,7.582098
8534.000000,3.380000,3.510433,-0.652168,0.000000,0.000000,-0.652168,15.176456,3.950000,3.865233,0.423833,0.000000,0.000000,0.423833,5.998385
8536.000000,3.380000,3.540721,-0.803605,0.000000,-0.011843,-0.815448,14.297506,3.950000,3.885389,0.323055,0.000000,-0.007881,0.315174,5.250505
8538.000000,3.380000,3.570222,-0.951110,0.000000,-0.055764,-1.006875,14.688827,3.950000,3.903641,0.231793,0.000000,-0.036570,0.195222,3.253949
8540.000000,3.380000,3.599103,-1.095514,0.000000,-0.133870,-1.229384,14.430271,3.950000,3.920562,0.147191,0.000000,-0.086174,0.061018,2.692204
8542.000000,3.380000,3.623232,-1.216161,0.000000,-0.233067,-1.449229,12.728775,3.950000,3.935812,0.070940,0.000000,-0.147806,-0.076866,-1.602569
8544.000000,3.380000,3.648640,-1.343200,0.000000,-0.341860,-1.685060,15.138279,3.950000,3.953582,-0.017910,0.000000,-0.215884,-0.233794,1.071378
8546.000000,3.380000,3.676483,-1.482414,0.000000,-0.454693,-1.937107,16.364502,3.950000,3.975034,-0.125172,0.000000,-0.289526,-0.414699,4.853894
8548.000000,3.380000,3.708868,-1.644341,0.000000,-0.571272,-2.215612,19.860023,3.950000,3.983651,-0.168256,0.000000,-0.363974,-0.532230,1.570743
8551.000000,3.380000,3.744624,-1.823119,0.000000,0.000000,-1.823119,18.555323,3.950000,3.980330,-0.151650,0.000000,0.000000,-0.151650,2.441512
8552.000000,3.380000,3.777047,-1.985234,0.000000,0.000000,-1.985234,15.818826,3.950000,3.971972,-0.109861,0.000000,0.000000,-0.109861,1.745821
8554.000000,3.380000,3.816800,-2.183999,0.000000,0.000000,-2.183999,19.271406,3.950000,3.946393,0.018036,0.000000,0.000000,0.018036,-4.896214
