I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14
11280.000000,3.020000,2.946752,0.512735,0.000000,0.000000,0.512735,-0.477163,1.790000,3.987297,-15.381082,0.000000,0.000000,-15.381082,1.640450
11282.000000,3.020000,2.937252,0.579237,0.000000,0.000000,0.579237,-0.045281,1.790000,3.982551,-15.347857,0.000000,0.000000,-15.347857,0.011585
11284.000000,3.020000,2.928074,0.643484,0.000000,0.000000,0.643484,0.676410,1.790000,3.972736,-15.279153,0.000000,0.000000,-15.279153,-2.543745
11362.000000,3.780000,3.081259,4.891189,0.000000,0.000000,4.891189,9.561607,2.870000,3.453731,-4.086115,0.000000,0.000000,-4.086115,5.831173
11364.000000,3.780000,3.100240,4.758317,0.000000,0.000000,4.758317,8.890380,2.870000,3.415969,-3.821783,0.000000,0.000000,-3.821783,-1.036453
11366.000000,3.780000,3.120367,4.617434,0.000000,0.000000,4.617434,8.634543,2.870000,3.369402,-3.495818,0.000000,0.000000,-3.495818,-1.252046
11368.000000,3.780000,3.144037,4.451737,0.000000,0.000000,4.451737,12.101425,2.870000,3.340525,-3.293679,0.000000,0.000000,-3.293679,3.159923
11370.000000,3.780000,3.176995,4.221033,0.000000,0.000000,4.221033,15.977860,2.870000,3.309695,-3.077869,0.000000,0.000000,-3.077869,-4.336699
11372.000000,3.780000,3.209044,3.996695,0.000000,0.000000,3.996695,14.191693,2.870000,3.268790,-2.791529,0.000000,0.000000,-2.791529,-8.822641
11374.000000,3.780000,3.237356,3.798510,0.000000,0.000000,3.798510,13.768669,2.870000,3.239761,-2.588327,0.000000,0.000000,-2.588327,-4.631703
11376.000000,3.780000,3.267538,3.587232,0.000000,0.000000,3.587232,16.544172,2.870000,3.227387,-2.501708,0.000000,0.000000,-2.501708,-2.081255
11378.000000,3.780000,3.303518,3.335375,0.000000,0.000000,3.335375,19.396570,2.870000,3.213740,-2.406178,0.000000,0.000000,-2.406178,-6.464799
11380.000000,3.780000,3.336095,3.107337,0.000000,0.000000,3.107337,17.238558,2.870000,3.201337,-2.319359,0.000000,0.000000,-2.319359,-5.837547
11382.000000,3.780000,3.362979,2.919146,0.000000,0.000000,2.919146,16.412401,2.870000,3.197980,-2.295862,0.000000,0.000000,-2.295862,-3.793099
11384.000000,3.780000,3.391950,2.716352,0.000000,0.000000,2.716352,18.150450,2.870000,3.193059,-2.261417,0.000000,0.000000,-2.261417,-6.773538
11386.000000,3.780000,3.421091,2.512366,0.000000,0.000000,2.512366,17.586849,2.870000,3.187039,-2.219275,0.000000,0.000000,-2.219275,-6.176321
11388.000000,3.780000,3.452002,2.295987,0.000000,0.000000,2.295987,19.362171,2.870000,3.189203,-2.234422,0.000000,0.000000,-2.234422,-1.666463
11390.000000,3.780000,3.487856,2.045005,0.000000,0.000000,2.045005,20.639076,2.870000,3.192838,-2.259866,0.000000,0.000000,-2.259866,-3.375817
11392.000000,3.780000,3.519645,1.822487,0.000000,0.000000,1.822487,18.165646,2.870000,3.186736,-2.217155,0.000000,0.000000,-2.217155,-8.135114
11394.000000,3.780000,3.546639,1.633525,0.000000,0.000000,1.633525,17.414179,2.870000,3.180022,-2.170156,0.000000,0.000000,-2.170156,-6.023376
11396.000000,3.780000,3.579701,1.402090,0.000000,0.000000,1.402090,20.706301,2.870000,3.175723,-2.140062,0.000000,0.000000,-2.140062,-5.547456
11398.000000,3.780000,3.618057,1.133599,0.000000,0.000000,1.133599,22.514923,2.870000,3.163649,-2.055544,0.000000,0.000000,-2.055544,-9.166644
11400.000000,3.780000,3.650870,0.903913,0.000000,0.000000,0.903913,18.175922,2.870000,3.153865,-1.987056,0.000000,0.000000,-1.987056,-6.400978
11402.000000,3.780000,3.674728,0.736904,0.000000,0.000000,0.736904,14.683714,2.870000,3.146728,-1.937099,0.000000,0.000000,-1.937099,-6.670950
11404.000000,3.780000,3.697264,0.579152,0.000000,0.000000,0.579152,15.980467,2.870000,3.133775,-1.846424,0.000000,0.000000,-1.846424,-10.824394
11406.000000,3.780000,3.718841,0.428111,0.000000,0.000000,0.428111,15.822947,2.870000,3.123288,-1.773018,0.000000,0.000000,-1.773018,-7.950681
11408.000000,3.780000,3.742477,0.262658,0.000000,0.000000,0.262658,17.216547,2.870000,3.125187,-1.786309,0.000000,0.000000,-1.786309,-0.961489
11410.000000,3.700000,3.773959,-0.517712,0.000000,0.000000,-0.517712,20.511938,2.870000,3.126425,-1.794973,0.000000,0.000000,-1.794973,-3.861331
11412.000000,3.700000,3.807917,-0.755418,0.000000,0.000000,-0.755418,20.573309,2.870000,3.104205,-1.639437,0.000000,0.000000,-1.639437,-16.789085
11414.000000,3.700000,3.842465,-0.997257,0.000000,0.000000,-0.997257,19.879757,2.870000,3.068183,-1.387283,0.000000,0.000000,-1.387283,-19.860346
11416.000000,3.700000,3.881279,-1.268956,0.000000,0.000000,-1.268956,20.078459,2.870000,3.035312,-1.157188,0.000000,0.000000,-1.157188,-16.142199
11418.000000,3.700000,3.922230,-1.555606,0.000000,0.000000,-1.555606,20.966473,2.870000,3.013872,-1.007106,0.000000,0.000000,-1.007106,-9.469740
