I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14
816349.000000,3.020000,3.371429,-1.757147,-0.000001,0.000000,-1.757149,0.826277,1.790000,5.949491,-20.797455,-0.000028,0.000000,-20.797483,1.132327
816351.000000,3.020000,3.372172,-1.760861,-0.000072,0.000000,-1.760933,1.147296,1.790000,5.949340,-20.796701,-0.000860,0.000000,-20.797562,-0.473602
816353.000000,3.020000,3.372039,-1.760197,-0.000142,0.000000,-1.760339,0.191363,1.790000,5.948267,-20.791338,-0.001691,0.000000,-20.793030,-1.144978
816355.000000,3.020000,3.369470,-1.747351,-0.000212,0.000000,-1.747563,-1.275097,1.790000,5.948498,-20.792488,-0.002523,0.000000,-20.795012,-0.203956
816357.000000,3.020000,3.365849,-1.729248,-0.000281,0.000000,-1.729529,-1.754590,1.790000,5.952272,-20.811363,-0.003356,0.000000,-20.814718,1.608802
816360.000000,3.300000,3.362950,-0.314748,-0.000287,0.000000,-0.315036,-1.241338,3.950000,5.956961,-10.034804,-0.003381,0.000000,-10.038185,2.035649
816361.000000,3.300000,3.362183,-0.310917,-0.000294,0.000000,-0.311210,0.198752,3.950000,5.959390,-10.046949,-0.003582,0.000000,-10.050531,0.323174
816363.000000,3.300000,3.366333,-0.331668,-0.000307,0.000000,-0.331975,2.988193,3.950000,5.957362,-10.036812,-0.003983,0.000000,-10.040795,-2.331609
816365.000000,3.300000,3.373522,-0.367608,-0.000322,0.000000,-0.367930,3.397483,3.950000,5.953893,-10.019466,-0.004384,0.000000,-10.023850,-2.979177
816367.000000,3.300000,3.379076,-0.395383,-0.000337,0.000000,-0.395720,2.119012,3.950000,5.952534,-10.012672,-0.004784,0.000000,-10.017457,-1.299343
816369.000000,3.300000,3.381512,-0.407561,-0.000354,0.000000,-0.407915,0.393361,3.950000,5.955860,-10.029302,-0.005186,0.000000,-10.034487,1.421943
816371.000000,3.300000,3.379045,-0.395224,-0.000369,0.000000,-0.395594,-1.507150,3.950000,5.960678,-10.053391,-0.005588,0.000000,-10.058979,1.495141
816373.000000,3.300000,3.373264,-0.366321,-0.000384,0.000000,-0.366705,-1.395954,3.950000,5.965912,-10.079563,-0.005991,0.000000,-10.085554,1.570085
816375.000000,3.300000,3.369692,-0.348462,-0.000398,0.000000,-0.348860,0.624198,3.950000,5.972193,-10.110965,-0.006395,0.000000,-10.117360,2.446565
816377.000000,3.300000,3.367494,-0.337468,-0.000412,0.000000,-0.337880,1.312858,3.950000,5.984358,-10.171793,-0.006802,0.000000,-10.178596,6.315424
816380.000000,3.300000,3.366294,-0.331469,-0.000431,0.000000,-0.331900,2.070849,3.950000,5.998560,-10.242804,-0.007417,0.000000,-10.250220,6.340997
816381.000000,3.300000,3.367042,-0.335211,-0.000438,0.000000,-0.335649,3.257248,3.950000,6.012034,-10.310173,-0.007623,0.000000,-10.317796,5.520300
816383.000000,3.300000,3.371425,-0.357125,-0.000452,0.000000,-0.357577,5.359637,3.950000,6.027598,-10.387991,-0.008038,0.000000,-10.396029,5.903807
816385.000000,3.300000,3.381326,-0.406631,-0.000469,0.000000,-0.407100,7.684458,3.950000,6.048054,-10.490273,-0.008458,0.000000,-10.498731,8.773479
816387.000000,3.300000,3.391890,-0.459448,-0.000487,0.000000,-0.459935,6.492791,3.950000,6.074388,-10.621941,-0.008883,0.000000,-10.630823,10.656705
816389.000000,3.300000,3.397090,-0.485449,-0.000507,0.000000,-0.485955,3.520270,3.950000,6.096857,-10.734286,-0.009312,0.000000,-10.743599,7.810855
816391.000000,3.300000,3.401669,-0.508347,-0.000527,0.000000,-0.508873,4.766470,3.950000,6.118039,-10.840197,-0.009746,0.000000,-10.849942,8.377784
816393.000000,3.300000,3.411518,-0.557590,-0.000549,0.000000,-0.558139,6.433998,3.950000,6.140813,-10.954067,-0.010184,0.000000,-10.964252,9.522543
816395.000000,3.300000,3.418061,-0.590308,-0.000573,0.000000,-0.590880,3.823094,3.950000,6.160488,-11.052442,-0.010626,0.000000,-11.063067,6.658176
816397.000000,3.300000,3.418051,-0.590255,-0.000596,0.000000,-0.590852,0.410604,3.950000,6.166059,-11.080296,-0.011069,0.000000,-11.091365,-0.688391
816400.000000,3.300000,3.412916,-0.564580,-0.000630,0.000000,-0.565210,-0.760351,3.950000,6.170428,-11.102142,-0.011736,0.000000,-11.113878,1.908418
816401.000000,3.300000,3.409772,-0.548860,-0.000641,0.000000,-0.549501,0.659819,3.950000,6.188036,-11.190184,-0.011959,0.000000,-11.202143,7.580593
816403.000000,3.300000,3.403407,-0.517033,-0.000662,0.000000,-0.517695,-1.832929,3.950000,6.211450,-11.307249,-0.012412,0.000000,-11.319661,7.190216
816405.000000,3.300000,3.390111,-0.450556,-0.000680,0.000000,-0.451236,-4.371378,3.950000,6.229358,-11.396791,-0.012867,0.000000,-11.409659,2.692483
816407.000000,3.300000,3.374873,-0.374366,-0.000695,0.000000,-0.375061,-3.846249,3.950000,6.247190,-11.485953,-0.013327,0.000000,-11.499280,4.337171
816409.000000,3.300000,3.364164,-0.320818,-0.000708,0.000000,-0.321526,-0.478581,3.950000,6.275913,-11.629564,-0.013792,0.000000,-11.643356,9.976258
816411.000000,3.300000,3.358942,-0.294710,-0.000720,0.000000,-0.295430,1.465608,3.950000,6.300480,-11.752403,-0.014262,0.000000,-11.766665,4.157126
816413.000000,3.300000,3.351810,-0.259049,-0.000730,0.000000,-0.259779,-0.035798,3.950000,6.312371,-11.811857,-0.014735,0.000000,-11.826591,-0.225842
816415.000000,3.300000,3.344572,-0.222859,-0.000739,0.000000,-0.223598,1.368181,3.950000,6.333333,-11.916666,-0.015211,0.000000,-11.931877,7.752096
816417.000000,3.300000,3.343797,-0.218985,-0.000748,0.000000,-0.219733,4.385682,3.950000,6.366544,-12.082722,-0.015695,0.000000,-12.098416,11.604138
816420.000000,3.300000,3.345620,-0.228102,-0.000761,0.000000,-0.228863,4.563251,3.950000,6.387770,-12.188849,-0.016426,0.000000,-12.205276,3.621124
816421.000000,3.300000,3.351496,-0.257481,-0.000766,0.000000,-0.258248,6.729315,3.950000,6.402299,-12.261497,-0.016671,0.000000,-12.278169,2.986691
816423.000000,3.300000,3.367312,-0.336560,-0.000780,0.000000,-0.337340,11.400045,3.950000,6.425138,-12.375690,-0.017166,0.000000,-12.392857,8.034138
816425.000000,3.300000,3.392102,-0.460508,-0.000798,0.000000,-0.461306,14.835196,3.950000,6.445812,-12.479059,-0.017665,0.000000,-12.496725,3.461225
816427.000000,3.300000,3.413394,-0.566970,-0.000821,0.000000,-0.567791,10.866454,3.950000,6.457691,-12.538454,-0.018167,0.000000,-12.556621,-0.136124
816429.000000,3.300000,3.421739,-0.608695,-0.000845,0.000000,-0.609540,4.629879,3.950000,6.477398,-12.636991,-0.018672,0.000000,-12.655663,6.128801
816431.000000,3.300000,3.428352,-0.641762,-0.000871,0.000000,-0.642633,5.835485,3.950000,6.504066,-12.770329,-0.019183,0.000000,-12.789512,8.538035
816433.000000,3.300000,3.441035,-0.705177,-0.000899,0.000000,-0.706076,8.532307,3.950000,6.513791,-12.818954,-0.019696,0.000000,-12.838651,-3.171567
816435.000000,3.300000,3.451689,-0.758446,-0.000930,0.000000,-0.759376,6.495223,3.950000,6.510430,-12.802151,-0.020208,0.000000,-12.822359,-5.657971
816437.000000,3.300000,3.458848,-0.794239,-0.000961,0.000000,-0.795200,5.529887,3.950000,6.523159,-12.865796,-0.020723,0.000000,-12.886518,4.344386
816440.000000,3.300000,3.469047,-0.845236,-0.001012,0.000000,-0.846248,7.509901,3.950000,6.541716,-12.958579,-0.021500,0.000000,-12.980080,3.980989
816441.000000,3.300000,3.485255,-0.926278,-0.001031,0.000000,-0.927308,10.137520,3.950000,6.548555,-12.992775,-0.021760,0.000000,-13.014535,-1.527493
816443.000000,3.300000,3.501602,-1.008009,-0.001071,0.000000,-1.009080,8.791968,3.950000,6.562775,-13.063877,-0.022283,0.000000,-13.086160,5.482919
816445.000000,3.300000,3.517580,-1.087902,-0.001114,0.000000,-1.089016,9.229703,3.950000,6.585503,-13.177514,-0.022810,0.000000,-13.200324,8.777231
816447.000000,3.300000,3.537176,-1.185881,-0.001162,0.000000,-1.187043,10.679989,3.950000,6.592130,-13.210649,-0.023338,0.000000,-13.233988,-2.042902
816449.000000,3.300000,3.557415,-1.287076,-0.001213,0.000000,-1.288290,10.469477,3.950000,6.583465,-13.167324,-0.023865,0.000000,-13.191189,-6.614054
816451.000000,3.300000,3.577579,-1.387897,-0.001269,0.000000,-1.389165,10.406038,3.950000,6.580057,-13.150284,-0.024391,0.000000,-13.174675,-2.288387
816453.000000,3.300000,3.599228,-1.496141,-0.001329,0.000000,-1.497470,11.478006,3.950000,6.576976,-13.134880,-0.024916,0.000000,-13.159797,-3.764212
816455.000000,3.300000,3.624926,-1.624629,-0.001394,0.000000,-1.626023,13.426342,3.950000,6.561300,-13.056502,-0.025439,0.000000,-13.081941,-10.579798
