flight,axis,left,right,rms_diff_deg,p95_abs_diff_deg,mean_diff_deg,final_diff_deg
2,roll,mahony_kp0p6_ki0p00,quat_ekf,2.055259045983421,4.216607249028705,-0.2555850404310906,0.8368312676172178
2,pitch,mahony_kp0p6_ki0p00,quat_ekf,3.0146103853919155,6.125777530855907,-2.181195244269392,-1.784227730216371
2,roll,mahony_kp0p6_ki0p00,madgwick_imu,1.009928545855495,1.7914979999081708,0.019080717454273484,0.5707605624627992
2,pitch,mahony_kp0p6_ki0p00,madgwick_imu,1.2892811789542977,2.038749083729107,-0.284227165140229,0.11175303363872313
2,roll,mahony_kp0p6_ki0p02,quat_ekf,2.059949190981896,4.246604731365266,-0.28622013545110775,0.736540895957638
2,pitch,mahony_kp0p6_ki0p02,quat_ekf,2.9146481353393394,5.970420879579211,-2.0509564768083663,-1.7495478533109377
2,roll,mahony_kp0p6_ki0p02,madgwick_imu,1.0075882558394271,1.7962153248672006,-0.011554377565743738,0.4704701908032194
2,pitch,mahony_kp0p6_ki0p02,madgwick_imu,1.2762753066006973,2.1071440762131033,-0.153988397679203,0.1464329105441564
2,roll,mahony_kp0p8_ki0p00,quat_ekf,2.0316125931169884,4.238489138132354,-0.28505401794359214,0.5457134515436062
2,pitch,mahony_kp0p8_ki0p00,quat_ekf,2.9298777231771678,5.986278558877083,-2.046773181590424,-1.8961169782621492
2,roll,mahony_kp0p8_ki0p00,madgwick_imu,0.954409198002674,1.8199620084001735,-0.010388260058228077,0.2796427463891875
2,pitch,mahony_kp0p8_ki0p00,madgwick_imu,1.216663909816419,1.8859655829568833,-0.1498051024612606,-0.0001362144070551352
2,roll,mahony_kp0p8_ki0p02,quat_ekf,2.0346274471581296,4.250820055104928,-0.30382584863050316,0.4852264056941238
2,pitch,mahony_kp0p8_ki0p02,quat_ekf,2.870658578947911,5.890102940186011,-1.9679362288104625,-1.880881761114055
2,roll,mahony_kp0p8_ki0p02,madgwick_imu,0.9535221211987578,1.8154744028308423,-0.02916009074513919,0.21915570053970512
2,pitch,mahony_kp0p8_ki0p02,madgwick_imu,1.215678666120067,1.9589552151964589,-0.0709681496812991,0.015099002741039147
2,roll,mahony_kp1p0_ki0p00,quat_ekf,2.051195306622646,4.286287921396364,-0.3092337810781161,0.4077117580398617
2,pitch,mahony_kp1p0_ki0p00,quat_ekf,2.9237748177122556,6.059981076878153,-1.9730100958235284,-1.9504843270144616
2,roll,mahony_kp1p0_ki0p00,madgwick_imu,0.9721886416957323,1.8739902870090406,-0.03456802319275202,0.14164105288544304
2,pitch,mahony_kp1p0_ki0p00,madgwick_imu,1.2278654098654755,2.142262477247338,-0.07604201669436526,-0.05450356315936755
2,roll,mahony_kp1p0_ki0p02,quat_ekf,2.0533029890099255,4.291988100750865,-0.32193299817484317,0.37026970587540253
2,pitch,mahony_kp1p0_ki0p02,quat_ekf,2.884810867039289,5.9940089501617155,-1.920037424937737,-1.940593556966009
2,roll,mahony_kp1p0_ki0p02,madgwick_imu,0.9720058078815219,1.8793967212733618,-0.047267240289479116,0.10419900072098387
2,pitch,mahony_kp1p0_ki0p02,madgwick_imu,1.2296694982953755,2.167801655113616,-0.023069345808573772,-0.04461279311091504
2,roll,mahony_kp1p2_ki0p00,quat_ekf,2.1037636602326546,4.353204010191477,-0.33034770620239967,0.3425910456708272
2,pitch,mahony_kp1p2_ki0p00,quat_ekf,2.9626438344281967,5.992238437287866,-1.9289021010864342,-1.9738946493208465
2,roll,mahony_kp1p2_ki0p00,madgwick_imu,1.042654478397599,2.096158214622264,-0.055681948317035566,0.07652034051640855
2,pitch,mahony_kp1p2_ki0p00,madgwick_imu,1.2967042659516856,2.37854209355694,-0.03193402195727093,-0.0779138854657524
2,roll,mahony_kp1p2_ki0p02,quat_ekf,2.105313794827175,4.355358078738447,-0.33951815859453616,0.31877291352041137
2,pitch,mahony_kp1p2_ki0p02,quat_ekf,2.9352448792412127,5.944081657458947,-1.8907724319783112,-1.9658237216367445
2,roll,mahony_kp1p2_ki0p02,madgwick_imu,1.0427951637521686,2.100868205449192,-0.06485240070917206,0.05270220836599271
2,pitch,mahony_kp1p2_ki0p02,madgwick_imu,1.298804446490019,2.3719859024499077,0.006195647150851788,-0.0698429577816504
2,roll,mahony_kp0p6_band0p20,quat_ekf,2.0642803181994274,4.205561201059186,-0.21098909440668645,0.7253249708182081
2,pitch,mahony_kp0p6_band0p20,quat_ekf,3.191184444896199,6.537833606832249,-2.337670425948597,-1.7538034998823813
2,roll,mahony_kp0p6_band0p20,madgwick_imu,1.1175707087905256,1.9878576725779533,0.06367666347867762,0.45925426566378946
2,pitch,mahony_kp0p6_band0p20,madgwick_imu,1.4387224459413384,2.311439570592388,-0.44070234681943377,0.1421772639727128
2,roll,mahony_kp0p6_band0p50,quat_ekf,2.0612471864474173,4.321175929154704,-0.3484244930540226,0.7312387426563345
2,pitch,mahony_kp0p6_band0p50,quat_ekf,2.7928914332756762,5.715210981890407,-1.934731209532871,-1.748076348679557
2,roll,mahony_kp0p6_band0p50,madgwick_imu,0.9784834827150392,1.7958528474056707,-0.07375873516865866,0.4651680375019158
2,pitch,mahony_kp0p6_band0p50,madgwick_imu,1.2403000999937352,2.05159425667045,-0.03776313040370784,0.1479044151755371
2,roll,bf_gate_kp0p25_ki0,quat_ekf,2.2900998816202245,4.7416975306957765,0.13971798268709557,1.9463731112404488
2,pitch,bf_gate_kp0p25_ki0,quat_ekf,5.464336882448238,10.18113368490123,-4.573054602968914,-3.145218906412477
2,roll,bf_gate_kp0p25_ki0,madgwick_imu,1.5475158043027752,3.027723729319694,0.4143837405724596,1.68030240608603
2,pitch,bf_gate_kp0p25_ki0,madgwick_imu,3.5808313606120517,7.048554076035057,-2.6760865238397504,-1.2492381425573829
2,roll,madgwick_imu,quat_ekf,2.118011551990723,4.144349134413513,-0.27466575788536407,0.26607070515441866
2,pitch,madgwick_imu,quat_ekf,2.967942458956407,5.638396061296693,-1.8969680791291632,-1.895980763855094
3,roll,mahony_kp0p3_ki0p00,quat_ekf,2.68539951937981,5.971466258625938,0.8877385991104589,0.12417322901118988
3,pitch,mahony_kp0p3_ki0p00,quat_ekf,3.7202516905522964,7.462578444366805,-2.927394112705365,0.05899494417678097
3,roll,mahony_kp0p3_ki0p00,madgwick_imu,1.60432244123584,3.1005299186837676,0.3585432551218556,-0.4006524323052649
3,pitch,mahony_kp0p3_ki0p00,madgwick_imu,1.6809087723920724,3.4237108863250003,-0.9409996417180346,-0.5979542379162801
3,roll,mahony_kp0p3_ki0p02,quat_ekf,2.644608801552612,5.902926453884787,0.7897261113596126,0.1785282257863834
3,pitch,mahony_kp0p3_ki0p02,quat_ekf,3.429832280905488,7.019545119708725,-2.617412311466793,0.3274808676115053
3,roll,mahony_kp0p3_ki0p02,madgwick_imu,1.5654021109186353,3.0101245010011497,0.26053076737100933,-0.3462974355300714
3,pitch,mahony_kp0p3_ki0p02,madgwick_imu,1.495825901306213,3.017946148252396,-0.6310178404794629,-0.3294683144815558
3,roll,mahony_kp0p4_ki0p00,quat_ekf,2.659320114800636,5.968074480699304,0.8258883423368457,0.32171155579200494
3,pitch,mahony_kp0p4_ki0p00,quat_ekf,3.416338048475045,6.966622825342395,-2.595700268282842,0.28098666393658167
3,roll,mahony_kp0p4_ki0p00,madgwick_imu,1.5140597629637633,2.8944619971481482,0.2966929983482424,-0.20311410552444986
3,pitch,mahony_kp0p4_ki0p00,madgwick_imu,1.3490414692853852,2.7596431858519703,-0.6093057972955117,-0.3759625181564794
3,roll,mahony_kp0p4_ki0p02,quat_ekf,2.6322824731565073,5.893371318776057,0.7631496104954544,0.3601608339525164
3,pitch,mahony_kp0p4_ki0p02,quat_ekf,3.224626402288533,6.6541647286805174,-2.3914668745128296,0.46064065053266123
3,roll,mahony_kp0p4_ki0p02,madgwick_imu,1.486633145781293,2.796102498264114,0.233954266506851,-0.1646648273639384
3,pitch,mahony_kp0p4_ki0p02,madgwick_imu,1.24328879082108,2.476663559744758,-0.4050724035254992,-0.19630853156039985
3,roll,mahony_kp0p5_ki0p00,quat_ekf,2.6513537982083912,6.08443201190941,0.798470841526902,0.42855157871162364
3,pitch,mahony_kp0p5_ki0p00,quat_ekf,3.235540912658053,6.73971018460238,-2.393420662803952,0.4182823108270446
3,roll,mahony_kp0p5_ki0p00,madgwick_imu,1.4556415348400924,2.7515013937828265,0.26927549753829866,-0.09627408260483117
3,pitch,mahony_kp0p5_ki0p00,madgwick_imu,1.1373882938914515,2.322783075110791,-0.4070261918166217,-0.2386668712660165
3,roll,mahony_kp0p5_ki0p02,quat_ekf,2.6318794960403222,6.031398823286356,0.7551653343701367,0.45313112405155564
3,pitch,mahony_kp0p5_ki0p02,quat_ekf,3.0992879394001527,6.470576090217983,-2.248277087839989,0.546455588928989
3,roll,mahony_kp0p5_ki0p02,madgwick_imu,1.434426103008317,2.680131250447765,0.22596999038153334,-0.07169453726489916
3,pitch,mahony_kp0p5_ki0p02,madgwick_imu,1.072772630033593,2.154596794538905,-0.2618826168526589,-0.11049359316407203
