I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
2002.000000,127818.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.179356,-15.968392,0.000000,0.000000,-1.564018,-48.350723,2.786946,1.564018,3.529356,-45.000000,48.529358,3.033085,3.033085,0.000000,0.000000,-3.903541,34.074673,12.704853,3.903541,8.808716,34.074673,-25.265957,-1.742480,-1.742480,3.253085,-3.542480,2.415067,-3.383850,1.000000,0.000000,0.000000
2002.000000,127838.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.092338,-17.214321,0.000000,0.000000,-1.779087,-48.684021,3.528320,1.779087,4.014681,-45.000000,49.014683,3.063418,3.063418,0.000000,0.000000,-4.552205,32.817291,13.310781,4.552205,10.272490,32.817291,-22.544802,-1.554814,-1.554814,3.283418,-3.354814,2.332974,-3.231559,1.000000,0.000000,0.000000
2002.000000,127858.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.942144,-17.910555,0.000000,0.000000,-2.030449,-49.077278,4.163057,2.030449,4.581904,-45.000000,49.581905,3.098869,3.098869,0.000000,0.000000,-5.174542,31.555414,13.358350,5.174542,11.676853,31.555414,-19.878561,-1.370935,-1.370935,3.318869,-3.170935,2.330016,-3.156458,1.000000,0.000000,0.000000
2002.000000,127878.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.408973,-17.110197,0.000000,0.000000,-2.291684,-49.490891,4.378524,2.291684,5.171406,-45.000000,50.171406,3.135713,3.135713,0.000000,0.000000,-5.680631,30.427931,11.935656,5.680631,12.818892,30.427931,-17.609039,-1.214417,-1.214417,3.355713,-3.014416,2.362352,-3.109780,1.000000,0.000000,0.000000
2002.000000,127898.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.465665,-14.910199,0.000000,0.000000,-2.536726,-49.885178,4.173982,2.536726,5.724366,-45.000000,50.724365,3.170273,3.170273,0.000000,0.000000,-5.996188,29.556074,9.229568,5.996188,13.530978,29.556074,-16.025097,-1.105179,-1.105179,3.390273,-2.905179,2.394946,-2.991256,1.000000,0.000000,0.000000
2002.000000,127918.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.450896,-13.445171,0.000000,0.000000,-2.638559,-50.065998,1.914171,2.638559,5.954162,-45.000000,50.954163,3.184635,3.184635,0.000000,0.000000,-6.187165,28.852417,7.448983,6.187165,13.961935,28.852417,-14.890482,-1.026930,-1.026930,3.404635,-2.826930,2.439063,-2.768351,1.000000,0.000000,0.000000
2002.000000,127938.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.766255,-12.260200,0.000000,0.000000,-2.752644,-50.266987,2.127696,2.752644,6.211607,-45.000000,51.211609,3.200726,3.200726,0.000000,0.000000,-6.284259,28.278736,6.073034,6.284259,14.181037,28.278736,-14.097699,-0.972255,-0.972255,3.420726,-2.772255,2.402502,-2.457261,1.000000,0.000000,0.000000
2002.000000,127958.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.431978,-12.418748,0.000000,0.000000,-2.713881,-50.236694,-0.320666,2.713881,6.124134,-45.000000,51.124134,3.195258,3.195258,0.000000,0.000000,-6.380778,27.699251,6.134489,6.380778,14.398843,27.699251,-13.300408,-0.917270,-0.917270,3.415258,-2.717269,2.305297,-2.195340,1.000000,0.000000,0.000000
2002.000000,127978.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.115700,-12.221300,0.000000,0.000000,-2.535128,-49.991261,-2.598181,2.535128,5.720762,-45.000000,50.720764,3.170048,3.170048,0.000000,0.000000,-6.454725,27.147535,5.840522,6.454725,14.565711,27.147535,-12.581824,-0.867712,-0.867712,3.390048,-2.667712,2.282988,-2.001519,1.000000,0.000000,0.000000
2002.000000,127998.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.169727,-11.653948,0.000000,0.000000,-2.373960,-49.767815,-2.365402,2.373960,5.357069,-45.000000,50.357071,3.147317,3.147317,0.000000,0.000000,-6.485595,26.656399,5.199223,6.485595,14.635372,26.656399,-12.021027,-0.829036,-0.829036,3.367317,-2.629036,2.285662,-1.927568,1.000000,0.000000,0.000000
