I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
2002.000000,25070.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.111427,-5.174130,0.000000,0.000000,-2.706505,-8.689681,1.435110,2.706505,5.816658,-8.689681,14.506338,0.853314,0.853314,0.000000,0.000000,-3.197968,-15.668455,2.049211,3.197968,6.872879,-15.668455,22.541334,1.325961,1.325961,1.073314,-0.474039,0.867095,1.146288,1.000000,0.000000,0.000000
2002.000000,25090.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.512781,-3.888321,0.000000,0.000000,-2.671761,-8.873205,0.806276,2.671761,5.741988,-8.873205,14.615193,0.859717,0.859717,0.000000,0.000000,-3.130369,-15.825593,0.690354,3.130369,6.727600,-15.825593,22.553192,1.326658,1.326658,1.079717,-0.473342,0.829765,1.078163,1.000000,0.000000,0.000000
2002.000000,25110.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.854072,-0.705902,0.000000,0.000000,-2.474177,-8.687083,-0.817689,2.474177,5.317352,-8.687083,14.004436,0.823790,0.823790,0.000000,0.000000,-2.750478,-15.273736,-2.424467,2.750478,5.911161,-15.273736,21.184898,1.246171,1.246171,1.043790,-0.553829,0.763228,1.079158,1.000000,0.000000,0.000000
2002.000000,25130.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.044185,2.171872,0.000000,0.000000,-2.011797,-7.886234,-3.518362,2.011797,4.323633,-7.886234,12.209867,0.718228,0.718228,0.000000,0.000000,-2.134148,-14.153312,-4.922350,2.134148,4.586582,-14.153312,18.739893,1.102347,1.102347,0.938228,-0.697653,0.688129,1.058558,1.000000,0.000000,0.000000
2002.000000,25150.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.430897,4.734577,0.000000,0.000000,-1.374562,-6.647369,-5.442694,1.374562,2.954127,-6.647369,9.601496,0.564794,0.564794,0.000000,0.000000,-1.347350,-12.589854,-6.868725,1.347350,2.895644,-12.589854,15.485498,0.910912,0.910912,0.784794,-0.889088,0.683639,1.058255,1.000000,0.000000,0.000000
2002.000000,25170.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.096802,5.247555,0.000000,0.000000,-0.863010,-5.629598,-4.471365,0.863010,1.854728,-5.629598,7.484326,0.440254,0.440254,0.000000,0.000000,-0.622080,-11.088723,-6.594905,0.622080,1.336936,-11.088723,12.425659,0.730921,0.730921,0.660254,-1.069079,0.746853,1.065771,1.000000,0.000000,0.000000
2002.000000,25190.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.461478,5.448566,0.000000,0.000000,-0.489500,-4.872879,-3.324487,0.489500,1.052005,-4.872879,5.924884,0.348523,0.348523,0.000000,0.000000,0.018965,-9.706924,-6.070646,-0.018965,-0.040759,-9.706924,9.666165,0.568598,0.568598,0.568523,-1.231402,0.680250,0.983076,1.000000,0.000000,0.000000
2002.000000,25210.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.320697,6.332189,0.000000,0.000000,-0.285281,-4.460842,-1.810197,0.285281,0.613109,-4.460842,5.073952,0.298468,0.298468,0.000000,0.000000,0.657003,-8.269910,-6.313223,-0.657003,-1.411992,-8.269910,6.857918,0.403407,0.403407,0.518468,-1.396593,0.645210,0.914747,1.000000,0.000000,0.000000
2002.000000,25230.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.782186,6.897296,0.000000,0.000000,0.239773,-3.307386,-5.067467,-0.239773,-0.515305,-3.307386,2.792082,0.164240,0.164240,0.000000,0.000000,1.260237,-6.849496,-6.240293,-1.260237,-2.708425,-6.849496,4.141071,0.243592,0.243592,0.384240,-1.556408,0.685026,0.894408,1.000000,0.000000,0.000000
2002.000000,25250.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.847881,6.131614,0.000000,0.000000,0.999353,-1.575630,-7.608109,-0.999353,-2.147749,-1.575630,-0.572119,-0.033654,-0.033654,0.000000,0.000000,1.699017,-5.740674,-4.871377,-1.699017,-3.651425,-5.740674,2.089249,0.122897,0.122897,0.186346,-1.677103,0.780476,0.881465,1.000000,0.000000,0.000000
