I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14
11.000000,127.362946,128.033005,139.000000,127.928192,126.000000,124.887192,15.000000,126.797707,127.362946,0.000000,0.000000,0.000000,1.954879,0.867850
21.000000,127.353600,134.054184,140.000000,128.936325,125.000000,123.876747,15.000000,125.770874,127.354111,0.000000,0.000000,-0.000327,1.966499,0.874658
31.000000,126.405411,134.079361,140.000000,128.943024,125.000000,123.867790,15.000000,122.745720,126.457413,0.000000,0.000000,-0.022507,1.977370,0.882274
41.000000,129.901703,134.105774,143.000000,131.945145,129.000000,127.858253,15.000000,124.715706,129.699890,0.000000,0.000000,0.045695,1.987897,0.891395
51.000000,128.901169,131.135529,140.000000,128.951477,130.000000,128.850861,15.000000,120.688782,128.970230,0.000000,0.000000,0.029152,1.998777,0.901051
61.000000,126.806351,133.162903,142.000000,130.956635,119.000000,117.849701,15.000000,122.656067,126.941399,0.000000,0.000000,-0.009820,2.010911,0.910192
71.000000,125.294830,131.192612,138.000000,126.964920,123.000000,121.838905,15.000000,123.624748,125.379990,0.000000,0.000000,-0.032302,2.022390,0.919638
81.000000,124.900330,134.216675,137.000000,125.970688,125.000000,123.829979,15.000000,121.597687,124.908943,0.000000,0.000000,-0.055578,2.033133,0.928438
91.000000,125.898438,134.241745,139.000000,127.973175,125.000000,123.823700,15.000000,121.570511,125.813446,0.000000,0.000000,-0.041780,2.043117,0.937132
101.000000,124.907356,126.274353,142.000000,130.973999,120.000000,118.822037,15.000000,123.540359,124.934212,0.000000,0.000000,-0.048878,2.053286,0.946719
111.000000,127.894348,130.299774,140.000000,128.979523,128.000000,126.809174,15.000000,120.511810,127.704659,0.000000,0.000000,0.018269,2.064459,0.956827
121.000000,125.068626,127.331108,139.000000,127.983841,124.000000,122.806145,15.000000,119.481239,125.223656,0.000000,0.000000,-0.018360,2.075637,0.967308
131.000000,126.892471,128.358932,137.000000,125.987915,129.000000,127.797020,15.000000,124.446228,126.790588,0.000000,0.000000,0.013559,2.086354,0.978079
141.000000,125.591431,130.384750,142.000000,130.985886,122.000000,120.798103,15.000000,119.420532,125.664841,0.000000,0.000000,-0.001430,2.096538,0.988545
151.000000,126.586266,133.408752,136.000000,124.994934,128.000000,126.786560,15.000000,126.385971,126.534798,0.000000,0.000000,0.002428,2.107074,0.997770
161.000000,125.389854,130.438385,138.000000,126.998688,125.000000,123.781021,15.000000,122.359764,125.454163,0.000000,0.000000,-0.010124,2.118250,1.006718
171.000000,125.388687,136.457748,136.000000,125.005341,127.000000,125.772026,15.000000,120.334862,125.386719,0.000000,0.000000,-0.016046,2.128349,1.014748
181.000000,127.885185,135.486099,142.000000,131.005676,126.000000,124.764694,15.000000,121.303986,127.738945,0.000000,0.000000,0.032395,2.139713,1.023845
191.000000,125.386192,134.510178,137.000000,126.013702,126.000000,124.758682,15.000000,123.276932,125.533409,0.000000,0.000000,-0.013718,2.149023,1.031886
201.000000,126.883743,129.537842,139.000000,128.015594,127.000000,125.751900,15.000000,124.250641,126.801933,0.000000,0.000000,0.015694,2.158315,1.039998
211.000000,128.880737,131.560852,141.000000,130.018417,129.000000,127.743065,15.000000,121.226265,128.775040,0.000000,0.000000,0.054995,2.168435,1.048300
221.000000,126.610168,136.581253,139.000000,128.024780,122.000000,120.742195,15.000000,125.195549,126.759483,0.000000,0.000000,0.002778,2.178603,1.056653
231.000000,126.380630,132.606720,138.000000,127.028610,127.000000,125.732658,15.000000,119.177063,126.402992,0.000000,0.000000,0.003063,2.187180,1.064477
241.000000,125.879776,131.633545,139.000000,128.031265,125.000000,123.728279,15.000000,122.146049,125.910240,0.000000,0.000000,-0.010001,2.197388,1.073686
251.000000,128.687943,129.656036,141.000000,130.032120,129.000000,127.719841,15.000000,118.127167,128.529663,0.000000,0.000000,0.025275,2.205482,1.081081
261.000000,128.064178,133.677612,140.000000,129.037155,125.000000,123.716820,15.000000,127.091209,128.103683,0.000000,0.000000,0.019328,2.215650,1.089796
