I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
43006.000000,1008.047546,1054.771606,1031.409546,0.000000,0.010000,-0.104586,0.019780,-0.993199,-6.156055,-0.827707,-23.259947
43016.000000,1010.055054,1060.756592,1035.405762,0.000000,0.010000,-0.106906,0.018337,-0.991111,-6.146780,-0.821378,-23.227095
43026.000000,1015.044983,1051.829102,1033.437012,0.000000,0.010000,-0.109905,0.015212,-0.989036,-6.137350,-0.816807,-23.191425
43036.000000,1007.111145,1061.791382,1034.451294,0.000000,0.010000,-0.111972,0.011703,-0.988034,-6.127375,-0.814206,-23.153513
43046.000000,1007.133362,1056.843750,1031.988525,0.000000,0.010000,-0.112458,0.009813,-0.988595,-6.115764,-0.812838,-23.112728
43056.000000,1012.130371,1054.882446,1033.506348,0.000000,0.010000,-0.111896,0.009888,-0.989843,-6.102234,-0.811078,-23.070517
43066.000000,1008.184509,1056.903442,1032.543945,0.000000,0.010000,-0.110979,0.012129,-0.990781,-6.086109,-0.808000,-23.026638
43076.000000,1004.242371,1060.917358,1032.579834,0.000000,0.010000,-0.110352,0.014504,-0.990596,-6.068189,-0.802027,-22.983509
43086.000000,1010.247192,1054.992432,1032.619873,0.000000,0.010000,-0.109800,0.015975,-0.988777,-6.048631,-0.791997,-22.941921
43096.000000,1013.272156,1065.974243,1039.623169,0.000000,0.010000,-0.108140,0.017389,-0.986976,-6.028225,-0.776534,-22.901873
43106.000000,1010.333191,1061.048706,1035.690918,0.000000,0.010000,-0.106796,0.016463,-0.985079,-6.007185,-0.755170,-22.862722
43116.000000,1007.393860,1064.078369,1035.736084,0.000000,0.010000,-0.107620,0.014411,-0.983563,-5.986660,-0.728735,-22.825275
43126.000000,1015.392883,1054.178833,1034.785889,0.000000,0.010000,-0.109356,0.012382,-0.983981,-5.966774,-0.699357,-22.789110
43136.000000,999.520447,1057.204224,1028.362305,0.000000,0.010000,-0.111327,0.010776,-0.985923,-5.948430,-0.669049,-22.755167
43146.000000,1008.508362,1062.215942,1035.362183,0.000000,0.010000,-0.111482,0.010207,-0.988134,-5.931532,-0.639471,-22.724222
43156.000000,1011.527161,1057.279541,1034.403320,0.000000,0.010000,-0.109128,0.010407,-0.988548,-5.915279,-0.612301,-22.695629
43166.000000,1014.542358,1056.317627,1035.429932,0.000000,0.010000,-0.105534,0.010176,-0.987290,-5.900574,-0.588210,-22.668354
43176.000000,1014.569397,1055.351074,1034.960205,0.000000,0.010000,-0.102514,0.009932,-0.986015,-5.887743,-0.568383,-22.643209
43186.000000,1010.611084,1063.329956,1036.970459,0.000000,0.010000,-0.101510,0.010661,-0.985607,-5.877947,-0.553032,-22.620165
43196.000000,1004.656128,1057.375732,1031.015869,0.000000,0.010000,-0.102252,0.012673,-0.986508,-5.871614,-0.542386,-22.598778
43206.000000,1008.640320,1053.402466,1031.021362,0.000000,0.010000,-0.104369,0.015056,-0.989046,-5.869306,-0.535573,-22.580147
43216.000000,1013.611267,1059.368042,1036.489624,0.000000,0.010000,-0.107081,0.016899,-0.992367,-5.871115,-0.531281,-22.563938
43226.000000,1016.586121,1054.384888,1035.485474,0.000000,0.010000,-0.109914,0.016796,-0.996492,-5.876412,-0.528814,-22.549639
43236.000000,1005.628357,1058.346680,1031.987549,0.000000,0.010000,-0.112025,0.014689,-1.000268,-5.885392,-0.527733,-22.537598
43246.000000,1009.584778,1058.323364,1033.954102,0.000000,0.010000,-0.112075,0.012113,-1.002388,-5.897583,-0.528491,-22.528742
43256.000000,1015.525818,1058.295288,1036.910522,0.000000,0.010000,-0.109432,0.010446,-1.002403,-5.912123,-0.530526,-22.523649
43266.000000,1009.527100,1053.289795,1031.408447,0.000000,0.010000,-0.104533,0.010344,-1.000443,-5.928696,-0.534028,-22.523172
43276.000000,1012.474976,1058.225342,1035.350098,0.000000,0.010000,-0.099574,0.011998,-0.997841,-5.947826,-0.538754,-22.523903
43286.000000,1014.422791,1051.220459,1032.821655,0.000000,0.010000,-0.097185,0.015037,-0.996620,-5.969843,-0.542695,-22.527510
43296.000000,999.457092,1058.131714,1028.794434,0.000000,0.010000,-0.098426,0.017936,-0.997331,-5.995730,-0.545118,-22.531862
43306.000000,1011.334045,1049.122437,1030.228271,0.000000,0.010000,-0.103235,0.019170,-1.000029,-6.026300,-0.545260,-22.536957
43316.000000,998.343384,1058.005249,1028.174316,0.000000,0.010000,-0.109080,0.019492,-1.003540,-6.060780,-0.542656,-22.542376
43326.000000,1005.235413,1061.910400,1033.572876,0.000000,0.010000,-0.112974,0.018534,-1.005799,-6.097789,-0.538537,-22.547291
43336.000000,1009.142395,1056.865234,1033.003784,0.000000,0.010000,-0.113291,0.016196,-1.006585,-6.135486,-0.533004,-22.550877
43346.000000,1010.067139,1059.775146,1034.921143,0.000000,0.010000,-0.109675,0.013296,-1.005954,-6.172526,-0.527598,-22.551497
43356.000000,1003.039307,1058.708496,1030.873901,0.000000,0.010000,-0.104327,0.009804,-1.004118,-6.208990,-0.523703,-22.551018
43366.000000,1014.898804,1065.593994,1040.246338,0.000000,0.010000,-0.099423,0.006234,-1.001623,-6.245004,-0.523695,-22.546675
43376.000000,1002.900635,1060.550049,1031.725342,0.000000,0.010000,-0.096371,0.003193,-0.998749,-6.281009,-0.528268,-22.539762
43386.000000,1014.753906,1058.484741,1036.619385,0.000000,0.010000,-0.096087,0.001786,-0.997008,-6.318134,-0.538092,-22.529348
43396.000000,1006.726135,1061.385498,1034.055786,0.000000,0.010000,-0.098294,0.002302,-0.996669,-6.356298,-0.551274,-22.516514
43406.000000,1008.634766,1046.396484,1027.515625,0.000000,0.010000,-0.101975,0.005277,-0.997661,-6.395152,-0.566259,-22.501251
43416.000000,1001.600220,1055.257324,1028.428711,0.000000,0.010000,-0.105224,0.009252,-0.998361,-6.433841,-0.580006,-22.483236
43426.000000,1009.474060,1062.133545,1035.803833,0.000000,0.010000,-0.107689,0.012225,-0.998805,-6.470762,-0.590175,-22.460833
43436.000000,1000.463318,1063.054443,1031.758911,0.000000,0.010000,-0.109090,0.012734,-1.000091,-6.504802,-0.595440,-22.435602
43446.000000,1008.350464,1053.055664,1030.703125,0.000000,0.010000,-0.109047,0.010522,-1.001202,-6.535142,-0.594913,-22.408352
43456.000000,990.417175,1054.988037,1022.702637,0.000000,0.010000,-0.107325,0.006146,-1.001779,-6.561377,-0.589735,-22.379232
43466.000000,1005.275513,1063.883545,1034.579590,0.000000,0.010000,-0.104184,0.001315,-1.001472,-6.583171,-0.581806,-22.349510
43476.000000,1011.200928,1060.867065,1036.033936,0.000000,0.010000,-0.101120,-0.001946,-0.999393,-6.600986,-0.572692,-22.320066
43486.000000,1004.221191,1051.899292,1028.060303,0.000000,0.010000,-0.099684,-0.002470,-0.996234,-6.614856,-0.563371,-22.291014
43496.000000,1007.180847,1052.871460,1030.026123,0.000000,0.010000,-0.101399,-0.001038,-0.993144,-6.625509,-0.554298,-22.262064
43506.000000,1012.132141,1049.875977,1031.004028,0.000000,0.010000,-0.105753,0.001149,-0.990608,-6.633672,-0.544572,-22.232895
43516.000000,1013.116455,1055.826294,1034.471436,0.000000,0.010000,-0.111630,0.003346,-0.989382,-6.638928,-0.533507,-22.204113
43526.000000,1016.096069,1056.819458,1036.457764,0.000000,0.010000,-0.118311,0.005552,-0.989770,-6.639941,-0.520968,-22.175030
43536.000000,1003.194580,1055.837524,1029.516113,0.000000,0.010000,-0.123765,0.007064,-0.991716,-6.635787,-0.506591,-22.146799
43546.000000,1015.138428,1055.863159,1035.500732,0.000000,0.010000,-0.125520,0.007739,-0.994082,-6.625031,-0.490166,-22.120174
43556.000000,1003.258301,1049.944580,1026.601440,0.000000,0.010000,-0.122484,0.007046,-0.995762,-6.606933,-0.472524,-22.095148
43566.000000,1015.233948,1053.975830,1034.604858,0.000000,0.010000,-0.116110,0.004620,-0.996305,-6.580994,-0.454329,-22.072922
43576.000000,1012.320496,1056.031982,1034.176270,0.000000,0.010000,-0.109430,0.002507,-0.995846,-6.549353,-0.438052,-22.053112
43586.000000,1006.434692,1049.156006,1027.795410,0.000000,0.010000,-0.105079,0.001344,-0.995118,-6.512966,-0.424593,-22.035997
43596.000000,1012.473999,1057.185791,1034.829834,0.000000,0.010000,-0.103875,0.001182,-0.994502,-6.474711,-0.415133,-22.022009
43606.000000,1003.608582,1051.304810,1027.456665,0.000000,0.010000,-0.105363,0.002359,-0.993353,-6.436148,-0.411245,-22.011858
43616.000000,1012.626953,1056.351807,1034.489380,0.000000,0.010000,-0.108266,0.003731,-0.993034,-6.398173,-0.411964,-22.003702
43626.000000,1008.724487,1052.452393,1030.588379,0.000000,0.010000,-0.111963,0.004143,-0.994112,-6.361027,-0.416897,-21.997782
43636.000000,1007.801086,1048.550415,1028.175781,0.000000,0.010000,-0.115431,0.003304,-0.996096,-6.324467,-0.424704,-21.995377
43646.000000,1010.851807,1052.597900,1031.724854,0.000000,0.010000,-0.116469,0.002304,-0.997041,-6.288384,-0.434697,-21.995972
43656.000000,1010.920776,1048.693726,1029.807251,0.000000,0.010000,-0.114383,0.001563,-0.996480,-6.251935,-0.446577,-21.998703
43666.000000,1009.001404,1047.770874,1028.386108,0.000000,0.010000,-0.110173,0.001509,-0.994689,-6.215382,-0.459321,-22.004402
