I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
59604.000000,536.399353,557.220764,546.810059,-0.147128,0.010000,-0.104112,0.032121,-0.970484,-7.190374,-2.057694,9.939933
59614.000000,540.401367,556.266357,548.333862,0.152379,0.010000,-0.119320,0.018841,-1.017774,-7.154566,-2.076743,9.952027
59624.000000,541.429749,559.279053,550.354370,0.202054,0.010000,-0.179011,0.007827,-1.078039,-7.120916,-2.085415,9.959542
59634.000000,537.417053,561.214050,549.315552,-0.103885,0.010000,-0.166385,0.029423,-1.037211,-7.164157,-2.071781,9.950703
59644.000000,536.418884,559.224060,547.821472,-0.149405,0.010000,-0.143606,0.040342,-1.001622,-7.168662,-2.075693,9.955194
59654.000000,539.414917,562.221069,550.817993,0.299650,0.010000,-0.106620,0.041428,-0.959580,-7.148355,-2.083135,9.970909
59664.000000,539.436279,558.276917,548.856567,-0.196141,0.010000,-0.106544,0.038473,-0.952751,-7.129843,-2.084397,9.977509
59674.000000,539.484802,561.302246,550.393555,0.153697,0.010000,-0.162742,0.015914,-1.045738,-7.086637,-2.090938,9.991690
59684.000000,538.490051,558.323914,548.406982,-0.198656,0.010000,-0.160299,0.014735,-1.046193,-7.093259,-2.077173,9.991941
59694.000000,539.468201,560.293213,549.880737,0.147372,0.010000,-0.130760,0.032253,-0.994662,-7.108047,-2.066236,9.988702
59704.000000,534.494629,558.294006,546.394287,-0.348645,0.010000,-0.125917,0.040038,-0.967016,-7.124153,-2.055665,9.980565
59714.000000,534.467712,561.240723,547.854248,0.145996,0.010000,-0.084095,0.057126,-0.912683,-7.148116,-2.052327,9.971131
59724.000000,539.441650,557.290833,548.366211,0.051200,0.010000,-0.089019,0.057066,-0.930785,-7.131058,-2.064525,9.970891
59734.000000,541.455078,558.313599,549.884338,0.151813,0.010000,-0.128629,0.041257,-0.997441,-7.100494,-2.081815,9.977199
59744.000000,535.499939,555.333313,545.416626,-0.446773,0.010000,-0.143194,0.034370,-1.016870,-7.105436,-2.079734,9.972264
59754.000000,535.490540,561.273438,548.381958,0.296533,0.010000,-0.141756,0.049137,-0.987398,-7.115678,-2.072176,9.956604
59764.000000,535.486206,559.285583,547.385864,-0.099611,0.010000,-0.128014,0.046568,-0.972357,-7.118972,-2.073645,9.953401
59774.000000,539.455933,559.288879,549.372437,0.198656,0.010000,-0.112450,0.036307,-0.975853,-7.115126,-2.077684,9.953777
59784.000000,539.461853,557.311646,548.386719,-0.098568,0.010000,-0.078139,0.049156,-0.940946,-7.109637,-2.079225,9.952749
59794.000000,537.542603,564.320557,550.931580,0.254488,0.010000,-0.127536,0.028194,-1.040920,-7.047215,-2.104367,9.973308
59804.000000,536.532959,558.351257,547.442139,-0.348949,0.010000,-0.147189,0.024306,-1.062244,-7.062362,-2.105388,9.970394
59814.000000,538.466858,553.341614,545.904236,-0.153786,0.010000,-0.119264,0.042295,-1.004704,-7.106917,-2.098223,9.948544
59824.000000,535.475891,557.291565,546.383728,0.047946,0.010000,-0.115898,0.044597,-0.986397,-7.116117,-2.113658,9.943537
59834.000000,534.487366,555.311523,544.899414,-0.148427,0.010000,-0.120047,0.036440,-1.021126,-7.106699,-2.136454,9.954223
59844.000000,537.450989,559.266296,548.358643,0.345921,0.010000,-0.125069,0.030114,-1.018636,-7.113634,-2.145514,9.952881
59854.000000,535.473083,559.271912,547.372498,-0.098616,0.010000,-0.148788,0.024671,-1.038579,-7.107116,-2.151795,9.954925
59864.000000,535.479248,561.261597,548.370422,0.099790,0.010000,-0.179613,0.011140,-1.106240,-7.099692,-2.158952,9.958950
59874.000000,539.399841,559.230713,549.315308,0.094491,0.010000,-0.183806,0.020002,-1.061636,-7.144328,-2.140189,9.931903
59884.000000,534.417603,556.230591,545.324097,-0.399119,0.010000,-0.156026,0.030503,-1.011322,-7.166370,-2.136440,9.921690
59894.000000,536.401794,555.240234,545.821045,0.049692,0.010000,-0.131757,0.031988,-0.998933,-7.162928,-2.144868,9.920933
59904.000000,536.390198,563.160217,549.775208,0.395417,0.010000,-0.129649,0.035619,-1.000524,-7.172644,-2.145156,9.912180
59914.000000,540.363342,562.176147,551.269775,0.149459,0.010000,-0.159803,0.027599,-1.021124,-7.167686,-2.141481,9.904902
59924.000000,535.378418,557.190125,546.284302,-0.498551,0.010000,-0.154101,0.030739,-1.022505,-7.192796,-2.135294,9.897476
