I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
0.000000,102.000000,3.545666,-36.276936,-8.457690,-9.085663,1.317421,0.001817,0.000000,1.779238,0.396178,0.816000
1.000000,101.000000,9.772231,98.290634,-8.446041,-8.541985,1.238588,0.003526,0.000000,1.702113,0.339734,0.815000
1.000000,108.000000,10.123203,46.908459,-8.863509,-8.815281,1.278216,0.005289,0.000000,1.743504,0.255780,0.816000
4.000000,100.000000,30.711063,-159.354553,-18.959206,-16.718365,2.424163,0.011764,0.000000,2.895927,0.117714,0.818000
1.000000,105.000000,1.242372,-217.957352,-11.159942,-11.993705,1.739087,0.014163,0.000000,2.213250,0.483555,0.817000
2.000000,99.000000,8.515283,-75.819656,-11.012690,-11.159842,1.618177,0.016395,0.000000,2.094572,0.696549,0.818000
3.000000,101.000000,15.988566,219.954803,-11.374657,-11.342434,1.644653,0.018663,0.000000,2.123316,0.697601,0.816000
5.000000,101.000000,28.750124,144.012787,-18.606152,-17.516594,2.539906,0.022166,0.000000,3.022073,0.790867,0.818000
3.000000,103.000000,9.971599,23.191986,-13.512177,-14.112839,2.046361,0.024989,0.000000,2.531350,0.937039,0.817000
3.000000,102.000000,10.055450,-113.023026,-13.214375,-13.349144,1.935626,0.027659,0.000000,2.423285,1.173642,0.816000
4.000000,103.000000,21.674114,61.962902,-16.892000,-16.360573,2.372283,0.030931,0.000000,2.863214,1.286566,0.817000
3.000000,104.000000,16.629154,62.444881,-15.870415,-15.943938,2.311871,0.034120,0.000000,2.805991,1.354730,0.816000
2.000000,103.000000,10.826265,-64.303757,-14.028139,-14.315509,2.075749,0.036983,0.000000,2.572731,1.386130,0.816000
0.000000,103.000000,1.342840,110.809784,-6.721077,-7.860241,1.139735,0.038555,0.000000,1.638290,1.290473,0.817000
1.000000,103.000000,10.007199,147.889832,-7.454822,-7.515635,1.089767,0.040058,0.000000,1.589825,1.254486,0.818000
1.000000,97.000000,7.963954,-120.631081,-8.946106,-8.731535,1.266073,0.041804,0.000000,1.767877,1.282194,0.817000
3.000000,104.000000,28.066774,-197.376877,-20.372923,-18.626715,2.700874,0.045530,0.000000,3.206403,1.372562,0.815000
0.000000,103.000000,6.618860,-302.240479,-15.645192,-16.092421,2.333401,0.048748,0.000000,2.842149,1.372391,0.815000
