I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
32190.000000,-0.247749,-1.007162,-1.375811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.602478,3.325261,0.264217,2.300000,3.000000,0.000000
32191.000000,-0.313670,0.302609,-1.142312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.600436,3.332939,0.260074,2.300000,3.000000,0.000000
32192.000000,-0.408951,1.423896,-1.002994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.599509,3.337650,0.259021,2.300000,3.000000,0.000000
32193.000000,-0.485573,2.248145,-0.835705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.598480,3.343307,0.258172,2.300000,3.000000,0.000000
32194.000000,-0.491340,2.407265,-0.652249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.597441,3.349199,0.257512,2.300000,3.000000,0.000000
32195.000000,-0.397405,1.824007,-0.473115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.596533,3.354506,0.257006,2.300000,3.000000,0.000000
32196.000000,-0.233294,0.745231,-0.305708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.595822,3.358646,0.256620,2.300000,3.000000,0.000000
32199.000000,-0.073069,-0.399298,-0.156441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.595279,3.361582,0.256332,2.300000,3.000000,0.000000
32200.000000,-0.054451,-1.342808,0.065855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.594248,3.365521,0.256148,2.300000,3.000000,0.000000
32201.000000,-0.544561,0.100611,0.211291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.592276,3.371331,0.256031,2.300000,3.000000,0.000000
32202.000000,-0.868911,1.137602,0.267342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.590752,3.375937,0.256038,2.300000,3.000000,0.000000
32203.000000,-1.111331,1.811715,0.331693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.588970,3.381320,0.256324,2.300000,3.000000,0.000000
32204.000000,-1.187861,1.849868,0.402770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.587134,3.386775,0.256684,2.300000,3.000000,0.000000
32205.000000,-1.096889,1.256477,0.466353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.585410,3.391611,0.257082,2.300000,3.000000,0.000000
32206.000000,-0.883365,0.244019,0.523926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.583922,3.395329,0.257494,2.300000,3.000000,0.000000
32209.000000,-0.601177,-0.806143,0.583366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.582734,3.397929,0.257918,2.300000,3.000000,0.000000
32210.000000,-0.343587,-1.473526,0.628909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.581818,3.399795,0.258358,2.300000,3.000000,0.000000
32211.000000,-0.352719,-0.304861,0.524595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.579346,3.407115,0.259637,2.300000,3.000000,0.000000
32212.000000,-0.543808,0.354907,0.367815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.578243,3.411153,0.259900,2.300000,3.000000,0.000000
32213.000000,-0.723419,0.610652,0.163187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.576972,3.415560,0.259888,2.300000,3.000000,0.000000
32214.000000,-0.782036,0.293834,-0.031587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.575691,3.419696,0.259865,2.300000,3.000000,0.000000
32215.000000,-0.696898,-0.524313,-0.199890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.574514,3.422966,0.259527,2.300000,3.000000,0.000000
