I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
4678.000000,-0.156138,0.086261,0.014098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.848451,2.559602,0.343846,2.300000,3.000000,0.000000
4679.000000,-0.148090,0.076866,0.017165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.848692,2.559695,0.343864,2.300000,3.000000,0.000000
4682.000000,-0.139544,0.066680,0.018496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.848941,2.559779,0.343880,2.300000,3.000000,0.000000
4683.000000,-0.131624,0.057144,0.015216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.849198,2.559853,0.343897,2.300000,3.000000,0.000000
4684.000000,-0.135922,0.050733,-0.015372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.849978,2.560055,0.343946,2.300000,3.000000,0.000000
4685.000000,-0.145409,0.055070,-0.025722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.850224,2.560128,0.343962,2.300000,3.000000,0.000000
4686.000000,-0.153877,0.059564,-0.030195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.850461,2.560204,0.343979,2.300000,3.000000,0.000000
4687.000000,-0.160260,0.062624,-0.026748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.850692,2.560284,0.343996,2.300000,3.000000,0.000000
4688.000000,-0.162844,0.064088,-0.019356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.850921,2.560368,0.344012,2.300000,3.000000,0.000000
4689.000000,-0.160335,0.064392,-0.013900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.851153,2.560452,0.344029,2.300000,3.000000,0.000000
