file,rows,active_s,samples_100hz,target_mean,height_mean,height_std,err_mean,err_abs_p95,err_p1,err_p99,above_mean,above_p95,above_p99,pos_std,pos_abs_p99,vz_std,vz_abs_p99,gz_abs_p50,gz_abs_p95,gz_abs_p99,gz_abs_max,yawcmd_abs_p50,yawcmd_abs_p95,yawcmd_abs_p99,yawcmd_abs_max,thr_mean,thr_std,thr_p1,thr_p99,pitch_abs_p95,roll_abs_p95,high_yaw_pct,high_above_mean,low_above_mean,high_height_mean,low_height_mean,high_thr_mean,low_thr_mean,high_vz_mean,low_vz_mean,corr_absyaw_above_best,lag_absyaw_above_ms,corr_absgz_above_best,lag_absgz_above_ms,corr_absyaw_vz_best,lag_absyaw_vz_ms,corr_absyaw_thr_best,lag_absyaw_thr_ms
第一次飞行_比较稳态_无故意干扰yaw.csv,207820,205.984,20599,711.342866036895,698.8777543899704,57.558477807095855,12.465111646924594,97.05062280000001,-239.59296396,98.26166420000003,-12.465111646924594,86.37310829999998,239.59296396000025,0.040470537230025125,0.16771866000000024,0.049734056729865535,0.16440938000000005,4.690757,16.67289449999999,21.975280540000007,28.725708,92.0,287.0,415.0400000000009,737.0,3928.7584834215254,104.7000416246378,3739.0,4169.0,10.044549799999993,7.145254799999996,20.56410505364338,-4.391035108592999,-22.951463198711576,707.0279217887157,688.4348752710605,3944.1163833805476,3923.3837132474396,0.009986613550519358,-0.0040507537165510405,0.18340174518476815,1170,0.13926024727809616,1870,0.12324143649591515,-10,0.10526146195023066,-1500
第二次飞行_故意干扰yaw_感觉干扰yaw的时候会升高.csv,88222,85.717,8572,860.580030824545,825.1539100078162,80.64797127893902,35.426120816728854,180.74438174999997,-283.9748771300001,245.89885134000022,-35.426120816728854,90.5061861,283.9748771300017,0.059191850093092,0.19878207000000114,0.081157087292825,0.28842606000000054,10.159914,34.428817450000004,71.48455135000009,116.378891,244.0,980.0,1574.2900000000009,2318.0,4019.2518665422303,65.40971345023264,3759.0,4140.0,4.7871868499999986,5.082608949999999,30.89127391507233,3.9001016257553216,-63.526433425738176,864.0405574018126,794.4227552648744,3982.957326283988,4045.8391361833405,0.024704541163141993,0.005315420449537241,0.6703826293855434,1180,0.4768748483701468,1200,0.3607794103198938,260,-0.7073411954553533,420
