I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
91262.000000,1000.000000,974.570313,4.581003,-44.452457,268.014282,52.632336,0.000000,-7.671782,1.074050,-0.533123,0.000000,0.540927,63.479469,25.791655,5.276294,0.886813,0.000000,6.163107,0.760927,4.363107,0.406366,1.722720,6.358188
91282.000000,1000.000000,975.130798,40.745144,-53.792389,197.731277,57.664604,0.000000,-7.654059,1.071568,-0.531592,0.000000,0.539976,64.062424,21.790398,5.918084,0.895267,0.000000,6.813351,0.759976,5.013351,0.352048,2.004225,6.226472
91302.000000,1000.000000,975.089539,36.498302,-55.959301,150.743866,-11.565516,0.000000,-7.783954,1.089754,-0.530035,0.000000,0.559718,64.062424,19.332457,6.262195,0.904213,0.000000,7.166409,0.779718,5.366408,0.393382,2.195740,6.098397
91322.000000,1000.000000,975.064575,23.368269,-58.560383,1.267094,35.943462,0.000000,-8.587537,1.202255,-0.528318,0.000000,0.673937,63.479469,18.117241,6.350712,0.913286,0.000000,7.263998,0.893937,5.463998,0.356822,2.218107,5.976667
91342.000000,1000.000000,975.916321,34.789547,-58.176140,-142.050751,75.372269,0.000000,-8.924212,1.249390,-0.526533,0.000000,0.722857,64.062424,19.745850,6.204320,0.922149,0.000000,7.126470,0.942857,5.326469,0.251990,2.192044,5.846831
91362.000000,1000.000000,977.472595,39.699097,-54.417534,-281.232666,58.837006,0.000000,-8.702250,1.218315,-0.524792,0.000000,0.693523,66.432426,23.951633,5.947311,0.929319,0.000000,6.876630,0.913523,5.076630,0.144753,2.211797,5.721205
91382.000000,1000.000000,975.392578,42.962677,-53.246784,-374.772186,-42.282646,0.000000,-9.052439,1.267341,-0.522982,0.000000,0.744359,66.432426,30.541210,5.024770,0.936497,0.000000,5.961267,0.964359,4.161267,0.093895,2.367238,5.588465
91402.000000,1000.000000,973.624634,19.605633,-48.526093,-284.025818,-57.239365,0.000000,-10.302281,1.442319,-0.520922,0.000000,0.921398,66.432426,38.304115,3.937963,0.942123,0.000000,4.880086,1.141398,3.080086,0.090269,2.448979,5.457022
91422.000000,1000.000000,972.890198,39.577599,-60.327625,-211.476654,-35.458187,0.000000,-12.418977,1.738657,-0.518438,0.000000,1.220219,66.432426,44.546436,3.064039,0.946500,0.000000,4.010539,1.440219,2.210539,0.087300,2.368889,5.340121
91442.000000,1000.000000,969.857361,60.232071,-59.701870,-171.847336,-23.352135,0.000000,-14.844091,2.078173,-0.515469,0.000000,1.562704,66.432426,49.222385,2.409406,0.949942,0.000000,3.359348,1.782704,1.559348,0.014563,2.233989,5.211834
91462.000000,1000.000000,967.532898,19.864851,-51.262997,-57.670792,-36.610153,0.000000,-15.760179,2.206425,-0.512317,0.000000,1.694108,66.432426,52.531433,1.946139,0.952722,0.000000,2.898861,1.914108,1.098861,0.035621,2.143211,5.087399
91482.000000,1000.000000,964.876221,36.657616,-54.308487,9.925781,-5.251163,0.000000,-17.204025,2.408564,-0.508876,0.000000,1.899688,66.432426,53.699047,1.782673,0.955269,0.000000,2.737942,2.119688,0.937942,0.127798,2.020584,4.947331
91502.000000,1000.000000,961.659851,-3.395902,-47.488995,35.593922,45.352745,0.000000,-16.662281,2.332719,-0.505544,0.000000,1.827176,66.432426,53.319611,1.835794,0.957891,0.000000,2.793686,2.047176,0.993686,0.272760,1.796778,4.799869
91522.000000,1000.000000,957.805237,-51.801586,-40.584820,53.927689,45.564602,0.000000,-13.444028,1.882164,-0.502855,0.000000,1.379309,69.896416,52.154118,2.483922,0.959940,0.000000,3.443862,1.599309,1.643862,0.519015,1.497708,4.659613
91542.000000,1000.000000,954.475464,-51.618584,-40.441441,-14.536932,72.576134,0.000000,-9.956610,1.393925,-0.500863,0.000000,0.893062,69.896416,50.758747,2.679274,0.963768,0.000000,3.643041,1.113062,1.843041,0.779116,1.108425,4.509807
91562.000000,1000.000000,950.343445,13.776078,-68.178108,-39.394672,61.553841,0.000000,-8.368903,1.171646,-0.499190,0.000000,0.672457,73.059341,51.546753,3.011762,0.966488,0.000000,3.978251,0.892457,2.178251,1.063962,0.718433,4.360158
91582.000000,1000.000000,947.254395,-1.988593,-63.355839,52.650520,64.612686,0.000000,-6.828555,0.955998,-0.497824,0.000000,0.458174,72.418625,52.658600,2.766403,0.970440,0.000000,3.736844,0.678174,1.936844,1.340902,0.425070,4.207791
91602.000000,1000.000000,945.380798,7.795551,-65.116173,126.807686,60.353951,0.000000,-5.551084,0.777152,-0.496714,0.000000,0.280438,72.418625,52.115326,2.842462,0.974501,0.000000,3.816963,0.500438,2.016963,1.553818,0.266632,4.037024
91622.000000,1000.000000,944.244385,11.527531,-66.273270,114.061058,-26.688091,0.000000,-4.719718,0.660761,-0.495770,0.000000,0.164991,72.418625,50.304142,3.096028,0.978924,0.000000,4.074952,0.384991,2.274952,1.817078,0.174584,3.876819
91642.000000,1000.000000,939.170837,22.111067,-67.886391,67.839500,1.667808,0.000000,-5.738645,0.803410,-0.494622,0.000000,0.308788,75.663422,48.861988,3.752201,0.982228,0.000000,4.734428,0.528788,2.934428,2.021627,0.154486,3.715165
91662.000000,1000.000000,932.252136,22.497059,-65.140167,36.912922,64.241409,0.000000,-6.285773,0.880008,-0.493365,0.000000,0.386643,76.103920,48.211437,3.904948,0.987806,0.000000,4.892754,0.606643,3.092754,2.130040,0.149438,3.558821
91682.000000,1000.000000,928.294861,-5.117489,-52.536900,-48.815380,28.442249,0.000000,-4.888179,0.684345,-0.492387,0.000000,0.191958,75.663422,47.862129,3.892181,0.993367,0.000000,4.885548,0.411958,3.085548,2.260890,0.143425,3.411530
91702.000000,1000.000000,922.296509,-8.274656,-52.225765,-40.844921,37.551067,0.000000,-3.786867,0.530161,-0.491630,0.000000,0.038531,75.663422,48.900669,3.746785,0.998719,0.000000,4.745504,0.258531,2.945504,2.370347,0.203842,3.261626
91722.000000,1000.000000,917.844727,-7.821822,-50.596569,15.175462,27.299896,0.000000,-2.645440,0.370362,-0.491101,0.000000,-0.120739,75.663422,49.711864,3.633218,1.003909,0.000000,4.637127,0.099261,2.837127,2.478572,0.339902,3.115291
91742.000000,1000.000000,913.010559,-7.142571,-51.956818,49.189545,7.524811,0.000000,-1.716740,0.240344,-0.490758,0.000000,-0.250414,75.224792,49.486519,3.603358,1.009057,0.000000,4.612415,-0.030414,2.812415,2.556084,0.507284,2.982442
91762.000000,1000.000000,908.416443,-5.353744,-54.269321,-7.925298,-25.949814,0.000000,-1.329848,0.186179,-0.490492,0.000000,-0.304313,75.224792,48.790611,3.700785,1.014344,0.000000,4.715129,-0.084313,2.915129,2.584712,0.626429,2.848595
91782.000000,1000.000000,905.630005,-5.205713,-55.629513,-52.064236,28.480997,0.000000,-1.446331,0.202486,-0.490202,0.000000,-0.287716,75.224792,49.209591,3.642128,1.019547,0.000000,4.661675,-0.067716,2.861676,2.537707,0.678362,2.720948
91802.000000,1000.000000,903.939941,-3.368134,-54.383915,4.462993,-1.311562,0.000000,-0.748388,0.104774,-0.490053,0.000000,-0.385278,75.224792,50.325020,3.485968,1.024527,0.000000,4.510495,-0.165278,2.710495,2.479208,0.754864,2.597447
91822.000000,1000.000000,901.534058,0.373769,-52.362736,-0.543559,-129.854584,0.000000,-0.924435,0.129421,-0.489868,0.000000,-0.360447,75.224792,50.370850,3.479552,1.029498,0.000000,4.509050,-0.140447,2.709050,2.554163,0.788591,2.478674
91842.000000,1000.000000,898.087463,1.715263,-48.872269,1.362416,-140.046570,0.000000,-3.347442,0.468642,-0.489198,0.000000,-0.020556,74.570313,50.334110,3.393068,1.034345,0.000000,4.427413,0.199444,2.627414,2.527545,0.822547,2.377398
91862.000000,1000.000000,895.853699,4.333893,-42.759171,72.196373,-75.891975,0.000000,-5.998723,0.839821,-0.487999,0.000000,0.351823,74.570313,49.980843,3.442526,1.039263,0.000000,4.481789,0.571823,2.681789,2.411077,0.957471,2.283689
91882.000000,1000.000000,892.572205,7.744320,-41.098446,67.272514,4.229509,0.000000,-7.468984,1.045658,-0.486505,0.000000,0.559153,74.570313,48.330879,3.673521,1.044511,0.000000,4.718031,0.779153,2.918031,2.263960,1.107269,2.198168
91902.000000,1000.000000,888.399353,9.180553,-42.862377,8.929646,168.204010,0.000000,-7.283435,1.019681,-0.485048,0.000000,0.534633,74.570313,46.858562,3.879645,1.050053,0.000000,4.929698,0.754633,3.129698,2.147379,1.241889,2.129800
91922.000000,1000.000000,887.951538,9.136132,-43.481709,-56.593082,245.411743,0.000000,-4.207806,0.589093,-0.484206,0.000000,0.104886,74.570313,46.603710,3.915324,1.055646,0.000000,4.970971,0.324886,3.170971,2.189676,1.406201,2.065819
91942.000000,1000.000000,886.568848,5.595278,-41.079018,-48.051254,185.726837,0.000000,0.297403,-0.041636,-0.484266,0.000000,-0.525902,74.570313,47.417889,3.801339,1.061077,0.000000,4.862416,-0.305902,3.062416,2.216937,1.594933,1.999941
91962.000000,1000.000000,884.672668,3.286820,-46.220650,-44.191154,191.449921,0.000000,3.791098,-0.530754,-0.485024,0.000000,-1.015778,74.136330,48.321171,3.614122,1.066240,0.000000,4.680362,-0.795778,2.880362,2.244070,1.802970,1.944035
91982.000000,1000.000000,885.225403,-0.946336,-44.691441,31.917210,134.400497,0.000000,7.213285,-1.009860,-0.486467,0.000000,-1.496327,74.136330,48.937012,3.527905,1.071280,0.000000,4.599184,-1.276327,2.799184,2.257637,1.986889,1.882684
92002.000000,1000.000000,886.431030,-2.025865,-50.328617,59.174252,57.206326,0.000000,9.543161,-1.336043,-0.488375,0.000000,-1.824418,71.359848,48.385632,3.216390,1.074590,0.000000,4.290980,-1.604418,2.490980,2.197028,2.118849,1.833077
92022.000000,1000.000000,887.995117,-2.505478,-52.352715,74.507324,-19.091776,0.000000,10.301094,-1.442153,-0.490436,0.000000,-1.932589,71.359848,47.404568,3.353739,1.079381,0.000000,4.433120,-1.712589,2.633120,2.072212,2.203659,1.803187
