I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
2861.000000,0.000000,120.668701,123.000000,118.000000,116.000000,140.000000,116.530067,125.209183,115.764511,146.441284,-0.999771,-0.124850,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,62.283234,0.000000,-0.478859,0.000000
2871.000000,0.000000,120.513916,119.000000,120.000000,113.000000,144.000000,117.525230,120.210274,115.764359,145.445953,-1.000037,-0.122042,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,63.278412,0.000000,-1.379280,0.000000
2881.000000,0.000000,120.448669,120.000000,121.000000,122.000000,144.000000,118.525826,120.210274,115.764359,145.445267,-1.000107,-0.120584,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,63.279099,0.000000,0.395966,0.000000
2891.000000,0.000000,120.619049,122.000000,118.000000,120.000000,142.000000,118.525826,120.210274,119.764374,145.445267,-1.000045,-0.121377,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,67.279114,0.000000,1.067612,0.000000
2901.000000,0.000000,120.696510,120.000000,121.000000,116.000000,142.000000,118.530296,121.208656,119.764374,143.443588,-0.999873,-0.122459,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,69.280792,0.000000,-0.391594,0.000000
2911.000000,0.000000,120.756889,120.000000,122.000000,120.000000,143.000000,118.531334,121.208656,119.764374,143.443588,-0.999617,-0.124480,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,69.280792,0.000000,-0.060486,0.000000
2921.000000,0.000000,120.637909,121.000000,120.000000,116.000000,143.000000,118.531334,121.208656,115.765884,144.440094,-0.999809,-0.122024,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.285797,0.000000,-0.796577,0.000000
2931.000000,0.000000,120.821686,124.000000,122.000000,119.000000,149.000000,119.529678,122.207687,118.765915,144.441574,-1.000225,-0.116397,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,67.284348,0.000000,1.362991,0.000000
2941.000000,0.000000,120.688347,119.000000,118.000000,113.000000,141.000000,119.529678,120.208420,115.765884,144.441574,-1.000257,-0.115674,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.284317,0.000000,-1.405022,0.000000
2951.000000,0.000000,120.529076,124.000000,119.000000,115.000000,139.000000,122.517601,119.206337,114.767830,142.451553,-0.999749,-0.120555,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,65.276276,0.000000,-0.124832,0.000000
2961.000000,0.000000,120.183975,120.000000,120.000000,117.000000,143.000000,118.520142,119.206337,114.767830,142.451553,-0.999276,-0.125103,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,65.276276,0.000000,-0.849045,0.000000
2971.000000,0.000000,120.136086,119.000000,120.000000,117.000000,142.000000,118.520142,120.207260,116.765335,143.447174,-0.998996,-0.127908,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,66.278168,0.000000,1.315750,0.000000
2981.000000,0.000000,120.154366,120.000000,119.000000,119.000000,148.000000,118.520142,120.207260,116.766617,144.450851,-0.999277,-0.123405,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,65.275772,0.000000,0.306374,0.000000
2991.000000,0.000000,120.223747,118.000000,122.000000,122.000000,143.000000,117.524208,120.208679,118.763603,144.445572,-0.999415,-0.120803,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,67.278030,0.000000,0.245049,0.000000
3001.000000,0.000000,120.443718,120.000000,122.000000,119.000000,141.000000,118.523163,122.210381,118.763603,144.445572,-0.998899,-0.125271,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,67.278030,0.000000,0.699593,0.000000
3011.000000,0.000000,120.615013,121.000000,124.000000,113.000000,145.000000,118.523163,122.210556,118.763130,144.445572,-0.998870,-0.124823,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,67.277557,0.000000,-0.185829,0.000000
3021.000000,0.000000,120.914406,125.000000,123.000000,118.000000,145.000000,119.519966,123.209328,117.764046,146.450684,-0.999435,-0.119693,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.273361,0.000000,0.605820,0.000000
3031.000000,0.000000,121.313438,124.000000,116.000000,118.000000,142.000000,122.519760,123.209328,117.763611,146.450684,-0.999880,-0.114689,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,64.272934,0.000000,0.489815,0.000000
3041.000000,0.000000,121.402985,120.000000,121.000000,118.000000,143.000000,122.519760,121.210632,117.763611,144.449020,-1.000115,-0.111288,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,66.274597,0.000000,-1.351044,0.000000
3051.000000,0.000000,121.141220,117.000000,120.000000,116.000000,142.000000,118.522003,120.212494,117.763054,143.450882,-0.999973,-0.112586,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,67.272171,0.000000,-1.576500,0.000000
3061.000000,0.000000,120.826584,118.000000,120.000000,118.000000,141.000000,116.524147,120.213303,117.760521,143.447296,-0.999536,-0.115778,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,67.273224,0.000000,-0.265167,0.000000
3071.000000,0.000000,120.471001,123.000000,124.000000,114.000000,147.000000,116.524147,120.213303,115.761566,143.447296,-0.998950,-0.121042,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,65.274277,0.000000,-0.213593,0.000000
3081.000000,0.000000,120.359886,114.000000,117.000000,112.000000,148.000000,116.524147,120.213303,113.759918,148.447403,-0.999169,-0.118659,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,58.272522,0.000000,1.075333,0.000000
3091.000000,0.000000,120.328300,118.000000,121.000000,118.000000,141.000000,116.517601,121.213440,113.759918,148.447403,-0.999488,-0.114238,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,4.000000,58.272522,0.000000,0.359100,0.000000
