I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
381399.000000,1000.000000,1012.397766,140.000000,1041.000000,1027.000000,1067.000000,144.880554,1046.486816,1003.288269,1043.554565,-1.166923,1.460074,-0.019065,-0.092914,-7.442505,4224.000000,0.000000,15.000000,0.000000,881.247681,0.000000,0.000000,0.000000
381409.000000,1000.000000,1011.210083,100.000000,1035.000000,1021.000000,1072.000000,117.045853,1044.650879,1003.288269,1047.769531,-1.178901,1.663216,-0.019065,-0.098633,-3.395519,4232.000000,0.000000,15.000000,0.000000,909.082397,0.000000,0.000000,0.000000
381419.000000,1000.000000,1013.312073,8192.000000,1041.000000,1017.000000,1076.000000,8192.000000,1044.650879,997.851501,1052.885742,-1.181591,1.755272,-0.015694,-0.030320,-48.847549,4235.000000,1.000000,14.000000,3.000000,37.925720,0.000000,14.716125,0.000000
381429.000000,1000.000000,1015.370972,243.000000,1055.000000,1020.000000,1063.000000,249.544861,1044.738281,997.639160,1052.885742,-1.177732,1.633343,-0.015694,0.021930,-85.442924,4189.000000,0.000000,15.000000,0.000000,770.934326,0.000000,0.000000,0.000000
381439.000000,1000.000000,1017.393066,274.000000,1053.000000,1023.000000,1054.000000,280.220123,1056.829468,997.639160,1044.726074,-1.107565,0.923555,-0.021519,0.061808,-117.480896,4151.000000,0.000000,15.000000,0.000000,748.099365,0.000000,0.000000,0.000000
381449.000000,1000.000000,1019.378601,269.000000,1058.000000,1019.000000,1061.000000,275.281982,1058.725464,997.835754,1043.625977,-0.957299,-0.495836,-0.021519,0.092056,-138.717072,4117.000000,0.000000,15.000000,0.000000,754.933533,0.000000,0.000000,0.000000
381459.000000,1000.000000,1019.601257,8192.000000,1041.000000,1018.000000,1057.000000,8192.000000,1056.829468,997.835754,1039.740723,-0.860050,-1.276660,-0.027130,0.076618,-131.895340,4095.000000,1.000000,14.000000,3.000000,58.698792,0.000000,-7.793518,0.000000
381469.000000,1000.000000,1019.824646,151.000000,1034.000000,1021.000000,1066.000000,158.515350,1044.936890,997.835754,1043.625977,-0.843174,-1.412389,-0.027130,0.064612,-123.541168,4102.000000,0.000000,15.000000,0.000000,862.160400,0.000000,0.000000,0.000000
381479.000000,1000.000000,1020.044067,165.000000,1044.000000,1022.000000,1048.000000,172.467651,1044.936890,1000.581665,1039.740723,-0.872929,-1.149740,-0.027755,0.055173,-117.416977,4109.000000,0.000000,15.000000,0.000000,850.954041,0.000000,0.000000,0.000000
381489.000000,1000.000000,1020.320801,8192.000000,1059.000000,1003.000000,1068.000000,8192.000000,1047.831299,1000.581665,1048.722412,-0.968874,-0.299927,-0.027755,0.049090,-113.201164,4113.000000,1.000000,14.000000,3.000000,44.819275,0.000000,0.280762,0.000000
381499.000000,1000.000000,1021.246826,8192.000000,1055.000000,1018.000000,1064.000000,8192.000000,1058.849731,999.768982,1048.152466,-1.029796,0.241749,-0.028449,0.058715,-120.472778,4116.000000,1.000000,14.000000,3.000000,52.307312,0.000000,2.958252,0.000000
381509.000000,1000.000000,1022.153137,124.000000,1036.000000,1015.000000,1052.000000,131.455795,1058.849731,997.616943,1048.152466,-1.046144,0.290356,-0.028449,0.065775,-125.466461,4107.000000,0.000000,15.000000,0.000000,898.883972,0.000000,0.000000,0.000000
381519.000000,1000.000000,1023.041443,142.000000,1043.000000,8192.000000,1040.000000,149.239075,1047.011841,8192.000000,1036.892090,-1.022095,0.033179,-0.031014,0.070875,-130.888031,4100.000000,0.000000,11.000000,0.000000,869.262817,0.000000,0.000000,0.000000
