I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.401115,33.810585,12.686154,31.374418,31.715385,78.436043,11.013619,-11.772536,1.966668,0.189321,8.569815,0.751642,1.000000,0.719000,0.215091,106.532257
12.406685,33.728409,12.588891,32.027096,31.472227,80.067741,6.638740,3.369458,2.359181,0.212536,7.779722,0.790950,1.000000,0.722000,0.211870,104.974991
12.275284,33.724716,12.588891,32.027096,31.472227,80.067741,6.638740,3.369458,2.359181,0.212536,7.286336,0.827765,1.000000,0.726000,0.208136,96.714561
12.102959,33.850494,12.516001,32.300606,31.290001,80.751511,20.019472,-18.976028,1.070700,0.217945,9.474116,0.875634,1.000000,0.731000,0.203712,82.258362
11.971870,33.970467,12.434381,32.551086,31.085953,81.377716,17.781172,-13.348228,1.263954,0.224332,8.998964,0.921103,1.000000,0.733000,0.201787,89.697571
11.976021,33.967560,12.359901,32.772873,30.899754,81.932182,9.954554,2.982363,1.989794,0.234385,8.354626,1.001211,1.000000,0.742000,0.194318,72.404945
11.976021,33.967560,12.266360,33.070858,30.665901,82.677147,2.077929,0.490652,2.715857,0.259725,8.354626,1.001211,1.000000,0.742000,0.194318,72.404945
12.062592,33.743958,12.266360,33.070858,30.665901,82.677147,2.077929,0.490652,2.715857,0.259725,7.807717,1.040661,1.000000,0.743000,0.193524,89.683975
12.280174,33.502876,12.268433,33.135662,30.671082,82.839157,9.186483,1.026605,2.041037,0.270038,7.772192,1.079931,1.000000,0.747000,0.190573,85.136688
12.322395,33.333809,12.276527,33.165382,30.691319,82.913452,9.172531,2.026613,2.044285,0.280367,7.684250,1.118757,1.000000,0.751000,0.187658,80.243713
12.256737,33.116310,12.273559,33.158020,30.683897,82.895050,9.507706,2.040227,2.011738,0.290531,7.681208,1.157567,1.000000,0.754000,0.185474,82.491463
12.276352,32.888885,12.269844,33.054226,30.674610,82.635567,12.877052,13.557955,1.690768,0.310470,6.257231,1.189183,1.000000,0.757000,0.183309,85.017311
12.246422,32.694839,12.262795,32.963379,30.656988,82.408447,9.426409,10.737226,2.016905,0.320661,6.562373,1.222340,1.000000,0.761000,0.180346,79.913879
12.274681,32.138771,12.262795,32.963379,30.656988,82.408447,9.426409,10.737226,2.016905,0.320661,6.400604,1.289082,1.000000,0.764000,0.178535,103.915771
12.337158,31.678619,12.264578,32.839687,30.661446,82.099220,-0.497978,14.724443,2.960145,0.335617,6.400604,1.289082,1.000000,0.764000,0.178535,103.915771
12.337158,31.678619,12.275465,32.665527,30.688663,81.663818,0.331698,11.736471,2.883912,0.350188,6.643098,1.322647,1.000000,0.768000,0.175819,97.317093
12.567955,31.145920,12.319339,32.437588,30.798347,81.093971,-0.704976,17.765999,2.992816,0.365310,6.016157,1.353044,1.000000,0.767000,0.177160,124.661995
12.626076,30.714897,12.391465,31.878561,30.978662,79.696404,2.417810,19.227283,2.713281,0.395686,4.150460,1.374015,1.000000,0.770000,0.175433,124.987305
12.539452,30.175034,12.419226,31.572958,31.048065,78.932396,14.062012,11.375000,1.613675,0.403839,5.744566,1.403040,1.000000,0.772000,0.174481,129.235138
12.576538,29.841202,12.419226,31.572958,31.048065,78.932396,14.062012,11.375000,1.613675,0.403839,6.417953,1.435468,1.000000,0.775000,0.172558,125.667229
12.568344,29.487770,12.465783,30.938725,31.164457,77.346809,21.036777,17.496717,0.962130,0.414774,6.249071,1.467042,1.000000,0.776000,0.172130,135.861282
12.602859,29.117142,12.465783,30.938725,31.164457,77.346809,21.036777,17.496717,0.962130,0.414774,5.685759,1.495770,1.000000,0.777000,0.171727,145.411774
12.699005,28.690445,12.548418,30.212324,31.371044,75.530807,6.553950,41.827847,2.357624,0.435803,2.769953,1.509766,1.000000,0.779000,0.170562,147.341003
12.818443,28.007095,12.548418,30.212324,31.371044,75.530807,6.553950,41.827847,2.357624,0.435803,3.201781,1.525943,1.000000,0.780000,0.170160,154.413498
12.900848,26.937675,12.602305,29.803558,31.505764,74.508896,-2.436258,47.477604,3.224492,0.452095,3.137294,1.554770,1.000000,0.781000,0.170301,174.375641
12.900848,26.937675,12.647087,29.373676,31.617718,73.434189,-1.074506,40.410042,3.105761,0.467788,3.137294,1.554770,1.000000,0.781000,0.170301,174.375641
12.764786,26.135208,12.664742,28.887905,31.661854,72.219765,7.915341,36.613415,2.255919,0.479186,3.382603,1.571861,1.000000,0.784000,0.168320,164.765274
12.546608,25.300850,12.647021,28.349846,31.617554,70.874619,13.746912,42.115559,1.697711,0.487764,2.732111,1.585665,1.000000,0.785000,0.167733,168.424683
12.275383,24.372742,12.507756,27.105255,31.269390,67.763138,18.357674,38.923370,1.226613,0.502358,3.139353,1.601527,1.000000,0.786000,0.167069,172.926773
12.034485,23.433105,12.507756,27.105255,31.269390,67.763138,18.357674,38.923370,1.226613,0.502358,2.739778,1.615370,1.000000,0.788000,0.165586,169.324051
