I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19
2031.000000,0.000000,-2.335519,0.947824,0.500309,2.300000,3.000000,0.000000,0.732906,-18.705164,6.379553,1.617178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2032.000000,0.000000,-2.331776,0.945153,0.498767,2.300000,3.000000,0.000000,0.732906,-18.705164,6.379553,1.617178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2033.000000,0.000000,-2.325412,0.953531,0.478868,2.300000,3.000000,0.000000,0.732906,-18.705164,6.379553,1.617178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2034.000000,0.000000,-2.323509,0.964673,0.452029,2.300000,3.000000,0.000000,0.732906,-18.705164,6.379553,1.617178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2035.000000,0.000000,-2.320531,0.978630,0.418595,2.300000,3.000000,0.000000,0.732906,-18.705164,6.379553,1.617178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2036.000000,0.000000,-2.322616,0.993366,0.363391,2.300000,3.000000,0.000000,0.732906,-18.705164,6.379553,1.617178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2037.000000,0.000000,-2.323448,0.983142,0.318300,2.300000,3.000000,0.000000,0.732906,-18.705164,6.379553,1.617178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2038.000000,0.000000,-2.317068,0.967781,0.277901,2.300000,3.000000,0.000000,0.732906,-18.705164,6.379553,1.617178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2039.000000,0.000000,-2.304758,0.942850,0.235130,2.300000,3.000000,0.000000,0.732906,-18.705164,6.379553,1.617178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2040.000000,0.000000,-2.291327,0.907243,0.196835,2.300000,3.000000,0.000000,0.732906,-18.705164,6.379553,1.617178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
