I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
5014.000000,0.000000,2.546858,2.136775,0.224846,2.300000,3.000000,0.000000,1.179822,-0.249530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.097921,-7.799983
5016.000000,0.000000,2.547173,2.136904,0.224857,2.300000,3.000000,0.000000,1.179822,-0.249530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.097145,-7.796838
5018.000000,0.000000,2.547455,2.136996,0.224866,2.300000,3.000000,0.000000,1.179822,-0.249530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.096320,-7.793684
5022.000000,0.000000,2.547729,2.137066,0.224874,2.300000,3.000000,0.000000,2.043938,-0.829471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.095460,-7.790514
5023.000000,0.000000,2.548006,2.137121,0.224881,2.300000,3.000000,0.000000,2.043938,-0.829471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.094576,-7.787316
5024.000000,0.000000,2.548250,2.137157,0.224887,2.300000,3.000000,0.000000,2.043938,-0.829471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.093680,-7.784074
5026.000000,0.000000,2.548467,2.137183,0.224892,2.300000,3.000000,0.000000,2.043938,-0.829471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.092782,-7.780774
5028.000000,0.000000,2.548702,2.137230,0.224898,2.300000,3.000000,0.000000,2.043938,-0.829471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.091885,-7.777407
5032.000000,0.000000,2.548979,2.137320,0.224906,2.300000,3.000000,0.000000,2.043938,-0.829471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.090992,-7.773973
5033.000000,0.000000,2.549268,2.137434,0.224915,2.300000,3.000000,0.000000,2.043938,-0.829471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.090120,-7.770480
5034.000000,0.000000,2.549552,2.137540,0.224922,2.300000,3.000000,0.000000,2.043938,-0.829471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.089293,-7.766927
5036.000000,0.000000,2.549833,2.137628,0.224929,2.300000,3.000000,0.000000,2.043938,-0.829471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.088533,-7.763317
5038.000000,0.000000,2.550117,2.137718,0.224935,2.300000,3.000000,0.000000,2.043938,-0.829471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.087845,-7.759658
5043.000000,0.000000,2.550423,2.137825,0.224942,2.300000,3.000000,0.000000,-0.458238,2.628359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.087223,-7.755960
5044.000000,0.000000,2.551089,2.138055,0.224958,2.300000,3.000000,0.000000,-0.458238,2.628359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.086107,-7.748455
5046.000000,0.000000,2.551462,2.138162,0.224965,2.300000,3.000000,0.000000,-0.458238,2.628359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.085561,-7.744634
5048.000000,0.000000,2.551873,2.138246,0.224972,2.300000,3.000000,0.000000,-0.458238,2.628359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.085000,-7.740746
5052.000000,0.000000,2.552291,2.138292,0.224977,2.300000,3.000000,0.000000,-0.458238,2.628359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.084410,-7.736771
5053.000000,0.000000,2.552699,2.138318,0.224980,2.300000,3.000000,0.000000,-0.458238,2.628359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.083778,-7.732696
5054.000000,0.000000,2.553110,2.138355,0.224985,2.300000,3.000000,0.000000,-0.458238,2.628359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.083100,-7.728524
5056.000000,0.000000,2.553523,2.138405,0.224990,2.300000,3.000000,0.000000,-0.458238,2.628359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.082378,-7.724265
